Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
75.2,24,9.66,8.78,9.26,9.09,8.85,8.13,9.4,8.43,8.95,8.96,24,24.55
76.22,24,9.67,8.78,9.24,9.09,8.83,8.13,9.4,8.43,8.93,8.96,24,24.55
77.22,24,9.67,8.78,9.23,9.09,8.83,8.14,9.39,8.42,8.93,8.97,24,24.57
78.22,24,9.67,8.79,9.26,9.09,8.85,8.13,9.4,8.42,8.95,8.97,24,24.59
79.22,24,9.67,8.78,9.23,9.09,8.83,8.13,9.4,8.42,8.95,8.99,24,24.59
80.22,24,9.67,8.79,9.26,9.1,8.83,8.13,9.4,8.4,8.95,8.97,24,24.61
81.23,24,9.67,8.78,9.24,9.09,8.82,8.12,9.4,8.4,8.93,8.99,24,24.61
82.23,24,9.69,8.79,9.23,9.09,8.82,8.13,9.4,8.4,8.93,9,24,24.62
83.23,24,9.69,8.81,9.24,9.09,8.85,8.14,9.41,8.42,8.95,9.01,24,24.65
84.23,24,9.69,8.81,9.24,9.09,8.83,8.14,9.41,8.4,8.96,9,24,24.65
85.23,24,9.67,8.79,9.26,9.1,8.83,8.14,9.41,8.4,8.95,9,24,24.68
86.25,24,9.69,8.81,9.24,9.1,8.83,8.15,9.4,8.39,8.95,8.99,24,24.69
87.25,24,9.69,8.79,9.24,9.1,8.82,8.15,9.4,8.37,8.96,8.99,24,24.69
88.25,24,9.7,8.79,9.26,9.08,8.82,8.15,9.4,8.38,8.93,8.97,24,24.72
89.25,24,9.69,8.81,9.23,9.09,8.82,8.15,9.4,8.37,8.95,8.99,24,24.68
90.25,24,9.67,8.77,9.24,9.08,8.82,8.14,9.39,8.37,8.93,8.96,24,24.64
91.25,24,9.66,8.74,9.23,9.08,8.82,8.13,9.37,8.35,8.91,8.96,24,24.61
92.25,24,9.65,8.74,9.22,9.05,8.79,8.13,9.36,8.33,8.92,8.95,24,24.61
93.27,24,9.65,8.76,9.22,9.05,8.79,8.12,9.35,8.33,8.9,8.93,24,24.58
94.27,24,9.63,8.76,9.22,9.06,8.79,8.12,9.35,8.32,8.92,8.95,24,24.58
95.27,24,9.63,8.74,9.19,9.05,8.78,8.1,9.35,8.32,8.9,8.93,24,24.58
96.27,24,9.65,8.74,9.19,9.04,8.77,8.1,9.33,8.32,8.9,8.93,24,24.58
97.27,24,9.63,8.76,9.2,9.05,8.79,8.1,9.33,8.3,8.88,8.93,24,24.58
98.27,24,9.63,8.74,9.18,9.05,8.77,8.09,9.33,8.32,8.9,8.95,24,24.58
99.28,24,9.65,8.74,9.2,9.04,8.78,8.09,9.33,8.32,8.91,8.93,24,24.58
100.28,24,9.63,8.74,9.18,9.05,8.77,8.09,9.31,8.32,8.91,8.92,24,24.59
101.28,24,9.65,8.76,9.19,9.04,8.76,8.09,9.32,8.3,8.87,8.92,24,24.59
102.28,24,9.63,8.74,9.18,9.05,8.77,8.09,9.33,8.3,8.87,8.95,24,24.61
103.28,24,9.65,8.76,9.18,9.04,8.76,8.08,9.31,8.29,8.88,8.95,24,24.61
104.28,24,9.63,8.76,9.18,9.04,8.77,8.08,9.32,8.32,8.87,8.93,24,24.62
105.3,24,9.65,8.76,9.18,9.05,8.77,8.08,9.33,8.33,8.9,8.95,24,24.64
106.3,24,9.65,8.76,9.18,9.04,8.77,8.08,9.32,8.3,8.88,8.93,24,24.65
107.3,24,9.65,8.76,9.18,9.04,8.76,8.08,9.33,8.3,8.88,8.93,24,24.65
108.3,24,9.65,8.76,9.17,9.02,8.76,8.06,9.31,8.3,8.88,8.93,24,24.68
109.3,24,9.63,8.77,9.18,9.04,8.76,8.07,9.33,8.3,8.9,8.93,24,24.69
110.3,24,9.65,8.77,9.18,9.04,8.77,8.09,9.33,8.32,8.9,8.92,24,24.69
111.3,24,9.63,8.76,9.17,9.04,8.77,8.07,9.33,8.32,8.9,8.93,24,24.72
112.3,24,9.63,8.76,9.18,9.05,8.76,8.07,9.33,8.28,8.88,8.92,24,24.72
113.32,24,9.65,8.77,9.18,9.05,8.76,8.08,9.33,8.3,8.9,8.93,24,24.69
114.32,24,9.62,8.73,9.18,9.02,8.74,8.06,9.33,8.29,8.87,8.92,24,24.65
115.33,24,9.61,8.72,9.17,9.02,8.74,8.06,9.29,8.28,8.86,8.92,24,24.64
116.33,24,9.59,8.73,9.15,9.01,8.72,8.06,9.28,8.25,8.85,8.88,24,24.61
117.33,24,9.59,8.69,9.13,8.99,8.72,8.03,9.28,8.27,8.86,8.88,24,24.61
118.33,24,9.58,8.72,9.14,9,8.72,8.03,9.27,8.27,8.85,8.87,24,24.59
119.35,24,9.58,8.72,9.13,9,8.71,8.03,9.24,8.25,8.83,8.88,24,24.58
120.35,24,9.58,8.72,9.1,8.97,8.69,8.02,9.26,8.24,8.83,8.87,24,24.58
121.35,24,9.57,8.69,9.11,8.96,8.69,8.03,9.24,8.24,8.82,8.87,24,24.58
122.35,24,9.57,8.71,9.11,8.99,8.69,8.02,9.24,8.24,8.82,8.87,24,24.58
123.35,24,9.55,8.69,9.1,8.97,8.68,8.02,9.24,8.24,8.82,8.86,24,24.59
124.37,24,9.57,8.69,9.1,8.97,8.68,8.01,9.23,8.23,8.82,8.87,24,24.59
125.37,24,9.57,8.71,9.08,8.97,8.68,8.01,9.23,8.24,8.81,8.87,24,24.59
126.37,24,9.55,8.71,9.09,8.97,8.67,8.01,9.23,8.24,8.82,8.87,24,24.61
127.37,24,9.57,8.71,9.09,8.99,8.67,7.99,9.23,8.23,8.82,8.86,24,24.61
128.37,24,9.57,8.69,9.09,8.97,8.68,7.99,9.24,8.24,8.83,8.87,24,24.62
129.37,24,9.57,8.72,9.08,8.97,8.68,8.01,9.23,8.24,8.83,8.86,24,24.64
130.37,24,9.55,8.71,9.08,8.97,8.67,7.98,9.23,8.24,8.81,8.87,24,24.65
131.38,24,9.54,8.71,9.08,8.96,8.67,7.98,9.24,8.23,8.79,8.87,24,24.65
132.38,24,9.54,8.69,9.06,8.96,8.64,7.97,9.23,8.23,8.81,8.86,24,24.66
133.4,24,9.54,8.69,9.06,8.95,8.66,7.98,9.23,8.23,8.82,8.86,24,24.68
134.4,24,9.55,8.69,9.06,8.96,8.67,7.97,9.23,8.24,8.79,8.85,24,24.69
135.4,24,9.55,8.69,9.06,8.99,8.66,7.97,9.24,8.23,8.82,8.85,24,24.71
136.4,24,9.57,8.69,9.08,8.96,8.67,7.97,9.23,8.23,8.82,8.86,24,24.72
137.4,24,9.55,8.71,9.08,8.96,8.67,7.96,9.24,8.23,8.82,8.86,24,24.72
138.42,24,9.55,8.71,9.09,8.97,8.66,7.97,9.24,8.25,8.82,8.86,24,24.72
139.42,24,9.53,8.66,9.05,8.96,8.64,7.97,9.22,8.23,8.79,8.83,24,24.66
140.42,24,9.52,8.64,9.06,8.93,8.62,7.94,9.2,8.22,8.79,8.82,24,24.64
141.43,24,9.52,8.64,9.06,8.93,8.64,7.94,9.2,8.19,8.77,8.82,24,24.62
142.43,24,9.5,8.66,9.04,8.93,8.63,7.94,9.2,8.2,8.77,8.81,24,24.61
143.43,24,9.5,8.64,9.04,8.92,8.62,7.94,9.19,8.19,8.77,8.81,24,24.59
144.43,24,9.5,8.66,9.04,8.91,8.63,7.94,9.19,8.19,8.76,8.82,24,24.59
145.43,24,9.5,8.64,9.04,8.92,8.62,7.94,9.17,8.19,8.77,8.81,24,24.59
146.43,24,9.49,8.63,9.02,8.91,8.6,7.93,9.17,8.19,8.76,8.81,24,24.58
147.43,24,9.49,8.63,9.02,8.92,8.6,7.93,9.15,8.17,8.76,8.79,24,24.58
148.43,24,9.49,8.63,9,8.91,8.58,7.92,9.14,8.17,8.74,8.78,24,24.61
149.43,24,9.48,8.63,9,8.9,8.58,7.92,9.14,8.17,8.74,8.78,24,24.59
150.43,24,9.49,8.63,9,8.91,8.58,7.92,9.15,8.18,8.73,8.78,24,24.59
151.43,24,9.46,8.62,8.96,8.88,8.55,7.91,9.14,8.15,8.72,8.77,24,24.61
152.45,24,9.46,8.62,9,8.87,8.55,7.9,9.14,8.15,8.73,8.77,24,24.61
153.45,24,9.45,8.62,8.97,8.88,8.57,7.9,9.11,8.15,8.73,8.78,24,24.64
154.45,24,9.46,8.62,8.99,8.88,8.55,7.9,9.14,8.15,8.73,8.78,24,24.64
155.45,24,9.44,8.59,8.95,8.86,8.54,7.87,9.11,8.14,8.72,8.76,24,24.65
156.45,24,9.45,8.62,8.96,8.88,8.55,7.87,9.13,8.14,8.72,8.77,24,24.68
157.45,24,9.44,8.6,8.93,8.87,8.54,7.86,9.13,8.14,8.72,8.77,24,24.68
158.45,24,9.44,8.59,8.92,8.87,8.55,7.87,9.11,8.15,8.71,8.76,24,24.68
159.47,24,9.45,8.6,8.95,8.88,8.54,7.87,9.11,8.15,8.73,8.76,24,24.72
160.47,24,9.44,8.62,8.95,8.88,8.55,7.87,9.13,8.15,8.72,8.76,24,24.72
161.47,24,9.44,8.6,8.93,8.87,8.55,7.86,9.13,8.14,8.72,8.76,24,24.73
162.48,24,9.44,8.6,8.92,8.87,8.54,7.85,9.13,8.14,8.71,8.76,24,24.72
163.48,24,9.42,8.59,8.93,8.86,8.54,7.85,9.13,8.15,8.71,8.74,24,24.68
164.48,24,9.41,8.57,8.92,8.85,8.54,7.83,9.09,8.14,8.68,8.74,24,24.65
165.48,24,9.41,8.55,8.91,8.83,8.5,7.82,9.08,8.12,8.69,8.73,24,24.64
166.48,24,9.4,8.55,8.9,8.83,8.5,7.83,9.09,8.12,8.67,8.73,24,24.61
167.5,24,9.4,8.55,8.92,8.83,8.52,7.83,9.06,8.12,8.68,8.72,24,24.59
168.5,24,9.39,8.54,8.91,8.81,8.5,7.83,9.08,8.09,8.69,8.71,24,24.59
169.5,24,9.39,8.55,8.91,8.83,8.5,7.82,9.06,8.1,8.68,8.69,24,24.59
170.5,24,9.39,8.54,8.9,8.83,8.5,7.83,9.06,8.09,8.66,8.71,24,24.59
171.5,24,9.37,8.54,8.88,8.82,8.48,7.82,9.05,8.09,8.66,8.69,24,24.59
172.52,24,9.36,8.52,8.87,8.79,8.47,7.81,9.02,8.08,8.66,8.68,24,24.58
173.52,24,9.36,8.53,8.88,8.81,8.47,7.81,9.04,8.08,8.66,8.69,24,24.61
174.52,24,9.37,8.54,8.87,8.82,8.47,7.81,9.05,8.09,8.66,8.69,24,24.61
175.52,24,9.33,8.52,8.85,8.78,8.44,7.79,9,8.07,8.63,8.67,24,24.61
176.52,24,9.35,8.52,8.82,8.79,8.44,7.79,9.01,8.07,8.64,8.67,24,24.61
177.52,24,9.33,8.49,8.82,8.77,8.43,7.79,9.01,8.06,8.63,8.66,24,24.62
178.52,24,9.32,8.52,8.83,8.78,8.43,7.76,9.01,8.04,8.62,8.66,24,24.62
179.53,24,9.32,8.49,8.82,8.77,8.4,7.75,9.01,8.04,8.62,8.66,24,24.64
180.53,24,9.31,8.49,8.79,8.77,8.4,7.75,9,8.04,8.62,8.66,24,24.65
181.53,24,9.31,8.48,8.81,8.77,8.42,7.75,9,8.06,8.62,8.66,24,24.68
182.53,24,9.28,8.48,8.78,8.74,8.4,7.72,9,8.04,8.6,8.64,24,24.68
183.53,24,9.28,8.48,8.77,8.74,8.4,7.74,9,8.06,8.62,8.64,24,24.69
184.55,24,9.28,8.48,8.78,8.76,8.39,7.74,9,8.06,8.59,8.64,24,24.72
185.55,24,9.29,8.48,8.78,8.76,8.42,7.74,9,8.06,8.6,8.64,24,24.72
186.55,24,9.29,8.48,8.78,8.76,8.42,7.72,9,8.04,8.62,8.66,24,24.73
187.57,24,9.29,8.49,8.78,8.76,8.4,7.72,8.99,8.06,8.6,8.66,24,24.69
188.57,24,9.24,8.45,8.76,8.73,8.38,7.7,8.99,8.03,8.57,8.6,24,24.65
189.57,24,9.27,8.44,8.76,8.72,8.38,7.69,8.93,8.02,8.57,8.62,24,24.64
190.57,24,9.26,8.44,8.74,8.71,8.37,7.7,8.96,8.02,8.57,8.6,24,24.61
191.58,24,9.28,8.44,8.77,8.72,8.38,7.71,8.97,8.03,8.58,8.6,24,24.61
192.58,24,9.27,8.44,8.77,8.72,8.37,7.71,8.96,7.99,8.57,8.59,24,24.59
193.58,24,9.27,8.44,8.76,8.72,8.37,7.71,8.97,8.02,8.57,8.6,24,24.59
194.58,24,9.26,8.43,8.76,8.72,8.37,7.71,8.95,7.99,8.58,8.6,24,24.59
195.58,24,9.23,8.42,8.72,8.69,8.35,7.69,8.91,7.98,8.54,8.58,24,24.58
196.58,24,9.23,8.43,8.73,8.69,8.34,7.7,8.9,7.98,8.54,8.59,24,24.58
197.58,24,9.22,8.42,8.69,8.68,8.32,7.68,8.9,7.96,8.52,8.57,24,24.58
198.58,24,9.2,8.4,8.68,8.67,8.32,7.68,8.88,7.97,8.53,8.55,24,24.61
199.58,24,9.19,8.39,8.68,8.67,8.3,7.66,8.88,7.94,8.52,8.55,24,24.61
200.58,24,9.18,8.38,8.68,8.66,8.29,7.65,8.87,7.94,8.5,8.54,24,24.61
201.6,24,9.18,8.38,8.67,8.66,8.29,7.64,8.87,7.94,8.52,8.53,24,24.61
202.6,24,9.17,8.38,8.66,8.66,8.27,7.63,8.87,7.94,8.5,8.53,24,24.64
203.6,24,9.14,8.37,8.63,8.64,8.25,7.61,8.83,7.94,8.48,8.52,24,24.65
204.62,24,9.14,8.37,8.63,8.63,8.25,7.6,8.83,7.94,8.49,8.52,24,24.65
205.62,24,9.11,8.37,8.62,8.62,8.23,7.59,8.83,7.94,8.48,8.52,24,24.66
206.63,24,9.11,8.34,8.6,8.62,8.23,7.57,8.81,7.94,8.48,8.52,24,24.68
207.63,24,9.11,8.34,8.6,8.62,8.23,7.58,8.83,7.93,8.49,8.49,24,24.69
208.63,24,9.11,8.34,8.6,8.59,8.23,7.57,8.81,7.92,8.48,8.5,24,24.69
209.63,24,9.11,8.33,8.59,8.6,8.22,7.55,8.82,7.91,8.47,8.49,24,24.72
210.63,24,9.11,8.34,8.58,8.6,8.23,7.57,8.81,7.92,8.48,8.52,24,24.73
211.63,24,9.1,8.33,8.57,8.58,8.2,7.53,8.82,7.91,8.47,8.49,24,24.73
212.65,24,9.1,8.33,8.57,8.59,8.22,7.54,8.82,7.91,8.47,8.5,24,24.71
213.65,24,9.09,8.32,8.57,8.58,8.2,7.54,8.79,7.92,8.44,8.49,24,24.68
214.65,24,9.1,8.33,8.57,8.58,8.18,7.51,8.78,7.91,8.44,8.47,24,24.65
215.65,24,9.13,8.34,8.57,8.59,8.2,7.53,8.81,7.9,8.45,8.47,24,24.61
216.65,24,9.11,8.32,8.57,8.59,8.2,7.53,8.81,7.88,8.43,8.47,24,24.61
217.67,24,9.1,8.3,8.57,8.58,8.19,7.53,8.81,7.88,8.43,8.45,24,24.61
218.67,24,9.1,8.3,8.57,8.58,8.19,7.54,8.79,7.87,8.43,8.45,24,24.59
219.67,24,9.08,8.29,8.54,8.54,8.18,7.53,8.77,7.87,8.43,8.44,24,24.59
220.68,24,9.06,8.27,8.54,8.54,8.18,7.53,8.74,7.87,8.42,8.44,24,24.61
221.68,24,9.08,8.29,8.54,8.57,8.18,7.53,8.76,7.86,8.42,8.44,24,24.59
222.68,24,9.04,8.24,8.49,8.52,8.14,7.49,8.73,7.83,8.39,8.42,24,24.61
223.68,24,9.02,8.24,8.5,8.52,8.13,7.51,8.72,7.83,8.39,8.39,24,24.59
224.68,24,9.01,8.24,8.49,8.52,8.12,7.48,8.71,7.82,8.39,8.42,24,24.61
225.68,24,9,8.23,8.49,8.52,8.12,7.46,8.69,7.82,8.38,8.4,24,24.62
226.68,24,8.97,8.22,8.45,8.5,8.09,7.47,8.67,7.82,8.38,8.38,24,24.62
227.68,24,8.95,8.19,8.43,8.48,8.08,7.44,8.66,7.82,8.35,8.38,24,24.65
228.7,24,8.93,8.19,8.42,8.49,8.04,7.42,8.63,7.79,8.35,8.35,24,24.65
229.7,24,8.95,8.2,8.43,8.48,8.06,7.43,8.62,7.81,8.35,8.37,24,24.66
230.7,24,8.92,8.19,8.4,8.47,8.04,7.42,8.62,7.79,8.34,8.35,24,24.68
231.7,24,8.92,8.19,8.39,8.45,8.03,7.4,8.62,7.8,8.35,8.34,24,24.68
232.7,24,8.9,8.15,8.37,8.44,8.01,7.37,8.6,7.77,8.32,8.33,24,24.69
233.7,24,8.91,8.17,8.37,8.44,8.03,7.36,8.62,7.79,8.3,8.33,24,24.72
234.7,24,8.91,8.17,8.37,8.45,8.01,7.35,8.6,7.77,8.34,8.34,24,24.72
235.7,24,8.91,8.17,8.35,8.44,8.01,7.35,8.62,7.77,8.33,8.34,24,24.73
236.72,24,8.9,8.15,8.34,8.42,8.01,7.32,8.59,7.75,8.32,8.32,24,24.72
237.72,24,8.9,8.13,8.33,8.42,7.99,7.31,8.6,7.75,8.29,8.33,24,24.66
238.72,24,8.92,8.15,8.33,8.4,7.96,7.29,8.59,7.74,8.32,8.3,24,24.64
239.73,24,8.95,8.17,8.35,8.42,7.99,7.32,8.63,7.71,8.3,8.28,24,24.61
240.73,24,8.95,8.15,8.35,8.4,8.01,7.34,8.64,7.7,8.3,8.28,24,24.61
241.73,24,8.92,8.14,8.37,8.42,8.02,7.36,8.63,7.69,8.29,8.29,24,24.59
242.73,24,8.92,8.13,8.37,8.42,8.01,7.36,8.62,7.7,8.29,8.29,24,24.58
243.73,24,8.91,8.13,8.35,8.4,7.99,7.36,8.6,7.7,8.28,8.28,24,24.58
244.73,24,8.9,8.13,8.34,8.39,7.98,7.36,8.59,7.68,8.27,8.29,24,24.59
245.73,24,8.87,8.1,8.33,8.35,7.97,7.35,8.58,7.65,8.24,8.28,24,24.58
246.73,24,8.86,8.08,8.32,8.37,7.96,7.34,8.55,7.64,8.25,8.24,24,24.59
247.73,24,8.85,8.08,8.29,8.35,7.94,7.32,8.54,7.64,8.24,8.24,24,24.61
248.73,24,8.82,8.06,8.28,8.32,7.92,7.3,8.53,7.61,8.22,8.22,24,24.59
249.73,24,8.79,8.03,8.24,8.3,7.9,7.29,8.52,7.6,8.2,8.2,24,24.61
250.75,24,8.77,8.03,8.23,8.3,7.86,7.26,8.5,7.59,8.22,8.19,24,24.61
251.75,24,8.76,8.02,8.22,8.3,7.87,7.25,8.49,7.59,8.2,8.18,24,24.62
252.75,24,8.73,7.98,8.18,8.27,7.85,7.23,8.45,7.57,8.18,8.17,24,24.65
253.75,24,8.72,7.99,8.18,8.27,7.81,7.2,8.44,7.58,8.17,8.15,24,24.65
254.75,24,8.69,7.96,8.15,8.24,7.79,7.18,8.4,7.57,8.15,8.13,24,24.66
255.75,24,8.67,7.97,8.13,8.24,7.79,7.17,8.4,7.58,8.15,8.15,24,24.68
256.75,24,8.67,7.94,8.12,8.24,7.76,7.16,8.38,7.59,8.14,8.13,24,24.69
257.75,24,8.67,7.94,8.12,8.22,7.77,7.14,8.37,7.58,8.14,8.14,24,24.71
258.75,24,8.67,7.93,8.09,8.2,7.74,7.12,8.35,7.57,8.13,8.14,24,24.72
259.75,24,8.66,7.91,8.07,8.19,7.75,7.11,8.35,7.57,8.12,8.12,24,24.73
260.75,24,8.67,7.93,8.09,8.19,7.75,7.1,8.37,7.58,8.13,8.12,24,24.72
261.77,24,8.64,7.91,8.06,8.17,7.71,7.07,8.34,7.57,8.12,8.12,24,24.69
262.77,24,8.69,7.93,8.06,8.18,7.71,7.06,8.34,7.55,8.12,8.1,24,24.65
263.78,24,8.72,7.96,8.06,8.15,7.72,7.05,8.4,7.54,8.13,8.09,24,24.65
264.78,24,8.72,7.96,8.09,8.18,7.76,7.1,8.42,7.53,8.13,8.09,24,24.61
265.78,24,8.71,7.96,8.09,8.18,7.75,7.11,8.4,7.52,8.1,8.07,24,24.59
