Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
29.08,28,9.11,8.03,8.33,8.73,7.87,9.6,9.23,8.49,8.86,8.74,28,27.39
30.08,28,9.12,8.03,8.35,8.74,7.9,9.63,9.26,8.53,8.88,8.73,28,27.42
31.08,28,9.11,8.06,8.37,8.77,7.94,9.64,9.28,8.55,8.89,8.76,28,27.44
32.1,28,9.12,8.05,8.37,8.75,7.94,9.68,9.29,8.55,8.9,8.76,28,27.45
33.1,28,9.11,8.08,8.4,8.77,7.96,9.69,9.31,8.56,8.92,8.77,28,27.48
34.1,28,9.12,8.08,8.42,8.8,7.99,9.71,9.32,8.58,8.93,8.78,28,27.49
35.1,28,9.12,8.1,8.42,8.8,8,9.71,9.34,8.58,8.93,8.8,28,27.52
36.1,28,9.13,8.11,8.44,8.83,8.03,9.75,9.35,8.61,8.95,8.81,28,27.53
37.1,28,9.11,8.12,8.46,8.82,8.03,9.74,9.35,8.62,8.95,8.81,28,27.53
38.1,28,9.12,8.13,8.46,8.83,8.05,9.76,9.38,8.64,8.96,8.82,28,27.55
39.12,28,9.11,8.13,8.47,8.84,8.07,9.75,9.38,8.62,8.96,8.82,28,27.56
40.12,28,9.09,8.13,8.48,8.84,8.06,9.78,9.37,8.62,8.96,8.81,28,27.58
41.12,28,9.09,8.14,8.49,8.84,8.07,9.76,9.4,8.64,8.97,8.83,28,27.6
42.12,28,9.11,8.15,8.5,8.86,8.08,9.79,9.42,8.66,8.97,8.83,28,27.6
43.12,28,9.11,8.15,8.5,8.86,8.1,9.76,9.41,8.64,8.96,8.83,28,27.61
44.12,28,9.11,8.15,8.51,8.88,8.11,9.78,9.42,8.68,8.97,8.84,28,27.63
45.12,28,9.09,8.15,8.5,8.88,8.12,9.78,9.43,8.66,8.99,8.84,28,27.63
46.12,28,9.08,8.15,8.53,8.88,8.12,9.78,9.43,8.67,8.99,8.83,28,27.64
47.12,28,9.07,8.14,8.51,8.87,8.13,9.76,9.42,8.66,8.99,8.84,28,27.66
48.13,28,9.08,8.17,8.54,8.88,8.14,9.78,9.43,8.67,9,8.84,28,27.66
49.13,28,9.08,8.17,8.53,8.88,8.13,9.78,9.44,8.67,8.99,8.84,28,27.67
50.13,28,9.07,8.18,8.55,8.89,8.15,9.78,9.46,8.69,9.01,8.86,28,27.67
51.15,28,9.08,8.19,8.55,8.89,8.15,9.79,9.47,8.7,9.02,8.86,28,27.67
52.15,28,9.07,8.18,8.55,8.9,8.15,9.78,9.46,8.69,9.02,8.86,28,27.7
53.15,28,9.08,8.18,8.55,8.89,8.13,9.79,9.46,8.69,9,8.83,28,27.7
54.17,28,9.09,8.19,8.56,8.89,8.14,9.79,9.44,8.7,9.01,8.84,28,27.71
55.17,28,9.09,8.18,8.55,8.9,8.14,9.79,9.48,8.71,9,8.84,28,27.73
56.17,28,9.07,8.18,8.56,8.89,8.13,9.79,9.47,8.69,9,8.86,28,27.73
57.17,28,9.06,8.18,8.54,8.88,8.12,9.78,9.46,8.7,9.01,8.84,28,27.74
58.17,28,9.06,8.18,8.57,8.9,8.13,9.8,9.48,8.7,9.02,8.84,28,27.73
59.17,28,9.06,8.17,8.57,8.9,8.13,9.8,9.47,8.7,9.01,8.84,28,27.74
60.17,28,9.06,8.18,8.55,8.89,8.12,9.79,9.46,8.69,9,8.82,28,27.74
61.17,28,9.06,8.18,8.55,8.89,8.11,9.78,9.46,8.69,8.99,8.83,28,27.74
62.17,28,9.07,8.17,8.56,8.9,8.13,9.79,9.47,8.71,9.01,8.84,28,27.74
63.17,28,9.06,8.17,8.56,8.9,8.12,9.78,9.44,8.69,9.01,8.84,28,27.74
64.17,28,9.07,8.17,8.55,8.89,8.12,9.78,9.46,8.7,9,8.82,28,27.75
65.17,28,9.06,8.18,8.57,8.9,8.12,9.78,9.47,8.7,9,8.84,28,27.75
66.17,28,9.05,8.18,8.56,8.89,8.11,9.79,9.47,8.7,9,8.82,28,27.78
67.17,28,9.06,8.17,8.56,8.9,8.12,9.78,9.47,8.71,9.01,8.83,28,27.78
68.18,28,9.05,8.18,8.55,8.9,8.12,9.78,9.46,8.7,9,8.82,28,27.78
69.18,28,9.05,8.17,8.57,8.92,8.12,9.78,9.48,8.7,9.02,8.83,28,27.78
70.18,28,9.03,8.17,8.56,8.9,8.11,9.78,9.46,8.7,9,8.81,28,27.78
71.18,28,9.02,8.15,8.53,8.88,8.1,9.76,9.44,8.68,9,8.8,28,27.78
72.18,28,9.02,8.17,8.55,8.89,8.11,9.78,9.46,8.7,8.99,8.81,28,27.78
73.18,28,9.02,8.15,8.56,8.89,8.11,9.76,9.46,8.69,8.99,8.82,28,27.78
74.2,28,9.01,8.15,8.56,8.9,8.11,9.75,9.46,8.7,8.99,8.81,28,27.8
75.2,28,9.01,8.14,8.54,8.89,8.08,9.76,9.44,8.68,8.99,8.81,28,27.78
76.22,28,9.01,8.14,8.55,8.9,8.1,9.78,9.46,8.7,9,8.8,28,27.81
77.22,28,9,8.14,8.55,8.89,8.08,9.75,9.44,8.7,8.99,8.8,28,27.8
78.22,28,8.99,8.14,8.54,8.89,8.08,9.75,9.44,8.68,8.97,8.78,28,27.8
79.22,28,8.97,8.14,8.53,8.88,8.06,9.75,9.44,8.68,8.97,8.78,28,27.8
80.22,28,8.97,8.14,8.55,8.89,8.07,9.75,9.44,8.69,8.97,8.8,28,27.81
81.23,28,8.97,8.14,8.55,8.89,8.08,9.76,9.44,8.68,8.99,8.8,28,27.8
82.23,28,8.95,8.13,8.53,8.9,8.06,9.75,9.43,8.69,8.96,8.78,28,27.81
83.23,28,8.95,8.13,8.53,8.89,8.07,9.74,9.44,8.68,8.97,8.77,28,27.81
84.23,28,8.94,8.12,8.54,8.89,8.06,9.75,9.43,8.68,8.97,8.78,28,27.81
85.23,28,8.94,8.11,8.53,8.89,8.05,9.74,9.43,8.67,8.96,8.76,28,27.81
86.25,28,8.94,8.13,8.53,8.88,8.06,9.74,9.42,8.67,8.96,8.77,28,27.81
87.25,28,8.94,8.13,8.53,8.88,8.05,9.75,9.44,8.68,8.95,8.76,28,27.83
88.25,28,8.94,8.12,8.53,8.88,8.05,9.74,9.42,8.68,8.96,8.76,28,27.83
89.25,28,8.93,8.11,8.53,8.88,8.04,9.73,9.42,8.67,8.94,8.75,28,27.81
90.25,28,8.93,8.11,8.51,8.88,8.05,9.74,9.43,8.67,8.96,8.76,28,27.81
91.25,28,8.92,8.1,8.51,8.88,8.03,9.73,9.41,8.67,8.93,8.75,28,27.83
92.25,28,8.93,8.11,8.53,8.88,8.04,9.71,9.42,8.67,8.94,8.76,28,27.81
93.27,28,8.92,8.11,8.5,8.88,8.03,9.73,9.4,8.67,8.95,8.76,28,27.84
94.27,28,8.92,8.1,8.5,8.88,8.03,9.73,9.42,8.66,8.95,8.75,28,27.83
95.27,28,8.92,8.1,8.51,8.87,8.03,9.73,9.4,8.66,8.94,8.75,28,27.84
96.27,28,8.9,8.08,8.5,8.87,8,9.71,9.4,8.64,8.94,8.74,28,27.85
97.27,28,8.9,8.08,8.49,8.87,8.02,9.71,9.4,8.66,8.93,8.73,28,27.84
98.27,28,8.9,8.07,8.5,8.86,8.02,9.71,9.4,8.64,8.92,8.74,28,27.84
99.28,28,8.89,8.07,8.49,8.86,7.99,9.7,9.38,8.63,8.92,8.71,28,27.84
100.28,28,8.89,8.06,8.49,8.86,8,9.69,9.38,8.64,8.92,8.73,28,27.85
101.28,28,8.89,8.06,8.48,8.86,7.98,9.7,9.37,8.63,8.92,8.71,28,27.85
102.28,28,8.89,8.07,8.49,8.86,7.99,9.69,9.38,8.63,8.92,8.71,28,27.84
103.28,28,8.88,8.06,8.47,8.84,7.99,9.68,9.38,8.62,8.9,8.71,28,27.84
104.28,28,8.87,8.05,8.47,8.84,7.98,9.68,9.37,8.62,8.9,8.7,28,27.85
105.3,28,8.87,8.06,8.47,8.83,7.97,9.66,9.37,8.62,8.89,8.69,28,27.84
106.3,28,8.88,8.05,8.48,8.84,7.98,9.68,9.36,8.62,8.89,8.7,28,27.85
107.3,28,8.87,8.05,8.48,8.84,7.97,9.66,9.36,8.62,8.89,8.7,28,27.85
108.3,28,8.87,8.04,8.47,8.83,7.97,9.68,9.35,8.61,8.89,8.7,28,27.85
109.3,28,8.87,8.03,8.46,8.84,7.97,9.68,9.35,8.6,8.88,8.69,28,27.85
110.3,28,8.86,8.03,8.46,8.84,7.96,9.66,9.35,8.6,8.89,8.69,28,27.85
111.3,28,8.87,8.04,8.46,8.82,7.95,9.66,9.35,8.6,8.89,8.69,28,27.85
112.3,28,8.86,8.02,8.46,8.84,7.96,9.66,9.35,8.61,8.87,8.69,28,27.84
113.32,28,8.86,8.02,8.44,8.82,7.94,9.65,9.34,8.6,8.87,8.67,28,27.85
114.32,28,8.84,8,8.43,8.83,7.94,9.65,9.34,8.58,8.86,8.67,28,27.84
115.33,28,8.84,8.02,8.43,8.82,7.95,9.65,9.32,8.58,8.87,8.67,28,27.85
116.33,28,8.83,7.99,8.43,8.81,7.92,9.64,9.31,8.57,8.84,8.66,28,27.84
117.33,28,8.83,8,8.42,8.81,7.94,9.63,9.32,8.57,8.86,8.67,28,27.85
118.33,28,8.83,7.98,8.41,8.81,7.91,9.63,9.3,8.58,8.84,8.64,28,27.84
119.35,28,8.82,7.98,8.42,8.81,7.92,9.62,9.31,8.57,8.84,8.66,28,27.85
120.35,28,8.83,7.97,8.42,8.81,7.9,9.63,9.31,8.57,8.84,8.63,28,27.85
121.35,28,8.82,7.97,8.42,8.81,7.9,9.62,9.29,8.56,8.83,8.64,28,27.85
122.35,28,8.82,7.96,8.42,8.81,7.9,9.62,9.31,8.57,8.83,8.64,28,27.85
123.35,28,8.8,7.96,8.39,8.78,7.89,9.62,9.28,8.54,8.81,8.61,28,27.85
124.37,28,8.8,7.96,8.4,8.78,7.88,9.6,9.29,8.55,8.81,8.62,28,27.85
125.37,28,8.78,7.95,8.39,8.78,7.89,9.6,9.29,8.55,8.81,8.62,28,27.85
126.37,28,8.78,7.95,8.39,8.78,7.87,9.59,9.26,8.54,8.8,8.62,28,27.85
127.37,28,8.77,7.95,8.37,8.77,7.87,9.59,9.26,8.54,8.8,8.61,28,27.85
128.37,28,8.76,7.91,8.36,8.76,7.84,9.57,9.26,8.53,8.78,8.58,28,27.85
129.37,28,8.77,7.92,8.36,8.77,7.84,9.57,9.26,8.53,8.78,8.58,28,27.85
130.37,28,8.76,7.91,8.34,8.76,7.84,9.57,9.24,8.51,8.77,8.58,28,27.85
131.38,28,8.75,7.9,8.35,8.76,7.84,9.57,9.25,8.53,8.77,8.6,28,27.85
132.38,28,8.76,7.89,8.34,8.75,7.84,9.57,9.26,8.5,8.76,8.57,28,27.85
133.4,28,8.75,7.9,8.34,8.75,7.82,9.55,9.24,8.5,8.77,8.57,28,27.85
134.4,28,8.75,7.9,8.34,8.75,7.84,9.55,9.25,8.51,8.76,8.58,28,27.85
135.4,28,8.73,7.88,8.33,8.75,7.8,9.55,9.2,8.5,8.75,8.56,28,27.85
136.4,28,8.74,7.89,8.33,8.74,7.83,9.54,9.23,8.49,8.75,8.57,28,27.85
137.4,28,8.74,7.88,8.32,8.74,7.82,9.54,9.21,8.49,8.75,8.56,28,27.85
138.42,28,8.73,7.88,8.33,8.73,7.8,9.53,9.21,8.49,8.75,8.55,28,27.85
139.42,28,8.7,7.86,8.3,8.73,7.8,9.53,9.18,8.49,8.71,8.54,28,27.84
140.42,28,8.69,7.83,8.29,8.71,7.79,9.53,9.19,8.47,8.71,8.54,28,27.85
141.43,28,8.7,7.86,8.3,8.73,7.79,9.51,9.2,8.47,8.71,8.54,28,27.85
142.43,28,8.7,7.86,8.28,8.73,7.78,9.52,9.18,8.46,8.7,8.53,28,27.85
143.43,28,8.69,7.83,8.29,8.73,7.79,9.52,9.2,8.47,8.7,8.53,28,27.85
144.43,28,8.69,7.82,8.29,8.71,7.79,9.51,9.18,8.47,8.7,8.53,28,27.85
145.43,28,8.68,7.81,8.27,8.7,7.77,9.48,9.17,8.44,8.7,8.5,28,27.86
146.43,28,8.67,7.82,8.27,8.71,7.75,9.48,9.17,8.44,8.7,8.5,28,27.85
147.43,28,8.67,7.8,8.26,8.69,7.75,9.49,9.15,8.44,8.68,8.5,28,27.85
148.43,28,8.66,7.79,8.26,8.68,7.74,9.49,9.15,8.43,8.68,8.48,28,27.85
149.43,28,8.66,7.8,8.25,8.7,7.75,9.49,9.15,8.42,8.68,8.49,28,27.86
150.43,28,8.63,7.79,8.23,8.68,7.74,9.47,9.13,8.42,8.66,8.47,28,27.85
151.43,28,8.63,7.79,8.25,8.68,7.73,9.46,9.13,8.41,8.66,8.46,28,27.86
152.45,28,8.63,7.78,8.25,8.67,7.73,9.47,9.13,8.41,8.64,8.47,28,27.85
153.45,28,8.63,7.78,8.25,8.68,7.74,9.47,9.13,8.42,8.66,8.47,28,27.86
154.45,28,8.63,7.77,8.22,8.67,7.72,9.46,9.12,8.4,8.64,8.46,28,27.85
155.45,28,8.61,7.74,8.22,8.67,7.71,9.44,9.09,8.4,8.63,8.44,28,27.85
156.45,28,8.61,7.74,8.21,8.66,7.7,9.43,9.11,8.4,8.62,8.44,28,27.85
157.45,28,8.58,7.73,8.2,8.64,7.7,9.42,9.09,8.37,8.61,8.43,28,27.86
158.45,28,8.6,7.71,8.19,8.64,7.67,9.42,9.08,8.37,8.61,8.42,28,27.88
159.47,28,8.58,7.72,8.19,8.63,7.69,9.42,9.08,8.37,8.6,8.4,28,27.86
160.47,28,8.58,7.7,8.18,8.62,7.66,9.42,9.08,8.36,8.58,8.4,28,27.86
161.47,28,8.57,7.7,8.18,8.62,7.67,9.4,9.07,8.36,8.58,8.39,28,27.86
162.48,28,8.56,7.69,8.17,8.62,7.65,9.41,9.05,8.34,8.56,8.37,28,27.86
163.48,28,8.55,7.67,8.14,8.62,7.65,9.4,9.03,8.34,8.56,8.36,28,27.86
164.48,28,8.55,7.69,8.15,8.61,7.64,9.4,9.05,8.35,8.55,8.36,28,27.88
165.48,28,8.55,7.66,8.14,8.61,7.63,9.4,9.03,8.34,8.55,8.34,28,27.86
166.48,28,8.53,7.65,8.14,8.61,7.62,9.37,9.02,8.33,8.54,8.33,28,27.88
167.5,28,8.53,7.64,8.12,8.58,7.61,9.36,9.01,8.32,8.53,8.32,28,27.86
168.5,28,8.53,7.64,8.12,8.58,7.61,9.36,8.99,8.32,8.51,8.32,28,27.88
169.5,28,8.5,7.63,8.12,8.57,7.6,9.36,9.01,8.3,8.49,8.3,28,27.88
170.5,28,8.5,7.62,8.11,8.57,7.58,9.35,9,8.3,8.49,8.29,28,27.86
171.5,28,8.49,7.6,8.1,8.57,7.57,9.34,8.97,8.29,8.48,8.28,28,27.88
172.52,28,8.47,7.6,8.1,8.57,7.57,9.32,8.96,8.28,8.48,8.26,28,27.88
173.52,28,8.46,7.58,8.08,8.56,7.56,9.31,8.95,8.27,8.46,8.25,28,27.85
174.52,28,8.46,7.57,8.08,8.56,7.55,9.32,8.94,8.28,8.46,8.26,28,27.88
175.52,28,8.44,7.56,8.07,8.54,7.54,9.3,8.95,8.26,8.43,8.23,28,27.86
176.52,28,8.44,7.55,8.06,8.54,7.53,9.31,8.93,8.26,8.44,8.22,28,27.85
177.52,28,8.44,7.56,8.06,8.54,7.53,9.29,8.94,8.27,8.46,8.23,28,27.88
178.52,28,8.43,7.54,8.05,8.53,7.52,9.29,8.93,8.25,8.43,8.22,28,27.88
179.53,28,8.42,7.53,8.04,8.53,7.51,9.29,8.9,8.23,8.42,8.19,28,27.88
180.53,28,8.41,7.51,8.03,8.51,7.51,9.28,8.9,8.22,8.41,8.19,28,27.86
181.53,28,8.4,7.49,8.02,8.5,7.48,9.26,8.88,8.22,8.4,8.18,28,27.86
182.53,28,8.39,7.49,8.02,8.5,7.48,9.25,8.9,8.22,8.4,8.17,28,27.86
183.53,28,8.37,7.48,7.99,8.51,7.47,9.25,8.88,8.21,8.37,8.17,28,27.88
184.55,28,8.37,7.47,7.98,8.49,7.45,9.25,8.87,8.19,8.39,8.14,28,27.88
185.55,28,8.35,7.45,7.98,8.48,7.44,9.23,8.84,8.19,8.35,8.13,28,27.86
186.55,28,8.35,7.45,7.99,8.48,7.45,9.23,8.87,8.19,8.37,8.13,28,27.86
187.57,28,8.34,7.44,7.97,8.48,7.43,9.23,8.83,8.18,8.35,8.11,28,27.86
188.57,28,8.33,7.42,7.97,8.47,7.42,9.21,8.82,8.15,8.34,8.1,28,27.85
189.57,28,8.32,7.4,7.95,8.46,7.42,9.21,8.82,8.14,8.34,8.08,28,27.86
190.57,28,8.3,7.38,7.95,8.46,7.39,9.21,8.81,8.14,8.33,8.07,28,27.86
191.58,28,8.29,7.37,7.94,8.43,7.39,9.19,8.8,8.12,8.3,8.06,28,27.86
192.58,28,8.29,7.38,7.92,8.43,7.38,9.19,8.78,8.13,8.33,8.05,28,27.86
193.58,28,8.29,7.37,7.91,8.43,7.37,9.18,8.77,8.12,8.29,8.04,28,27.86
194.58,28,8.27,7.35,7.9,8.42,7.35,9.15,8.77,8.11,8.29,8.04,28,27.88
195.58,28,8.26,7.35,7.9,8.41,7.35,9.17,8.75,8.08,8.27,8.03,28,27.86
196.58,28,8.23,7.33,7.89,8.4,7.33,9.15,8.74,8.08,8.26,8,28,27.86
197.58,28,8.23,7.33,7.9,8.4,7.34,9.15,8.74,8.08,8.25,8,28,27.85
198.58,28,8.22,7.3,7.88,8.39,7.33,9.15,8.75,8.06,8.26,8,28,27.85
199.58,28,8.21,7.28,7.84,8.39,7.29,9.13,8.71,8.07,8.22,7.99,28,27.86
200.58,28,8.2,7.26,7.87,8.37,7.28,9.13,8.7,8.05,8.22,7.97,28,27.86
201.6,28,8.2,7.26,7.84,8.36,7.29,9.12,8.69,8.05,8.21,7.96,28,27.86
202.6,28,8.18,7.24,7.84,8.36,7.27,9.09,8.68,8.03,8.19,7.96,28,27.86
203.6,28,8.17,7.23,7.83,8.34,7.26,9.08,8.67,8.02,8.18,7.94,28,27.88
204.62,28,8.13,7.2,7.81,8.33,7.24,9.07,8.64,8,8.15,7.92,28,27.86
205.62,28,8.13,7.2,7.8,8.33,7.24,9.07,8.64,8,8.14,7.9,28,27.88
206.63,28,8.11,7.18,7.79,8.3,7.22,9.06,8.62,7.99,8.13,7.9,28,27.88
207.63,28,8.08,7.18,7.79,8.3,7.22,9.06,8.63,7.97,8.13,7.9,28,27.86
208.63,28,8.07,7.16,7.78,8.3,7.19,9.06,8.62,7.96,8.11,7.87,28,27.88
209.63,28,8.06,7.15,7.79,8.3,7.19,9.06,8.61,7.96,8.1,7.88,28,27.86
210.63,28,8.04,7.12,7.75,8.28,7.17,9.03,8.6,7.95,8.08,7.84,28,27.86
211.63,28,8.04,7.1,7.75,8.29,7.17,9.03,8.57,7.94,8.1,7.83,28,27.86
212.65,28,8.03,7.09,7.74,8.28,7.17,9.01,8.57,7.92,8.06,7.83,28,27.86
213.65,28,8,7.05,7.72,8.25,7.14,9,8.54,7.9,8.05,7.79,28,27.88
214.65,28,7.95,7.03,7.71,8.23,7.13,9,8.54,7.9,8.03,7.79,28,27.86
215.65,28,7.94,7.02,7.69,8.23,7.1,8.97,8.51,7.87,8.02,7.75,28,27.85
216.65,28,7.95,7.01,7.7,8.23,7.12,8.97,8.53,7.88,8.02,7.75,28,27.88
217.67,28,7.92,6.97,7.69,8.2,7.09,8.95,8.5,7.86,7.98,7.74,28,27.85
218.67,28,7.92,6.96,7.67,8.21,7.08,8.95,8.48,7.84,7.98,7.73,28,27.86
219.67,28,7.89,6.94,7.65,8.18,7.07,8.93,8.47,7.83,7.96,7.7,28,27.88
220.68,28,7.89,6.93,7.65,8.18,7.06,8.93,8.46,7.82,7.95,7.71,28,27.86
221.68,28,7.87,6.9,7.65,8.17,7.05,8.92,8.43,7.8,7.92,7.69,28,27.86
222.68,28,7.86,6.9,7.62,8.17,7.03,8.9,8.43,7.79,7.92,7.67,28,27.88
223.68,28,7.84,6.85,7.61,8.14,7.03,8.89,8.43,7.77,7.91,7.66,28,27.86
224.68,28,7.82,6.84,7.6,8.12,6.99,8.88,8.41,7.74,7.88,7.63,28,27.85
225.68,28,7.81,6.83,7.6,8.13,6.99,8.89,8.39,7.75,7.89,7.63,28,27.86
226.68,28,7.8,6.81,7.6,8.12,6.99,8.88,8.39,7.72,7.87,7.61,28,27.86
227.68,28,7.79,6.78,7.57,8.1,6.97,8.86,8.37,7.72,7.84,7.6,28,27.88
228.7,28,7.77,6.78,7.56,8.08,6.97,8.84,8.36,7.7,7.84,7.58,28,27.86
229.7,28,7.74,6.74,7.55,8.07,6.94,8.84,8.34,7.69,7.83,7.57,28,27.88
230.7,28,7.73,6.72,7.53,8.06,6.92,8.81,8.32,7.66,7.81,7.53,28,27.86
231.7,28,7.71,6.71,7.52,8.05,6.91,8.81,8.32,7.64,7.8,7.53,28,27.86
232.7,28,7.69,6.7,7.53,8.04,6.9,8.8,8.3,7.64,7.79,7.51,28,27.88
233.7,28,7.69,6.66,7.51,8.03,6.87,8.77,8.29,7.62,7.78,7.49,28,27.88
234.7,28,7.66,6.63,7.48,8,6.85,8.77,8.27,7.6,7.77,7.48,28,27.88
235.7,28,7.64,6.63,7.47,7.98,6.83,8.76,8.25,7.57,7.75,7.47,28,27.86
236.72,28,7.63,6.6,7.46,7.98,6.83,8.76,8.25,7.57,7.74,7.45,28,27.88
237.72,28,7.61,6.61,7.45,7.97,6.82,8.74,8.23,7.55,7.73,7.45,28,27.88
238.72,28,7.6,6.58,7.44,7.96,6.8,8.74,8.21,7.54,7.71,7.44,28,27.88
239.73,28,7.55,6.55,7.4,7.94,6.78,8.7,8.2,7.49,7.7,7.39,28,27.88
240.73,28,7.54,6.55,7.39,7.92,6.76,8.69,8.18,7.49,7.66,7.39,28,27.88
241.73,28,7.52,6.53,7.4,7.91,6.74,8.7,8.17,7.46,7.66,7.37,28,27.88
242.73,28,7.49,6.51,7.38,7.88,6.72,8.69,8.14,7.45,7.65,7.35,28,27.88
243.73,28,7.47,6.49,7.37,7.89,6.72,8.67,8.13,7.44,7.62,7.34,28,27.88
244.73,28,7.47,6.48,7.36,7.87,6.71,8.68,8.13,7.43,7.63,7.33,28,27.88
245.73,28,7.43,6.45,7.34,7.84,6.67,8.64,8.1,7.39,7.6,7.29,28,27.88
246.73,28,7.42,6.45,7.33,7.83,6.67,8.63,8.1,7.38,7.58,7.27,28,27.88
247.73,28,7.39,6.42,7.32,7.8,6.65,8.62,8.07,7.35,7.55,7.26,28,27.88
248.73,28,7.37,6.43,7.29,7.8,6.63,8.61,8.05,7.34,7.54,7.24,28,27.88
249.73,28,7.35,6.41,7.28,7.78,6.62,8.6,8.03,7.32,7.52,7.22,28,27.88
250.75,28,7.32,6.4,7.27,7.75,6.59,8.57,8,7.29,7.49,7.19,28,27.88
251.75,28,7.29,6.38,7.25,7.74,6.58,8.56,8,7.28,7.48,7.16,28,27.88
252.75,28,7.27,6.39,7.24,7.72,6.57,8.55,7.99,7.25,7.46,7.16,28,27.88
253.75,28,7.25,6.37,7.22,7.71,6.56,8.54,7.96,7.23,7.45,7.13,28,27.88
254.75,28,7.23,6.34,7.22,7.7,6.53,8.53,7.95,7.2,7.43,7.1,28,27.88
255.75,28,7.19,6.33,7.18,7.66,6.52,8.51,7.91,7.18,7.42,7.08,28,27.89
256.75,28,7.17,6.32,7.17,7.65,6.49,8.49,7.9,7.16,7.4,7.06,28,27.88
257.75,28,7.14,6.32,7.15,7.64,6.46,8.48,7.9,7.14,7.38,7.05,28,27.88
258.75,28,7.1,6.32,7.15,7.62,6.46,8.47,7.88,7.13,7.38,7.02,28,27.88
259.75,28,7.07,6.29,7.1,7.58,6.43,8.44,7.83,7.08,7.35,6.98,28,27.89
260.75,28,7.06,6.3,7.12,7.57,6.42,8.43,7.83,7.08,7.34,6.97,28,27.89
261.77,28,7.01,6.27,7.08,7.55,6.39,8.42,7.81,7.04,7.29,6.94,28,27.88
262.77,28,6.97,6.28,7.08,7.54,6.39,8.41,7.81,7.02,7.3,6.92,28,27.88
263.78,28,6.95,6.26,7.06,7.51,6.35,8.37,7.78,6.99,7.28,6.9,28,27.88
264.78,28,6.93,6.26,7.06,7.49,6.35,8.39,7.77,6.99,7.26,6.87,28,27.88
265.78,28,6.88,6.25,7.04,7.48,6.33,8.36,7.75,6.97,7.26,6.84,28,27.88
