Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
80.27,26,9.89,9.71,10.03,10.52,11,10.08,9.66,9.59,9.14,9.42,26,25.91
81.28,26,9.87,9.72,10.03,10.52,11,10.08,9.67,9.59,9.16,9.42,26,25.91
82.28,26,9.87,9.73,10.04,10.52,11,10.08,9.66,9.59,9.16,9.42,26,25.92
83.28,26,9.89,9.75,10.07,10.55,11,10.09,9.68,9.61,9.16,9.43,26,25.95
84.3,26,9.89,9.72,10.03,10.53,11.01,10.08,9.67,9.61,9.17,9.42,26,25.94
85.3,26,9.89,9.72,10.05,10.53,11,10.09,9.67,9.61,9.17,9.42,26,25.96
86.3,26,9.87,9.73,10.04,10.52,11,10.08,9.66,9.59,9.16,9.43,26,25.98
87.3,26,9.89,9.73,10.05,10.55,11.01,10.09,9.67,9.61,9.16,9.42,26,25.98
88.3,26,9.89,9.75,10.05,10.56,11,10.09,9.68,9.61,9.17,9.43,26,25.99
89.3,26,9.89,9.75,10.07,10.53,11,10.09,9.67,9.61,9.16,9.43,26,26
90.3,26,9.89,9.72,10.07,10.55,11,10.1,9.66,9.61,9.14,9.43,26,26.02
91.3,26,9.89,9.75,10.07,10.55,11.01,10.1,9.66,9.62,9.17,9.43,26,26.03
92.3,26,9.9,9.75,10.07,10.57,11.02,10.1,9.67,9.61,9.18,9.46,26,26.05
93.3,26,9.87,9.73,10.04,10.53,10.98,10.09,9.66,9.59,9.17,9.42,26,26.06
94.3,26,9.89,9.76,10.07,10.56,11.02,10.12,9.66,9.61,9.18,9.44,26,26.06
95.3,26,9.87,9.73,10.05,10.55,11,10.09,9.66,9.61,9.16,9.43,26,26.03
96.3,26,9.87,9.72,10.04,10.53,11,10.09,9.66,9.59,9.13,9.39,26,25.99
97.32,26,9.85,9.71,10.05,10.52,10.98,10.07,9.64,9.58,9.13,9.39,26,25.98
98.32,26,9.85,9.69,10.03,10.51,10.97,10.07,9.63,9.57,9.12,9.39,26,25.96
99.32,26,9.82,9.68,10.03,10.49,10.97,10.05,9.63,9.56,9.11,9.37,26,25.94
100.32,26,9.82,9.69,10.03,10.51,10.97,10.05,9.62,9.57,9.11,9.37,26,25.94
101.32,26,9.82,9.68,10.03,10.51,10.97,10.04,9.61,9.56,9.09,9.37,26,25.92
102.32,26,9.82,9.68,10.03,10.49,10.94,10.07,9.61,9.56,9.08,9.38,26,25.92
103.32,26,9.8,9.64,10.01,10.49,10.94,10.04,9.59,9.54,9.08,9.37,26,25.92
104.32,26,9.81,9.67,10,10.49,10.94,10.04,9.59,9.56,9.09,9.37,26,25.92
105.32,26,9.81,9.67,10.01,10.51,10.96,10.05,9.61,9.56,9.09,9.37,26,25.92
106.33,26,9.8,9.67,10,10.48,10.96,10.05,9.59,9.56,9.08,9.37,26,25.92
107.33,26,9.8,9.66,10,10.49,10.93,10.03,9.57,9.54,9.07,9.34,26,25.94
108.33,26,9.78,9.66,9.99,10.49,10.93,10.04,9.58,9.54,9.07,9.37,26,25.92
109.35,26,9.77,9.66,10,10.47,10.93,10.04,9.57,9.53,9.07,9.37,26,25.94
110.35,26,9.78,9.66,9.99,10.49,10.92,10.03,9.57,9.53,9.07,9.37,26,25.94
111.35,26,9.8,9.67,10.01,10.48,10.94,10.05,9.58,9.53,9.08,9.37,26,25.95
112.35,26,9.78,9.66,9.99,10.49,10.93,10.03,9.56,9.53,9.07,9.37,26,25.96
113.35,26,9.8,9.67,10,10.48,10.93,10.03,9.57,9.53,9.07,9.38,26,25.98
114.35,26,9.78,9.64,9.99,10.49,10.92,10.01,9.56,9.54,9.07,9.37,26,25.98
115.37,26,9.78,9.66,10,10.48,10.93,10.04,9.56,9.53,9.06,9.38,26,25.99
116.37,26,9.77,9.64,9.98,10.48,10.92,10.03,9.54,9.52,9.06,9.37,26,25.99
117.37,26,9.77,9.63,9.99,10.49,10.92,10.01,9.56,9.52,9.07,9.37,26,26
118.37,26,9.77,9.64,9.99,10.47,10.92,10.01,9.53,9.52,9.06,9.35,26,26
119.38,26,9.77,9.64,10,10.49,10.93,10.01,9.54,9.52,9.06,9.35,26,26.02
120.38,26,9.77,9.66,10,10.51,10.9,10.03,9.53,9.52,9.07,9.37,26,26.03
121.38,26,9.8,9.66,9.99,10.51,10.92,10.03,9.54,9.53,9.07,9.37,26,26.05
122.38,26,9.77,9.63,9.96,10.51,10.9,10.01,9.52,9.52,9.06,9.37,26,26.03
123.38,26,9.76,9.67,9.99,10.49,10.92,10,9.53,9.52,9.06,9.35,26,26.06
124.38,26,9.77,9.64,9.98,10.49,10.89,10.01,9.53,9.51,9.04,9.38,26,26.06
125.38,26,9.77,9.64,9.98,10.51,10.9,10.01,9.53,9.52,9.07,9.37,26,26.08
126.38,26,9.76,9.64,9.96,10.49,10.9,10.01,9.53,9.51,9.04,9.37,26,26.09
127.4,26,9.77,9.67,9.99,10.52,10.92,10.03,9.53,9.53,9.06,9.38,26,26.1
128.4,26,9.76,9.63,9.96,10.49,10.9,10.03,9.52,9.51,9.04,9.35,26,26.05
129.4,26,9.73,9.62,9.96,10.48,10.86,9.99,9.51,9.49,9.01,9.34,26,26
130.4,26,9.72,9.61,9.95,10.47,10.89,9.99,9.51,9.48,9.01,9.33,26,25.99
131.4,26,9.71,9.59,9.94,10.47,10.88,9.99,9.51,9.48,8.99,9.32,26,25.98
132.4,26,9.71,9.61,9.94,10.44,10.88,9.98,9.49,9.48,8.99,9.32,26,25.96
133.42,26,9.69,9.58,9.94,10.45,10.85,9.98,9.49,9.46,8.97,9.3,26,25.96
134.42,26,9.68,9.58,9.92,10.45,10.85,9.98,9.48,9.47,8.97,9.29,26,25.96
135.42,26,9.67,9.56,9.9,10.44,10.84,9.95,9.44,9.43,8.96,9.28,26,25.94
136.42,26,9.68,9.57,9.92,10.43,10.82,9.96,9.46,9.44,8.96,9.3,26,25.95
137.42,26,9.67,9.58,9.9,10.43,10.85,9.96,9.46,9.46,8.97,9.29,26,25.96
138.42,26,9.66,9.56,9.91,10.43,10.84,9.95,9.44,9.44,8.96,9.3,26,25.95
139.43,26,9.66,9.56,9.89,10.43,10.81,9.94,9.43,9.43,8.96,9.27,26,25.95
140.43,26,9.64,9.56,9.89,10.4,10.81,9.94,9.4,9.42,8.94,9.25,26,25.96
141.43,26,9.64,9.56,9.89,10.43,10.81,9.95,9.43,9.43,8.93,9.27,26,25.96
142.43,26,9.64,9.56,9.89,10.43,10.82,9.95,9.42,9.44,8.94,9.28,26,25.96
143.43,26,9.62,9.54,9.89,10.43,10.81,9.94,9.42,9.43,8.94,9.28,26,25.98
144.43,26,9.63,9.53,9.87,10.43,10.8,9.94,9.4,9.43,8.94,9.27,26,25.98
145.45,26,9.64,9.53,9.87,10.42,10.78,9.94,9.4,9.43,8.94,9.25,26,25.99
146.45,26,9.64,9.54,9.89,10.42,10.8,9.94,9.4,9.43,8.96,9.28,26,25.99
147.45,26,9.63,9.54,9.87,10.42,10.81,9.92,9.39,9.43,8.94,9.27,26,25.99
148.47,26,9.63,9.53,9.87,10.42,10.78,9.91,9.39,9.43,8.93,9.27,26,25.99
149.47,26,9.63,9.53,9.86,10.43,10.8,9.92,9.39,9.42,8.93,9.27,26,25.99
150.47,26,9.62,9.52,9.87,10.42,10.78,9.91,9.37,9.42,8.93,9.25,26,26.02
151.47,26,9.63,9.53,9.86,10.4,10.78,9.91,9.38,9.39,8.92,9.27,26,26.03
152.47,26,9.62,9.53,9.87,10.42,10.78,9.91,9.37,9.39,8.92,9.25,26,26.03
153.47,26,9.62,9.53,9.86,10.42,10.78,9.94,9.37,9.42,8.93,9.25,26,26.03
154.48,26,9.62,9.53,9.83,10.42,10.77,9.9,9.37,9.39,8.92,9.25,26,26.05
155.48,26,9.62,9.52,9.86,10.42,10.78,9.91,9.38,9.4,8.91,9.27,26,26.06
156.48,26,9.61,9.52,9.85,10.42,10.77,9.9,9.37,9.39,8.92,9.25,26,26.06
157.5,26,9.61,9.52,9.83,10.42,10.77,9.91,9.35,9.39,8.92,9.27,26,26.08
158.5,26,9.61,9.51,9.82,10.38,10.74,9.89,9.34,9.38,8.91,9.24,26,26.09
159.5,26,9.61,9.52,9.82,10.39,10.77,9.9,9.35,9.39,8.9,9.25,26,26.1
160.5,26,9.61,9.51,9.81,10.39,10.76,9.89,9.35,9.39,8.9,9.24,26,26.1
161.5,26,9.58,9.49,9.81,10.39,10.74,9.89,9.32,9.37,8.88,9.22,26,26.08
162.5,26,9.57,9.48,9.8,10.4,10.74,9.9,9.33,9.38,8.87,9.23,26,26.03
163.52,26,9.56,9.48,9.8,10.36,10.73,9.86,9.33,9.34,8.87,9.22,26,26
164.52,26,9.53,9.46,9.8,10.35,10.72,9.85,9.32,9.34,8.86,9.19,26,25.99
165.52,26,9.54,9.46,9.8,10.35,10.72,9.85,9.32,9.34,8.86,9.19,26,25.98
166.52,26,9.52,9.46,9.78,10.35,10.72,9.85,9.3,9.33,8.83,9.19,26,25.96
167.52,26,9.53,9.46,9.78,10.36,10.7,9.85,9.3,9.34,8.85,9.19,26,25.96
168.53,26,9.51,9.43,9.76,10.34,10.69,9.82,9.29,9.32,8.82,9.18,26,25.95
169.53,26,9.51,9.43,9.75,10.32,10.65,9.82,9.28,9.3,8.81,9.17,26,25.96
170.53,26,9.48,9.44,9.76,10.35,10.69,9.83,9.27,9.32,8.81,9.17,26,25.96
171.53,26,9.46,9.4,9.73,10.31,10.66,9.82,9.24,9.29,8.79,9.16,26,25.96
172.53,26,9.47,9.42,9.75,10.32,10.68,9.83,9.25,9.3,8.81,9.17,26,25.96
173.53,26,9.46,9.4,9.73,10.31,10.66,9.81,9.24,9.3,8.8,9.16,26,25.96
174.55,26,9.44,9.39,9.72,10.31,10.64,9.81,9.22,9.29,8.8,9.14,26,25.98
175.55,26,9.43,9.38,9.72,10.3,10.64,9.8,9.22,9.28,8.79,9.13,26,25.96
176.55,26,9.44,9.38,9.71,10.3,10.65,9.8,9.22,9.29,8.79,9.14,26,25.96
177.57,26,9.43,9.38,9.71,10.29,10.64,9.8,9.2,9.28,8.79,9.13,26,25.98
178.57,26,9.42,9.35,9.71,10.29,10.61,9.8,9.18,9.27,8.77,9.13,26,25.99
179.57,26,9.4,9.37,9.68,10.29,10.62,9.77,9.18,9.27,8.75,9.13,26,25.98
180.57,26,9.4,9.34,9.67,10.29,10.61,9.78,9.18,9.27,8.76,9.13,26,26
181.58,26,9.4,9.35,9.68,10.29,10.62,9.78,9.19,9.27,8.76,9.14,26,26
182.58,26,9.4,9.35,9.68,10.29,10.6,9.78,9.17,9.27,8.75,9.13,26,26.02
183.58,26,9.42,9.35,9.67,10.29,10.61,9.78,9.18,9.27,8.76,9.13,26,26.02
184.58,26,9.39,9.34,9.68,10.29,10.61,9.78,9.16,9.27,8.75,9.13,26,26.03
185.58,26,9.39,9.35,9.66,10.29,10.61,9.78,9.17,9.25,8.75,9.13,26,26.03
186.58,26,9.39,9.34,9.67,10.29,10.59,9.77,9.16,9.25,8.75,9.12,26,26.03
187.58,26,9.39,9.34,9.66,10.27,10.57,9.77,9.14,9.25,8.74,9.11,26,26.05
188.58,26,9.39,9.34,9.64,10.29,10.59,9.77,9.14,9.25,8.74,9.12,26,26.06
189.6,26,9.37,9.33,9.63,10.26,10.57,9.75,9.14,9.24,8.71,9.11,26,26.06
190.6,26,9.38,9.34,9.63,10.29,10.59,9.76,9.14,9.24,8.72,9.11,26,26.08
191.6,26,9.37,9.33,9.64,10.27,10.57,9.76,9.12,9.23,8.69,9.09,26,26.08
192.6,26,9.35,9.33,9.64,10.26,10.59,9.76,9.13,9.24,8.71,9.11,26,26.08
193.62,26,9.35,9.33,9.62,10.26,10.57,9.75,9.12,9.24,8.7,9.11,26,26.1
194.62,26,9.34,9.32,9.64,10.27,10.56,9.76,9.11,9.23,8.71,9.11,26,26.1
195.62,26,9.35,9.33,9.63,10.27,10.56,9.75,9.12,9.23,8.7,9.12,26,26.11
196.62,26,9.33,9.3,9.62,10.26,10.55,9.72,9.11,9.22,8.68,9.08,26,26.1
197.63,26,9.3,9.3,9.62,10.26,10.55,9.75,9.08,9.2,8.68,9.08,26,26.06
198.63,26,9.29,9.28,9.58,10.21,10.53,9.69,9.09,9.18,8.66,9.06,26,26.02
199.63,26,9.3,9.27,9.58,10.19,10.51,9.71,9.08,9.17,8.65,9.04,26,25.99
200.63,26,9.29,9.27,9.58,10.18,10.52,9.71,9.09,9.18,8.66,9.04,26,25.99
201.63,26,9.28,9.28,9.58,10.18,10.49,9.68,9.07,9.18,8.64,9.03,26,25.99
202.65,26,9.27,9.24,9.57,10.19,10.49,9.67,9.07,9.16,8.63,9.02,26,25.98
203.65,26,9.27,9.27,9.56,10.19,10.48,9.67,9.06,9.16,8.61,9.01,26,25.96
204.65,26,9.24,9.24,9.53,10.18,10.45,9.64,9.03,9.14,8.6,8.99,26,25.96
205.65,26,9.23,9.25,9.54,10.18,10.44,9.66,9.04,9.14,8.6,9.01,26,25.96
206.65,26,9.22,9.23,9.51,10.14,10.43,9.66,9.01,9.13,8.58,8.98,26,25.96
207.65,26,9.2,9.23,9.51,10.16,10.44,9.66,8.99,9.13,8.57,8.99,26,25.96
208.67,26,9.19,9.22,9.51,10.16,10.44,9.66,8.98,9.13,8.58,8.99,26,25.95
209.67,26,9.16,9.2,9.49,10.12,10.42,9.63,8.97,9.11,8.55,8.97,26,25.96
210.67,26,9.16,9.2,9.49,10.14,10.4,9.63,8.96,9.11,8.54,8.98,26,25.96
211.67,26,9.13,9.19,9.47,10.12,10.4,9.62,8.96,9.09,8.54,8.97,26,25.96
212.67,26,9.11,9.17,9.46,10.12,10.38,9.61,8.92,9.08,8.52,8.94,26,25.96
213.67,26,9.09,9.18,9.44,10.12,10.36,9.61,8.91,9.08,8.52,8.96,26,25.96
214.67,26,9.07,9.17,9.46,10.1,10.38,9.61,8.92,9.08,8.51,8.94,26,25.96
215.68,26,9.03,9.13,9.44,10.1,10.36,9.58,8.9,9.04,8.51,8.94,26,25.98
216.68,26,9.03,9.14,9.44,10.09,10.36,9.58,8.91,9.08,8.51,8.94,26,25.99
217.68,26,8.99,9.13,9.42,10.09,10.35,9.59,8.88,9.04,8.48,8.92,26,25.99
218.68,26,8.97,9.12,9.4,10.08,10.34,9.58,8.86,9.06,8.47,8.92,26,25.99
219.7,26,8.97,9.12,9.42,10.09,10.34,9.59,8.87,9.04,8.47,8.93,26,26
220.7,26,8.96,9.09,9.4,10.09,10.32,9.58,8.86,9.04,8.46,8.92,26,26
221.7,26,8.93,9.08,9.38,10.08,10.32,9.56,8.83,9.03,8.44,8.91,26,26.02
222.7,26,8.93,9.07,9.37,10.07,10.31,9.57,8.83,9.02,8.44,8.9,26,26.03
223.7,26,8.93,9.06,9.35,10.07,10.3,9.57,8.83,9.03,8.42,8.9,26,26.05
224.72,26,8.94,9.06,9.35,10.07,10.29,9.57,8.83,9.03,8.43,8.9,26,26.05
225.72,26,8.93,9.04,9.33,10.04,10.27,9.54,8.81,9.02,8.42,8.88,26,26.05
226.72,26,8.94,9.04,9.35,10.07,10.27,9.56,8.82,9.03,8.43,8.9,26,26.06
227.72,26,8.94,9.03,9.32,10.05,10.27,9.54,8.8,9.01,8.41,8.88,26,26.06
228.73,26,8.94,9.02,9.3,10.05,10.25,9.53,8.79,8.99,8.38,8.86,26,26.08
229.73,26,8.96,9.01,9.33,10.05,10.25,9.54,8.79,9.01,8.38,8.87,26,26.09
230.73,26,8.96,9.03,9.32,10.05,10.25,9.54,8.77,9.01,8.38,8.88,26,26.1
231.75,26,8.94,9.01,9.29,10.05,10.22,9.53,8.76,8.99,8.37,8.87,26,26.1
232.75,26,8.93,8.99,9.29,10.03,10.22,9.52,8.76,8.98,8.35,8.86,26,26.1
233.75,26,8.94,9.02,9.28,10.04,10.23,9.51,8.74,8.99,8.36,8.86,26,26.11
234.75,26,8.93,9.01,9.25,10.03,10.21,9.51,8.74,8.97,8.35,8.83,26,26.11
235.77,26,8.93,9.02,9.24,10.03,10.19,9.51,8.74,8.97,8.34,8.83,26,26.09
236.78,26,8.9,8.98,9.27,9.99,10.19,9.49,8.71,8.96,8.34,8.82,26,26.03
237.78,26,8.91,8.99,9.25,9.98,10.19,9.47,8.72,8.93,8.35,8.81,26,26.02
238.78,26,8.91,9.02,9.27,9.98,10.19,9.47,8.72,8.94,8.36,8.82,26,25.99
239.78,26,8.91,9.03,9.28,9.96,10.18,9.47,8.75,8.93,8.35,8.82,26,25.98
240.78,26,8.9,9.01,9.25,9.96,10.17,9.46,8.72,8.93,8.31,8.81,26,25.96
241.8,26,8.87,9.01,9.24,9.94,10.14,9.44,8.7,8.91,8.29,8.79,26,25.98
242.8,26,8.85,8.98,9.23,9.92,10.12,9.42,8.68,8.9,8.26,8.79,26,25.96
243.8,26,8.83,8.98,9.19,9.91,10.1,9.42,8.66,8.9,8.25,8.76,26,25.96
244.8,26,8.82,8.97,9.19,9.91,10.08,9.42,8.65,8.88,8.25,8.76,26,25.95
245.82,26,8.8,8.93,9.18,9.89,10.05,9.38,8.61,8.87,8.2,8.74,26,25.96
246.82,26,8.77,8.92,9.16,9.89,10.03,9.38,8.6,8.85,8.2,8.74,26,25.96
247.82,26,8.77,8.92,9.17,9.89,10,9.38,8.59,8.83,8.19,8.74,26,25.96
248.82,26,8.74,8.92,9.16,9.87,10,9.38,8.57,8.85,8.18,8.74,26,25.96
249.82,26,8.72,8.9,9.13,9.85,9.98,9.35,8.55,8.82,8.17,8.7,26,25.96
250.82,26,8.69,8.88,9.11,9.83,9.95,9.34,8.53,8.81,8.14,8.7,26,25.96
251.82,26,8.66,8.88,9.11,9.83,9.95,9.34,8.52,8.8,8.13,8.7,26,25.96
252.82,26,8.65,8.87,9.08,9.81,9.92,9.34,8.52,8.8,8.11,8.69,26,25.98
253.82,26,8.61,8.86,9.09,9.81,9.91,9.32,8.51,8.79,8.1,8.68,26,25.98
254.83,26,8.58,8.83,9.06,9.78,9.89,9.3,8.47,8.77,8.08,8.66,26,25.98
255.83,26,8.54,8.81,9.03,9.78,9.86,9.28,8.46,8.77,8.07,8.64,26,25.98
256.83,26,8.52,8.79,9.04,9.75,9.86,9.29,8.44,8.76,8.06,8.64,26,25.99
257.83,26,8.49,8.79,9.03,9.75,9.85,9.28,8.44,8.75,8.05,8.63,26,25.99
258.83,26,8.46,8.77,9.02,9.72,9.83,9.27,8.41,8.75,8.04,8.6,26,25.99
259.83,26,8.44,8.76,9.01,9.72,9.83,9.27,8.4,8.75,8.04,8.6,26,26
260.85,26,8.41,8.74,8.97,9.71,9.8,9.24,8.38,8.74,8.01,8.58,26,26.02
261.85,26,8.41,8.72,8.98,9.71,9.8,9.25,8.38,8.74,8.01,8.58,26,26.02
262.85,26,8.38,8.7,8.96,9.68,9.78,9.25,8.36,8.72,7.99,8.57,26,26.02
263.85,26,8.37,8.68,8.94,9.69,9.76,9.23,8.35,8.7,7.98,8.57,26,26.05
264.85,26,8.38,8.66,8.92,9.68,9.75,9.23,8.34,8.72,7.97,8.57,26,26.03
265.85,26,8.38,8.65,8.93,9.68,9.73,9.24,8.32,8.7,7.94,8.53,26,26.06
266.85,26,8.38,8.63,8.91,9.67,9.73,9.23,8.31,8.69,7.93,8.53,26,26.06
