Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
205.62,36,6.22,6.4,6.05,7.05,6.92,7.26,6.34,6.73,6.85,5.88,36,35.66
206.63,36,6.21,6.38,6.04,7.03,6.91,7.24,6.31,6.7,6.82,5.87,36,35.66
207.63,36,6.19,6.37,6.02,7.01,6.89,7.21,6.29,6.7,6.78,5.85,36,35.66
208.63,36,6.17,6.34,6,6.98,6.87,7.19,6.25,6.68,6.76,5.84,36,35.66
209.63,36,6.15,6.32,5.99,6.97,6.87,7.18,6.23,6.68,6.72,5.83,36,35.66
210.63,36,6.11,6.29,5.97,6.95,6.85,7.17,6.2,6.65,6.69,5.81,36,35.68
211.63,36,6.08,6.28,5.95,6.92,6.82,7.13,6.18,6.63,6.67,5.8,36,35.68
212.65,36,6.06,6.26,5.94,6.9,6.82,7.12,6.15,6.63,6.64,5.8,36,35.66
213.65,36,6.03,6.23,5.91,6.88,6.8,7.1,6.12,6.6,6.6,5.78,36,35.66
214.65,36,6.01,6.2,5.9,6.85,6.78,7.09,6.1,6.58,6.59,5.78,36,35.66
215.65,36,5.99,6.2,5.89,6.84,6.77,7.08,6.08,6.58,6.57,5.76,36,35.66
216.65,36,5.95,6.17,5.87,6.82,6.74,7.06,6.04,6.56,6.51,5.74,36,35.66
217.67,36,5.93,6.16,5.86,6.81,6.73,7.04,6.03,6.55,6.49,5.73,36,35.66
218.67,36,5.9,6.15,5.84,6.78,6.72,7.02,6,6.54,6.47,5.72,36,35.68
219.67,36,5.86,6.12,5.81,6.75,6.7,7.01,5.96,6.52,6.42,5.7,36,35.66
220.68,36,5.83,6.1,5.8,6.72,6.69,6.97,5.94,6.49,6.4,5.68,36,35.69
221.68,36,5.81,6.09,5.79,6.72,6.7,6.97,5.92,6.5,6.37,5.68,36,35.66
222.68,36,5.77,6.05,5.77,6.69,6.66,6.94,5.89,6.48,6.32,5.66,36,35.69
223.68,36,5.74,6.04,5.75,6.67,6.65,6.94,5.87,6.47,6.3,5.66,36,35.68
224.68,36,5.72,6.03,5.73,6.66,6.65,6.92,5.84,6.46,6.28,5.65,36,35.69
225.68,36,5.69,5.98,5.72,6.61,6.61,6.88,5.81,6.42,6.24,5.62,36,35.68
226.68,36,5.68,5.95,5.7,6.6,6.59,6.86,5.79,6.42,6.21,5.62,36,35.69
227.68,36,5.67,5.91,5.67,6.57,6.58,6.83,5.76,6.39,6.19,5.6,36,35.69
228.7,36,5.67,5.87,5.65,6.55,6.58,6.83,5.73,6.38,6.16,5.59,36,35.68
229.7,36,5.68,5.83,5.61,6.54,6.56,6.82,5.72,6.37,6.14,5.58,36,35.69
230.7,36,5.7,5.77,5.58,6.49,6.55,6.8,5.69,6.34,6.11,5.55,36,35.68
231.7,36,5.7,5.71,5.54,6.48,6.52,6.77,5.66,6.32,6.07,5.54,36,35.68
232.7,36,5.71,5.64,5.5,6.45,6.49,6.75,5.62,6.3,6.04,5.53,36,35.68
233.7,36,5.73,5.6,5.47,6.44,6.49,6.73,5.61,6.31,6.03,5.53,36,35.69
234.7,36,5.73,5.54,5.44,6.4,6.48,6.71,5.59,6.29,6,5.51,36,35.69
235.7,36,5.73,5.47,5.4,6.37,6.46,6.68,5.55,6.27,5.95,5.49,36,35.69
236.72,36,5.73,5.41,5.35,6.33,6.45,6.65,5.54,6.26,5.94,5.48,36,35.69
237.72,36,5.72,5.37,5.31,6.3,6.41,6.62,5.51,6.23,5.91,5.46,36,35.69
238.72,36,5.7,5.32,5.27,6.25,6.38,6.58,5.47,6.2,5.88,5.43,36,35.68
239.73,36,5.69,5.28,5.23,6.22,6.38,6.57,5.46,6.2,5.85,5.42,36,35.69
240.73,36,5.67,5.26,5.18,6.2,6.36,6.55,5.43,6.2,5.83,5.41,36,35.68
241.73,36,5.64,5.23,5.12,6.15,6.33,6.5,5.4,6.17,5.79,5.38,36,35.68
242.73,36,5.62,5.2,5.09,6.11,6.32,6.48,5.37,6.15,5.77,5.38,36,35.68
243.73,36,5.59,5.18,5.05,6.07,6.29,6.46,5.35,6.13,5.75,5.36,36,35.68
244.73,36,5.55,5.15,5.01,6.03,6.27,6.41,5.32,6.11,5.72,5.34,36,35.68
245.73,36,5.52,5.12,4.96,5.99,6.26,6.38,5.29,6.1,5.69,5.32,36,35.68
246.73,36,5.47,5.11,4.91,5.95,6.23,6.36,5.26,6.08,5.67,5.32,36,35.68
247.73,36,5.44,5.08,4.87,5.9,6.2,6.32,5.23,6.06,5.64,5.29,36,35.68
248.73,36,5.4,5.06,4.83,5.87,6.2,6.29,5.2,6.04,5.61,5.28,36,35.69
249.73,36,5.36,5.03,4.8,5.82,6.17,6.24,5.18,6.02,5.57,5.26,36,35.69
250.75,36,5.32,5.01,4.75,5.78,6.13,6.21,5.14,6.01,5.56,5.25,36,35.68
251.75,36,5.28,4.98,4.72,5.73,6.12,6.17,5.1,5.99,5.51,5.23,36,35.7
252.75,36,5.24,4.95,4.68,5.69,6.1,6.13,5.07,5.97,5.49,5.2,36,35.68
253.75,36,5.2,4.91,4.64,5.65,6.08,6.09,5.03,5.95,5.46,5.18,36,35.68
254.75,36,5.16,4.89,4.6,5.6,6.05,6.04,4.99,5.93,5.42,5.17,36,35.68
255.75,36,5.12,4.87,4.58,5.55,6.03,6,4.96,5.91,5.41,5.16,36,35.69
256.75,36,5.09,4.86,4.53,5.51,6.01,5.95,4.91,5.89,5.36,5.12,36,35.68
257.75,36,5.06,4.82,4.49,5.46,5.98,5.92,4.87,5.88,5.33,5.12,36,35.69
258.75,36,5.02,4.8,4.46,5.42,5.95,5.87,4.85,5.87,5.29,5.1,36,35.68
259.75,36,4.99,4.76,4.42,5.36,5.92,5.82,4.81,5.83,5.26,5.07,36,35.69
260.75,36,4.96,4.74,4.39,5.32,5.91,5.76,4.77,5.82,5.22,5.06,36,35.7
261.77,36,4.93,4.71,4.35,5.29,5.88,5.72,4.72,5.81,5.18,5.04,36,35.7
262.77,36,4.91,4.66,4.32,5.23,5.85,5.67,4.68,5.78,5.13,5.03,36,35.7
263.78,36,4.89,4.62,4.27,5.18,5.83,5.61,4.64,5.75,5.09,5.01,36,35.7
264.78,36,4.89,4.59,4.23,5.14,5.8,5.56,4.61,5.73,5.06,4.97,36,35.7
265.78,36,4.88,4.55,4.18,5.09,5.76,5.51,4.55,5.7,4.99,4.96,36,35.7
