Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
30.08,32,7.92,7.68,8.21,7.61,7.96,7.4,7.89,7.71,7.94,7.55,32,30.32
31.08,32,7.95,7.69,8.23,7.66,7.98,7.44,7.91,7.73,7.96,7.56,32,30.35
32.1,32,7.98,7.72,8.25,7.68,8.01,7.46,7.95,7.76,7.99,7.6,32,30.38
33.1,32,8,7.74,8.28,7.71,8.02,7.49,7.96,7.78,8.01,7.61,32,30.41
34.1,32,8.01,7.76,8.3,7.72,8.04,7.53,7.99,7.81,8.04,7.63,32,30.43
35.1,32,8.02,7.76,8.32,7.74,8.07,7.54,8.01,7.84,8.05,7.66,32,30.46
36.1,32,8.03,7.78,8.33,7.76,8.09,7.58,8.02,7.86,8.08,7.68,32,30.49
37.1,32,8.04,7.79,8.35,7.78,8.1,7.59,8.04,7.88,8.08,7.69,32,30.51
38.1,32,8.05,7.79,8.36,7.8,8.1,7.6,8.04,7.9,8.1,7.72,32,30.55
39.12,32,8.08,7.82,8.39,7.82,8.12,7.64,8.06,7.92,8.11,7.73,32,30.58
40.12,32,8.1,7.83,8.41,7.83,8.16,7.66,8.08,7.96,8.13,7.75,32,30.6
41.12,32,8.1,7.83,8.41,7.85,8.16,7.68,8.08,7.98,8.16,7.76,32,30.61
42.12,32,8.09,7.84,8.42,7.85,8.17,7.7,8.09,7.99,8.16,7.76,32,30.65
43.12,32,8.12,7.85,8.44,7.88,8.19,7.71,8.1,8.01,8.17,7.78,32,30.65
44.12,32,8.12,7.85,8.44,7.88,8.2,7.72,8.1,8.01,8.18,7.79,32,30.68
45.12,32,8.13,7.86,8.45,7.89,8.2,7.73,8.12,8.01,8.19,7.8,32,30.71
46.12,32,8.13,7.88,8.46,7.92,8.22,7.75,8.13,8.02,8.21,7.83,32,30.74
47.12,32,8.16,7.88,8.47,7.94,8.22,7.76,8.12,8.05,8.2,7.82,32,30.74
48.13,32,8.16,7.89,8.48,7.95,8.24,7.78,8.14,8.05,8.21,7.83,32,30.76
49.13,32,8.16,7.89,8.49,7.97,8.24,7.79,8.14,8.08,8.23,7.84,32,30.79
50.13,32,8.16,7.91,8.51,8,8.25,7.8,8.16,8.09,8.24,7.85,32,30.79
51.15,32,8.14,7.9,8.51,8,8.25,7.8,8.14,8.1,8.23,7.85,32,30.83
52.15,32,8.18,7.91,8.52,8,8.27,7.82,8.16,8.11,8.23,7.87,32,30.83
53.15,32,8.17,7.91,8.52,8.03,8.27,7.82,8.16,8.12,8.24,7.88,32,30.86
54.17,32,8.18,7.94,8.54,8.05,8.28,7.83,8.17,8.14,8.24,7.89,32,30.86
55.17,32,8.17,7.94,8.53,8.05,8.28,7.84,8.17,8.13,8.24,7.89,32,30.88
56.17,32,8.18,7.94,8.53,8.05,8.27,7.84,8.18,8.14,8.25,7.9,32,30.9
57.17,32,8.19,7.95,8.55,8.08,8.29,7.85,8.18,8.17,8.25,7.91,32,30.9
58.17,32,8.18,7.94,8.53,8.07,8.29,7.86,8.18,8.17,8.26,7.9,32,30.93
59.17,32,8.18,7.92,8.54,8.08,8.29,7.85,8.18,8.18,8.26,7.91,32,30.93
60.17,32,8.18,7.94,8.54,8.08,8.29,7.86,8.18,8.18,8.25,7.91,32,30.94
61.17,32,8.19,7.94,8.55,8.09,8.29,7.87,8.19,8.2,8.25,7.92,32,30.97
62.17,32,8.19,7.96,8.56,8.12,8.3,7.89,8.19,8.21,8.27,7.94,32,30.97
63.17,32,8.19,7.94,8.56,8.12,8.29,7.89,8.18,8.22,8.26,7.94,32,30.97
64.17,32,8.2,7.96,8.56,8.14,8.3,7.9,8.19,8.21,8.27,7.96,32,30.99
65.17,32,8.19,7.95,8.55,8.14,8.31,7.89,8.18,8.22,8.27,7.94,32,31.01
66.17,32,8.2,7.97,8.56,8.14,8.3,7.9,8.18,8.23,8.27,7.95,32,31.01
67.17,32,8.18,7.95,8.55,8.16,8.29,7.89,8.18,8.23,8.26,7.94,32,31.01
68.18,32,8.18,7.95,8.55,8.13,8.3,7.89,8.17,8.23,8.26,7.94,32,31.03
69.18,32,8.19,7.96,8.55,8.16,8.29,7.9,8.18,8.25,8.26,7.94,32,31.04
70.18,32,8.18,7.95,8.55,8.16,8.3,7.91,8.18,8.24,8.25,7.95,32,31.05
71.18,32,8.18,7.94,8.55,8.17,8.3,7.9,8.17,8.25,8.25,7.94,32,31.04
72.18,32,8.19,7.96,8.56,8.18,8.3,7.91,8.18,8.25,8.24,7.96,32,31.07
73.18,32,8.18,7.96,8.55,8.18,8.3,7.9,8.17,8.25,8.25,7.95,32,31.08
74.2,32,8.17,7.95,8.54,8.18,8.29,7.91,8.17,8.25,8.25,7.95,32,31.08
75.2,32,8.17,7.94,8.55,8.18,8.29,7.9,8.17,8.26,8.23,7.95,32,31.08
76.22,32,8.16,7.94,8.55,8.19,8.29,7.9,8.14,8.26,8.24,7.95,32,31.08
77.22,32,8.16,7.96,8.54,8.2,8.29,7.91,8.16,8.27,8.24,7.95,32,31.1
78.22,32,8.16,7.95,8.54,8.2,8.29,7.9,8.16,8.27,8.24,7.96,32,31.11
79.22,32,8.14,7.96,8.53,8.2,8.28,7.9,8.13,8.26,8.23,7.95,32,31.11
80.22,32,8.16,7.96,8.53,8.21,8.3,7.9,8.14,8.27,8.23,7.96,32,31.11
81.23,32,8.16,7.95,8.53,8.19,8.27,7.89,8.12,8.27,8.22,7.96,32,31.13
82.23,32,8.13,7.94,8.52,8.2,8.28,7.89,8.11,8.27,8.22,7.96,32,31.13
83.23,32,8.14,7.94,8.53,8.22,8.28,7.9,8.13,8.27,8.22,7.96,32,31.11
84.23,32,8.13,7.95,8.52,8.21,8.27,7.9,8.12,8.27,8.23,7.98,32,31.14
85.23,32,8.12,7.94,8.53,8.2,8.27,7.9,8.1,8.27,8.21,7.96,32,31.15
86.25,32,8.13,7.94,8.52,8.21,8.27,7.89,8.1,8.27,8.2,7.97,32,31.15
87.25,32,8.11,7.94,8.48,8.2,8.26,7.89,8.11,8.27,8.19,7.96,32,31.15
88.25,32,8.11,7.91,8.49,8.21,8.26,7.88,8.1,8.27,8.19,7.95,32,31.16
89.25,32,8.11,7.91,8.49,8.21,8.25,7.88,8.09,8.26,8.19,7.95,32,31.15
90.25,32,8.09,7.92,8.48,8.21,8.25,7.88,8.08,8.26,8.18,7.96,32,31.15
91.25,32,8.09,7.91,8.49,8.21,8.24,7.88,8.07,8.26,8.18,7.95,32,31.16
92.25,32,8.1,7.91,8.51,8.22,8.25,7.87,8.08,8.27,8.18,7.96,32,31.18
93.27,32,8.09,7.91,8.47,8.22,8.24,7.88,8.07,8.26,8.17,7.96,32,31.18
94.27,32,8.06,7.91,8.46,8.21,8.23,7.87,8.06,8.26,8.16,7.95,32,31.18
95.27,32,8.07,7.92,8.47,8.22,8.23,7.87,8.06,8.27,8.16,7.95,32,31.18
96.27,32,8.06,7.9,8.45,8.23,8.23,7.87,8.04,8.27,8.16,7.96,32,31.19
97.27,32,8.05,7.89,8.45,8.21,8.22,7.86,8.04,8.26,8.14,7.94,32,31.19
98.27,32,8.04,7.9,8.45,8.23,8.22,7.87,8.04,8.26,8.14,7.96,32,31.21
99.28,32,8.04,7.88,8.46,8.23,8.21,7.86,8.02,8.25,8.12,7.94,32,31.19
100.28,32,8.03,7.88,8.44,8.22,8.2,7.85,8.02,8.25,8.12,7.95,32,31.21
101.28,32,8.02,7.89,8.43,8.22,8.21,7.85,8.01,8.25,8.1,7.95,32,31.19
102.28,32,8.02,7.88,8.43,8.22,8.2,7.85,8,8.25,8.11,7.94,32,31.19
103.28,32,8.03,7.87,8.43,8.23,8.19,7.85,8,8.25,8.11,7.92,32,31.21
104.28,32,8.01,7.86,8.43,8.22,8.19,7.84,7.99,8.24,8.1,7.94,32,31.22
105.3,32,8,7.87,8.41,8.23,8.17,7.84,7.98,8.25,8.1,7.91,32,31.22
106.3,32,8,7.86,8.41,8.24,8.18,7.83,7.98,8.25,8.09,7.92,32,31.21
107.3,32,7.98,7.85,8.41,8.22,8.16,7.83,7.98,8.25,8.08,7.91,32,31.22
108.3,32,7.99,7.86,8.41,8.23,8.16,7.82,7.97,8.24,8.08,7.91,32,31.22
109.3,32,7.98,7.86,8.4,8.23,8.16,7.83,7.95,8.24,8.07,7.91,32,31.24
110.3,32,7.96,7.84,8.39,8.22,8.14,7.81,7.94,8.23,8.06,7.9,32,31.22
111.3,32,7.96,7.85,8.39,8.22,8.13,7.82,7.94,8.24,8.05,7.9,32,31.22
112.3,32,7.92,7.82,8.37,8.2,8.12,7.8,7.92,8.22,8.04,7.89,32,31.22
113.32,32,7.92,7.83,8.37,8.21,8.1,7.8,7.9,8.22,8.02,7.89,32,31.24
114.32,32,7.92,7.82,8.36,8.22,8.1,7.79,7.9,8.22,8.03,7.89,32,31.24
115.33,32,7.91,7.82,8.36,8.22,8.1,7.79,7.89,8.21,8.02,7.88,32,31.24
116.33,32,7.91,7.83,8.35,8.23,8.1,7.79,7.89,8.22,8.01,7.89,32,31.24
117.33,32,7.9,7.8,8.33,8.22,8.09,7.77,7.87,8.19,7.99,7.87,32,31.25
118.33,32,7.88,7.8,8.33,8.21,8.08,7.77,7.86,8.2,7.99,7.87,32,31.24
119.35,32,7.87,7.79,8.32,8.22,8.08,7.76,7.85,8.19,7.97,7.86,32,31.25
120.35,32,7.87,7.81,8.32,8.21,8.07,7.77,7.85,8.2,7.97,7.87,32,31.24
121.35,32,7.86,7.79,8.32,8.22,8.06,7.76,7.83,8.19,7.96,7.86,32,31.24
122.35,32,7.82,7.78,8.29,8.19,8.05,7.75,7.82,8.18,7.94,7.86,32,31.24
123.35,32,7.83,7.78,8.29,8.21,8.04,7.74,7.81,8.17,7.94,7.85,32,31.26
124.37,32,7.82,7.77,8.29,8.21,8.04,7.74,7.81,8.18,7.95,7.86,32,31.25
125.37,32,7.8,7.76,8.27,8.2,8.03,7.74,7.8,8.18,7.92,7.84,32,31.24
126.37,32,7.8,7.75,8.27,8.2,8.03,7.73,7.78,8.17,7.91,7.84,32,31.26
127.37,32,7.79,7.75,8.26,8.2,8.01,7.72,7.76,8.14,7.89,7.83,32,31.24
128.37,32,7.78,7.74,8.25,8.19,8,7.72,7.75,8.13,7.88,7.82,32,31.22
129.37,32,7.77,7.74,8.24,8.19,8,7.71,7.76,8.14,7.88,7.83,32,31.25
130.37,32,7.76,7.72,8.23,8.19,7.98,7.71,7.73,8.12,7.86,7.82,32,31.26
131.38,32,7.75,7.72,8.23,8.19,7.98,7.7,7.74,8.13,7.86,7.81,32,31.26
132.38,32,7.74,7.72,8.23,8.19,7.98,7.68,7.73,8.11,7.86,7.82,32,31.26
133.4,32,7.73,7.7,8.22,8.19,7.96,7.69,7.71,8.11,7.84,7.81,32,31.26
134.4,32,7.72,7.69,8.19,8.19,7.94,7.67,7.7,8.09,7.83,7.8,32,31.25
135.4,32,7.71,7.69,8.19,8.19,7.94,7.67,7.69,8.09,7.81,7.81,32,31.25
136.4,32,7.7,7.69,8.19,8.2,7.95,7.67,7.69,8.09,7.81,7.8,32,31.25
137.4,32,7.68,7.67,8.16,8.19,7.9,7.65,7.66,8.07,7.78,7.78,32,31.26
138.42,32,7.67,7.67,8.14,8.19,7.9,7.65,7.66,8.06,7.78,7.77,32,31.26
139.42,32,7.67,7.66,8.16,8.17,7.89,7.65,7.64,8.06,7.76,7.78,32,31.26
140.42,32,7.65,7.66,8.13,8.18,7.88,7.64,7.63,8.05,7.75,7.77,32,31.26
141.43,32,7.64,7.65,8.13,8.18,7.88,7.64,7.61,8.04,7.74,7.76,32,31.26
142.43,32,7.61,7.64,8.11,8.17,7.86,7.61,7.59,8.03,7.72,7.75,32,31.26
143.43,32,7.6,7.63,8.09,8.16,7.84,7.59,7.57,8.02,7.71,7.74,32,31.26
144.43,32,7.58,7.63,8.08,8.14,7.83,7.59,7.57,8.01,7.68,7.74,32,31.26
145.43,32,7.56,7.61,8.08,8.16,7.83,7.59,7.55,8,7.69,7.74,32,31.26
146.43,32,7.57,7.61,8.08,8.16,7.82,7.57,7.55,7.99,7.68,7.74,32,31.28
147.43,32,7.55,7.6,8.07,8.14,7.81,7.56,7.53,7.98,7.66,7.72,32,31.26
148.43,32,7.53,7.59,8.05,8.14,7.8,7.55,7.51,7.96,7.66,7.72,32,31.26
149.43,32,7.53,7.59,8.03,8.13,7.79,7.55,7.5,7.97,7.64,7.71,32,31.26
150.43,32,7.51,7.58,8.03,8.14,7.77,7.55,7.48,7.96,7.61,7.71,32,31.26
151.43,32,7.49,7.57,8.02,8.12,7.77,7.54,7.48,7.94,7.6,7.7,32,31.26
152.45,32,7.48,7.56,8,8.12,7.75,7.52,7.45,7.91,7.57,7.68,32,31.26
153.45,32,7.47,7.55,7.99,8.11,7.73,7.52,7.44,7.91,7.56,7.68,32,31.26
154.45,32,7.45,7.54,7.98,8.11,7.73,7.51,7.41,7.9,7.54,7.67,32,31.26
155.45,32,7.43,7.52,7.97,8.11,7.71,7.49,7.39,7.88,7.54,7.66,32,31.28
156.45,32,7.42,7.53,7.96,8.1,7.7,7.49,7.39,7.87,7.53,7.65,32,31.28
157.45,32,7.41,7.5,7.94,8.1,7.68,7.48,7.37,7.86,7.5,7.64,32,31.26
158.45,32,7.39,7.5,7.92,8.1,7.66,7.47,7.35,7.85,7.49,7.63,32,31.26
159.47,32,7.38,7.51,7.91,8.09,7.65,7.47,7.35,7.83,7.47,7.61,32,31.26
160.47,32,7.36,7.49,7.9,8.09,7.63,7.46,7.32,7.83,7.45,7.61,32,31.26
161.47,32,7.35,7.49,7.88,8.08,7.6,7.45,7.3,7.81,7.44,7.59,32,31.28
162.48,32,7.34,7.47,7.86,8.06,7.57,7.43,7.28,7.8,7.42,7.57,32,31.28
163.48,32,7.33,7.46,7.86,8.07,7.56,7.42,7.27,7.79,7.4,7.57,32,31.29
164.48,32,7.31,7.46,7.84,8.06,7.56,7.42,7.25,7.78,7.38,7.55,32,31.28
165.48,32,7.29,7.45,7.83,8.06,7.53,7.41,7.23,7.75,7.35,7.53,32,31.29
166.48,32,7.27,7.45,7.82,8.04,7.5,7.41,7.22,7.75,7.33,7.52,32,31.28
167.5,32,7.25,7.43,7.8,8.04,7.48,7.38,7.19,7.73,7.31,7.49,32,31.28
168.5,32,7.24,7.43,7.79,8.05,7.47,7.38,7.18,7.72,7.3,7.49,32,31.29
169.5,32,7.22,7.4,7.76,8.02,7.44,7.36,7.15,7.69,7.27,7.47,32,31.28
170.5,32,7.21,7.4,7.76,8.03,7.43,7.36,7.15,7.68,7.26,7.44,32,31.28
171.5,32,7.19,7.37,7.74,8.01,7.4,7.34,7.12,7.65,7.24,7.42,32,31.29
172.52,32,7.17,7.36,7.72,8.01,7.39,7.33,7.1,7.65,7.22,7.41,32,31.28
173.52,32,7.16,7.36,7.7,8.01,7.36,7.31,7.07,7.63,7.2,7.38,32,31.29
174.52,32,7.13,7.35,7.68,7.99,7.33,7.3,7.04,7.6,7.16,7.36,32,31.28
175.52,32,7.12,7.35,7.67,8,7.31,7.3,7.03,7.6,7.14,7.35,32,31.28
176.52,32,7.1,7.33,7.64,7.98,7.28,7.28,7,7.58,7.11,7.33,32,31.26
177.52,32,7.08,7.31,7.61,7.96,7.25,7.27,6.96,7.56,7.08,7.31,32,31.29
178.52,32,7.06,7.3,7.59,7.95,7.22,7.24,6.93,7.54,7.05,7.28,32,31.29
179.53,32,7.05,7.3,7.59,7.96,7.2,7.24,6.93,7.53,7.03,7.27,32,31.28
180.53,32,7.04,7.28,7.59,7.94,7.18,7.24,6.9,7.52,7.02,7.25,32,31.28
181.53,32,7.02,7.27,7.57,7.92,7.16,7.23,6.86,7.51,6.99,7.23,32,31.29
182.53,32,7,7.26,7.55,7.94,7.14,7.21,6.86,7.51,6.99,7.21,32,31.28
183.53,32,6.98,7.24,7.52,7.9,7.11,7.19,6.83,7.48,6.95,7.17,32,31.29
184.55,32,6.96,7.23,7.5,7.9,7.09,7.18,6.81,7.47,6.93,7.17,32,31.28
185.55,32,6.93,7.22,7.48,7.89,7.05,7.16,6.77,7.45,6.9,7.14,32,31.28
186.55,32,6.91,7.2,7.46,7.88,7.03,7.15,6.75,7.44,6.87,7.12,32,31.29
187.57,32,6.9,7.19,7.43,7.87,7.01,7.13,6.73,7.44,6.84,7.09,32,31.28
188.57,32,6.88,7.18,7.42,7.86,6.99,7.12,6.7,7.42,6.82,7.08,32,31.29
189.57,32,6.86,7.16,7.39,7.85,6.96,7.1,6.66,7.4,6.79,7.05,32,31.29
190.57,32,6.85,7.15,7.38,7.85,6.94,7.1,6.65,7.41,6.76,7.04,32,31.29
191.58,32,6.84,7.13,7.37,7.84,6.92,7.09,6.62,7.39,6.75,7.01,32,31.29
192.58,32,6.8,7.12,7.34,7.82,6.9,7.06,6.6,7.37,6.71,6.98,32,31.29
193.58,32,6.78,7.1,7.31,7.82,6.86,7.04,6.58,7.35,6.69,6.96,32,31.29
194.58,32,6.77,7.1,7.3,7.8,6.86,7.04,6.57,7.35,6.66,6.94,32,31.28
195.58,32,6.73,7.08,7.26,7.8,6.83,7.02,6.53,7.32,6.63,6.92,32,31.28
196.58,32,6.7,7.05,7.24,7.77,6.79,6.98,6.51,7.3,6.6,6.89,32,31.29
197.58,32,6.68,7.06,7.21,7.77,6.77,6.98,6.47,7.29,6.57,6.87,32,31.29
198.58,32,6.66,7.05,7.18,7.75,6.73,6.96,6.45,7.26,6.53,6.83,32,31.29
199.58,32,6.65,7.03,7.16,7.74,6.7,6.94,6.42,7.25,6.5,6.81,32,31.29
200.58,32,6.62,7,7.13,7.73,6.68,6.92,6.39,7.25,6.47,6.79,32,31.28
201.6,32,6.6,7,7.13,7.72,6.65,6.91,6.36,7.22,6.45,6.78,32,31.28
202.6,32,6.58,6.98,7.08,7.69,6.62,6.88,6.35,7.2,6.41,6.74,32,31.29
203.6,32,6.55,6.96,7.05,7.68,6.59,6.86,6.31,7.18,6.4,6.71,32,31.29
204.62,32,6.54,6.97,7.04,7.68,6.58,6.86,6.3,7.16,6.34,6.68,32,31.29
205.62,32,6.49,6.93,6.99,7.66,6.54,6.82,6.27,7.13,6.32,6.66,32,31.29
206.63,32,6.48,6.94,6.98,7.65,6.52,6.81,6.26,7.12,6.3,6.64,32,31.29
207.63,32,6.45,6.91,6.94,7.63,6.48,6.79,6.22,7.1,6.26,6.61,32,31.29
208.63,32,6.42,6.89,6.92,7.59,6.44,6.77,6.18,7.07,6.23,6.58,32,31.29
209.63,32,6.38,6.88,6.88,7.58,6.41,6.73,6.16,7.05,6.21,6.56,32,31.29
210.63,32,6.36,6.87,6.85,7.57,6.38,6.73,6.13,7.03,6.18,6.54,32,31.29
211.63,32,6.32,6.86,6.81,7.54,6.34,6.7,6.1,7,6.14,6.51,32,31.29
212.65,32,6.31,6.83,6.79,7.54,6.31,6.68,6.07,6.99,6.11,6.5,32,31.29
213.65,32,6.28,6.81,6.75,7.51,6.28,6.65,6.04,6.94,6.07,6.45,32,31.29
214.65,32,6.26,6.81,6.71,7.5,6.24,6.64,6.01,6.93,6.03,6.44,32,31.29
215.65,32,6.24,6.79,6.68,7.49,6.21,6.61,5.96,6.91,6.01,6.4,32,31.3
216.65,32,6.23,6.76,6.65,7.48,6.18,6.6,5.94,6.88,5.97,6.38,32,31.29
217.67,32,6.2,6.75,6.62,7.46,6.15,6.58,5.91,6.87,5.94,6.36,32,31.29
218.67,32,6.16,6.72,6.58,7.43,6.09,6.56,5.88,6.84,5.9,6.32,32,31.3
219.67,32,6.12,6.7,6.56,7.42,6.06,6.53,5.84,6.81,5.88,6.29,32,31.3
220.68,32,6.08,6.68,6.53,7.4,6.03,6.52,5.81,6.79,5.85,6.28,32,31.29
221.68,32,6.07,6.67,6.48,7.37,5.99,6.49,5.78,6.76,5.8,6.25,32,31.29
222.68,32,6.05,6.64,6.46,7.35,5.94,6.47,5.75,6.74,5.76,6.21,32,31.29
223.68,32,6.01,6.64,6.42,7.34,5.9,6.45,5.71,6.71,5.72,6.2,32,31.29
224.68,32,5.98,6.61,6.38,7.3,5.88,6.41,5.69,6.69,5.71,6.18,32,31.29
225.68,32,5.95,6.59,6.36,7.28,5.83,6.39,5.66,6.67,5.67,6.14,32,31.29
226.68,32,5.91,6.58,6.32,7.27,5.8,6.36,5.63,6.64,5.65,6.11,32,31.3
227.68,32,5.87,6.55,6.27,7.25,5.76,6.33,5.6,6.61,5.61,6.08,32,31.3
228.7,32,5.85,6.54,6.25,7.23,5.74,6.3,5.57,6.59,5.59,6.07,32,31.3
229.7,32,5.81,6.53,6.22,7.21,5.7,6.29,5.53,6.57,5.55,6.05,32,31.29
230.7,32,5.76,6.49,6.17,7.19,5.64,6.26,5.48,6.54,5.5,6.01,32,31.29
231.7,32,5.75,6.5,6.13,7.17,5.6,6.24,5.47,6.52,5.48,5.98,32,31.29
232.7,32,5.71,6.46,6.08,7.14,5.56,6.21,5.43,6.5,5.44,5.95,32,31.29
233.7,32,5.67,6.43,6.04,7.12,5.51,6.17,5.38,6.46,5.39,5.92,32,31.29
234.7,32,5.64,6.42,6.01,7.11,5.48,6.16,5.36,6.43,5.36,5.89,32,31.29
235.7,32,5.61,6.39,5.97,7.09,5.44,6.12,5.33,6.41,5.32,5.87,32,31.3
236.72,32,5.56,6.36,5.92,7.06,5.38,6.08,5.27,6.36,5.27,5.84,32,31.3
237.72,32,5.53,6.35,5.89,7.04,5.35,6.07,5.25,6.34,5.24,5.8,32,31.29
238.72,32,5.49,6.32,5.84,7.01,5.28,6.04,5.19,6.31,5.18,5.77,32,31.3
239.73,32,5.47,6.32,5.8,7.01,5.25,6.02,5.17,6.28,5.16,5.76,32,31.3
240.73,32,5.44,6.28,5.75,6.99,5.17,5.98,5.12,6.26,5.1,5.72,32,31.29
241.73,32,5.4,6.26,5.73,6.96,5.13,5.95,5.06,6.22,5.07,5.69,32,31.3
242.73,32,5.36,6.23,5.68,6.94,5.07,5.93,5.03,6.18,5.03,5.66,32,31.3
243.73,32,5.32,6.2,5.63,6.91,5.02,5.89,4.98,6.16,4.98,5.62,32,31.33
244.73,32,5.26,6.18,5.57,6.89,4.97,5.87,4.93,6.12,4.93,5.6,32,31.3
245.73,32,5.24,6.16,5.53,6.87,4.9,5.83,4.88,6.09,4.88,5.57,32,31.29
246.73,32,5.22,6.14,5.48,6.86,4.86,5.81,4.82,6.07,4.83,5.54,32,31.29
247.73,32,5.17,6.11,5.44,6.82,4.79,5.77,4.76,6.04,4.77,5.49,32,31.3
248.73,32,5.15,6.08,5.4,6.81,4.72,5.74,4.7,6.02,4.72,5.47,32,31.3
249.73,32,5.12,6.05,5.35,6.78,4.68,5.73,4.63,5.98,4.68,5.43,32,31.3
250.75,32,5.08,6.03,5.31,6.76,4.61,5.7,4.58,5.96,4.63,5.4,32,31.29
251.75,32,5.04,5.99,5.27,6.74,4.56,5.66,4.54,5.92,4.58,5.37,32,31.29
252.75,32,4.99,5.94,5.24,6.71,4.5,5.63,4.49,5.89,4.55,5.33,32,31.3
253.75,32,4.95,5.91,5.19,6.68,4.44,5.6,4.42,5.85,4.5,5.3,32,31.29
254.75,32,4.89,5.89,5.15,6.63,4.38,5.56,4.37,5.82,4.46,5.27,32,31.29
255.75,32,4.84,5.88,5.09,6.62,4.33,5.52,4.3,5.77,4.4,5.24,32,31.29
256.75,32,4.81,5.84,5.03,6.59,4.26,5.49,4.25,5.74,4.35,5.21,32,31.29
257.75,32,4.77,5.82,4.98,6.58,4.2,5.47,4.18,5.72,4.29,5.17,32,31.29
258.75,32,4.73,5.78,4.94,6.55,4.12,5.43,4.11,5.68,4.23,5.14,32,31.3
259.75,32,4.69,5.75,4.88,6.52,4.06,5.39,4.04,5.64,4.18,5.11,32,31.29
260.75,32,4.63,5.72,4.84,6.51,4.01,5.37,4,5.61,4.14,5.08,32,31.29
261.77,32,4.58,5.68,4.79,6.47,3.93,5.34,3.95,5.58,4.08,5.06,32,31.29
262.77,32,4.54,5.65,4.75,6.44,3.88,5.3,3.9,5.54,4.04,5.02,32,31.3
263.78,32,4.48,5.6,4.7,6.42,3.82,5.26,3.85,5.5,3.98,4.99,32,31.29
264.78,32,4.41,5.58,4.64,6.37,3.76,5.23,3.79,5.46,3.93,4.94,32,31.3
265.78,32,4.38,5.56,4.6,6.34,3.71,5.18,3.76,5.42,3.89,4.92,32,31.3
