Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
24.08,40,6.54,7.83,6.5,6.55,6.92,6.67,7.02,6.76,6.64,6.92,40,38.29
25.08,40,6.62,7.9,6.58,6.64,6.97,6.73,7.08,6.81,6.71,6.99,40,38.36
26.08,40,6.67,7.95,6.64,6.67,7.01,6.79,7.15,6.87,6.78,7.03,40,38.41
27.08,40,6.71,8.01,6.69,6.74,7.07,6.85,7.21,6.92,6.84,7.1,40,38.48
28.08,40,6.76,8.06,6.76,6.78,7.1,6.9,7.26,6.97,6.88,7.14,40,38.55
29.08,40,6.81,8.1,6.82,6.83,7.15,6.94,7.32,7.02,6.93,7.18,40,38.62
30.08,40,6.85,8.15,6.88,6.87,7.17,6.99,7.36,7.06,6.98,7.23,40,38.66
31.08,40,6.89,8.19,6.92,6.92,7.22,7.03,7.41,7.11,7.01,7.26,40,38.73
32.1,40,6.92,8.22,6.99,6.95,7.25,7.07,7.44,7.15,7.07,7.3,40,38.79
33.1,40,6.96,8.26,7.02,6.99,7.3,7.11,7.5,7.17,7.11,7.34,40,38.83
34.1,40,7,8.3,7.08,7.02,7.33,7.16,7.54,7.24,7.16,7.37,40,38.89
35.1,40,7.01,8.32,7.11,7.06,7.34,7.18,7.56,7.26,7.2,7.4,40,38.94
36.1,40,7.05,8.34,7.13,7.09,7.38,7.21,7.61,7.28,7.24,7.42,40,39
37.1,40,7.08,8.39,7.18,7.12,7.4,7.25,7.63,7.32,7.28,7.46,40,39.04
38.1,40,7.08,8.43,7.22,7.16,7.42,7.27,7.67,7.34,7.29,7.48,40,39.08
39.12,40,7.13,8.45,7.24,7.16,7.44,7.3,7.7,7.35,7.31,7.5,40,39.12
40.12,40,7.16,8.46,7.27,7.2,7.46,7.32,7.73,7.39,7.34,7.52,40,39.16
41.12,40,7.16,8.48,7.3,7.22,7.46,7.34,7.75,7.41,7.36,7.54,40,39.19
42.12,40,7.19,8.51,7.33,7.25,7.48,7.36,7.78,7.44,7.38,7.56,40,39.25
43.12,40,7.22,8.54,7.34,7.27,7.52,7.4,7.8,7.45,7.41,7.58,40,39.28
44.12,40,7.23,8.53,7.37,7.28,7.52,7.41,7.83,7.47,7.42,7.59,40,39.31
45.12,40,7.25,8.56,7.4,7.32,7.53,7.43,7.84,7.48,7.43,7.62,40,39.34
46.12,40,7.25,8.55,7.42,7.31,7.52,7.44,7.86,7.49,7.44,7.62,40,39.37
47.12,40,7.27,8.58,7.43,7.34,7.54,7.45,7.88,7.51,7.45,7.64,40,39.4
48.13,40,7.28,8.59,7.45,7.35,7.54,7.47,7.88,7.52,7.47,7.65,40,39.44
49.13,40,7.29,8.6,7.46,7.35,7.54,7.48,7.91,7.54,7.48,7.65,40,39.47
50.13,40,7.31,8.62,7.49,7.37,7.54,7.5,7.91,7.54,7.5,7.67,40,39.48
51.15,40,7.33,8.62,7.5,7.38,7.54,7.51,7.92,7.54,7.5,7.67,40,39.51
52.15,40,7.34,8.63,7.51,7.41,7.55,7.52,7.93,7.55,7.51,7.7,40,39.54
53.15,40,7.34,8.62,7.53,7.4,7.55,7.54,7.94,7.56,7.52,7.7,40,39.55
54.17,40,7.36,8.65,7.54,7.43,7.57,7.54,7.97,7.57,7.53,7.71,40,39.58
55.17,40,7.36,8.64,7.54,7.43,7.56,7.54,7.95,7.57,7.53,7.7,40,39.61
56.17,40,7.38,8.66,7.56,7.44,7.56,7.55,7.97,7.58,7.54,7.73,40,39.62
57.17,40,7.39,8.67,7.57,7.44,7.56,7.55,7.97,7.59,7.54,7.73,40,39.64
58.17,40,7.39,8.68,7.58,7.44,7.56,7.56,7.99,7.6,7.55,7.73,40,39.65
59.17,40,7.36,8.69,7.6,7.46,7.58,7.58,8,7.61,7.57,7.75,40,39.68
60.17,40,7.41,8.67,7.59,7.46,7.57,7.58,7.99,7.61,7.55,7.73,40,39.69
61.17,40,7.42,8.68,7.6,7.46,7.57,7.59,8,7.61,7.57,7.74,40,39.69
62.17,40,7.38,8.7,7.62,7.48,7.56,7.59,8.01,7.63,7.57,7.75,40,39.72
63.17,40,7.44,8.71,7.62,7.49,7.57,7.62,8.02,7.64,7.58,7.76,40,39.73
64.17,40,7.44,8.7,7.63,7.5,7.58,7.61,8.01,7.63,7.59,7.76,40,39.75
65.17,40,7.46,8.71,7.65,7.51,7.58,7.62,8.02,7.66,7.6,7.78,40,39.76
66.17,40,7.4,8.7,7.64,7.49,7.57,7.62,8.02,7.63,7.59,7.77,40,39.76
67.17,40,7.46,8.7,7.64,7.51,7.57,7.62,8.02,7.65,7.6,7.77,40,39.78
68.18,40,7.45,8.71,7.63,7.51,7.56,7.62,8,7.65,7.6,7.76,40,39.8
69.18,40,7.45,8.7,7.64,7.51,7.57,7.62,8.01,7.65,7.6,7.77,40,39.8
70.18,40,7.46,8.72,7.65,7.52,7.57,7.63,8.01,7.66,7.61,7.78,40,39.81
71.18,40,7.47,8.7,7.65,7.54,7.57,7.63,8.02,7.66,7.62,7.78,40,39.81
72.18,40,7.46,8.71,7.65,7.52,7.57,7.64,8.01,7.66,7.61,7.78,40,39.83
73.18,40,7.48,8.72,7.65,7.54,7.57,7.64,8.02,7.67,7.62,7.78,40,39.84
74.2,40,7.48,8.72,7.67,7.53,7.58,7.65,8.01,7.68,7.62,7.78,40,39.86
75.2,40,7.47,8.71,7.65,7.53,7.56,7.64,8.01,7.66,7.61,7.78,40,39.84
76.22,40,7.48,8.72,7.67,7.54,7.56,7.65,7.99,7.67,7.62,7.78,40,39.87
77.22,40,7.48,8.72,7.66,7.53,7.56,7.64,8,7.66,7.61,7.78,40,39.87
78.22,40,7.48,8.71,7.67,7.54,7.57,7.65,8.01,7.66,7.62,7.78,40,39.87
79.22,40,7.5,8.72,7.67,7.54,7.56,7.65,8.01,7.68,7.62,7.79,40,39.89
80.22,40,7.51,8.72,7.68,7.55,7.56,7.65,8,7.67,7.62,7.79,40,39.9
81.23,40,7.51,8.72,7.66,7.54,7.55,7.64,7.99,7.68,7.63,7.78,40,39.9
82.23,40,7.5,8.71,7.67,7.55,7.56,7.64,7.99,7.67,7.62,7.78,40,39.9
83.23,40,7.5,8.71,7.67,7.54,7.56,7.65,8,7.68,7.63,7.78,40,39.9
84.23,40,7.51,8.71,7.66,7.54,7.54,7.64,7.98,7.67,7.62,7.78,40,39.91
85.23,40,7.5,8.69,7.66,7.54,7.54,7.64,7.98,7.68,7.63,7.78,40,39.93
86.25,40,7.52,8.71,7.67,7.54,7.54,7.64,7.98,7.68,7.62,7.79,40,39.91
87.25,40,7.52,8.72,7.68,7.54,7.54,7.65,7.99,7.68,7.63,7.79,40,39.91
88.25,40,7.52,8.71,7.65,7.54,7.54,7.64,7.96,7.67,7.62,7.78,40,39.93
89.25,40,7.52,8.7,7.66,7.54,7.53,7.64,7.97,7.67,7.62,7.78,40,39.93
90.25,40,7.48,8.69,7.66,7.54,7.53,7.65,7.97,7.67,7.62,7.78,40,39.94
91.25,40,7.52,8.69,7.66,7.54,7.53,7.64,7.97,7.68,7.62,7.78,40,39.94
92.25,40,7.52,8.72,7.66,7.54,7.53,7.64,7.96,7.67,7.63,7.79,40,39.94
93.27,40,7.52,8.69,7.65,7.54,7.53,7.63,7.97,7.67,7.61,7.77,40,39.94
94.27,40,7.52,8.7,7.66,7.54,7.52,7.64,7.95,7.67,7.62,7.78,40,39.95
95.27,40,7.51,8.71,7.67,7.55,7.53,7.64,7.97,7.68,7.62,7.78,40,39.94
96.27,40,7.53,8.7,7.66,7.55,7.53,7.64,7.95,7.68,7.63,7.78,40,39.95
97.27,40,7.51,8.7,7.65,7.55,7.51,7.64,7.94,7.67,7.62,7.78,40,39.97
98.27,40,7.51,8.68,7.65,7.54,7.49,7.63,7.93,7.67,7.61,7.76,40,39.97
99.28,40,7.52,8.68,7.66,7.54,7.49,7.63,7.94,7.66,7.62,7.77,40,39.97
100.28,40,7.51,8.69,7.65,7.54,7.49,7.63,7.93,7.66,7.6,7.77,40,39.98
101.28,40,7.48,8.69,7.66,7.55,7.5,7.64,7.94,7.67,7.63,7.78,40,39.98
102.28,40,7.46,8.67,7.65,7.54,7.48,7.62,7.92,7.66,7.62,7.76,40,39.98
103.28,40,7.51,8.66,7.65,7.54,7.46,7.62,7.92,7.65,7.61,7.77,40,39.98
104.28,40,7.49,8.68,7.66,7.55,7.46,7.63,7.94,7.66,7.62,7.77,40,40
105.3,40,7.51,8.68,7.65,7.54,7.44,7.63,7.92,7.65,7.61,7.75,40,40
106.3,40,7.52,8.68,7.65,7.54,7.44,7.63,7.92,7.65,7.61,7.77,40,40.01
107.3,40,7.51,8.65,7.65,7.53,7.44,7.62,7.91,7.66,7.61,7.76,40,39.98
108.3,40,7.5,8.66,7.64,7.54,7.44,7.6,7.91,7.65,7.6,7.75,40,40.01
109.3,40,7.5,8.65,7.65,7.53,7.44,7.61,7.91,7.65,7.59,7.75,40,40.01
110.3,40,7.5,8.67,7.65,7.53,7.46,7.6,7.91,7.65,7.6,7.75,40,40.01
111.3,40,7.51,8.66,7.64,7.54,7.46,7.61,7.91,7.65,7.6,7.75,40,40.01
112.3,40,7.5,8.67,7.63,7.54,7.46,7.6,7.91,7.65,7.6,7.75,40,40.01
113.32,40,7.5,8.65,7.65,7.53,7.45,7.6,7.91,7.65,7.6,7.74,40,40.03
114.32,40,7.5,8.64,7.64,7.53,7.43,7.6,7.89,7.65,7.6,7.75,40,40.01
115.33,40,7.49,8.64,7.64,7.54,7.42,7.59,7.89,7.64,7.59,7.73,40,40.01
116.33,40,7.5,8.65,7.65,7.53,7.41,7.6,7.9,7.65,7.59,7.74,40,40.01
117.33,40,7.49,8.64,7.63,7.53,7.42,7.59,7.89,7.65,7.58,7.73,40,40.03
118.33,40,7.49,8.64,7.63,7.52,7.4,7.58,7.89,7.64,7.58,7.73,40,40.05
119.35,40,7.49,8.64,7.63,7.53,7.4,7.58,7.89,7.63,7.59,7.73,40,40.03
120.35,40,7.47,8.63,7.61,7.5,7.39,7.57,7.87,7.61,7.57,7.71,40,40.04
121.35,40,7.47,8.61,7.61,7.5,7.38,7.57,7.86,7.61,7.55,7.7,40,40.04
122.35,40,7.44,8.61,7.61,7.49,7.37,7.55,7.86,7.61,7.55,7.71,40,40.04
123.35,40,7.48,8.62,7.62,7.5,7.39,7.57,7.86,7.61,7.57,7.71,40,40.03
124.37,40,7.43,8.6,7.61,7.49,7.37,7.55,7.84,7.6,7.55,7.7,40,40.03
125.37,40,7.44,8.62,7.6,7.5,7.36,7.56,7.85,7.6,7.55,7.69,40,40.03
126.37,40,7.46,8.62,7.6,7.5,7.35,7.55,7.85,7.61,7.55,7.71,40,40.03
127.37,40,7.42,8.61,7.59,7.48,7.35,7.55,7.84,7.59,7.55,7.7,40,40.04
128.37,40,7.45,8.6,7.58,7.48,7.34,7.55,7.83,7.59,7.54,7.69,40,40.04
129.37,40,7.47,8.61,7.59,7.48,7.34,7.55,7.84,7.58,7.54,7.69,40,40.04
130.37,40,7.45,8.59,7.59,7.48,7.34,7.55,7.82,7.57,7.54,7.69,40,40.05
131.38,40,7.46,8.6,7.59,7.47,7.33,7.54,7.82,7.57,7.54,7.68,40,40.04
132.38,40,7.46,8.61,7.6,7.47,7.34,7.55,7.82,7.58,7.54,7.69,40,40.04
133.4,40,7.47,8.6,7.58,7.46,7.32,7.54,7.81,7.58,7.53,7.67,40,40.04
134.4,40,7.45,8.59,7.58,7.47,7.32,7.54,7.81,7.56,7.54,7.67,40,40.04
135.4,40,7.45,8.6,7.58,7.46,7.32,7.53,7.8,7.57,7.53,7.67,40,40.05
136.4,40,7.45,8.59,7.58,7.46,7.32,7.53,7.8,7.58,7.54,7.67,40,40.05
137.4,40,7.44,8.57,7.57,7.44,7.31,7.53,7.79,7.56,7.52,7.67,40,40.05
138.42,40,7.44,8.57,7.56,7.44,7.29,7.52,7.78,7.55,7.51,7.65,40,40.04
139.42,40,7.41,8.58,7.55,7.44,7.28,7.51,7.78,7.54,7.51,7.65,40,40.05
140.42,40,7.44,8.57,7.56,7.44,7.3,7.52,7.78,7.55,7.52,7.65,40,40.05
141.43,40,7.43,8.59,7.56,7.43,7.29,7.51,7.78,7.54,7.51,7.65,40,40.05
142.43,40,7.44,8.57,7.55,7.44,7.28,7.51,7.77,7.54,7.52,7.65,40,40.05
143.43,40,7.39,8.56,7.54,7.42,7.26,7.49,7.77,7.54,7.5,7.64,40,40.05
144.43,40,7.42,8.56,7.54,7.43,7.26,7.49,7.76,7.54,7.5,7.64,40,40.06
145.43,40,7.41,8.57,7.54,7.42,7.27,7.49,7.76,7.54,7.49,7.64,40,40.05
146.43,40,7.38,8.57,7.54,7.42,7.27,7.49,7.76,7.54,7.49,7.64,40,40.06
147.43,40,7.42,8.55,7.54,7.42,7.26,7.49,7.77,7.54,7.5,7.63,40,40.05
148.43,40,7.4,8.54,7.54,7.4,7.25,7.49,7.76,7.53,7.48,7.63,40,40.06
149.43,40,7.4,8.56,7.54,7.41,7.25,7.48,7.75,7.54,7.49,7.63,40,40.06
150.43,40,7.39,8.54,7.53,7.4,7.25,7.47,7.75,7.52,7.48,7.62,40,40.06
151.43,40,7.41,8.53,7.54,7.4,7.25,7.48,7.74,7.53,7.48,7.63,40,40.08
152.45,40,7.39,8.54,7.53,7.39,7.24,7.46,7.74,7.52,7.46,7.61,40,40.05
153.45,40,7.39,8.55,7.53,7.39,7.24,7.47,7.74,7.52,7.47,7.61,40,40.05
154.45,40,7.38,8.52,7.52,7.38,7.24,7.45,7.73,7.52,7.47,7.61,40,40.06
155.45,40,7.36,8.51,7.51,7.37,7.23,7.45,7.71,7.51,7.45,7.59,40,40.06
156.45,40,7.38,8.52,7.51,7.37,7.22,7.45,7.72,7.5,7.46,7.59,40,40.08
157.45,40,7.36,8.51,7.52,7.36,7.22,7.44,7.71,7.5,7.45,7.59,40,40.08
158.45,40,7.31,8.51,7.5,7.36,7.21,7.44,7.7,7.49,7.44,7.58,40,40.06
159.47,40,7.36,8.51,7.51,7.36,7.21,7.44,7.71,7.5,7.45,7.59,40,40.08
160.47,40,7.33,8.5,7.49,7.35,7.21,7.43,7.69,7.5,7.44,7.57,40,40.06
161.47,40,7.35,8.49,7.49,7.35,7.21,7.43,7.7,7.49,7.44,7.59,40,40.06
162.48,40,7.35,8.51,7.5,7.35,7.2,7.43,7.7,7.49,7.44,7.57,40,40.08
163.48,40,7.33,8.49,7.49,7.34,7.19,7.41,7.69,7.48,7.44,7.57,40,40.08
164.48,40,7.35,8.48,7.49,7.34,7.19,7.42,7.69,7.49,7.44,7.57,40,40.08
165.48,40,7.34,8.5,7.48,7.33,7.17,7.41,7.68,7.48,7.43,7.56,40,40.08
166.48,40,7.33,8.48,7.48,7.33,7.17,7.41,7.68,7.49,7.43,7.56,40,40.08
167.5,40,7.34,8.48,7.49,7.33,7.17,7.4,7.68,7.47,7.42,7.55,40,40.08
168.5,40,7.33,8.46,7.47,7.32,7.17,7.4,7.68,7.46,7.41,7.55,40,40.08
169.5,40,7.33,8.47,7.47,7.32,7.17,7.39,7.67,7.47,7.41,7.54,40,40.08
170.5,40,7.31,8.46,7.44,7.3,7.16,7.38,7.66,7.45,7.4,7.53,40,40.08
171.5,40,7.31,8.46,7.47,7.32,7.16,7.38,7.66,7.47,7.41,7.54,40,40.08
172.52,40,7.33,8.46,7.46,7.3,7.16,7.39,7.66,7.45,7.4,7.54,40,40.08
173.52,40,7.31,8.45,7.46,7.29,7.15,7.36,7.65,7.45,7.4,7.53,40,40.08
174.52,40,7.3,8.44,7.45,7.3,7.14,7.36,7.65,7.44,7.39,7.52,40,40.08
175.52,40,7.32,8.44,7.45,7.29,7.16,7.37,7.66,7.45,7.4,7.52,40,40.06
176.52,40,7.29,8.44,7.45,7.3,7.15,7.36,7.65,7.44,7.39,7.53,40,40.08
177.52,40,7.31,8.43,7.44,7.3,7.14,7.35,7.65,7.43,7.38,7.52,40,40.08
178.52,40,7.3,8.41,7.44,7.29,7.14,7.34,7.64,7.42,7.38,7.5,40,40.09
179.53,40,7.31,8.43,7.44,7.29,7.13,7.34,7.63,7.43,7.38,7.49,40,40.08
180.53,40,7.31,8.43,7.44,7.29,7.13,7.34,7.62,7.43,7.38,7.5,40,40.08
181.53,40,7.29,8.41,7.41,7.28,7.11,7.33,7.61,7.41,7.37,7.48,40,40.08
182.53,40,7.3,8.42,7.44,7.28,7.13,7.34,7.63,7.43,7.38,7.5,40,40.08
183.53,40,7.25,8.41,7.43,7.28,7.11,7.33,7.62,7.41,7.37,7.48,40,40.08
184.55,40,7.29,8.39,7.41,7.26,7.1,7.31,7.6,7.4,7.37,7.47,40,40.08
185.55,40,7.29,8.4,7.42,7.26,7.1,7.32,7.61,7.41,7.36,7.47,40,40.08
186.55,40,7.29,8.39,7.42,7.27,7.11,7.32,7.6,7.41,7.37,7.46,40,40.08
187.57,40,7.22,8.4,7.41,7.25,7.09,7.31,7.59,7.38,7.36,7.44,40,40.08
188.57,40,7.28,8.39,7.42,7.25,7.09,7.31,7.6,7.4,7.36,7.44,40,40.08
189.57,40,7.26,8.38,7.4,7.24,7.09,7.29,7.58,7.38,7.34,7.44,40,40.08
190.57,40,7.25,8.37,7.39,7.23,7.08,7.28,7.58,7.37,7.34,7.43,40,40.08
191.58,40,7.26,8.36,7.39,7.23,7.08,7.28,7.56,7.37,7.34,7.43,40,40.08
192.58,40,7.26,8.37,7.39,7.24,7.09,7.28,7.57,7.37,7.34,7.44,40,40.08
193.58,40,7.26,8.36,7.4,7.23,7.08,7.28,7.57,7.36,7.34,7.43,40,40.08
194.58,40,7.26,8.36,7.39,7.23,7.08,7.28,7.57,7.37,7.34,7.42,40,40.08
195.58,40,7.22,8.35,7.37,7.21,7.07,7.26,7.54,7.34,7.33,7.4,40,40.08
196.58,40,7.25,8.33,7.38,7.19,7.06,7.26,7.54,7.34,7.33,7.39,40,40.09
197.58,40,7.24,8.34,7.37,7.19,7.07,7.25,7.54,7.34,7.33,7.39,40,40.09
198.58,40,7.25,8.35,7.37,7.19,7.07,7.25,7.55,7.34,7.33,7.39,40,40.09
199.58,40,7.24,8.34,7.37,7.2,7.07,7.25,7.55,7.34,7.33,7.39,40,40.09
200.58,40,7.25,8.34,7.36,7.17,7.07,7.25,7.55,7.34,7.33,7.39,40,40.08
201.6,40,7.24,8.32,7.38,7.18,7.06,7.23,7.54,7.33,7.33,7.38,40,40.09
202.6,40,7.24,8.31,7.36,7.16,7.05,7.23,7.54,7.32,7.31,7.37,40,40.09
203.6,40,7.23,8.33,7.36,7.16,7.05,7.23,7.54,7.31,7.31,7.36,40,40.08
204.62,40,7.22,8.31,7.34,7.16,7.03,7.21,7.53,7.3,7.3,7.35,40,40.11
205.62,40,7.23,8.3,7.35,7.16,7.04,7.22,7.53,7.31,7.3,7.35,40,40.09
206.63,40,7.21,8.29,7.34,7.14,7.02,7.21,7.53,7.29,7.3,7.34,40,40.08
207.63,40,7.21,8.3,7.34,7.14,7.02,7.21,7.51,7.29,7.28,7.34,40,40.09
208.63,40,7.21,8.3,7.35,7.15,7.02,7.22,7.53,7.29,7.31,7.35,40,40.09
209.63,40,7.21,8.31,7.34,7.14,7.03,7.21,7.51,7.3,7.31,7.34,40,40.09
210.63,40,7.21,8.3,7.35,7.12,7.01,7.19,7.5,7.28,7.29,7.33,40,40.11
211.63,40,7.19,8.28,7.33,7.11,7.01,7.18,7.49,7.26,7.28,7.32,40,40.09
212.65,40,7.19,8.29,7.34,7.12,7.01,7.19,7.5,7.27,7.29,7.32,40,40.08
213.65,40,7.19,8.28,7.33,7.11,7,7.18,7.48,7.25,7.27,7.33,40,40.09
214.65,40,7.17,8.26,7.33,7.1,7,7.16,7.47,7.25,7.27,7.31,40,40.09
215.65,40,7.17,8.26,7.32,7.1,7,7.16,7.47,7.25,7.27,7.3,40,40.09
216.65,40,7.16,8.26,7.32,7.09,7,7.17,7.47,7.25,7.27,7.3,40,40.09
217.67,40,7.16,8.26,7.32,7.08,6.99,7.16,7.45,7.23,7.26,7.3,40,40.09
218.67,40,7.16,8.26,7.32,7.08,6.99,7.15,7.44,7.24,7.26,7.29,40,40.12
219.67,40,7.16,8.26,7.31,7.08,6.99,7.16,7.44,7.23,7.26,7.28,40,40.09
220.68,40,7.16,8.25,7.3,7.08,6.99,7.15,7.44,7.21,7.26,7.27,40,40.08
221.68,40,7.16,8.26,7.32,7.08,7,7.14,7.44,7.22,7.28,7.28,40,40.08
222.68,40,7.15,8.24,7.3,7.07,6.98,7.14,7.43,7.2,7.25,7.27,40,40.09
223.68,40,7.13,8.22,7.28,7.05,6.97,7.13,7.4,7.19,7.25,7.26,40,40.09
224.68,40,7.15,8.23,7.31,7.07,6.97,7.13,7.41,7.2,7.25,7.26,40,40.09
225.68,40,7.12,8.22,7.29,7.03,6.96,7.1,7.4,7.19,7.25,7.25,40,40.09
226.68,40,7.13,8.21,7.29,7.04,6.96,7.1,7.4,7.18,7.25,7.25,40,40.09
227.68,40,7.14,8.23,7.28,7.05,6.97,7.11,7.4,7.18,7.25,7.25,40,40.09
228.7,40,7.13,8.22,7.29,7.04,6.97,7.1,7.39,7.17,7.25,7.25,40,40.11
229.7,40,7.11,8.21,7.27,7.02,6.94,7.08,7.38,7.16,7.24,7.23,40,40.11
230.7,40,7.1,8.21,7.28,7.02,6.95,7.08,7.37,7.16,7.24,7.24,40,40.09
231.7,40,7.11,8.2,7.25,7.01,6.95,7.08,7.36,7.16,7.23,7.23,40,40.11
232.7,40,7.12,8.2,7.27,7.02,6.95,7.09,7.38,7.16,7.24,7.24,40,40.11
233.7,40,7.11,8.19,7.27,7.01,6.94,7.08,7.36,7.16,7.23,7.24,40,40.12
234.7,40,7.08,8.19,7.27,7.01,6.94,7.08,7.35,7.15,7.22,7.23,40,40.09
235.7,40,7.09,8.18,7.26,7,6.93,7.06,7.34,7.14,7.22,7.21,40,40.09
236.72,40,7.05,8.17,7.25,7,6.94,7.06,7.35,7.13,7.22,7.21,40,40.09
237.72,40,7.04,8.16,7.25,6.98,6.92,7.04,7.34,7.12,7.2,7.19,40,40.09
238.72,40,7.08,8.16,7.25,6.98,6.92,7.04,7.33,7.11,7.2,7.2,40,40.11
239.73,40,7.08,8.16,7.24,6.98,6.92,7.04,7.33,7.12,7.2,7.19,40,40.11
240.73,40,7.08,8.16,7.24,6.97,6.91,7.03,7.33,7.11,7.2,7.18,40,40.09
241.73,40,7.06,8.17,7.25,6.98,6.92,7.04,7.32,7.1,7.2,7.19,40,40.12
242.73,40,7.04,8.14,7.24,6.96,6.91,7.03,7.31,7.11,7.19,7.18,40,40.11
243.73,40,7.07,8.14,7.23,6.96,6.9,7.01,7.31,7.09,7.18,7.19,40,40.09
244.73,40,7.07,8.14,7.23,6.96,6.91,7.02,7.32,7.09,7.19,7.18,40,40.12
245.73,40,7.07,8.12,7.22,6.93,6.89,7.01,7.3,7.09,7.18,7.16,40,40.12
246.73,40,7.05,8.13,7.24,6.95,6.89,7.01,7.31,7.08,7.18,7.17,40,40.11
247.73,40,7.05,8.13,7.23,6.94,6.89,7,7.29,7.08,7.18,7.16,40,40.11
248.73,40,7.02,8.13,7.22,6.93,6.89,6.99,7.28,7.08,7.17,7.17,40,40.12
249.73,40,7.04,8.1,7.21,6.92,6.87,7,7.28,7.08,7.17,7.16,40,40.12
250.75,40,7.04,8.1,7.21,6.92,6.89,7,7.27,7.08,7.17,7.16,40,40.12
251.75,40,7.01,8.1,7.23,6.93,6.88,7,7.28,7.06,7.18,7.16,40,40.12
252.75,40,7.03,8.09,7.21,6.91,6.87,6.97,7.26,7.07,7.16,7.14,40,40.12
253.75,40,7.03,8.09,7.2,6.91,6.86,6.97,7.26,7.06,7.16,7.16,40,40.11
254.75,40,7.03,8.1,7.19,6.91,6.85,6.96,7.26,7.06,7.16,7.15,40,40.12
255.75,40,7.03,8.11,7.21,6.92,6.86,6.97,7.27,7.06,7.16,7.15,40,40.12
256.75,40,7.01,8.09,7.2,6.9,6.85,6.95,7.25,7.04,7.15,7.15,40,40.12
257.75,40,7.02,8.09,7.19,6.9,6.85,6.96,7.26,7.04,7.16,7.15,40,40.12
258.75,40,7.01,8.07,7.18,6.87,6.84,6.94,7.25,7.02,7.15,7.12,40,40.12
259.75,40,7,8.07,7.17,6.88,6.84,6.93,7.24,7.02,7.13,7.13,40,40.12
260.75,40,7,8.07,7.18,6.87,6.84,6.92,7.24,7.02,7.14,7.13,40,40.12
261.77,40,6.99,8.07,7.18,6.88,6.85,6.93,7.23,7.01,7.13,7.11,40,40.12
262.77,40,7,8.06,7.16,6.88,6.85,6.92,7.24,7.02,7.14,7.11,40,40.12
263.78,40,6.99,8.06,7.16,6.85,6.82,6.91,7.21,7,7.12,7.11,40,40.12
264.78,40,7,8.06,7.16,6.86,6.83,6.92,7.23,7,7.13,7.11,40,40.12
265.78,40,6.99,8.04,7.16,6.85,6.82,6.91,7.21,7,7.13,7.09,40,40.11
