T,OTU,Replicate,r,K,O2_0,T_end_min,delta_Ninoc_to_N0_min,N0_cells_per_L,growth_fgC_h,respiration_fgC_h,CUE,resp_over_growth
42,6,R2,0.003163996849437617,0.013863929199973722,9.600899404336522,231.76000000000002,79.2,53960816.82132621,246.79175425613414,5786.492573206666,0.040905042902216145,23.446863492858533
42,6,R4,0.0038836263808923,0.012400405740290932,8.528758320372546,288.97,72.2,55593564.212540425,302.9228577095994,5023.645211946275,0.056870174894652174,16.583909348835775
42,6,R5,0.003063692631702032,0.013253334595873047,8.753094607315518,242.8,72.2,52397989.710742205,238.9680252727585,5696.631413401833,0.04026013341057253,23.838467120861417
42,7,R1,0.008063280585428583,0.009696553102421365,9.136970764845474,202.63000000000002,70.2,73973869.4556811,628.9358856634294,2952.205784954788,0.1756244079433069,4.693969373111332
42,7,R2,0.014943825848497634,0.006395898066976522,9.257009844263175,172.51999999999998,71.2,121713511.72615846,1165.6184161828155,1183.505618240275,0.49619279318687565,1.0153456755736896
42,7,R3,0.012299628515896083,0.006924646771281743,8.829844304580872,192.60000000000002,74.2,104616580.67885596,959.3710242398945,1490.7495494645764,0.3915607397187678,1.5538821913510372
42,7,R4,0.012868573449115135,0.006086900250245145,8.496999715675674,198.62,76.2,111972680.23936272,1003.7487290309805,1224.310838505426,0.4505035429285394,1.2197383698681008
42,7,R5,0.01228816145606554,0.006624785726658511,8.928081991939111,195.6,68.2,97098140.96933188,958.476593573112,1536.6271567451738,0.38414298140942826,1.6031973728401336
42,8,R1,0.00899400929739949,0.008892619035961143,9.290484179851399,212.66,69.2,78261443.50971116,701.5327251971602,2559.1127263439066,0.21515148936711206,3.64788788096049
42,8,R2,0.011179155444634438,0.008839998842475763,8.950877328035283,191.58,69.2,91037105.3995432,871.9741246814863,2186.9625739904814,0.2850579173671859,2.5080590261658653
42,8,R3,0.010829569412566614,0.01018017134059518,9.030650535113626,188.57,69.2,88861219.53413516,844.7064141801958,2580.182359456129,0.24663761949949148,3.054531510761933
42,8,R4,0.010568055212872641,0.012455339649605629,8.991512869439028,154.47,94.3,113776639.61816843,824.308306604066,2465.5286613375956,0.2505620535718545,2.9910273153681137
42,8,R5,0.010570068462904878,0.00909275218247243,8.83944211350976,197.60999999999999,65.2,83666451.77756734,824.4653401065805,2447.662796405733,0.25196609231365835,2.9687879857864226
42,9,R1,0.006040609739010094,0.00910397779922335,9.272380248823367,250.83,70.2,64181847.53005269,471.16755964278735,3194.674084973016,0.128529163373659,6.7803354021126525
42,9,R2,0.010021217145821394,0.007358453944027879,8.99691374943832,219.72000000000003,68.2,83189124.79028215,781.6549373740687,1992.1755425334247,0.28179621755405065,2.5486636714993964
42,9,R3,0.009389986124874204,0.009686291881425358,9.42563736210796,199.62,69.2,80435583.41988505,732.4189177401879,2712.170068434601,0.21262882761334553,3.703031151629392
42,9,R4,0.012770342571915014,0.008022405114436068,9.134033322695863,186.55999999999997,69.2,101633918.634656,996.0867206093711,1777.7615205820184,0.35909921307790943,1.7847457292618518
42,9,R5,0.0076838259682053345,0.012889615332947319,9.284632286340868,183.55,77.2,76009701.46757697,599.3384255200161,3819.253746213645,0.1356401320207975,6.372449326772046
42,10,R1,0.009916359905120919,0.006569785481099208,8.353131353841402,208.65000000000003,70.2,84250801.59120332,773.4760725994316,1756.243503485121,0.30575565762771295,2.270585433344938
42,10,R2,0.012538463819129484,0.010119300853604914,8.391973583592272,147.43,94.3,137009019.08894682,978.0001778920998,1663.4468701637593,0.3702516689145524,1.700865611035996
42,10,R3,0.014755773402243988,0.006328878948399324,9.65449659810077,181.52999999999997,78.2,133162621.36456184,1150.950325375031,1070.414630680773,0.5181275243571986,0.9300267848935913
42,10,R4,0.017693842804895058,0.006749266282724166,8.461930825517118,149.42000000000002,89.3,203920412.06005886,1380.1197387818145,745.4241284257503,0.6493019316486505,0.5401155475710472
42,10,R5,0.0158919284489626,0.006696679635916553,8.240521916548143,166.5,76.2,140982330.38321632,1239.5704190190827,1069.7995758970421,0.5367569604471731,0.8630405820297112
42,11,R1,0.014559265601808159,0.005534982318432026,8.175550421651268,183.55,82.2,138995457.22359645,1135.6227169410365,896.8570258039229,0.5587375328067599,0.7897491063050733
42,11,R2,0.013190096622610987,0.008426561230670794,8.429133343440435,168.5,77.2,116273488.71839018,1028.827536563657,1632.2146093900972,0.38662579550949244,1.5864802907995519
42,11,R3,0.016610491365816,0.007352952178478565,8.30752022750088,153.45,83.3,167556992.82381234,1295.618326533648,988.3408986868519,0.5672685887851457,0.7628333734141449
42,11,R4,0.013669828417589397,0.008994735858428452,8.286923862128509,153.45,92.3,148323363.84813595,1066.246616571973,1365.797870405235,0.43841575361033486,1.2809399337616019
42,11,R5,0.014180648006647121,0.0025024664768147666,6.777526499447897,196.6,58.2,95869062.89271371,1106.0905445184753,587.8917550489327,0.6529528347497713,0.5315041864903249
42,12,R2,0.012353778710721656,0.01161193786228904,8.935473524736585,154.48999999999998,66.2,95153346.97828703,963.5947394362892,2748.452384520983,0.25958580461366487,2.8522907733274363
42,12,R3,0.009410093368074947,0.008821885187693189,7.84964658395783,170.5,52.2,68640071.1740317,733.9872827098459,2894.618007103524,0.2022780721756587,3.9436895914827477
42,12,R4,0.011867380776842778,0.011049580607285704,8.467966158859001,158.48000000000002,62.2,87866683.24207756,925.6557005937367,2832.2340820213717,0.24632327027685594,3.0597057633899
42,12,R5,0.01229972820561265,0.011376310163511706,8.794472657046661,143.42000000000002,75.2,105912065.52884267,959.3788000377866,2419.1542993574544,0.2839631200326307,2.521584070090117
42,14,R1,0.005000150048279955,0.003120581452448714,8.149682338805293,392.42,70.2,98014657.90904824,240.00720231743782,717.0543547945717,0.2507750943854373,2.987636820357511
