T,OTU,Replicate,n0_factor,status,tau,frac_thermally_settled
22,14,R1,0.9950299704828309,ok,15.456142600281412,0.9993857558721637
22,14,R2,0.9893640459892614,ok,26.89274153565365,0.9623602788892717
22,14,R3,0.9868132786108075,ok,27.76748621650662,0.990534735590469
22,14,R4,0.9868028064015697,ok,23.472238143777023,0.9978706712499813
22,14,R5,0.9867508396542646,ok,22.557846429640303,0.9944832395835108
22,15,R1,0.9890620979587446,ok,14.799673251602167,0.9994935096884761
22,15,R2,0.9914486221891828,ok,19.276638058875264,0.9961754838718966
22,15,R3,0.9878745561436028,ok,22.643844690992122,0.9982997992363979
22,15,R4,0.9792287426501121,ok,20.168515942385714,0.9968690329823864
22,15,R5,0.9808979330144812,ok,20.563749051715984,0.996144771415829
22,16,R1,0.9860238263085735,ok,16.159276448923205,0.8993287353578145
22,16,R2,0.9752775040468098,ok,24.233171953070173,0.8568148591466884
22,16,R3,0.986673255145066,ok,14.689595896704862,0.978199819605951
22,16,R4,0.9858429426965639,ok,12.994193792722097,0.971210322529754
22,16,R5,0.986557188063018,ok,14.034072475669754,0.969761159665721
22,17,R1,0.9873019540920313,ok,12.788587578443163,0.990236724289318
22,17,R2,0.9855050245591864,ok,14.50736282777666,0.9926116638049127
22,17,R3,0.9669761523930253,ok,27.39544262861455,0.9821583044725862
22,17,R4,0.9790840150815505,ok,18.933981465894725,0.9625631142632862
22,17,R5,0.9892337872929099,ok,12.122834790819093,0.9875795692628863
22,18,R1,0.9931754998484221,ok,7.5864623078830205,0.9888336296844396
22,18,R2,0.9835454599617044,ok,15.475411862368182,0.9852001027612723
22,18,R3,0.9809755644138144,ok,17.50663537570594,0.9713596457163937
22,18,R4,0.9827027669098178,ok,17.464540097723784,0.9943181411330051
22,18,R5,0.9872533774518991,ok,13.858548764176982,0.9887591906751755
24,1,R1,0.9714243921057512,ok,12.436534159684713,0.9920337075055423
24,1,R2,0.9607150441665706,ok,16.508998445911864,0.9703796258456858
24,1,R3,0.9538186681673863,ok,18.516150801273827,0.9888171565300466
24,1,R4,0.9547659353103318,ok,18.647108958001557,0.9840779758339755
24,1,R5,0.9602725389943011,ok,16.332604346264933,0.9872136647977907
24,2,R1,0.9698164081026904,ok,11.900784174951372,0.9917538029904588
24,2,R2,0.9555772144615304,ok,15.018870954102002,0.9804552673297829
24,2,R3,0.9520812620975714,ok,21.055640625500644,0.9366674336673311
24,2,R4,0.9679160137169928,ok,22.519762635201744,0.9242226728534096
24,2,R5,0.9513702827847598,ok,16.56390689385914,0.961846495095565
24,3,R1,0.9818866365521132,ok,10.5696971228615,0.9920499385279781
24,3,R2,0.9714914797114288,ok,12.942335764296775,0.9923685112700202
24,3,R3,0.969929940628871,ok,16.083514153736907,0.983690636707216
24,3,R4,0.9617698395377738,ok,17.56380715134246,0.9947494967850892
24,3,R5,0.9653783461699186,ok,16.012363472580684,0.9961921685638063
24,4,R1,0.9751964786397711,ok,15.049985671751507,0.9804261064473209
24,4,R2,0.9697503039595965,ok,17.60496362442781,0.9901276345138458
24,4,R3,0.9630380804672651,ok,23.08672881160319,0.964701416884027
24,4,R4,0.9782468880902631,ok,15.044505056131033,0.9839877285763615
24,4,R5,0.9717212520128123,ok,17.812651538987318,0.9659396174053321
24,5,R1,0.9776105640384052,ok,12.549934593108715,0.9865769169535676
24,5,R2,0.9651365148881189,ok,19.995661960748663,0.9872973796810017
24,5,R3,0.9683983655796002,ok,20.63298105280398,0.953255428294192
24,5,R4,0.9606226086272192,ok,24.13792453962212,0.9752659000834281
24,5,R5,0.9751959392015657,ok,18.34298480462143,0.9624434928521286
24,6,R1,0.9836561652295119,ok,10.113063129654893,0.9971310665436903
24,6,R2,0.9854781597107412,ok,10.80652547024534,0.943746711570863
24,6,R3,0.9741285105223654,ok,15.267227368178302,0.9940364099552209
24,6,R4,0.9719659156325726,ok,16.985952136863485,0.9819585348125831
24,6,R5,0.971604643863052,ok,16.347014797629587,0.9952061651953512
24,7,R1,0.9679690141239502,ok,12.494921814050658,0.9858455996361631
24,7,R2,0.9575573405126437,ok,17.16373133589741,0.9139517072778036
24,7,R3,0.9582888907202721,ok,17.83564765334539,0.8750827656759959
24,7,R4,0.9478278292116566,ok,32.5249368709618,0.660123160560472
24,7,R5,0.9571265573155583,ok,18.022835531746185,0.9759736245718608
24,8,R1,0.9703881250034881,ok,14.674698347041943,0.9392348595188317
24,8,R2,0.9646970230264835,ok,15.405704906527035,0.9799122143669254
24,8,R3,0.9517768829257506,ok,22.008937571187488,0.9256479601385111
24,8,R4,0.9501665560778346,ok,24.133731588982236,0.9103249244972348
24,8,R5,0.9576717111630378,ok,20.010135612472578,0.9299574697445456
24,9,R1,0.9731294805251389,ok,11.860875165834535,0.9951483830204305
24,9,R2,0.9691757749678642,ok,13.947268081150414,0.9913175301092229
24,9,R3,0.9638841533791025,ok,17.922992340334602,0.9611180686026107
24,9,R4,0.9617776431236634,ok,16.878776890031094,0.9749053635370502
24,9,R5,0.962405867176849,ok,15.323490367098685,0.9838265894398398
24,10,R1,0.9609682946908242,ok,16.7991350569653,0.9429166415950324
24,10,R2,0.9643319868021863,ok,15.547818403740486,0.9374690154616456
24,10,R3,0.946116099544763,ok,21.443523307331343,0.9685781654731649
24,10,R4,0.9531042559999756,ok,19.91743202418971,0.9733499779870823
24,10,R5,0.9549106689466699,ok,19.431870897879467,0.9780386057329027
24,11,R1,0.9597712556025879,ok,15.124536477604487,0.9920915047016649
24,11,R2,0.9494410892202343,ok,18.099738660771454,0.980430018747519
24,11,R3,0.9579781852259072,ok,17.26350081604229,0.951097553629262
24,11,R4,0.9341604829567305,ok,22.32561686798451,0.958793596068565
24,11,R5,0.9390783828458978,ok,22.118060774753502,0.9541991652280143
24,12,R1,0.9805548118531848,ok,7.536549111139704,0.9990052093437525
24,12,R2,0.9699140069393919,ok,11.32657669208846,0.9982953380904402
24,12,R3,0.9616587933863456,ok,14.197765388453142,0.9964781760465276
24,12,R4,0.9715931431965156,ok,11.668154422991238,0.991104902098737
24,12,R5,0.9515978597752311,ok,20.116832247355845,0.9762022228613214
24,13,R1,0.9890587409263017,ok,20.44918413070554,0.8784784358270862
24,13,R2,0.9762205691091262,ok,15.567055891513949,0.9999127437506343
24,13,R3,0.9555651186574986,ok,19.74832879193793,0.9915626550840652
24,13,R4,0.9721840607301337,ok,22.066415980628392,0.9957304862695681
24,13,R5,0.9851044895303986,ok,18.41804844828625,0.9940238447036492
24,14,R1,0.984706236902638,ok,16.608610887246126,0.9999585553177658
24,14,R2,0.9812297065097445,ok,21.503749168147436,0.9962985240843181
24,14,R3,0.9772955561973268,ok,24.156611178261052,0.9919215614461575
24,14,R4,0.983878020501031,ok,26.771158973792353,0.9957984718545165
24,14,R5,0.9725408591713063,ok,33.15326796610208,0.9985102727666919
24,15,R1,0.9358078060612611,ok,16.0196492913143,0.9818226391824212
24,15,R2,0.9703848485222796,ok,21.01534276071599,0.9965917737765276
24,15,R3,0.941661361570715,ok,25.238851712338622,0.9995355588129932
24,15,R4,0.9484389935451062,ok,22.79955948416223,0.9930830496564512
24,15,R5,0.9662781204830043,ok,20.759264270203712,0.9959570983061656
24,16,R1,0.9858840903313221,ok,5.924433662040775,0.985544667216733
24,16,R2,0.9546039413872458,ok,18.263347357155247,0.9785871519145598
24,16,R3,0.9472209993889039,ok,21.34780026135175,0.9608968316375236
24,16,R4,0.9547988812787622,ok,17.064695981415923,0.9836537418110114
24,16,R5,0.9619905819989064,ok,14.766534404556465,0.9887017804966809
24,17,R1,0.9795004942883087,ok,11.50871898479516,0.9801344465178392
24,17,R2,0.9052502880255138,ok,50.99193931115436,0.8005156496223441
24,17,R3,0.9827142247173449,ok,8.56668515218363,0.9466005464980053
24,17,R4,0.932354102605681,ok,24.336839159309534,0.9764211533648057
24,17,R5,0.9618768610264574,ok,15.298805056536196,0.9910787823301331
24,18,R1,0.970424308177901,ok,12.633258411884116,0.9810456671470227
24,18,R2,0.9734999592967899,ok,13.793488214472237,0.9694121596738169
24,18,R3,0.9668072327014852,ok,16.77981660918,0.9806529619306369
24,18,R4,0.9666320673527247,ok,16.41163383269876,0.9861220421647998
24,18,R5,0.9609531499740211,ok,16.833753518428868,0.9940279454185896
26,1,R1,0.9304892841475572,ok,17.74078007631304,0.9819272910341806
26,1,R2,0.9124962105557419,ok,22.738374277333055,0.9633808717570468
26,1,R3,0.883902936325253,ok,29.254621412324774,0.9152446267850163
26,1,R4,0.9134072886667436,ok,24.65633162015729,0.9370883423796931
26,1,R5,0.9172215961809514,ok,20.69105454640823,0.9760330858399948
26,2,R1,0.8953115019684805,ok,19.17583239988812,0.9729132081096868
26,2,R2,0.9070186495998978,ok,20.321015440386418,0.9454326320265484
26,2,R3,0.8832295978680975,ok,23.936401065816153,0.964934777910101
26,2,R4,0.8763227681216819,ok,25.345895110772425,0.9485399686003948
26,2,R5,0.8918014471204896,ok,21.62535475139864,0.9661194972367388
26,3,R1,0.9612430135320293,ok,10.851029835887891,0.9931650210843462
26,3,R2,0.951441462525807,ok,13.257293835324345,0.9900360701309245
26,3,R3,0.9244298244391521,ok,20.108597604405738,0.9784882042427279
26,3,R4,0.9203049191406163,ok,21.266177763068658,0.9595209319762592
26,3,R5,0.9330847773732094,ok,18.170665805871458,0.969135030762998
26,4,R1,0.9613564247681549,ok,14.117085991993495,0.9901325802528783
26,4,R2,0.9381357480556005,ok,21.370189021515834,0.9831001506488094
26,4,R3,0.9432216937724116,ok,21.326845900951966,0.9691674094583481
26,4,R4,0.9435774708016474,ok,22.598805650820225,0.941624447379582
26,4,R5,0.9515908483957701,ok,16.76317354886776,0.9753886886513937
26,5,R1,0.9573807255245662,ok,12.86281431406459,0.9966231874113223
26,5,R2,0.9349600205279719,ok,20.42406728436948,0.9845716588202108
26,5,R3,0.9210979146010062,ok,24.663161782375756,0.9771525399208283
26,5,R4,0.9219519839149423,ok,23.798972967817015,0.9845206298192068
26,5,R5,0.9402324474531195,ok,17.760134044175906,0.9941135158486893
26,6,R1,0.957214181378455,ok,12.82706828059584,0.996115502906587
26,6,R2,0.9373261681632521,ok,17.988826419524166,0.9952412206986051
26,6,R3,0.9388907576701369,ok,17.896266815559084,0.9963188159350861
26,6,R4,0.9640374843586844,ok,11.413726455665547,0.9960277836811015
26,6,R5,0.9666086475509825,ok,10.384460475607607,0.9927068092881156
26,7,R1,0.9644671831409233,ok,8.175403752283835,0.9879137163976892
26,7,R2,0.9098554526571399,ok,18.990097499974876,0.9724387764167303
26,7,R3,0.9002042553531069,ok,24.542797817929184,0.9173882398245857
26,7,R4,0.8926716775742373,ok,25.756926260176776,0.9416883871979788
26,7,R5,0.9307549158882404,ok,16.79946594763369,0.9767633464413752
26,8,R1,0.9472694046681689,ok,13.646428078457358,0.9953180520207989
26,8,R2,0.9247673998530204,ok,19.36614346569438,0.9597155897359423
26,8,R3,0.9177192474136949,ok,24.659219870876917,0.9395689724633978
26,8,R4,0.960284420254694,ok,14.802803558645449,0.9741310816445653
26,8,R5,0.943212495362498,ok,16.90310186543878,0.984284124310738
26,9,R1,0.9486819150423509,ok,13.976813069883839,0.9855286789425858
26,9,R2,0.944725066306124,ok,14.46129635793737,0.993212256870995
26,9,R3,0.9333429804580844,ok,16.837158541308735,0.9736112524306599
26,9,R4,0.9368268886650121,ok,16.316636065434032,0.9837310350585715
26,9,R5,0.9483587967627406,ok,14.52833034482923,0.9879531538442672
26,10,R1,0.938380188616145,ok,14.533518853798576,0.9965031443652169
26,10,R2,0.9226349142047457,ok,18.795428088021534,0.9898627866322075
26,10,R3,0.9062903237895689,ok,21.650512166828637,0.9753825652983682
26,10,R4,0.9005729392529533,ok,22.521922943541547,0.9792710331075412
26,10,R5,0.9194048470084748,ok,18.076261360574172,0.9874926271531967
26,11,R1,0.9294228318503859,ok,15.053051425062163,0.9927679529045192
26,11,R2,0.9018481080683699,ok,20.69506157269351,0.9792523164735881
26,11,R3,0.8899969101200195,ok,23.637385448621313,0.9771296416463681
26,11,R4,0.9141761809730249,ok,18.205425718714856,0.9863691920905772
26,11,R5,0.9243268143375176,ok,17.6708907398648,0.993613115542768
26,12,R1,0.9397549644803924,ok,13.293593023920064,0.9945137765630849
26,12,R2,0.9173181638191413,ok,16.351245951358692,0.9910968732850368
26,12,R3,0.9413870074383527,ok,14.221587989511631,0.9984816532099591
26,12,R4,0.9200427399180758,ok,16.87897440045698,0.9883825499481479
26,12,R5,0.9345712451945744,ok,15.033630624784413,0.9689518219111003
26,13,R1,0.9485431035532218,ok,18.085598490005548,0.9990256048932316
26,13,R2,0.940832458497497,ok,22.70360880372183,0.9967967209425433
26,13,R3,0.9532968485436625,ok,18.80455367163766,0.9859470706661077
26,13,R4,0.9153150905840799,ok,24.9774740251494,0.9933989310940289
26,13,R5,0.938336562701492,ok,19.63444705382224,0.998479317868747
26,14,R1,0.959657882550955,ok,20.212178434543436,0.9999272810505709
26,14,R2,0.9873433870001107,ok,21.35021116122713,0.9823572579234092
26,14,R3,0.9272117202512334,ok,25.554970128560758,0.9923107928463344
26,14,R4,0.9215100108405256,ok,25.58371294261582,0.9998636374854731
26,14,R5,0.9581118694687923,ok,20.842346557363783,0.9977851165515069
26,15,R1,0.9470957618318772,ok,15.748092370046775,0.9995761029676541
26,15,R2,0.9411499658122016,ok,20.32663796887486,0.9976907938472258
26,15,R3,0.9074042988069299,ok,21.53821815290934,0.9974239445274373
26,15,R4,0.9497577990892383,ok,20.422393517903558,0.9978457625383441
26,15,R5,0.9710175757114559,ok,16.95451856473485,0.9993864558788084
26,16,R1,0.9370263921051586,ok,16.360813933613844,0.9910722569064628
26,16,R2,0.916740579370887,ok,20.754728750293715,0.96763065704538
26,16,R3,0.8973179470935858,ok,24.89374222121834,0.9403932119038217
26,16,R4,0.9224212434359751,ok,19.634964294599644,0.9719917111589367
26,16,R5,0.9369315704944585,ok,13.977078953742422,0.9946845934324884
26,17,R1,0.9397060410985905,ok,14.339660760627918,0.9925199312960095
26,17,R2,0.9067501226981832,ok,20.579449212675502,0.9728271963785912
26,17,R3,0.8957677067412778,ok,24.55848964933053,0.9550766095256258
26,17,R4,0.8994847060914801,ok,24.322318286092916,0.9614680898519009
26,17,R5,0.9229324266951181,ok,17.61670567080457,0.9843165129828011
26,18,R1,0.9349898189840415,ok,14.393895217035718,0.9959227505685038
26,18,R2,0.9343313432330438,ok,17.532821765672093,0.9817560015148815
26,18,R3,0.9315177247294666,ok,17.721471462557595,0.9809615819278146
26,18,R4,0.9328748003488535,ok,18.122813759326593,0.9823868216555618
26,18,R5,0.9352958470515678,ok,16.551079972913776,0.9856127814706018
28,1,R1,0.9028768247212681,ok,16.531073306655806,0.9856864440830577
28,1,R2,0.9092071598489393,ok,15.85652731023294,0.977409757654384
28,1,R3,0.8348725659326977,ok,26.451650033437847,0.9727526720834013
28,1,R4,0.8623387506708299,ok,23.089149424501223,0.9727696796818242
28,1,R5,0.8976249448379435,ok,17.5214994278793,0.9870795360200292
28,2,R1,0.88351801397018,ok,15.140812504859404,0.9903081997750262
28,2,R2,0.7890925558821899,ok,21.510422039750758,0.9781029510811964
28,2,R3,0.8129823087052869,ok,25.06527707577255,0.9521680831279228
28,2,R5,0.8755666468617167,ok,19.30180332873704,0.9807032319830493
28,3,R1,0.9101306990948733,ok,13.837657614422245,0.9932677534572485
28,3,R2,0.9122021425358297,ok,17.855573242044745,0.979256880009297
28,3,R3,0.9298649038071336,ok,13.679044198180906,0.9504412226034301
28,3,R4,0.8983694121368105,ok,17.13841028910484,0.9941793012148566
28,3,R5,0.9412039912675205,ok,10.754744260548303,0.9862467532487861
28,4,R1,0.932535858357001,ok,14.204492016505922,0.9937980971458519
28,4,R2,0.9314847562856113,ok,15.562995451486568,0.9690751296130695
28,4,R3,0.9007800348067295,ok,22.61628880809984,0.9440265571772924
28,4,R4,0.8756846855842572,ok,23.079014437989468,0.9824488119062935
28,4,R5,0.929615296154911,ok,15.696102289393675,0.9870288516948121
28,5,R1,0.9209988077274935,ok,14.243881258732898,0.9916710744630642
28,5,R2,0.9071680308465339,ok,19.402709057814263,0.9717457749651651
28,5,R3,0.8371019719192596,ok,24.127260893458246,0.9763088669919002
28,5,R4,0.8849927842512602,ok,20.520674334090472,0.9517369719041228
28,5,R5,0.9330743529669868,ok,15.1712668251154,0.9717299231394758
28,6,R1,0.9408218661923387,ok,12.881984192578747,0.9913554042366275
28,6,R2,0.9201335499583803,ok,15.972081408246499,0.9831283898980355
28,6,R3,0.9395358311599827,ok,13.699566226462807,0.9537220652071079
28,6,R4,0.9474590670936596,ok,13.83151115046628,0.9732752151636583
28,6,R5,0.9552647875173328,ok,9.804229452492184,0.9939641556389954
28,7,R1,0.9150562998404465,ok,14.33683203618171,0.9886436328874352
28,7,R2,0.8870104939351192,ok,20.721922573303978,0.9548681974537346
28,7,R3,0.843423988736627,ok,28.007351736293106,0.9572652827124242
28,7,R4,0.8747209251997791,ok,22.44063515856364,0.9427817050705093
28,7,R5,0.909160157549527,ok,14.112596826183086,0.9886469477951482
28,8,R1,0.9137258510311158,ok,15.359451992898828,0.9889504886514198
28,8,R2,0.8816188441054724,ok,21.848554507450075,0.9650875933197817
28,8,R3,0.8865190221722702,ok,23.973050838734775,0.9529996386874424
28,8,R4,0.8504865495247756,ok,25.1511478984242,0.9605395682776867
28,8,R5,0.9160977254408399,ok,13.938832726265462,0.986685072888943
28,9,R1,0.9366206213774099,ok,12.176484506576784,0.9850766191528062
28,9,R2,0.8951521964610024,ok,21.8971695192173,0.8397927379562389
28,9,R3,0.903023345318856,ok,17.81033780719304,0.9659545681548364
28,9,R4,0.8949956373658607,ok,17.097968256563846,0.986254710237233
28,9,R5,0.8925576019993072,ok,16.36272047175765,0.9747541832974113
28,10,R1,0.9055047279852293,ok,15.252994582062483,0.9940648448567408
28,10,R2,0.8813105324647622,ok,21.586615714349588,0.9512178143853376
28,10,R3,0.826783647450179,ok,32.26684338428247,0.9241121187619746
28,10,R4,0.8788035173002038,ok,25.175650050578476,0.9781842843242553
28,10,R5,0.8969064893757536,ok,16.71921007983796,0.9830779890845099
28,11,R1,0.8775282077893831,ok,16.344848957469914,0.9871718390150918
28,11,R2,0.8635536490730391,ok,21.384702763560146,0.9688758114417101
28,11,R3,0.818924088970145,ok,26.967279963857216,0.9607285078079955
28,11,R4,0.7775168895248107,ok,25.074469244949388,0.9793582810498803
28,11,R5,0.8444432797222027,ok,21.361013412134582,0.9832085382668986
28,12,R1,0.8791896170884517,ok,15.469454774332421,0.9885907579207355
28,12,R2,0.9325756448280459,ok,11.30296894545923,0.9758793051260852
28,12,R3,0.8619541365948401,ok,19.145484881340533,0.9870372073192781
28,12,R4,0.9008842005031857,ok,17.200409056306164,0.9821036792826131
28,12,R5,0.9057014031934517,ok,15.13244020759821,0.9896726246390602
28,13,R1,0.9645717486713848,ok,9.813565170727582,0.9991338598667628
28,13,R2,0.9100965860737849,ok,23.598640225686214,0.9964925572816892
28,13,R3,0.864030790843317,ok,29.535988311496784,0.9879048773340595
28,13,R4,0.8686159314785373,ok,25.364232205392895,0.9993888600522911
28,13,R5,0.8965243581810673,ok,18.518932745415693,0.9960319334390922
28,14,R1,0.9520963259931435,ok,18.792722320728387,0.9989217674874652
28,14,R2,0.9441175980959182,ok,24.24332083414118,0.9977212995607727
28,14,R3,0.920721040757029,ok,26.38942467042533,0.9936229856439712
28,14,R4,0.8960729063618946,ok,26.19352852161742,0.9988198613411435
28,14,R5,0.9318963297617434,ok,22.05661284921146,0.9991748220809296
28,15,R1,0.9447862236924935,ok,15.83484858820728,0.9995604620835767
28,15,R3,0.8709515969660575,ok,21.23420432838632,0.9996907316330911
28,15,R4,0.9293069374079999,ok,19.852676515006014,0.9833470134148558
28,15,R5,0.890787490399,ok,18.356367410514856,0.9991780261910077
28,16,R1,0.9294598119797904,ok,14.815637644932387,0.9899807228941725
28,16,R2,0.8735207639750224,ok,20.933310121633866,0.9852037346036561
28,16,R3,0.8604567329045992,ok,22.028813103953713,0.9825644179689993
28,16,R4,0.8687941546504331,ok,24.59397066734802,0.973401626078947
28,16,R5,0.9171344515106844,ok,17.26520371011767,0.9807480251576951
28,17,R1,0.8902090422846537,ok,16.5481738587446,0.9948536297178677
28,17,R2,0.8640326442321935,ok,23.17498933998843,0.9642490118012683
28,17,R3,0.8189240674795012,ok,32.107509809582616,0.9500225700590322
28,17,R4,0.8565743734333006,ok,29.307182335884672,0.9472007624535507
28,17,R5,0.9383291783122696,ok,13.856353572176262,0.9869290158072039
28,18,R2,0.9069712541950004,ok,17.50578935444296,0.983825993577879
28,18,R3,0.8877261630485788,ok,21.0327914918557,0.9817442047379153
28,18,R4,0.8706522483435485,ok,18.52873487138833,0.9875044452002094
28,18,R5,0.936532988918912,ok,10.26198821908224,0.9993431235765043
30,1,R1,0.8509496869804958,ok,17.796860243619534,0.9826973459220265
30,1,R2,0.8818313481866004,ok,16.431069534696015,0.9924105559102204
30,1,R3,0.8913283413142231,ok,15.899188904863163,0.9926898383875524
30,1,R4,0.9089002720256978,ok,12.99116913473229,0.9844604564198834
30,1,R5,0.907486067101217,ok,13.462629164925914,0.9875984030205596
30,2,R1,0.8210153799374834,ok,18.469048221923295,0.9776505563976168
30,2,R2,0.8323571362066831,ok,24.661202642599008,0.9613060387959099
30,2,R3,0.8611789619485232,ok,22.408333631941563,0.9345627853555633
30,2,R4,0.7675804997360619,ok,26.1418691365448,0.965744152542186
30,2,R5,0.8251635032415561,ok,20.819988781749466,0.9583992332183291
30,3,R1,0.9081830490018202,ok,14.445621755643714,0.9916906906592323
30,3,R2,0.8302362334868857,ok,23.68048123838145,0.9820504201268908
30,3,R3,0.8059659770869282,ok,27.940729546953076,0.9574332595216352
30,3,R4,0.8356974519320812,ok,24.336756115337497,0.9698291007945771
30,3,R5,0.8957146598753026,ok,18.28136122267995,0.9772974066328508
30,4,R1,0.89906456970497,ok,14.400642006125855,0.9918140934382834
30,4,R2,0.9403401204208981,ok,16.282522849370974,0.9922813136563283
30,4,R3,0.9039466636425274,ok,15.189971623669273,0.9716055139843806
30,4,R4,0.8772874488226866,ok,16.69155940125048,0.9882671252445625
30,4,R5,0.93296557842402,ok,16.631414534014908,0.9928629369335125
30,5,R1,0.8896187105499963,ok,17.036666492621524,0.9855623840405296
30,5,R2,0.8348995324433668,ok,21.44801886381734,0.9726598795492379
30,5,R3,0.8510005340328911,ok,20.54755581195322,0.9378944131391089
30,5,R4,0.8330555942703812,ok,23.02778565282332,0.9809451364160885
30,5,R5,0.8170321506592058,ok,23.51789117350158,0.9683396612204913
30,6,R1,0.8867363981067754,ok,18.092520561203383,0.9859755998555231
30,6,R2,0.8454114875375511,ok,23.176321769867208,0.9804552905990709
30,6,R3,0.8664777910865008,ok,24.746184735190962,0.9759068297156458
30,6,R4,0.8789597214186998,ok,24.935751355722246,0.9671820921561894
30,6,R5,0.9130527730859794,ok,15.987499061544879,0.9840888505501535
30,7,R1,0.8741794210997461,ok,15.621490772127764,0.9895151470997957
30,7,R2,0.8341560675422922,ok,16.736092392994316,0.9873965012546032
30,7,R3,0.8443030927433242,ok,17.826036575896705,0.9805140173497928
30,7,R4,0.8514645726599888,ok,16.672671097368053,0.9918543156949118
30,7,R5,0.8788151180202876,ok,14.98882316394702,0.9942035198880347
30,8,R1,0.8441150082540942,ok,22.497022569873597,0.9495645987768389
30,8,R2,0.8235304398936092,ok,21.8856997413846,0.9776643027310687
30,8,R3,0.8223914048204761,ok,21.37851289735365,0.98052325333979
30,8,R4,0.8895917157902116,ok,15.602863874347253,0.9865247638785816
