draw,mu34_auris,mu34_haemulonii,mu34_duobushaemulonii,mu34_parapsilosis,mu40_auris,mu40_haemulonii,mu40_duobushaemulonii,mu40_parapsilosis,mu44_auris,mu44_haemulonii,mu44_duobushaemulonii,mu44_parapsilosis,offTopt_auris,offTopt_haemulonii,offTopt_duobushaemulonii,offTopt_parapsilosis,offTm_auris,offTm_haemulonii,offTm_duobushaemulonii,offTm_parapsilosis
33,0.026837984811835327,0.3802586306121556,0.40067841071991744,0.00040968842981389597,0.1449639665837962,0.12717596640675255,0.47771293456641617,2.682806654903667e-05,0.36611274548114414,0.04348728490286003,0.41021258389556997,7.449576801555065e-06,18.836909364179935,-10.888051742242995,6.490182160029882,-38.60457990611741,12.366396894076663,-6.303912118201925,-2.26463283286859,7.388502878382048
34,0.26059907502136864,0.5246371548379368,0.2726992370656936,0.6343933514359628,0.07019091459014999,0.22220058279213611,0.29573431535604816,0.3438372140573,0.020237914627927848,0.09267782738763368,0.23103408043983226,0.1768318882372763,-15.506585299654146,-8.375400313611381,7.661087664771121,-3.8563043983457157,-2.236907013140054,-2.6470195194303683,-13.697177048495215,-11.630063551262976
35,0.8002486306978049,0.2061443133068846,1.5720168854599555e-05,0.12968011950569408,0.5070286161498376,0.45902903328120953,0.0030935757665220857,0.44864872193395633,0.28843583108971826,0.5447254877128314,0.0178624198228333,0.6363886321438702,-4.104624080551053,11.888733169018792,30.42392629065471,15.153287599520153,1.998842074752811,-1.8336710681036439,7.049006861875175,5.595146681008431
36,0.7646725280423444,0.405465685011404,0.0,0.664357523615303,0.48878036563724003,0.1436903656109305,0.0,0.47696164077761216,0.2749719628900506,0.05259313828618396,0.0,0.27948388118239287,-3.160251009163926,-11.202899215895636,-37.31140642053304,-0.39295876501069527,-3.6099381788093448,0.2412059110659451,-3.6837908723431347,-10.571512009197745
37,0.3893388705587903,0.44701446516812643,0.006893324734339041,0.8631777907249734,0.1327030822914725,0.6703634361708405,0.0,0.6473127950686345,0.04836114726939417,0.6461013216064658,0.0,0.4156811098297505,-13.152290133570595,7.427415779762366,-27.883296988099694,-2.8625610691910928,3.0597446235414627,2.354810067446172,14.061203649326103,22.79988900375963
38,0.8339270681477562,0.6893829987031542,0.014537737364533903,0.2621913568359317,0.6896017447260568,0.384310006973543,0.10047486123931074,0.603367480111524,0.46847763349590904,0.19905835971945235,0.21444858117302507,0.7146786494156526,-0.5395087264370195,-5.502893839048087,21.056062311414546,12.416736521879953,4.074542923560791,4.80708167608948,3.691105209279227,5.06234972472254
39,0.11229747323758102,0.5594937288334989,0.29163289917923374,0.7505628031038395,0.02106286419828135,0.2506182737189867,0.10694393675512763,0.41859919200096796,0.0021248536976870252,0.11089785183126105,0.04157478955280814,0.2294076210456158,-20.335515280280394,-8.418199284915275,-12.075843980577424,-6.738939239795209,4.808807787733846,3.760168999899378,10.173017386297532,15.899520359410841
40,0.8209572149429922,0.19903406432425436,0.3936954737163264,0.050251364696303716,0.5292673979058778,0.04813611375270814,0.17331790478199993,0.28163299462553104,0.30780709692834407,0.012196216925753203,0.07683541980289331,0.5126256793688977,-4.298844747783058,-16.032759515650817,-9.064295474686906,18.00865641998961,6.604061922161776,1.4235522402377572,4.505465311388906,8.542652775496444
41,0.5672047594861612,0.608740330681523,0.17666898245530474,0.4757433406277468,0.24912122050590457,0.3190827541063846,0.38570726397343336,0.5282401661910961,0.10599728895893075,0.15277779104421332,0.46048864222179436,0.4421807110262499,-7.46773711740739,-4.416859981363192,12.738795488826515,7.21458134662346,-8.979519789188316,-7.990931765564077,2.6116300396087815,-10.95762038360758
42,0.38795329249565486,0.6274791104482907,0.009184265438516314,0.003575214444251708,0.12737286008303236,0.7057880851822126,0.0,0.034436041356605634,0.04329446934330021,0.5709131374902584,0.0,0.09428581822423053,-11.968250508649106,3.9511236083396892,-27.140502466880548,23.833284120357334,-7.328511109037631,2.700910665129809,9.57924213337367,-13.68114140995347
43,0.5184091286148629,0.4722653475152895,0.3968026158326847,0.5849100685307121,0.21132733288329328,0.18426731637811847,0.21209829347452222,0.26287866249715497,0.08837482594078669,0.07214594113389174,0.10344130854108048,0.12651079814777366,-10.905046055336143,-9.469659207993926,-2.5771918905577507,-7.0292759329598455,5.686154747515565,-2.813191743955449,-13.827484958475614,-9.402238142517113
44,0.7696113122679198,0.6469200049718422,0.38017197934899555,0.0030344865101555644,0.4602713508756756,0.6738354448548372,0.162486483244077,0.030411764470720207,0.25039947451115857,0.5166528754860589,0.06991710849047118,0.10175016531585515,-4.69635375084775,3.2046357854847645,-9.17251502854215,24.80234224845665,0.003567628800532668,0.5808501380777016,1.5208642490173032,-6.609974949622247
45,0.0,0.165138783079808,0.3944450135792366,0.8182276430937897,0.0,0.03304704750273201,0.17458717036248658,0.6614772475539522,0.0,0.0059760985599193964,0.0753045437183102,0.4349504583131935,-38.73908817707622,-15.196301851599152,-7.248508653398025,-1.0911756378478934,-8.328377095834197,-13.551443376809123,-6.694962673672715,3.5644526976155957
46,0.00012901731037031353,0.509264044117972,0.07112265674311699,0.5537447772435693,0.005909475590687147,0.29736050298198674,0.011008814480366376,0.26909533651391,0.02036505914870904,0.15094970558298854,0.0003886861153660745,0.13282424598740078,29.673195204172917,-1.0746426073256647,-18.989277442975553,-4.394601692197784,4.7947369343545825,-15.355764762468343,-9.263027649546263,-15.238876768820795
47,0.7952058457730157,0.5447743601852489,0.5534428535549197,0.8111470629055314,0.8160360006437589,0.7559546922746272,0.35453184341732735,0.746241444932298,0.6432167776366827,0.7078521756004884,0.20465504705953308,0.5499682213315747,2.017668796889969,6.069608490403658,-3.4467447083076097,0.9234992906088398,10.092664364335558,10.059286706341082,3.8290919811735784,5.126868376056051
48,0.18601571010721277,0.11310126977826764,0.18309847045578942,0.23429006589719267,0.412022220893107,0.01902884375809274,0.39766413208401713,0.48545640377773397,0.440351900405976,0.0022107261595926317,0.47567776064552114,0.5216153522689777,11.33093747599141,-18.11717490077172,12.601934662979108,12.453995352815708,-9.134591088666104,-8.091375924798573,3.9068549371287133,-6.7316692418549655
49,0.8003673507170452,0.03322998377801584,0.4981615925870732,0.5619706331124618,0.7426034531579674,0.0020084079396076376,0.5203047965908424,0.24115367523073653,0.5422309375585479,0.0,0.4137172559481738,0.11497239299056232,1.0964159604683745,-23.43880429243135,4.011087297007077,-9.376808879508749,3.754050612899767,-3.1164197500579913,1.7879544090204735,-1.5390304373572006
50,0.3812271014104379,0.35471092861113035,0.5763135674774592,0.6175252555680689,0.7019397695747064,0.6237324195910552,0.43295491571606576,0.3645161572064381,0.7425312143416182,0.6632459932855386,0.2782495459431019,0.19412068546666025,8.67086075745654,9.124903076501793,-1.0998350508507788,-2.2837147456007547,3.9917324467039963,3.114094462994725,3.9964167578610073,-13.354438678587542
51,0.5641075932673763,0.24709582723512902,0.2845585327245505,0.002184609992523759,0.5198152076161855,0.06494665421805895,0.4432812868176685,0.014117696139101217,0.35983680610747165,0.017827089906519156,0.4419269060072828,0.06368438438212298,3.3380462035341982,-14.350425684030995,9.664351601494754,27.128751786003143,-10.733634769940204,-3.846549013310719,-1.3220490851267843,5.879766669145466
52,0.5364603459319487,0.3148623062386412,0.43038876311722835,0.8089350776993268,0.39109341125648556,0.6010535216942389,0.5166823046365809,0.5420400622455651,0.23289750392923003,0.6718461152161715,0.45003617036178345,0.3139724772581435,1.394813269220146,9.90961364113134,6.102650979252858,-3.6625798415169437,-15.001698229812979,4.167763074783901,1.2119132051666777,3.752316030744758
