draw,mu34_auris,mu34_haemulonii,mu34_duobushaemulonii,mu34_parapsilosis,mu40_auris,mu40_haemulonii,mu40_duobushaemulonii,mu40_parapsilosis,mu44_auris,mu44_haemulonii,mu44_duobushaemulonii,mu44_parapsilosis,offTopt_auris,offTopt_haemulonii,offTopt_duobushaemulonii,offTopt_parapsilosis,offTm_auris,offTm_haemulonii,offTm_duobushaemulonii,offTm_parapsilosis
45,0.7755838964856004,0.11670402001182538,0.525582723416932,0.5372373057832278,0.5317635787481799,0.021418370504826808,0.312857488814332,0.76734921452972,0.3134784826038023,0.003318388056329058,0.17044743583231511,0.7640456064803738,-2.1737920564298427,-18.66571936822896,-4.213787098825058,8.061431699475149,-3.479379036561836,0.18054796517947683,0.9539854487895625,6.137397008379377
46,0.32993977207682157,0.3312665665163649,0.24192781831487792,0.597586478539192,0.2909256938028737,0.10419054120179791,0.3573136678698421,0.2702642892962525,0.19372798016156964,0.03453466032380536,0.33589578471676307,0.13686097786040952,5.171091756018115,-12.792312707536881,10.055932543233133,-9.69094183909024,-20.00100431473069,0.6365152526145028,-7.8534992383803255,13.08479009306375
47,0.0001362029781642482,0.5200552608887334,0.5365594404318149,0.31537318876646003,0.0,0.21870836758290388,0.3221932973186205,0.6939373157298027,0.0,0.09059645650096054,0.17837446369899657,0.8267304451071739,-31.426562410509714,-8.38689450922189,-4.506743011908323,11.687158961914063,-2.577428217156717,-3.1663008022073966,4.844293675876082,23.38937796683073
48,0.010790294276037948,0.6830568611994244,0.0,0.6653844847156011,0.0434581045313264,0.7424935366341495,0.001047190399203935,0.7184619045945215,0.15074020469556507,0.5961893252447673,0.005235039694484329,0.6186487364083438,22.051168551114493,3.156511707340594,32.949651878699875,5.057272050629951,-0.43328640493697995,8.035435366477003,-1.3389394887659245,-1.3046599128608851
49,0.06564999434940608,0.5745797619430891,0.5270000099415368,0.7477483146012008,0.25100826992630004,0.4699824582454735,0.5483860577032382,0.43892108054470114,0.33645560018736576,0.2987293951051513,0.43944043153647777,0.2368602249044729,14.782094384082194,1.928593832086395,3.525906151562971,-4.774669121297321,-10.258378413391704,-9.997972101698686,6.183014313927907,-1.6739038817597822
50,0.09191012728703488,0.4465195218722858,0.28602815340838145,0.002624566650737444,0.368157977457384,0.627691201472527,0.10020932919923757,0.02079991904890054,0.5320982268532654,0.5739272410503481,0.03630628167520595,0.08126244082094541,14.149618383954937,7.097879633134131,-11.315712380519134,26.002844234582565,-0.7137200495653756,-1.7291939793758917,-3.0682116357200755,-2.0465542456063837
51,0.829237575088446,0.5952102618132202,0.0006954329268201104,0.5807407137332413,0.7807046346533788,0.7236120091182575,0.007725512707520842,0.2563173760764958,0.5817281179029534,0.6167774763381386,0.03636156305947015,0.12648662661224788,0.8832239441652441,4.795742643546094,28.487143661892468,-9.67163353886883,9.247095868597215,4.238522083316651,7.168520916512263,5.349001866500585
52,0.6636503626302834,0.15098218032133004,0.5055207740502731,0.7518841666202594,0.329496241478945,0.40600078632474507,0.3016977994795627,0.6926653097513531,0.15624265352132907,0.5388734002123845,0.16217613232932468,0.508214485008542,-7.047823129709875,13.433407268975651,-3.363429625417278,2.000720156899643,-2.482755613492184,0.6645314552377575,-4.1512453164403365,-1.927167237297926
53,0.1717300625701729,0.8096538319642487,0.4500062633146721,0.24732470092408945,0.5030790031389318,0.6262606344679368,0.4387588113204202,0.07250349788917158,0.6438165331839578,0.4128076716675093,0.3265510047651692,0.022354825829931545,12.162872755609941,-1.6925294650378084,4.142223731574443,-15.055022797238937,1.6721039706118386,23.525010318209613,-5.364587727179503,-8.472608054084503
54,0.21928294403263493,0.7624178438630266,0.25008266066328527,0.7315054194074967,0.055119016687683806,0.6247418225994446,0.08083055812266886,0.3956431702697241,0.014320432374246789,0.41733471029999686,0.027232712159019925,0.2139780189786596,-16.6736437819527,-0.2272779672948136,-12.338928328840355,-7.046273412801632,-0.6056698951967718,4.588949691367823,-3.522758624176519,12.525392621395056
55,0.7757452234597041,0.14180658329848592,0.5327310571153233,0.7846921671759983,0.7563838172919601,0.3978111665603894,0.38555357932532147,0.5130401222328517,0.5684901511971477,0.5431729313601498,0.23670487579489968,0.29044934301737374,1.787055341277615,13.739134378931684,-0.6808510268263772,-3.551261473883486,3.3669851060731144,1.7709704289565362,-3.2430653787584416,-0.2583283753775754
56,0.7896411030382642,0.004293625406208988,0.017284540609705593,0.0691507534580663,0.5267338428975571,0.034133913648055916,3.19494654588487e-05,0.3064091565459011,0.30668510379684233,0.08331997255372164,0.0,0.47468832353234003,-2.8568294783790997,23.43982146066512,-25.22413988333506,16.948235993618706,-1.7259671919202881,-10.063549014138953,2.8985477338223156,-1.9986559701070872
57,0.28381751007669337,0.7414856154683446,0.32262799211685816,0.7923926617956897,0.6711374680485732,0.4943173230792653,0.12163905077835702,0.4915540753643072,0.8120785295655261,0.2861244759807039,0.04659690367895593,0.275298296770798,10.321200237596345,-2.741778665749275,-9.97083611526272,-4.828676414762859,12.584327371733153,1.6689609632777247,-4.757780160202874,5.625932921081868
58,0.02888505193469176,0.4034556761805195,0.518781400213976,0.4647353879634308,0.159022323659476,0.14041582017580642,0.3041160715414909,0.5222664347648092,0.3672510697101538,0.0497170708832233,0.16359192320688914,0.4379416392503386,18.37540030704386,-10.459345504831283,-4.340717275271991,7.390738323542825,5.298730660085641,-5.821575825647616,0.1955470315172526,-11.187112138319087
59,0.43871874845804154,0.5274546929219243,0.14025010304494087,0.4837361184630843,0.1633706331634873,0.7066065217973531,0.035308399893466694,0.5322172953750924,0.06490243880598622,0.6380045182266514,0.009300548616305889,0.4446063746603019,-12.62990757091785,6.0442006592909605,-16.77481605485527,7.078537681860514,13.693989146942819,3.3634245421706717,8.010357034348907,-10.810623398506102
60,0.3188030842063074,0.21845511148067479,0.49634873963939996,0.3110245181051879,0.09817924797387662,0.05611787668118859,0.26853454658302145,0.6779681935134635,0.03318799783426774,0.015413283198986022,0.13845160067860135,0.7981889758275504,-14.680585013922416,-15.669513928463656,-6.102413908300312,11.71029533338696,5.081759758478995,4.846268130962928,5.3481231082755905,14.37114859353101
61,0.0703693212123672,0.7960495025488721,0.33569424843130846,0.2983299226561648,0.007870294379467038,0.6458451069417038,0.3639341481154131,0.5984698614434676,0.0,0.43557257001817606,0.28740169945664773,0.6524796429219172,-21.16073040602918,-0.8258012288778108,6.738713132139685,11.61581664411761,-10.81191529013446,13.100006311902064,-10.02129973416407,-0.3161478232201408
62,0.039101606049076164,0.22847245179621542,0.2872027058987202,0.6430649124979051,0.20424179904966422,0.5454926550403877,0.10229147953087506,0.7479659955947956,0.320160193498914,0.6977169035479752,0.03807250855449025,0.6878481235221297,16.247965529785834,11.804150869603946,-11.742250265694377,5.933163638733377,-8.539231887381836,10.77369199818308,1.3513246996697372,1.8285209492649743
63,0.5659317415929593,0.43145231054167826,0.4200782686313582,0.4146629961125707,0.2457358094085681,0.15941577699399329,0.5291092722816327,0.468685603749375,0.10840120197302269,0.06046063411894255,0.478111867315555,0.38576966231068116,-10.169462995470113,-10.741375986656946,6.57509559986801,7.855787434453098,7.9889711183019605,0.9803008065500631,3.074246720058775,-13.484263292155527
64,0.014441305710044854,0.6254791941224138,0.541122609771801,0.18299445244226165,0.0,0.7698246287762078,0.35628448796805,0.04823107213814311,0.0,0.6701197832070295,0.2067355727946702,0.01481249799569972,-27.48888081130195,4.57261367085561,-2.4367083593785472,-18.030547037445558,1.9802230981361157,10.863160325671348,-1.0219577649360765,3.2056157139012464
65,0.030092798442264437,0.5455768376533069,0.11273116076315774,0.10504235313961377,0.16138269131512797,0.7518999277090651,0.32452455553348014,0.17292340758068672,0.32681457639849043,0.7000689463813867,0.4500260071950212,0.15804684295412944,17.92019848173163,6.024488502929199,14.868300923058225,12.948609762268216,-2.8311952237899014,9.213600197384707,7.309051931329868,-25.355155084934257
66,0.0651962667421029,0.08485613003199816,0.3571224670979048,0.31379881037307733,0.008095790272928697,0.01362638287266908,0.1502249542440346,0.5653164053365607,0.0,0.0013318610982907002,0.061675030845083544,0.5759712077892681,-22.588246273046824,-20.33140695538143,-6.715520800666686,11.099094308608791,3.0219945773679595,7.59483937325202,-11.682917045436273,-4.697905960416702
67,0.4746553933454689,0.6276495876312198,0.18155132576251712,0.021654710609683863,0.18297484862691737,0.3756418664773921,0.047353612393118784,0.17029653926856878,0.07335050116499074,0.19599470159466773,0.012435547955094094,0.3852871824464867,-11.709991681935797,-2.4014009290152565,-13.077876978617232,20.19263555632418,5.853209497868098,-8.949061820949893,-12.280568372830285,10.101832865782074
68,0.7298507667759905,0.502728376630209,0.2955059716516354,0.7649816943387221,0.6021287991379725,0.6482081037081744,0.4889567175129254,0.6649774601218873,0.39723171915900407,0.5631737670814563,0.5147548820770321,0.45876365484366194,0.7037936610545374,6.063066628563843,9.775501891045852,0.8303446630461173,-5.106800318053455,-1.4412979799074794,4.843697160395076,-2.0218304154083784
69,0.4446311243680571,0.08412985609141231,0.008488179530644985,0.7162611536447256,0.698292254694468,0.013061680692541303,0.06713692716716049,0.7023666171555282,0.6738547951644162,0.001050482444079144,0.14969531487599735,0.5500691021980649,7.523644647966867,-20.204303523977487,22.206166273027048,3.375657333082946,0.09006177139430911,2.2225812023708813,-2.738764869614171,-2.4461098828322387
70,0.6600554011239995,0.00021007865859669497,0.5630594225054265,0.825303372073344,0.705530971553766,0.005673864355880048,0.47001825731596003,0.7987635573344698,0.5491629225331983,0.025683688295241036,0.3222805953966226,0.6218375169498094,3.5784460850123283,29.187500416637675,0.579455186716825,1.4707922586079287,-2.184128889882776,3.6392657827553663,2.5410319965002834,11.305036414316218
71,0.569909768760665,0.45074904365873814,0.309547785015755,0.7463258299723011,0.24704914820588908,0.6329051818606096,0.11754043716883027,0.6073012847802457,0.10490390482901227,0.5789203301941068,0.04440199299550731,0.3917641850762336,-8.353738900954264,7.049833442825448,-7.512357323490883,0.02387466485489144,-5.9920715318512165,-1.4281183492281526,-14.001845889125983,-4.29095960700398
72,0.10471988146275962,0.5479344386685058,0.44319288441926474,0.043466562717602325,0.33309139946324234,0.6715170094819377,0.2150130236977456,0.23890016786429388,0.417249931448268,0.5679576515863963,0.10344911287635838,0.41314246012902966,13.482679646687798,5.315252014183279,-8.035422078077826,18.259392305565658,-8.10922200704127,-0.22114130748129454,9.898234909367796,-2.0532491538090674
73,0.5503489786976244,0.21077738096951917,0.1048052777931764,0.5658940984263389,0.30709611978500645,0.47170942670852867,0.27676646301050606,0.7575592660248506,0.15345580622056615,0.5635899734447939,0.35383970660469694,0.7361549167248287,-2.1533543312405787,11.838457680821024,14.860100645434805,7.484703518688712,-15.611613414020653,-0.8050221763446725,-2.862996325338499,3.9140810551645435
74,0.46227438502054474,0.5188438723089401,0.46703552316035984,0.44605103967150206,0.6671331349253146,0.22117594336933558,0.42317663957653456,0.46234806465711004,0.6091246339835016,0.09130745124888136,0.2993607694014221,0.3672196492853589,7.010478540240135,-7.231395187466874,3.1642439772328963,6.955826014458391,-2.834097483655387,-8.052334501710472,-5.910450942287866,-14.034402717102454
75,0.03469696682698686,0.6460496186663022,0.3503314120731539,0.48958041226732013,0.21079188255179396,0.5510836226695408,0.1402364441015644,0.7196800559568942,0.42778642543346185,0.3647045709360598,0.056607331468138,0.7097169652903027,17.27538444432938,1.5572746942791058,-9.420505250532594,8.635161052335542,4.401948976815845,-5.539656159552572,-3.1437637176141027,1.9458213722380784
