Group,Isolate,T,CUE,lo,hi
Clade1,Clade1_2068,22,0.32116397023426996,0.2904142255771936,0.3536863095037594
Clade1,Clade1_2068,22.18487394957983,0.3230756372065719,0.2926015103464297,0.35513645233408103
Clade1,Clade1_2068,22.369747899159663,0.32499688804463356,0.2947585351893957,0.35667385715255856
Clade1,Clade1_2068,22.554621848739497,0.32687407528328905,0.2969314084900615,0.35806994272117937
Clade1,Clade1_2068,22.73949579831933,0.3287481074197501,0.2991182037920633,0.3595781684365633
Clade1,Clade1_2068,22.92436974789916,0.33063711223279435,0.3012546187812205,0.3611783170740468
Clade1,Clade1_2068,23.10924369747899,0.3325108974049277,0.3034014217845486,0.3626123259062797
Clade1,Clade1_2068,23.294117647058822,0.33436821622443147,0.3055139825564436,0.36413297335188155
Clade1,Clade1_2068,23.478991596638657,0.33625929448151204,0.30758622622155973,0.3658105341179261
Clade1,Clade1_2068,23.66386554621849,0.338091897224286,0.3096785116485959,0.3673220326813358
Clade1,Clade1_2068,23.84873949579832,0.3399099697229673,0.3118248188399913,0.3687615735713651
Clade1,Clade1_2068,24.03361344537815,0.34173968723410925,0.31388541208206283,0.37028103735799683
Clade1,Clade1_2068,24.218487394957982,0.3435568128105144,0.31595224395868343,0.3718576606739107
Clade1,Clade1_2068,24.403361344537814,0.3453652942407985,0.31789262783374395,0.3732884347385148
Clade1,Clade1_2068,24.58823529411765,0.34709273372194643,0.31985546304986545,0.3748577795078566
Clade1,Clade1_2068,24.77310924369748,0.3488675985690204,0.3218980694531703,0.3762833443618894
Clade1,Clade1_2068,24.95798319327731,0.35062085144469624,0.32385578102010004,0.37778050553571924
Clade1,Clade1_2068,25.142857142857142,0.35234051498308694,0.32565786692817705,0.37923068280148436
Clade1,Clade1_2068,25.327731092436974,0.35403568668942165,0.327511270918714,0.380732343805909
Clade1,Clade1_2068,25.51260504201681,0.35567411686825035,0.3292884010743209,0.3822698745224694
Clade1,Clade1_2068,25.69747899159664,0.35732710955160457,0.33099874042199046,0.38383995136207144
Clade1,Clade1_2068,25.88235294117647,0.3588955111294871,0.3327358062727209,0.385185987327417
Clade1,Clade1_2068,26.067226890756302,0.3605226113653574,0.3344001966765427,0.3864738278016249
Clade1,Clade1_2068,26.252100840336134,0.3621023157750051,0.3361575380376454,0.38779211281124837
Clade1,Clade1_2068,26.436974789915965,0.3636263423622496,0.33782135469230185,0.38917844816935027
Clade1,Clade1_2068,26.6218487394958,0.3651309529394424,0.33940840786453375,0.39064693095936964
Clade1,Clade1_2068,26.80672268907563,0.3666254445916668,0.34101575523125816,0.3920134698581281
Clade1,Clade1_2068,26.991596638655462,0.36804081405359534,0.34259883515339534,0.39331843952174184
Clade1,Clade1_2068,27.176470588235293,0.36945165997874824,0.34419524141790075,0.39462617876782297
Clade1,Clade1_2068,27.36134453781513,0.370804225234811,0.34562764406786894,0.39587739529595256
Clade1,Clade1_2068,27.54621848739496,0.3721235575828278,0.346977758311476,0.39716768054700247
Clade1,Clade1_2068,27.73109243697479,0.37338394161180194,0.3483848128145261,0.3982112375988138
Clade1,Clade1_2068,27.915966386554622,0.37459959427213746,0.34973925989534205,0.3993392784889235
Clade1,Clade1_2068,28.100840336134453,0.3757577585773207,0.3510209047648284,0.4004973363320725
Clade1,Clade1_2068,28.285714285714285,0.37686439582633224,0.35228628260807865,0.40154948577207533
Clade1,Clade1_2068,28.470588235294116,0.3779408153788831,0.3535382064023371,0.4024679488760638
Clade1,Clade1_2068,28.65546218487395,0.37891488398425144,0.3545973578496894,0.4033811151191172
Clade1,Clade1_2068,28.840336134453782,0.3798314075524085,0.3556900980310257,0.40429399936563143
Clade1,Clade1_2068,29.025210084033613,0.38074336093246375,0.3566292874503749,0.4049512689014819
Clade1,Clade1_2068,29.210084033613445,0.38157899861428857,0.3575060438530868,0.4057979403371326
Clade1,Clade1_2068,29.39495798319328,0.3823606216200319,0.3582791675561947,0.40633273872393966
Clade1,Clade1_2068,29.57983193277311,0.3830910414157108,0.3591359892662729,0.4069877574768964
Clade1,Clade1_2068,29.764705882352942,0.383717701449217,0.3598644579012802,0.40758800338928836
Clade1,Clade1_2068,29.949579831932773,0.3842540668219017,0.36051321525963564,0.4080599332958785
Clade1,Clade1_2068,30.134453781512605,0.38474805107525656,0.36110359210337717,0.4083965794942791
Clade1,Clade1_2068,30.319327731092436,0.3851539390295593,0.3615829045245246,0.408718334820514
Clade1,Clade1_2068,30.504201680672267,0.38547021978959384,0.36191601691637176,0.4089247140349776
Clade1,Clade1_2068,30.689075630252102,0.3856899417193466,0.36225734180031766,0.4091160035568586
Clade1,Clade1_2068,30.873949579831933,0.3858361536476218,0.36242342098314045,0.4091548784250418
Clade1,Clade1_2068,31.058823529411764,0.385806062609002,0.362520403873551,0.4091574351870394
Clade1,Clade1_2068,31.2436974789916,0.38576851013265057,0.36259289313117027,0.4090679474660366
Clade1,Clade1_2068,31.42857142857143,0.3855816361395663,0.36253708385930206,0.4087290639430645
Clade1,Clade1_2068,31.613445378151262,0.38531679365268834,0.3623762625741994,0.4085116505285848
Clade1,Clade1_2068,31.798319327731093,0.38497150782742096,0.3620962189898744,0.4079827587668587
Clade1,Clade1_2068,31.983193277310924,0.3845372744174126,0.36172944428219406,0.4074366780282454
Clade1,Clade1_2068,32.168067226890756,0.3839515841300699,0.36118816767429096,0.4068703023441494
Clade1,Clade1_2068,32.35294117647059,0.3832794974257583,0.36044163194009576,0.4062256913088742
Clade1,Clade1_2068,32.53781512605042,0.38249066817913313,0.35971747734564014,0.4053594286233803
Clade1,Clade1_2068,32.72268907563026,0.38154392336125276,0.3588402344802291,0.40440889491312393
Clade1,Clade1_2068,32.90756302521008,0.38049874371572634,0.3578550017893207,0.4033034612777272
Clade1,Clade1_2068,33.09243697478992,0.3793360534950652,0.3566486296554817,0.4022746628227282
Clade1,Clade1_2068,33.27731092436975,0.37804390653107456,0.3551619668845458,0.4010444132638451
Clade1,Clade1_2068,33.46218487394958,0.37663502248921715,0.35367286674649984,0.39965255754235135
Clade1,Clade1_2068,33.64705882352941,0.3751001603737221,0.35207300200871394,0.3981798130106663
Clade1,Clade1_2068,33.831932773109244,0.37343573943405706,0.3504689460631527,0.396560003463816
