T,OTU,Replicate,group,otu_label,r,K,delta_Ninoc_to_N0_min,cell_carbon_fg,N_inoculation_cells_per_L,N0_cells_per_L,CUE,growth_fgC_h,respiration_fgC_h,B_bp,B_free
22,7,R2,Clade3,Clade3_2074,0.00440711141606993,0.00190393141918298,37.1,1300,42000000,49460454.52595092,0.2839262775405178,343.7546904534549,866.9634347979116,0.3668499447949961,0.43201345267572633
22,7,R3,Clade3,Clade3_2074,0.00445869298763366,0.00210050522722429,50.1,1300,42000000,52512442.26087411,0.27852043911851265,347.77805303542584,900.8845375310192,0.3767933860129879,0.4711033554115779
22,7,R4,Clade3,Clade3_2074,0.00366547175563098,0.00231395623943281,34.1,1300,42000000,47591882.222547166,0.20703684645951,285.90679693921714,1095.0396472732225,0.5571109227594776,0.6312847004967529
22,7,R5,Clade3,Clade3_2074,0.0042761886471085,0.00189111543321464,50.1,1300,42000000,52034484.87757569,0.2895154451471141,333.5427144744636,818.5295499429927,0.35695972104283263,0.44224321920254533
22,8,R1,Clade3,Clade3_2075,0.0043442819536748,0.00147692362869599,50.1,1300,42000000,52212302.341558695,0.3472105726292532,338.8539923866348,637.0782490214013,0.2734742756415341,0.339969561010346
22,8,R2,Clade3,Clade3_2075,0.00423153881602274,0.00167471131249105,53.1,1300,42000000,52581499.083081566,0.31512838560845635,330.0600276497743,717.3226986396637,0.3161243517341069,0.3957688645439688
22,8,R3,Clade3,Clade3_2075,0.00470239077592232,0.00150490783036692,57.2,1300,42000000,54962238.16802351,0.3729563566091605,366.78648052194114,616.6703610685481,0.24455472928711067,0.32003036371892113
22,8,R4,Clade3,Clade3_2075,0.00462435842313708,0.0014767167263539,62.2,1300,42000000,55997369.26396591,0.3778416731618598,360.6999570046929,593.9325852087657,0.2395120522956667,0.3193344008469228
22,8,R5,Clade3,Clade3_2075,0.00526448331565198,0.00150680807647034,53.1,1300,42000000,55546120.871127725,0.4019522308054101,410.629698620855,610.9586075270113,0.21642017368189015,0.2862214553877315
22,9,R1,Clade3,Clade3_2076,0.00444015740367606,0.00173931796989022,37.1,1300,42000000,49521130.53387521,0.30450331096812866,346.33227748673323,791.0355770223517,0.3322303910761501,0.3917243943762484
22,9,R2,Clade3,Clade3_2076,0.00420859829162858,0.00211563032068852,53.1,1300,42000000,52517486.35496518,0.265686799867575,328.2706667470292,907.2843811915496,0.4020200073316999,0.502692386892037
22,9,R3,Clade3,Clade3_2076,0.00453529628059494,0.00168589614059829,54.1,1300,42000000,53679390.97165379,0.33338421842988236,353.75310988640535,707.3442376498788,0.29084852336738987,0.3717278952230072
22,9,R4,Clade3,Clade3_2076,0.00451687481254746,0.00166682195948426,51.1,1300,42000000,52904157.16913924,0.33177741038605346,352.3162353787021,709.5891998609962,0.2929615669582026,0.36902106625890607
22,9,R5,Clade3,Clade3_2076,0.00435807521969119,0.00191437805738305,53.1,1300,42000000,52935988.12853229,0.2944601869112802,339.92986713591347,814.4872060228873,0.3485228462382835,0.4392714583569536
22,10,R1,Clade4,Clade4_2077,0.0041171085623785,0.0014303969197611,18,1300,42000000,45230768.41521736,0.3107610351870542,321.13446786552333,712.2462700774593,0.3226112974753626,0.3474275448628791
22,10,R2,Clade4,Clade4_2077,0.00434446223163709,0.00148640210358153,6,1300,42000000,43109198.28708369,0.30380142686881306,338.8680540676931,776.5580897799538,0.33333401189678824,0.342137190825899
22,10,R3,Clade4,Clade4_2077,0.00405747966138123,0.0016663501362381,37.1,1300,42000000,48823029.31423968,0.291644172624371,316.4834135877363,768.6862667794335,0.35329254857755665,0.4106860108501069
22,10,R4,Clade4,Clade4_2077,0.00402626724426839,0.00149313813531922,16,1300,42000000,44794702.926911384,0.29494416153233355,314.04884505293455,750.7250545941911,0.3477122725332033,0.3708492369563354
22,10,R5,Clade4,Clade4_2077,0.0039519275614977,0.00153122134102675,21,1300,42000000,45634321.46306593,0.28972034511011047,308.2503497968206,755.7078947636975,0.3566043946571238,0.38746189478393384
22,11,R1,Clade4,Clade4_2078,0.00439998229516776,0.00150640228334127,33.1,1300,42000000,48584717.76870944,0.3295203642463934,343.198619023086,698.3109696421684,0.295964514011623,0.34236553292399885
22,11,R2,Clade4,Clade4_2078,0.00422644829708117,0.00159011563056292,19,1300,42000000,45511822.88946655,0.29525157258297163,329.6629671723314,786.8864360647655,0.3471987922620088,0.3762297604967913
22,11,R3,Clade4,Clade4_2078,0.00493686922550771,0.00131489634343225,38.1,1300,42000000,50691808.81829056,0.3972821027804857,385.0757995896016,584.199677192627,0.2206741165402476,0.26634214587627153
22,11,R4,Clade4,Clade4_2078,0.00452599336226644,0.00163353023695748,38.1,1300,42000000,49904439.43261838,0.32380567582454267,353.02748225678255,737.2174041487109,0.3037549569412167,0.36092192502453696
22,11,R5,Clade4,Clade4_2078,0.00500553195860067,0.00128543024621294,36.1,1300,42000000,50318324.85478759,0.40426604855545706,390.43149277085234,575.3470933012678,0.2143489655367702,0.25680192571825883
22,12,R1,Clade4,Clade4_2079,0.0044108662255048,0.00207451443501743,20,1300,42000000,45873469.47124134,0.2525025411054871,344.04756558937447,1018.5033381880372,0.4306061987179464,0.4703190550241666
22,12,R2,Clade4,Clade4_2079,0.00470550173794098,0.00209258051117234,44.1,1300,42000000,51685756.72077222,0.28699495531789954,367.0291355593969,911.8405057304468,0.361372124930966,0.44470932702024785
22,12,R3,Clade4,Clade4_2079,0.00442019326373213,0.00230610831244359,25.1,1300,42000000,46928091.836681806,0.23752406337229132,344.77507457110653,1106.7623809443448,0.4669332896188212,0.5217211499246661
22,12,R4,Clade4,Clade4_2079,0.00559419518653636,0.00153807433134212,54.2,1300,42000000,56876087.46736481,0.4173972335070769,436.3472245498361,609.0531507318508,0.20302956592040583,0.27494112737500265
22,12,R5,Clade4,Clade4_2079,0.00453051802078608,0.00206161744503177,21,1300,42000000,46192178.9388837,0.2601123746116304,353.3804056213147,1005.1878137836302,0.41375290856214914,0.4550511521139614
22,16,R1,para,para_2051,0.00409849721084494,0.0041115787152864,37.1,3800,14000000,16299127.457050253,0.1412460752958382,934.4573640726484,5681.35381592254,0.8616832384005819,1.0031917807353499
22,16,R2,para,para_2051,0.00511371905533132,0.00287035170499786,47.1,3800,14000000,17812732.26034929,0.24314792176248087,1165.9279446155415,3629.210488664915,0.441159611171107,0.5613041455621947
22,16,R3,para,para_2051,0.00393440058465414,0.00488146269674501,56.2,3800,14000000,17464506.868959974,0.1247258052992878,897.0433333011451,6295.079669221312,0.9945877532246855,1.2407131891411416
22,16,R4,para,para_2051,0.00476264336561273,0.00338770118788788,46.1,3800,14000000,17437362.75326322,0.198827725109832,1085.8826873597036,4375.542205772601,0.5710896214035938,0.7113069209313012
22,16,R5,para,para_2051,0.00419233794948755,0.00398595114514869,49.1,3800,14000000,17199857.913376752,0.15478944645240614,955.8530524831629,5219.3292638194125,0.7738893380530175,0.950770475370649
22,17,R1,para,para_2052,0.00511957193160915,0.00282972818113617,59.2,3800,14000000,18956293.514344864,0.25771526661969646,1167.2624004068869,3362.009053772755,0.4082119195243084,0.5527274973254939
22,17,R2,para,para_2052,0.00514343841578079,0.00318624478018664,71.2,3800,14000000,20191670.03432138,0.2481031064503334,1172.703958798021,3553.9759106165893,0.4295180189876721,0.6194775795138898
22,17,R3,para,para_2052,0.00633420704289579,0.00263512569689637,110.3,3800,14000000,28154870.70521892,0.4065732708512529,1444.1992057802422,2107.9261042690027,0.20686336248256612,0.41601508745310567
22,17,R4,para,para_2052,0.0058917432987558,0.00245088232275362,62.2,3800,14000000,20196791.65430849,0.329537833563704,1343.3174721163227,2733.05050539131,0.2883528798546856,0.41598593123892375
22,17,R5,para,para_2052,0.00458750145158167,0.0025430155778559,53.2,3800,14000000,17869804.818994276,0.24604719918338464,1045.9503309606214,3205.0646549122744,0.4342912031756846,0.5543356453825478
22,18,R1,para,para_2053,0.00437771058371495,0.00161066849991339,34.1,3800,14000000,16253971.201008309,0.3090232055582292,998.1180130870096,2231.794806191329,0.31690396177652025,0.3679248477286426
22,18,R2,para,para_2053,0.0052197055674466,0.00135334789736622,65.2,3800,14000000,19675655.942169618,0.434463715065331,1190.092869377825,1549.1298277324938,0.18448551056486093,0.25927667372783575
22,18,R3,para,para_2053,0.00542142114230069,0.00137229549310761,62.2,3800,14000000,19614512.475328792,0.4396060880980931,1236.084020444559,1575.7151195362796,0.1806695694251701,0.25312468024301993
22,18,R4,para,para_2053,0.00481741443805514,0.00181629114482687,90.3,3800,14000000,21629753.709388494,0.3673986181904822,1098.3704918765727,1891.217485580407,0.24403263933171387,0.3770261346997858
22,18,R5,para,para_2053,0.00448976587282645,0.00179859906201753,62.2,3800,14000000,18510178.443176996,0.318691763989701,1023.6666190044324,2188.423352161292,0.3029898626731783,0.4005997446110157
24,1,R1,Clade1,Clade1_2068,0.00598524510286127,0.00233800519263565,60.1,1300,42000000,60182574.42086694,0.34792821988538275,466.8491180231798,874.9481014635664,0.2726101741747105,0.39062814512273814
24,1,R2,Clade1,Clade1_2068,0.00638422509236176,0.00254642578043163,58.1,1300,42000000,60861031.688035555,0.34574220810100315,497.96955720421744,942.3219245310512,0.2752534759778643,0.3988621553269221
24,1,R3,Clade1,Clade1_2068,0.00657935206217915,0.00248449097663975,83.2,1300,42000000,72607753.22465046,0.39972757748989846,513.189460849974,770.6585640287769,0.21843417660302047,0.37761939977671005
24,1,R4,Clade1,Clade1_2068,0.00642950747381119,0.002635305258691,77.2,1300,42000000,68994555.47065389,0.3682773800809475,501.50158295727294,860.2480386106948,0.24950984861899764,0.409876692643283
24,1,R5,Clade1,Clade1_2068,0.00640643018462441,0.00259231507047872,71.2,1300,42000000,66274648.428860694,0.3619334607486985,499.7015544007045,880.9432562974215,0.25643278246076767,0.40464267864814013
24,2,R1,Clade1,Clade1_2069,0.00509731228824426,0.00388834163964173,57.1,1300,42000000,56189288.90982343,0.20325331816990988,397.59035848305297,1558.5418319429195,0.5701891237383898,0.7628219382613198
24,2,R2,Clade1,Clade1_2069,0.00606568964354645,0.00293475745848549,59.1,1300,42000000,60108536.89026856,0.3008265073634429,473.1237921966234,1099.6225603215073,0.3380688552798662,0.4838291490247784
24,2,R3,Clade1,Clade1_2069,0.00492039013388199,0.00420936241608614,58.1,1300,42000000,55898876.69524449,0.1845349641657476,383.79043044279535,1695.9803716805266,0.6427809390709295,0.8554936298852226
24,2,R4,Clade1,Clade1_2069,0.00310097629668052,0.00696084183987645,58.1,1300,42000000,50291513.295971416,0.07200521315410101,241.87615114108056,3117.2716181104665,1.8746401141455729,2.2447259101360344
24,2,R5,Clade1,Clade1_2069,0.00616464602998938,0.00298034180433407,54.1,1300,42000000,58625922.86673318,0.2957600158956848,480.8423903391722,1144.9432618659805,0.3463518629399458,0.48345708574920465
24,3,R1,Clade1,Clade1_2070,0.00475881106874784,0.00329079118306268,51.1,1300,42000000,53562267.94302743,0.2115136095866546,371.18726336233226,1383.7223336499644,0.5422408030470104,0.6915154091058647
24,3,R2,Clade1,Clade1_2070,0.00614715464012173,0.00251964401419703,63.1,1300,42000000,61902160.12389054,0.3434147259530914,479.4780619294952,916.7289894681472,0.2781048313821116,0.4098878524629298
24,3,R3,Clade1,Clade1_2070,0.00527187659265628,0.0032587607761334,66.2,1300,42000000,59541160.63224756,0.25014609524128467,411.20637422719005,1232.658479351878,0.4360328797525943,0.6181405651021595
24,3,R4,Clade1,Clade1_2070,0.00608887974545983,0.00300384427479152,92.2,1300,42000000,73630867.32484402,0.34076096179676324,474.9326201458673,918.8086630153382,0.2814034331252244,0.4933328297428332
24,3,R5,Clade1,Clade1_2070,0.0060276522244517,0.00312376429782909,89.2,1300,42000000,71904309.2383086,0.324561842198131,470.1568735072326,978.4326166282776,0.30270837857404187,0.5182389729051166
24,4,R1,Clade2,Clade2_2071,0.00425980094921008,0.00264185558397392,59.2,1300,42000000,54046772.792003155,0.231840139110245,332.2644740383868,1100.8975112569544,0.4819470108990449,0.6201828713296603
24,4,R2,Clade2,Clade2_2071,0.00440553258691113,0.00283459709767752,81.3,1300,42000000,60089758.393822946,0.24439375142076775,343.63154177906847,1062.425445281313,0.4497195347541555,0.6434175759133252
24,4,R3,Clade2,Clade2_2071,0.00423875065766268,0.00306821407943348,77.2,1300,42000000,58259150.43112164,0.2179818017132132,330.62255129768937,1186.121271806734,0.5218346722252063,0.7238486826034126
24,4,R4,Clade2,Clade2_2071,0.00371660253340319,0.00325964805026984,62.2,1300,42000000,52923225.922347985,0.1728577779055532,289.894997605449,1387.1773396534686,0.6960293837065803,0.8770504838689518
24,4,R5,Clade2,Clade2_2071,0.00417856087575964,0.00278910567924968,60.2,1300,42000000,54012688.058135785,0.21890214595020452,325.9277483092526,1162.9920925377808,0.5190291329681974,0.6674799679070454
24,5,R1,Clade2,Clade2_2072,0.00339057431353165,0.00287911772893124,54.1,1300,42000000,50455900.06109656,0.1706644622270339,264.46479645546935,1285.1536361368617,0.7068438584447343,0.8491534066782709
24,5,R2,Clade2,Clade2_2072,0.00333210433493886,0.00331245045298953,87.3,1300,42000000,56180084.553628445,0.1636848777442597,259.9041381252314,1327.9281754456297,0.7431863102583705,0.9941016607003423
24,5,R3,Clade2,Clade2_2072,0.00304166796244686,0.00346136272612246,63.2,1300,42000000,50902041.637579545,0.13413365842231037,237.25010107085515,1531.5087910775264,0.9389649860451306,1.1379817813309174
24,5,R4,Clade2,Clade2_2072,0.00316909343222661,0.00367722737003102,89.3,1300,42000000,55738419.220821194,0.14263383719931266,247.18928771367575,1485.8447003452736,0.8743394685288085,1.1603404723373505
24,5,R5,Clade2,Clade2_2072,0.0026470017034458,0.00424952663468586,60.2,1300,42000000,49255405.64236374,0.09605032477823024,206.4661328687726,1943.095915416649,1.3689315257322046,1.6054113713466576
24,6,R1,Clade2,Clade2_2073,0.00242160278153454,0.00294370444005351,59.2,1300,42000000,48474045.14020166,0.12134536455974589,188.88501695969484,1367.7052792167608,1.0532496502364774,1.2156016926062996
24,6,R2,Clade2,Clade2_2073,0.00214564760763948,0.00316517987962711,31.1,1300,42000000,44898269.77289849,0.09535725276218962,167.36051339588008,1587.7289900030755,1.379938351841586,1.4751629616893436
24,6,R3,Clade2,Clade2_2073,0.00256086702074582,0.00293380194519475,78.2,1300,42000000,51312245.08490757,0.13428813468070822,199.74762761817465,1287.7078954859846,0.9377175375014754,1.14562838344504
24,6,R4,Clade2,Clade2_2073,0.00253302005200981,0.00306764136538946,68.2,1300,42000000,49919993.099522226,0.1249228596857784,197.57556405676584,1384.004977356812,1.018921511840519,1.2110608295246055
24,6,R5,Clade2,Clade2_2073,0.00262479082862651,0.00314355186418119,87.3,1300,42000000,52815983.23153669,0.13249472356663208,204.73368463286815,1340.4877334102953,0.952379089396155,1.1976390003717496
24,7,R1,Clade3,Clade3_2074,0.00534601591887425,0.00266472891995427,53.2,1300,42000000,55816954.37974003,0.2794455379497184,416.9892416721922,1075.2129410201026,0.37506448475049087,0.4984513627328296
24,7,R2,Clade3,Clade3_2074,0.00563509756634075,0.00231784774404666,42.1,1300,42000000,53245176.89929705,0.30954274345628646,439.5376101745786,980.4201160728468,0.32445351292152713,0.4113234450263113
24,7,R3,Clade3,Clade3_2074,0.00558700131536563,0.00220711940455429,37.1,1300,42000000,51673618.30729097,0.31177400864593,435.7861025985195,961.9766695170524,0.3210905121618,0.3950454420843195
24,7,R4,Clade3,Clade3_2074,0.00522765059782476,0.00267181040953047,35.1,1300,42000000,50458951.000694014,0.2547998141271675,407.7567466303315,1192.5456241823294,0.4254124125875966,0.51109200194868
24,7,R5,Clade3,Clade3_2074,0.00504442013050422,0.00307976915033125,67.2,1300,42000000,58947938.204975784,0.25059193399428703,393.46477017932966,1176.676630254971,0.4349983254070172,0.6105298667943045
24,8,R1,Clade3,Clade3_2075,0.00606257706388734,0.00188875114055162,41.1,1300,42000000,53884428.25949229,0.3746123720574635,472.88101098321255,789.4398472042344,0.24283063678317568,0.3115426196892824
24,8,R2,Clade3,Clade3_2075,0.0065940100575470496,0.00186100752501879,60.2,1300,42000000,62466413.21564519,0.43392181471253943,514.3327844886703,670.9793317721836,0.1897585026077986,0.28222697702573396
24,8,R3,Clade3,Clade3_2075,0.00675235927467343,0.00168338784698443,57.2,1300,42000000,61800074.42770332,0.4619357129107978,526.6840234245279,613.4833390548336,0.16942946439079293,0.2493036549904026
24,8,R4,Clade3,Clade3_2075,0.00648501187308017,0.00165389124857263,58.2,1300,42000000,61258174.96265025,0.4541094136314677,505.8309261002538,608.0656611895236,0.1748563506182182,0.25503287903574573
24,8,R5,Clade3,Clade3_2075,0.0064664110886911,0.0020092602664249,53.2,1300,42000000,59245077.01458253,0.39771305767798354,504.3800649179062,763.820853258353,0.22027738266951136,0.31072263097204433
24,9,R1,Clade3,Clade3_2076,0.00565056663754399,0.00233500378756695,63.2,1300,42000000,60026457.885025874,0.3346979279643851,440.7441977284316,876.0975300020456,0.2891359956852192,0.41323356352485313
24,9,R2,Clade3,Clade3_2076,0.00554702333428386,0.00251042092610587,66.2,1300,42000000,60635623.26455969,0.3169450406844375,432.6678200741414,932.451568258304,0.31347867181368055,0.45257082489449707
24,9,R3,Clade3,Clade3_2076,0.00524678136959196,0.00273852883012012,58.2,1300,42000000,56998918.50132715,0.27441946289783603,409.2489468281733,1082.0772969686564,0.38459800272712913,0.5219445288861148
24,9,R4,Clade3,Clade3_2076,0.00581114244990248,0.00227068635304092,62.2,1300,42000000,60287372.99078233,0.34825400634895815,453.26911109239416,848.2783308003735,0.27221907799939266,0.3907469783465772
24,9,R5,Clade3,Clade3_2076,0.0062309946285132,0.00190934167424515,63.2,1300,42000000,62269296.970751934,0.4130685266154155,486.0175810240299,690.5852093321888,0.2066814990581553,0.3064264676955346
24,10,R1,Clade4,Clade4_2077,0.00555653200604201,0.00169191772308579,48.1,1300,42000000,54868466.7727212,0.3842636030142278,433.4094964712773,694.4868045875294,0.2330783233369324,0.3044916723679533
24,10,R2,Clade4,Clade4_2077,0.00551192136021198,0.00134014887441573,43.1,1300,42000000,53262548.47328986,0.431391891191608,429.92986609653514,566.6810458725463,0.19172439725850413,0.24313642863079413
24,10,R3,Clade4,Clade4_2077,0.00587916388196081,0.00163410742363105,74.2,1300,42000000,64968567.65029366,0.4473659437094553,458.5747827929436,566.48040802142,0.17968467355724987,0.27794894927916947
24,10,R4,Clade4,Clade4_2077,0.00545894042059901,0.00226619697010244,72.2,1300,42000000,62290262.701438375,0.34195734040835646,425.797352806723,819.3794645654293,0.27991000892688994,0.41513495211471274
24,10,R5,Clade4,Clade4_2077,0.00534626636137281,0.00198726616320929,74.2,1300,42000000,62449771.79098346,0.36782955271931905,417.0087761870794,716.6923446287559,0.24999071594727512,0.3717110276374261
24,11,R1,Clade4,Clade4_2078,0.00589461240049365,0.00218465056893555,73.2,1300,42000000,64660806.55461568,0.376647513275344,459.77976723850475,760.9365551400474,0.24073259738619515,0.37061818835664145
24,11,R2,Clade4,Clade4_2078,0.00630594617426796,0.00193528171880206,71.2,1300,42000000,65802181.14559605,0.42613269484406857,491.8638015929015,662.3865235854689,0.19588579149094784,0.30689791275085243
24,11,R3,Clade4,Clade4_2078,0.00565763005322758,0.0019965513805098,52.1,1300,42000000,56397912.42379717,0.3562851024140338,441.2951441517517,797.3060242993752,0.2628041425656555,0.3528953575483081
24,11,R4,Clade4,Clade4_2078,0.00687892591471196,0.00194249830016265,71.2,1300,42000000,68542167.74641924,0.45670773185306296,536.5562213475332,638.278763754405,0.17303400905779445,0.28238395415892303
24,11,R5,Clade4,Clade4_2078,0.00644228036970767,0.00173535210127557,68.2,1300,42000000,65172209.24525588,0.45590606114043264,502.49786883719867,599.6982010729453,0.1735940484782422,0.2693692297894068
24,12,R1,Clade4,Clade4_2079,0.00590540505228529,0.00168680032825187,52.1,1300,42000000,57130676.92430108,0.4092263110884584,460.6215940782532,664.9697513391367,0.20998772385036504,0.2856366859372512
24,12,R2,Clade4,Clade4_2079,0.00611757504650761,0.00252593260136657,72.2,1300,42000000,65323936.85959768,0.353971657237321,477.1708536275943,870.8773413940602,0.2654724100846739,0.412897689388963
24,12,R3,Clade4,Clade4_2079,0.00625871453969219,0.00186409494478036,80.2,1300,42000000,69381379.48411791,0.4465245987100944,488.17973409599074,605.1077029371053,0.1802973090007522,0.29783990513682035
24,12,R4,Clade4,Clade4_2079,0.00564742477675841,0.0023560423491628,55.1,1300,42000000,57331070.73732497,0.32246177322260083,440.4991325871564,925.5515722294804,0.3056271102496538,0.4171887970706455
24,12,R5,Clade4,Clade4_2079,0.00573483680570698,0.00315668921845541,75.2,1300,42000000,64646201.33285852,0.2891377128282285,447.3172708451445,1099.7561512611155,0.35761608386812066,0.5504409847049273
24,16,R1,para,para_2051,0.00562920590235997,0.00256228811489509,25.1,3800,14000000,16124670.00658451,0.26396025428850606,1283.458945738073,3578.8600014745803,0.3952009937195931,0.4551775435716226
24,16,R2,para,para_2051,0.00601377915313755,0.00394293198425793,70.2,3800,14000000,21353691.44567167,0.24795473137622495,1371.1416469153626,4158.664698400595,0.4298598501458753,0.6556496146355485
24,16,R3,para,para_2051,0.00612533403481308,0.00386024641274394,69.2,3800,14000000,21390148.056317315,0.25573203293764746,1396.5761599373834,4064.5158428696977,0.41247677100376146,0.6302099429687248
24,16,R4,para,para_2051,0.00637189079795422,0.00322252943611021,70.2,3800,14000000,21897315.81162939,0.30474358950920083,1452.7911019335631,3314.466198780552,0.32334468200855404,0.5057414727108703
24,16,R5,para,para_2051,0.00613457979967709,0.00374507706465876,66.2,3800,14000000,21013529.9239123,0.2584121562875903,1398.6841943263782,4013.9257015090343,0.40672883385337527,0.6104863229354179
24,17,R1,para,para_2052,0.00497753407408082,0.00406195755834228,45.1,3800,14000000,17523522.414503112,0.17856648535431807,1134.8777688904283,5220.61366971051,0.6519702319247352,0.8160582123372776
24,17,R2,para,para_2052,0.00671765996464874,0.00350025405711774,82.2,3800,14000000,24318782.124084603,0.32087568798862853,1531.6264719399142,3241.644078847945,0.29996305262371936,0.5210525801451108
24,17,R3,para,para_2052,0.00584637599351741,0.00287854930834105,25.1,3800,14000000,16212805.080129756,0.2500085264491387,1332.9737265219708,3998.7393372448714,0.4251643140124387,0.4923647250079107
24,17,R4,para,para_2052,0.00799279765797665,0.00278899211828437,91.2,3800,14000000,29020441.936370295,0.45709510738893167,1822.357866018677,2164.466400004531,0.16833424758582896,0.3489381612833664
24,17,R5,para,para_2052,0.00694230339267454,0.00313629426801177,72.2,3800,14000000,23110605.72751056,0.34118444435045536,1582.845173529797,3056.420184957478,0.2736717203465412,0.45176565912131716
24,18,R1,para,para_2053,0.00627454353365656,0.00312130683339353,50.1,3800,14000000,19171253.827897027,0.28064937526952644,1430.5959256736962,3666.853246624654,0.3632719328784601,0.497455602411695
24,18,R2,para,para_2053,0.00520802335533954,0.00506532459874518,48.1,3800,14000000,17985452.793532882,0.1576845209943783,1187.4293250174169,6342.982141684192,0.7570786828949109,0.9726002080140332
24,18,R3,para,para_2053,0.00531391005430958,0.00401847903779882,66.2,3800,14000000,19902357.164846767,0.21037921986550095,1211.5714923825858,4547.416934122485,0.5319502631222858,0.756218866470996
24,18,R4,para,para_2053,0.0054294007185432,0.00418504073556996,70.2,3800,14000000,20495416.17775911,0.2120871649751143,1237.9033638278495,4598.863627579206,0.5265251102382239,0.7708108044552066
24,18,R5,para,para_2053,0.00615861363768009,0.00476332363213674,86.2,3800,14000000,23805813.729196124,0.23756647305812645,1404.1639093910617,4506.450881137476,0.4548541220420467,0.773440893092143
26,1,R1,Clade1,Clade1_2068,0.00765015337553002,0.00331356323055141,71.2,1300,42000000,72411167.78144397,0.36668183471911353,596.7119632913418,1030.6169818374412,0.2512284732233572,0.4331368363345838
26,1,R2,Clade1,Clade1_2068,0.00774888674548834,0.00329176782946748,75.2,1300,42000000,75217649.29904468,0.3801220599947821,604.413166148091,985.6370565524484,0.23720258453191925,0.4248052575273547
26,1,R3,Clade1,Clade1_2068,0.00859112640808739,0.00276817497796271,72.2,1300,42000000,78096789.22673889,0.4563489184089243,670.1078598308171,798.3033334446495,0.17328442941294847,0.3222132752413986
26,1,R4,Clade1,Clade1_2068,0.00728847417040846,0.00393857982756867,68.2,1300,42000000,69043970.59974422,0.30675737034078043,568.5009852918599,1284.7584316222485,0.3287203303042763,0.5403846862158729
26,1,R5,Clade1,Clade1_2068,0.00791969939441443,0.00339411216765131,77.2,1300,42000000,77406473.30516416,0.3848153012024285,617.7365527643259,987.5440866335636,0.23253562775672873,0.42856578243930493
26,2,R1,Clade1,Clade1_2069,0.00867006565831065,0.00331748523720156,69.2,1300,42000000,76526582.32431866,0.4092097898589375,676.2651213482309,976.3471526185098,0.21000207441901297,0.38263669134057826
26,2,R2,Clade1,Clade1_2069,0.00746113292479645,0.0037465044091477,59.1,1300,42000000,65275878.57827689,0.31044624062852744,581.9683681341237,1292.6504610579268,0.3230859224225948,0.50213612958114
26,2,R3,Clade1,Clade1_2069,0.00787304432372363,0.0039640901908315,80.2,1300,42000000,78971558.84658395,0.35199434983102906,614.0974572504437,1130.5255957764991,0.2677807848680095,0.5035015716711533
26,2,R4,Clade1,Clade1_2069,0.00806193874595174,0.00404013044791334,75.2,1300,42000000,77009393.81260921,0.3473436680552222,628.8312221842359,1181.5694847152536,0.2733137490024623,0.5011363364602677
26,2,R5,Clade1,Clade1_2069,0.00802529234588643,0.00391970459434696,73.2,1300,42000000,75574658.2004966,0.348909133417701,625.9728029791422,1168.112656600246,0.27143483004517827,0.4884189167708146
26,3,R1,Clade1,Clade1_2070,0.00713233501141134,0.00265003021801526,54.1,1300,42000000,61776865.04789989,0.3654135180181202,556.3221308900851,966.1232726280684,0.25260533396092083,0.37155156253532107
26,3,R2,Clade1,Clade1_2070,0.00737754497069823,0.00267483916013067,61.1,1300,42000000,65919718.54802925,0.38638077780403074,575.4485077144627,913.881554161249,0.23100413465175065,0.36256494142082013
26,3,R3,Clade1,Clade1_2070,0.00777993002362046,0.00310956997807045,77.2,1300,42000000,76575732.31994006,0.3988647901686714,606.8345418423963,914.5695950977906,0.2192213134667985,0.39969125282998164
26,3,R4,Clade1,Clade1_2070,0.00794753350778453,0.00295684663811997,68.2,1300,42000000,72218150.30085123,0.40200668615849616,619.907613607194,922.1254792523304,0.21637115414900054,0.3720458221690753
26,3,R5,Clade1,Clade1_2070,0.0076707645913216,0.00288915947581621,63.2,1300,42000000,68201185.02658878,0.3854146856821069,598.3196381230848,954.0852399219198,0.23194778494502585,0.3766455666081698
26,4,R1,Clade2,Clade2_2071,0.00501935494627745,0.00361564673043893,65.2,1300,42000000,58260921.054148875,0.21881621557817185,391.50968580964184,1397.707282298352,0.519290080672287,0.7203409141488261
26,4,R2,Clade2,Clade2_2071,0.00541694175318001,0.00396790968718807,87.2,1300,42000000,67358354.36320554,0.24154611429126,422.5214567480408,1326.7157768452016,0.4567362007424809,0.7324999728599099
26,4,R3,Clade2,Clade2_2071,0.00505012488266117,0.00389836865740383,74.2,1300,42000000,61092486.2862296,0.2151264164218485,393.9097408475713,1437.1519548724966,0.5306916804335176,0.771935100216686
26,4,R4,Clade2,Clade2_2071,0.00489334455082789,0.00401499156250827,64.2,1300,42000000,57502150.00217958,0.195308692313252,381.6808749645761,1572.5633035403173,0.5992996825747715,0.8205004819922165
26,4,R5,Clade2,Clade2_2071,0.00541429346854321,0.00339144599766082,62.1,1300,42000000,58785618.56019857,0.2452965042934058,422.31489054637086,1299.3357777453737,0.44752913323544796,0.6263875457370314
26,5,R1,Clade2,Clade2_2072,0.00457140966664564,0.00278014891594095,73.2,1300,42000000,58691611.13959085,0.2505039085609058,356.56995399836035,1066.8407865636632,0.43520229380618647,0.6081600903602538
