Group,T,CUE,lo,hi
Clade1,22,0.21436112180185685,0.1736109293510992,0.26223926949883647
Clade1,22.18487394957983,0.2153199117523222,0.1745567016943397,0.2631727028259912
Clade1,22.369747899159663,0.21626508979812398,0.1755201600707689,0.26426507394023463
Clade1,22.554621848739497,0.217192412217094,0.1764090563668491,0.2652970206763927
Clade1,22.73949579831933,0.21807946281403742,0.17731885579194753,0.26625167915043446
Clade1,22.92436974789916,0.21900602056068497,0.17806907791206614,0.26737265545735917
Clade1,23.10924369747899,0.219919674107537,0.1789385378101006,0.2683265350598017
Clade1,23.294117647058822,0.22087951476939544,0.17975035361175182,0.2693608678867245
Clade1,23.478991596638657,0.22180726215321483,0.18060641486278112,0.27032226359341605
Clade1,23.66386554621849,0.22268156705727873,0.18135238355621808,0.27121766717639817
Clade1,23.84873949579832,0.22357103165946465,0.18220619423366552,0.2720396015602663
Clade1,24.03361344537815,0.22445616452083894,0.18324137834656637,0.27281984450032926
Clade1,24.218487394957982,0.22534660655976743,0.18395228796669974,0.2736677940692205
Clade1,24.403361344537814,0.2262008396194446,0.18485852802840397,0.274691692684497
Clade1,24.58823529411765,0.22704034767518935,0.1856664669096649,0.27580738052848447
Clade1,24.77310924369748,0.2278940358964911,0.1864410889179234,0.2768468130898648
Clade1,24.95798319327731,0.22867696740798038,0.18707916512712136,0.2777758594229345
Clade1,25.142857142857142,0.22949188551097827,0.18766392121814593,0.2786526056249867
Clade1,25.327731092436974,0.23032647824741043,0.1882388967696739,0.27958051863859196
Clade1,25.51260504201681,0.23112367707147086,0.18907778566554,0.2804394343053488
Clade1,25.69747899159664,0.2319253114231436,0.18976087367993985,0.2813038297881148
Clade1,25.88235294117647,0.23262234452540262,0.1904783474996185,0.2821365951666985
Clade1,26.067226890756302,0.2333461489478958,0.19108544631087368,0.2828885124581872
Clade1,26.252100840336134,0.23403377413324802,0.19164826578036598,0.2835631162431925
Clade1,26.436974789915965,0.23473246571158232,0.1922307217085727,0.28423918215742705
Clade1,26.6218487394958,0.2353460348574174,0.19292232191994338,0.28507755924322303
Clade1,26.80672268907563,0.23598062420859228,0.19326395030630816,0.28582896644785344
Clade1,26.991596638655462,0.23660715445380412,0.1937922834390907,0.28673138390152453
Clade1,27.176470588235293,0.23718331597036935,0.1942406139683875,0.2873797639186477
Clade1,27.36134453781513,0.23776011373205297,0.19468880549037348,0.28789388985164543
Clade1,27.54621848739496,0.238286806613636,0.19497127215928162,0.28862341351010884
Clade1,27.73109243697479,0.23876402483146839,0.19531657331954888,0.28916897758907756
Clade1,27.915966386554622,0.23922117105407414,0.19549119185499747,0.28966547006787347
Clade1,28.100840336134453,0.23961142060912455,0.19581307386991278,0.2900610152642087
Clade1,28.285714285714285,0.23999282450189202,0.196073106634727,0.2907053559257762
Clade1,28.470588235294116,0.24033522681777975,0.1964465153537509,0.290966814604941
Clade1,28.65546218487395,0.24061384572706396,0.19665843298352875,0.29135618906005123
Clade1,28.840336134453782,0.240837430082328,0.19683633186736377,0.29155370799429725
Clade1,29.025210084033613,0.24102813276729118,0.1970278513625776,0.29200065339779513
Clade1,29.210084033613445,0.24118872210739659,0.19704654258890883,0.29230723915270423
Clade1,29.39495798319328,0.24130930413237847,0.19711312674531958,0.2923544631959086
Clade1,29.57983193277311,0.24138155954335178,0.1971813540300334,0.2922808185350035
Clade1,29.764705882352942,0.24136968658760727,0.19709742737467925,0.29212945575406346
Clade1,29.949579831932773,0.2413181996263325,0.1969916004233042,0.2922500493593338
Clade1,30.134453781512605,0.24115150394476226,0.1968009729638007,0.29223559540157296
Clade1,30.319327731092436,0.24095442570968642,0.19650192743688044,0.2921361453123698
Clade1,30.504201680672267,0.24072525993464217,0.19620090935360598,0.2920732206874241
Clade1,30.689075630252102,0.2403279657979489,0.1957966439002189,0.29184461692956704
Clade1,30.873949579831933,0.23995572535098958,0.19541095100378372,0.2915521849810737
Clade1,31.058823529411764,0.2394691849559058,0.1949613466516565,0.29118184526747004
Clade1,31.2436974789916,0.23895015816082582,0.19444889225618317,0.29061282758328727
Clade1,31.42857142857143,0.23832524046535872,0.19386693144726821,0.2900017699526608
Clade1,31.613445378151262,0.23767770659864978,0.19318786557134673,0.2892920436672662
Clade1,31.798319327731093,0.23693431100854506,0.19241449976248182,0.28842984781878955
Clade1,31.983193277310924,0.23607910141052654,0.1916746059619979,0.28759291085072847
Clade1,32.168067226890756,0.23511296666016085,0.19087513799303912,0.28665102979633217
Clade1,32.35294117647059,0.23413789535548235,0.1898997997018869,0.2855408392061242
Clade1,32.53781512605042,0.2330553927235462,0.18892604034800448,0.28448010145871133
Clade1,32.72268907563026,0.23183961358120078,0.18784722814477334,0.2833298058666745
Clade1,32.90756302521008,0.23059101887891012,0.18669702563829443,0.28203580539413414
Clade1,33.09243697478992,0.22926234251078015,0.1854392797933957,0.28064386156233456
Clade1,33.27731092436975,0.22786477161795154,0.1841280327082037,0.27922461084839045
Clade1,33.46218487394958,0.22628431672372967,0.1827361045968667,0.27766388344786347
Clade1,33.64705882352941,0.22466406228719724,0.18122848891909782,0.275926549375151
Clade1,33.831932773109244,0.22295327573956927,0.17965343128289962,0.27406991997018454
Clade1,34.016806722689076,0.22118689593723423,0.17797710543246745,0.2720887347022852
Clade1,34.20168067226891,0.2193273417524866,0.17627679382632203,0.2700539123039114
Clade1,34.38655462184874,0.21740198354874346,0.1745241331444437,0.26801898483494313
Clade1,34.57142857142857,0.21534406180459667,0.17263261078116066,0.26579658149647334
Clade1,34.75630252100841,0.21316256383236912,0.17069855837831333,0.26338383513178143
Clade1,34.94117647058823,0.21090742385084432,0.1686621990901596,0.26097801588823133
Clade1,35.12605042016807,0.20863503888791426,0.16658092307541647,0.25845723997017345
Clade1,35.3109243697479,0.2061906593753557,0.1643501092091016,0.2559126948131116
Clade1,35.49579831932773,0.20369436231927385,0.162105647930456,0.25332433644178853
Clade1,35.680672268907564,0.20118175131901994,0.15978485653392574,0.25040687113555987
Clade1,35.865546218487395,0.19850314817683484,0.15740335269984163,0.24754705058819393
Clade1,36.05042016806723,0.1958030001670585,0.15503283739597298,0.2445184954354812
Clade1,36.23529411764706,0.19296983746294377,0.15260716164272162,0.2414982279060396
Clade1,36.42016806722689,0.19005052744103046,0.15000490198603397,0.2384317784363783
Clade1,36.60504201680672,0.1870649084843209,0.147464086099286,0.23511100840590232
Clade1,36.78991596638656,0.1840316413350167,0.14481735633280318,0.23176003526103053
Clade1,36.97478991596638,0.1809157844074495,0.1421637701238674,0.22820792843384102
Clade1,37.15966386554622,0.17777010297864657,0.13940038655057935,0.22469937332431927
Clade1,37.34453781512605,0.17458587112368068,0.13663424851150782,0.22085340377044096
Clade1,37.529411764705884,0.17130366234391098,0.13387753244959355,0.2172703818477359
Clade1,37.714285714285715,0.1679799991914499,0.13092856420170226,0.21350730185238642
Clade1,37.89915966386555,0.16466752240217203,0.1279944666073537,0.20973063503306827
Clade1,38.08403361344538,0.16126577449170643,0.1252036307883515,0.20594587641589102
Clade1,38.26890756302521,0.1579093831810477,0.12228148256997469,0.201990988488789
Clade1,38.45378151260505,0.15449647319195908,0.11942124078139243,0.19793857991497443
Clade1,38.63865546218487,0.15105898232821363,0.11644615358346928,0.1937069078865606
Clade1,38.82352941176471,0.14757135107440283,0.11354977476134705,0.18964821136278004
Clade1,39.008403361344534,0.14407008444636227,0.11072279275518811,0.18542605126947823
Clade1,39.19327731092437,0.1405894644090528,0.10788488405853096,0.18132742613757644
Clade1,39.378151260504204,0.1370979384476128,0.10493353264132894,0.17729480652361015
Clade1,39.563025210084035,0.13364499682490666,0.10204398476454306,0.17311360976532683
Clade1,39.747899159663866,0.1301844277111774,0.09919903922286973,0.16905010391617895
Clade1,39.9327731092437,0.12671277907969059,0.09632271931793454,0.1649925515938376
Clade1,40.11764705882353,0.12331373824224445,0.09353536436392716,0.16097493929846257
Clade1,40.30252100840336,0.11993673800274451,0.09070159206805835,0.1570733608008336
Clade1,40.4873949579832,0.11657285679696396,0.08795368565702187,0.15302750044762964
