"gene","logFC","logCPM","PValue","FDR","is_metab"
"CJI97_002356",0.537554256448629,6.26454753077294,1.05005360709174e-06,4.88877417072221e-06,FALSE
"CJI97_000805",-0.808534147414565,5.52450941474534,1.05366984607266e-06,4.90138145638626e-06,FALSE
"CJI97_002287",0.714246214560831,7.62109725290691,1.05557010566529e-06,4.9059916366666e-06,FALSE
"CJI97_004754",1.11727177866647,6.237653843926,1.06005625743973e-06,4.92260203540858e-06,FALSE
"CJI97_005004",-1.62808444314996,5.36987256706128,1.06959377456273e-06,4.96262081473815e-06,FALSE
"CJI97_003000",-0.815071054403942,4.52853459441354,1.09335397766955e-06,5.06850349098358e-06,FALSE
"CJI97_004083",0.474918110277959,5.01802884293752,1.09483840122295e-06,5.07102833733825e-06,FALSE
"CJI97_004358",0.688979642051099,6.41743443476918,1.12447073476302e-06,5.20381139346591e-06,TRUE
"CJI97_005413",1.16541864725389,8.44129141752314,1.12581056616534e-06,5.20554739933861e-06,FALSE
"CJI97_002842",0.574668312704039,4.16550367295404,1.15479652011332e-06,5.33500173161942e-06,FALSE
"CJI97_000428",-1.28904170348586,5.70946298879738,1.1567278524875e-06,5.339352858873e-06,FALSE
"CJI97_004819",-0.799946318199507,8.2960964264031,1.17455837421888e-06,5.41702306605563e-06,FALSE
"CJI97_000063",-0.90066388080056,6.39396609595897,1.18441326711204e-06,5.45780870139758e-06,TRUE
"CJI97_005357",0.676260142090473,6.81686192248913,1.18551392462213e-06,5.45821940039335e-06,FALSE
"CJI97_005349",1.07520783930009,5.96523161401999,1.20473415793958e-06,5.54198253729068e-06,FALSE
"CJI97_000920",0.658748051360478,5.9085008829457,1.2394086187603e-06,5.69663450326286e-06,FALSE
"CJI97_002018",-0.979851005112869,4.2648870796981,1.25464521647921e-06,5.76175794733773e-06,FALSE
"CJI97_004355",1.53797155831768,1.63030045393362,1.27822027013787e-06,5.86503110345575e-06,FALSE
"CJI97_004513",1.82031628968706,6.02785442987224,1.28550641955215e-06,5.8934516906571e-06,FALSE
"CJI97_002435",0.479765730160154,6.75582984532422,1.28696658535137e-06,5.89513726193209e-06,FALSE
"CJI97_000080",-1.6586998729331,9.5995035025134,1.30662707466171e-06,5.9801184858987e-06,TRUE
"CJI97_005543",0.705025587381431,4.13271211708423,1.31596274949001e-06,6.01609810848935e-06,TRUE
"CJI97_000872",0.656563842986721,7.83391447728197,1.31677747150137e-06,6.01609810848935e-06,FALSE
"CJI97_005523",-0.623331052866104,7.15786540604891,1.31783320315686e-06,6.01609810848935e-06,TRUE
"CJI97_003942",0.547270864000186,5.89256081137916,1.37768286719818e-06,6.28400401640016e-06,FALSE
"CJI97_005372",0.60762638356736,4.03042559907673,1.38066439615668e-06,6.29177318274539e-06,FALSE
"CJI97_002540",-1.00174829621323,4.37834053765578,1.3817181655955e-06,6.29177318274539e-06,FALSE
"CJI97_002900",0.619552162408306,6.41012193537988,1.386550222814e-06,6.30845278440503e-06,FALSE
"CJI97_003245",0.703300290052301,5.83757820316421,1.44703834518377e-06,6.57811197187164e-06,FALSE
"CJI97_003899",-0.878657981495261,6.67365269336508,1.45644976296803e-06,6.61532232405343e-06,FALSE
"CJI97_005353",0.5407963143121,6.34197627207544,1.49138747176155e-06,6.76831522087918e-06,FALSE
"CJI97_003539",0.945530981383705,2.59694310527754,1.50579959509406e-06,6.82797866817441e-06,FALSE
"CJI97_002293",0.505873800188022,5.87386858255987,1.5200819492389e-06,6.88695398664411e-06,TRUE
"CJI97_004163",-1.48092129078133,6.00797838618866,1.53655722474588e-06,6.95575736973891e-06,TRUE
"CJI97_000859",0.800563142963123,5.94360551491057,1.54386384714733e-06,6.98297512087761e-06,FALSE
"CJI97_004199",1.07119355562082,6.17150192583851,1.56043227699873e-06,7.0520038246944e-06,FALSE
"CJI97_000662",0.689860117519627,6.67472895775377,1.56461706184682e-06,7.06499888345225e-06,FALSE
"CJI97_001844",-1.93025962410198,6.46968672639514,1.58269159582752e-06,7.14063867147598e-06,FALSE
"CJI97_002033",-0.979004880112773,4.1587840198171,1.59572253870462e-06,7.1934158887637e-06,FALSE
"CJI97_003977",0.602056002663815,6.36916490248398,1.61304208126011e-06,7.26542159472419e-06,FALSE
"CJI97_000653",0.65284725307067,7.85208054218892,1.62857958268963e-06,7.3292872628801e-06,FALSE
"CJI97_004217",1.95486492099077,4.31754757137272,1.63548041366392e-06,7.35421026010877e-06,FALSE
"CJI97_000124",-0.471328097721914,4.87745089831139,1.66130015398671e-06,7.46409294830331e-06,FALSE
"CJI97_000467",1.04655934138375,7.62005660044796,1.68296638008241e-06,7.55514691091906e-06,FALSE
"CJI97_003088",0.792180246796332,6.36560507664454,1.72452957456056e-06,7.73529641257589e-06,TRUE
"CJI97_002420",1.170429323094,8.47061710034192,1.74989781330207e-06,7.84256528287206e-06,FALSE
"CJI97_001165",1.25373442965514,5.93439961702113,1.75420417941268e-06,7.855340873121e-06,FALSE
"CJI97_000190",-1.57665720441808,6.1668895626482,1.76304767332841e-06,7.88839572577121e-06,FALSE
"CJI97_001091",0.58583302341302,4.85623733256819,1.80786574706476e-06,8.08222333981895e-06,FALSE
"CJI97_004329",-0.649988470041914,7.41904419349309,1.84732955514854e-06,8.25181314534896e-06,FALSE
"CJI97_001571",-1.32467432244659,5.69783901545698,1.8736124241581e-06,8.36229333395957e-06,FALSE
"CJI97_003141",0.691130820810244,9.90989432853696,1.88976611521637e-06,8.4274197997583e-06,FALSE
"CJI97_000760",-0.958595268091297,6.27926479178639,1.92936545839892e-06,8.5969083513795e-06,FALSE
"CJI97_004523",-0.949745143974571,7.49847311112511,1.93894903149844e-06,8.63248265178679e-06,FALSE
"CJI97_002163",0.876514863762892,4.92353211470088,1.94970073007041e-06,8.67319467391584e-06,FALSE
"CJI97_001741",0.783171347757154,6.94126322106732,2.05147924667116e-06,9.11525959483888e-06,FALSE
"CJI97_005492",-0.550069210327049,5.23219877944708,2.05245374494611e-06,9.11525959483888e-06,FALSE
"CJI97_004110",2.04662832886708,3.83354012908403,2.06702118604813e-06,9.17240651308856e-06,FALSE
"CJI97_001708",-0.487776301689746,7.51861482888856,2.13978407287792e-06,9.48748961154417e-06,TRUE
"CJI97_003384",-0.663095784303242,6.93192540260868,2.15432155174863e-06,9.54410434584203e-06,TRUE
"CJI97_002113",0.495252751567923,6.72703696719682,2.15797625760959e-06,9.55245273671973e-06,FALSE
"CJI97_004535",-2.65829773321878,7.30125726616583,2.17353264019241e-06,9.61342797252314e-06,FALSE
"CJI97_001725",0.57053551661431,6.26821578193988,2.18534732316593e-06,9.65776753137049e-06,FALSE
"CJI97_003340",0.710627293553257,7.462935224474,2.29237528973586e-06,1.01224689553312e-05,TRUE
"CJI97_000531",0.57350794040865,6.57848482973675,2.36393699752328e-06,1.04299297127029e-05,FALSE
"CJI97_001633",0.467221348068067,5.0242248215484,2.39025210667993e-06,1.05374186010171e-05,FALSE
"CJI97_000918",0.533191051773401,4.64469897504664,2.50092334409462e-06,1.10163121344772e-05,FALSE
"CJI97_005472",-0.496954998191427,5.59459121534149,2.5725473286645e-06,1.13140159269387e-05,FALSE
"CJI97_004586",-0.51394037438327,6.96940022444636,2.57270154602554e-06,1.13140159269387e-05,TRUE
"CJI97_001237",1.18117372937965,5.75629252985961,2.58343002359747e-06,1.13460678332796e-05,FALSE
"CJI97_002597",-0.54481835215813,4.44988948294958,2.5841952125835e-06,1.13460678332796e-05,FALSE
"CJI97_002696",-1.74746643862333,6.45942243907052,2.64584665681012e-06,1.16073077724776e-05,FALSE
"CJI97_004094",1.46977798986331,5.43456487541099,2.66895900826269e-06,1.16991899338631e-05,FALSE
"CJI97_002518",0.618506180489119,7.48891622232612,2.67514850491872e-06,1.17168030296602e-05,FALSE
"CJI97_000399",-0.630029157878412,5.22722331778611,2.68114889284297e-06,1.17335599560265e-05,FALSE
"CJI97_003837",0.740990382926402,6.34092863916796,2.70923622840466e-06,1.18468708982752e-05,TRUE
"CJI97_003503",1.00861711210977,4.64609896758708,2.75645403069927e-06,1.20435837649014e-05,FALSE
"CJI97_005477",1.44107081319744,6.68262002586541,2.76781968590745e-06,1.20834587582173e-05,FALSE
"CJI97_003670",-0.561101167265508,5.88471070379891,2.7850336280629e-06,1.21487804826414e-05,FALSE
"CJI97_004626",-1.65933565373914,5.16332253155431,2.81581820438586e-06,1.22731462284863e-05,FALSE
"CJI97_000870",0.462821282427532,5.9410493041283,2.85322182568705e-06,1.24261379914506e-05,TRUE
"CJI97_003486",-0.774292597925502,4.36721987137338,2.91808338590082e-06,1.26983693147749e-05,FALSE
"CJI97_002451",0.856270412346145,5.02818571034165,2.92923492204122e-06,1.27366250115507e-05,FALSE
"CJI97_005054",2.36183889710781,6.39131035069236,2.99117497156365e-06,1.29954751582588e-05,FALSE
"CJI97_002044",0.655743274743635,4.99100759715742,3.03125402833285e-06,1.31590078333741e-05,FALSE
"CJI97_002699",2.67771079344081,8.04315901978543,3.03874675790339e-06,1.31809304707771e-05,TRUE
"CJI97_000123",-1.33894640238439,6.13012922494673,3.13831019087411e-06,1.36018648915315e-05,FALSE
"CJI97_001637",0.632501386643418,5.45809097207274,3.24991782055096e-06,1.40742829532047e-05,FALSE
"CJI97_004494",-0.755245886567084,6.83485668341527,3.2757881773787e-06,1.41749422655457e-05,TRUE
"CJI97_002683",-2.62068521860102,5.82123855634545,3.29022671824555e-06,1.42260123170296e-05,FALSE
"CJI97_003271",-0.378922604210584,4.99571304343982,3.29571776062497e-06,1.423834510515e-05,FALSE
"CJI97_003355",-0.643419714176736,7.3018824115377,3.34936178416534e-06,1.44585249498849e-05,FALSE
"CJI97_003888",-1.20287450319835,4.34101548474721,3.37172771465701e-06,1.45434394470737e-05,FALSE
"CJI97_003583",0.925185013120357,6.23600083486785,3.37752677141102e-06,1.4548982911129e-05,FALSE
"CJI97_000216",0.620956416271501,7.78800172815704,3.37840540912613e-06,1.4548982911129e-05,TRUE
"CJI97_001030",-0.529866157399485,5.87568811895114,3.40849478713694e-06,1.46668563567711e-05,FALSE
"CJI97_000721",-0.965283752015373,5.17683828494896,3.41210646357875e-06,1.46706983884231e-05,FALSE
"CJI97_004180",-1.2016597259767,5.95838571855487,3.44131961543954e-06,1.47845228064584e-05,FALSE
"CJI97_002875",-0.654158947819176,10.4122488443614,3.46279676232229e-06,1.48649573026977e-05,TRUE
"CJI97_003107",-0.746272528652356,4.32173257543587,3.47983546215584e-06,1.49262258774189e-05,FALSE
"CJI97_002844",-0.606448022503426,6.9268695203394,3.53125342385372e-06,1.51347446188361e-05,FALSE
"CJI97_002423",0.467655567079936,6.4337418181403,3.53423020106669e-06,1.51354810832983e-05,FALSE
"CJI97_004015",0.572289417634433,3.33256455935293,3.56722804780891e-06,1.52646808453425e-05,FALSE
"CJI97_000776",0.765049910863095,8.79378315334578,3.57009072373825e-06,1.52648253132263e-05,TRUE
"CJI97_004743",0.504706058756908,5.41413499399447,3.67687147773221e-06,1.57089457591789e-05,FALSE
"CJI97_002105",1.93653237725971,7.1211526474681,3.70288674491206e-06,1.58075766420455e-05,FALSE
"CJI97_001094",0.563389246567093,7.55709038233557,3.71604653449474e-06,1.58512150989199e-05,FALSE
"CJI97_003743",0.869339587709966,8.3515419760509,3.7376948330371e-06,1.59309647070049e-05,FALSE
"CJI97_005455",-0.805581514125268,4.66077829637787,3.75218898831746e-06,1.59801197955493e-05,FALSE
"CJI97_005086",0.83746596256559,6.97592714787553,3.7846874312892e-06,1.61029249297829e-05,FALSE
"CJI97_004158",0.44812613140225,4.33205697923935,3.78699253815687e-06,1.61029249297829e-05,FALSE
"CJI97_003657",0.814898832396483,8.93350807598594,3.79594904229617e-06,1.61283000253781e-05,FALSE
"CJI97_004115",-1.39862893410452,5.88575437244441,3.86429399691419e-06,1.64057674330047e-05,FALSE
"CJI97_002813",-0.533551052914471,8.24372101345966,3.89849826802009e-06,1.65379690677959e-05,FALSE
"CJI97_004187",0.989012141085292,8.3449630662652,3.93306669930686e-06,1.66715066060172e-05,TRUE
"CJI97_005286",0.643807191396764,4.43874580865383,4.0593269857008e-06,1.7193193418243e-05,FALSE
"CJI97_004423",-1.39592841241882,4.89597938986273,4.07470167656047e-06,1.72447766640943e-05,FALSE
"CJI97_002077",-0.839915834500778,7.46581700392238,4.14177869077718e-06,1.75149199180515e-05,FALSE
"CJI97_001551",-0.537119085587955,6.24768781849583,4.16234027139813e-06,1.75880877873644e-05,TRUE
"CJI97_001506",-0.474311727162596,5.28008696542595,4.19233721301251e-06,1.77009793438306e-05,FALSE
"CJI97_004994",-0.48552438857409,5.54840391930412,4.26881549478326e-06,1.80097954729089e-05,FALSE
"CJI97_002780",0.526643752802633,6.44117113036279,4.35079128218311e-06,1.83413044989532e-05,FALSE
"CJI97_005015",1.62646720134516,9.14533113544128,4.43731631572084e-06,1.86914588912019e-05,TRUE
"CJI97_002626",1.95266554387521,8.41673309649853,4.53284705895795e-06,1.90789724884065e-05,TRUE
"CJI97_003237",0.939738929736373,6.80697386547625,4.56452855661175e-06,1.91973469146352e-05,FALSE
"CJI97_003804",0.861234344700624,0.921912707475665,4.6325008613191e-06,1.94680487910264e-05,TRUE
"CJI97_002915",0.544121209862576,5.81739412198903,4.66710212608736e-06,1.95981969434766e-05,FALSE
"CJI97_002615",-1.11368887320333,4.87008789444401,4.81648464710005e-06,2.02097598411756e-05,FALSE
"CJI97_001897",-0.62822190169565,4.6338715606028,4.83915688652418e-06,2.02891146539895e-05,FALSE
"CJI97_005547",0.997154170507651,7.56199921934761,4.90281901569606e-06,2.05400709694844e-05,FALSE
"CJI97_003770",-1.12659095629618,5.29680312461434,4.91076070577085e-06,2.05573815115124e-05,FALSE
"CJI97_005512",-0.614223671439846,7.11807645532033,4.95888211421003e-06,2.07427347971142e-05,FALSE
"CJI97_001296",-0.430878752096689,5.40332385021711,4.97516796997413e-06,2.07862575672321e-05,FALSE
"CJI97_000326",0.562488766141346,6.61500602355447,4.97699124849219e-06,2.07862575672321e-05,TRUE
"CJI97_001449",0.834372083227416,5.26057995864578,5.10992800172892e-06,2.1324958621291e-05,FALSE
"CJI97_002179",0.741716507232112,5.41036308925212,5.26418342153762e-06,2.19517262307705e-05,FALSE
"CJI97_005301",0.685705238634435,6.94705479902373,5.38586290103921e-06,2.24417885822452e-05,FALSE
"CJI97_004064",-0.538535279120808,6.76228381522387,5.45522115021812e-06,2.27132510235934e-05,FALSE
"CJI97_001472",-1.2741623130706,3.74923406262874,5.48818624067413e-06,2.28328858555725e-05,FALSE
"CJI97_004357",0.69233310822188,6.65398223709634,5.63795750289838e-06,2.34379188641292e-05,FALSE
"CJI97_002748",-0.578158282368563,5.29088511396052,5.69434541100159e-06,2.3654109189965e-05,FALSE
"CJI97_001980",-0.489191696927704,7.61179653922377,5.83651261798997e-06,2.42260169897491e-05,TRUE
"CJI97_004236",1.05465076314001,9.99289123839794,5.8503917656637e-06,2.42649607744207e-05,TRUE
"CJI97_001754",-0.765213929693946,6.784864907365,5.96098995387429e-06,2.47046864755036e-05,FALSE
"CJI97_003861",0.584000823048677,5.09258625297087,5.97096963547044e-06,2.47270546070595e-05,FALSE
"CJI97_000038",-0.517262712508828,8.53811360952808,6.02927234490109e-06,2.4949350899606e-05,FALSE
"CJI97_004203",-0.417095035436566,4.01061568494244,6.09194019241948e-06,2.51893557688088e-05,FALSE
"CJI97_002431",-0.390912009897217,5.71380494344936,6.11176385395604e-06,2.52519737794386e-05,FALSE
"CJI97_003351",1.21272259779743,10.5876024628357,6.30568279061429e-06,2.60332550406692e-05,TRUE
"CJI97_003701",2.53204673307555,10.265483158361,6.32604361714259e-06,2.6097348133105e-05,TRUE
"CJI97_000988",0.569096313261203,7.33308999124697,6.41915576401233e-06,2.64612410256765e-05,FALSE
"CJI97_004652",-0.745104389760963,4.7313691824011,6.44470720028398e-06,2.65462901165896e-05,FALSE
"CJI97_002974",1.72202737738813,6.57595332634652,6.58902465157989e-06,2.71200434934592e-05,FALSE
"CJI97_002463",-0.870552613086894,5.52036401645165,6.67956780837152e-06,2.7471759065528e-05,FALSE
"CJI97_004991",-0.580150651770613,6.32375567851342,6.69275937706259e-06,2.7505049199261e-05,FALSE
"CJI97_001022",0.702457095808222,8.93426529021237,6.76946949533354e-06,2.77991304389801e-05,FALSE
"CJI97_000563",-0.503487249831941,5.28417807889684,6.81681932397675e-06,2.79722867469038e-05,FALSE
"CJI97_001573",-0.95966941492146,6.07689606489847,6.89112157921116e-06,2.82556930405953e-05,FALSE
"CJI97_001216",-0.575895217000724,6.64265963640584,6.92076482964157e-06,2.83556924986681e-05,TRUE
"CJI97_002180",-0.656068861187282,9.8407403989555,7.02620494693549e-06,2.87658587964066e-05,TRUE
"CJI97_005173",0.62749106428841,6.57572963174092,7.03966623222117e-06,2.87991197794279e-05,FALSE
"CJI97_005241",0.732125940543447,5.6640822643303,7.06705936791899e-06,2.88892820827961e-05,FALSE
"CJI97_003017",-1.72072026682642,6.22362527830317,7.22524982186905e-06,2.95135867061358e-05,TRUE
"CJI97_003575",-1.16276051583381,5.31260512907559,7.33136767706006e-06,2.99244024095432e-05,TRUE
"CJI97_004887",0.670138921958852,5.93363626449582,7.36673422444131e-06,3.00460301398982e-05,FALSE
"CJI97_001833",-0.980240022012477,7.12359023770021,7.4258613278941e-06,3.02643109707829e-05,TRUE
"CJI97_004835",0.575767787290903,4.90453416932826,7.53240426983367e-06,3.06753610868094e-05,FALSE
"CJI97_001044",-1.20284247609477,6.50134799664051,7.61597829201394e-06,3.09923219183312e-05,FALSE
"CJI97_001828",-0.459580352696616,5.54944550613215,7.67361532713287e-06,3.12033370800369e-05,FALSE
"CJI97_000839",-1.48701464800014,8.61000629895527,7.77985826607292e-06,3.16115325329288e-05,FALSE
"CJI97_004983",-0.709956776837334,9.51345698658925,7.82964654287613e-06,3.17898967233707e-05,FALSE
"CJI97_004735",-0.515595012990246,6.5860272065314,7.83905590940512e-06,3.18040910340763e-05,FALSE
"CJI97_002141",2.53564973125229,9.12002255668092,7.84493053490652e-06,3.18040910340763e-05,FALSE
"CJI97_001355",-1.44853052566446,5.77037199195308,7.91451896206266e-06,3.20621203598274e-05,FALSE
"CJI97_003254",0.964384441168787,6.58612057222425,8.12919249900999e-06,3.29070688106961e-05,FALSE
"CJI97_004408",-0.85277868990092,6.54925976389646,8.15669457629495e-06,3.29936461272021e-05,FALSE
"CJI97_004276",0.783651772564399,5.45067359762185,8.20792640491089e-06,3.31760081504862e-05,FALSE
"CJI97_002241",-0.513513171565388,4.39217379480467,8.22734386846594e-06,3.3229601432816e-05,FALSE
"CJI97_003771",-1.03118991576317,5.21025196825093,8.34970659612209e-06,3.36985914679692e-05,FALSE
"CJI97_003043",-0.715511775062716,5.9952675745825,8.43309176998219e-06,3.40096884834259e-05,FALSE
"CJI97_001811",-0.439277139511298,7.87521362985389,8.65272550105073e-06,3.48693852155861e-05,FALSE
"CJI97_004096",-0.990732065416378,5.88957667868704,8.69252993038234e-06,3.50036503763754e-05,FALSE
"CJI97_000810",-0.728447420219752,4.59652938140274,9.10121429050373e-06,3.66220375179404e-05,FALSE
"CJI97_003794",-0.745285392140079,7.69239303789555,9.11845605802747e-06,3.6664075178179e-05,FALSE
"CJI97_003259",0.804798246474404,4.60064649671971,9.37302002149119e-06,3.76595800714568e-05,FALSE
"CJI97_000297",0.426256651923499,6.70590570254493,9.39200549972754e-06,3.77077839855132e-05,FALSE
"CJI97_001027",-0.546382748035053,5.94053461937908,9.47040554601273e-06,3.79942812834831e-05,FALSE
"CJI97_001343",-1.2956584260219,5.48032459855903,9.72913006373508e-06,3.90032584130123e-05,FALSE
"CJI97_003609",0.510358795020963,5.64476598266723,9.73676362390912e-06,3.90048823419552e-05,FALSE
"CJI97_001603",0.514281052916405,5.30079419353518,9.75004508892934e-06,3.90291122402542e-05,FALSE
"CJI97_002214",0.493968279691391,5.33081595074348,9.82296296839053e-06,3.92918518735621e-05,FALSE
"CJI97_004030",-0.438978606160482,7.07896224940038,9.8401708861334e-06,3.93315274826488e-05,FALSE
"CJI97_004986",0.470094259111704,6.8802952362588,9.92951447178216e-06,3.96592598739723e-05,FALSE
"CJI97_005025",-0.756052143907506,8.54058511031835,9.96947547673991e-06,3.97894154382312e-05,TRUE
"CJI97_003936",0.515510930632437,4.46722549813908,9.99087472337241e-06,3.98453510771009e-05,FALSE
"CJI97_001906",0.809572242932798,6.60567477321879,1.01333509019919e-05,4.03837233878494e-05,FALSE
"CJI97_000370",1.71647690788604,8.7922402138781,1.01650388571829e-05,4.04801104600433e-05,TRUE
"CJI97_002340",1.0129831088343,6.7479739040754,1.05104713965983e-05,4.18248552035725e-05,FALSE
"CJI97_002758",0.70353991491588,5.31827517348454,1.05280773615279e-05,4.1864042330733e-05,FALSE
"CJI97_004251",-0.643287595213453,5.82187584849132,1.05727835771528e-05,4.20108543316026e-05,FALSE
"CJI97_002839",0.50057775935912,6.05259240019988,1.08162395677586e-05,4.29465994905265e-05,FALSE
"CJI97_004421",0.38389132120852,4.80274593413522,1.08575496331766e-05,4.30639270948512e-05,FALSE
"CJI97_003352",-0.784726669504989,5.80527730174864,1.08617503291498e-05,4.30639270948512e-05,FALSE
"CJI97_003540",1.62573180208042,8.32241380158228,1.08811017285593e-05,4.31089757175521e-05,TRUE
"CJI97_000874",0.67901080270022,4.4745455849445,1.0943310560415e-05,4.33236271342622e-05,TRUE
"CJI97_002616",-1.2223428288845,1.00945601542433,1.09991752646367e-05,4.35128663694867e-05,TRUE
"CJI97_003467",0.711578545130099,4.96335023638627,1.10072756273793e-05,4.35130104654498e-05,FALSE
"CJI97_001392",0.654104266781802,5.88372647813962,1.10382071498071e-05,4.3603342445358e-05,FALSE
"CJI97_002810",0.607444599146503,5.8021903623263,1.13776604283636e-05,4.49113794231528e-05,FALSE
"CJI97_004044",0.526472738355906,6.96791282247247,1.14734569360039e-05,4.52564134697931e-05,TRUE
"CJI97_005292",0.481071010370766,5.79257710234383,1.15003904740758e-05,4.53295157035156e-05,FALSE
"CJI97_003989",-1.09373037275697,5.27449594908093,1.15186575994749e-05,4.53683769392456e-05,FALSE
"CJI97_002877",1.26568292699512,6.1465254640235,1.15642782840003e-05,4.55148399857517e-05,FALSE
"CJI97_004359",-0.64767038650581,7.67505093407405,1.17275048438903e-05,4.61186912083e-05,TRUE
"CJI97_000995",-0.470844456489887,9.82581254734972,1.17347967066338e-05,4.61186912083e-05,TRUE
"CJI97_004108",0.900019440241096,5.79182368059627,1.19262662374324e-05,4.68370688625801e-05,FALSE
"CJI97_004595",-0.402138993721768,4.55617252249009,1.19747981563153e-05,4.69934624374381e-05,TRUE
"CJI97_001049",0.418954449471348,5.08557727159627,1.19935895468495e-05,4.70059705248963e-05,FALSE
"CJI97_003122",0.624561195406654,7.02919374715691,1.19954079712347e-05,4.70059705248963e-05,TRUE
"CJI97_004712",-1.53200013397328,5.8498523357193,1.21899875394687e-05,4.77337973606482e-05,FALSE
"CJI97_005521",-0.69405537900874,6.80901030268823,1.22716553028867e-05,4.80187469284821e-05,FALSE
"CJI97_001602",0.776366259237901,6.9063011922558,1.23596573350814e-05,4.83280514348543e-05,FALSE
"CJI97_001983",0.575914624431184,7.15573529417529,1.2389113650858e-05,4.84081515278999e-05,FALSE
"CJI97_002603",0.718032140218023,4.18369278525335,1.24315870138063e-05,4.85389605835737e-05,FALSE
"CJI97_002556",0.581295044354701,5.84463205302277,1.25364846218377e-05,4.89131388426871e-05,FALSE
"CJI97_003960",-0.615585057426799,6.56134879432764,1.27052556339633e-05,4.95358088156545e-05,FALSE
"CJI97_001443",-1.36488462502562,6.49485184023687,1.2865045446579e-05,5.0122588613531e-05,FALSE
"CJI97_004843",0.436094900080568,6.10820707658378,1.29476226185213e-05,5.04079160530597e-05,FALSE
"CJI97_004804",1.35364282090746,9.20474477317976,1.30962739483252e-05,5.09498876893746e-05,FALSE
"CJI97_001616",0.755736224700397,7.98523510749463,1.31165237801539e-05,5.09919036871111e-05,FALSE
"CJI97_002364",-0.717272709807216,7.4211500395198,1.32304630973651e-05,5.1397824962838e-05,TRUE
"CJI97_005138",0.607254448387156,8.37716947601658,1.32981365875892e-05,5.16235575731162e-05,TRUE
"CJI97_002784",-0.959038708648763,5.66719264636916,1.35844303285296e-05,5.26970424534478e-05,FALSE
"CJI97_001356",-0.476937143686133,8.75844823852776,1.37345478540632e-05,5.32411064802624e-05,FALSE
"CJI97_000963",1.59191941362996,7.71136800804923,1.3910412361085e-05,5.38841242644755e-05,TRUE
"CJI97_003481",-0.565733544344012,4.72421225026039,1.39213794539738e-05,5.38879221905615e-05,FALSE
"CJI97_002244",0.74971865101224,1.23779170301441,1.40622831555836e-05,5.43943225143578e-05,FALSE
"CJI97_004033",0.796015127015313,6.10716792094591,1.43956316091869e-05,5.56438597157395e-05,FALSE
"CJI97_003674",1.3366765185494,2.89732387271427,1.44134222299416e-05,5.56444604498415e-05,FALSE
"CJI97_004669",0.721085014730423,6.98092754498766,1.44164113619122e-05,5.56444604498415e-05,FALSE
"CJI97_004149",-0.485199578910307,4.2002951522638,1.44903084635359e-05,5.588971012812e-05,FALSE
"CJI97_000119",0.633231202778837,6.81944529919907,1.45120814198605e-05,5.59337081011194e-05,TRUE
"CJI97_003289",0.922873541937254,8.2779097848142,1.47018120153519e-05,5.66245379263659e-05,FALSE
"CJI97_001232",-0.465359699812127,5.35934917322289,1.47440380211837e-05,5.67466684467243e-05,TRUE
"CJI97_005257",1.30225592208889,-0.0995998586511136,1.48061148239643e-05,5.69449719102719e-05,FALSE
"CJI97_000984",-0.997241629983733,7.77215945007651,1.4893891290589e-05,5.72417645327764e-05,FALSE
"CJI97_003911",2.27162874028951,5.87373069495985,1.49070021195734e-05,5.72513761118991e-05,TRUE
"CJI97_004509",1.12694964881735,5.25809394600177,1.49948051483492e-05,5.75476305693403e-05,FALSE
"CJI97_001810",0.62832544871502,5.57085499229107,1.50236323433157e-05,5.76172850920623e-05,FALSE
"CJI97_000549",0.420951147516487,5.69482709667051,1.51054855541835e-05,5.78900568539588e-05,FALSE
"CJI97_005044",1.61934948424703,3.18547751970881,1.51787727648572e-05,5.81296365075722e-05,FALSE
"CJI97_002722",-2.09936951701209,8.33024862525785,1.52123593445562e-05,5.82151998708054e-05,FALSE
"CJI97_003885",0.844935746622435,5.12191011689839,1.52226921826735e-05,5.82151998708054e-05,FALSE
"CJI97_002928",0.89653486619877,5.97937870656088,1.525307018351e-05,5.82636143394616e-05,FALSE
"CJI97_000029",0.569471265943421,5.60296826662557,1.52569471945254e-05,5.82636143394616e-05,FALSE
"CJI97_002219",0.585334759121503,4.88539608423178,1.53145792218731e-05,5.84423405100619e-05,FALSE
"CJI97_002605",-0.463866597777081,6.7512096368465,1.56730346477501e-05,5.97679823033635e-05,FALSE
"CJI97_002258",0.589789422601643,7.26404554838777,1.56998421972113e-05,5.98279297289208e-05,TRUE
"CJI97_004011",0.514018362775888,4.26667953174181,1.57407930085047e-05,5.99416507225769e-05,FALSE
"CJI97_004654",1.57390785121686,4.15833696104605,1.58536342280504e-05,6.03287801795205e-05,TRUE
"CJI97_002691",0.947114502336774,7.07456606577801,1.58890629873006e-05,6.04026931768975e-05,TRUE
"CJI97_004154",0.481575683453269,6.27514721338012,1.58954455728678e-05,6.04026931768975e-05,FALSE
"CJI97_005494",0.417815914665782,5.48195325681233,1.60415376687821e-05,6.08777173419157e-05,FALSE
"CJI97_000136",0.509826646699101,7.3131369455849,1.60430159488888e-05,6.08777173419157e-05,FALSE
"CJI97_003686",0.931772217527624,4.55724243863565,1.65556861611993e-05,6.27789757735991e-05,FALSE
"CJI97_003226",-1.32513782744516,6.95756623781723,1.66087307889712e-05,6.29358927930397e-05,FALSE
