clade,capacity,peak
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.5104710899883091,0.718239
II,0.39450470343368726,0.48702566666666663
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.3655131067950318,0.47368499999999997
II,0.39450470343368726,0.48702566666666663
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666666
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.43316016561856124,0.5003663333333334
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.5104710899883091,0.718239
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4718156278034351,0.567447
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.46215176225721666,0.5836566666666667
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679749999999999
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.4718156278034351,0.567447
II,0.3655131067950318,0.47368499999999997
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666666
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.4718156278034351,0.567447
II,0.4814794933496537,0.617711
II,0.3655131067950318,0.47368499999999997
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.5104710899883091,0.718239
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679749999999999
II,0.3655131067950318,0.47368499999999997
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666666
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666666
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679749999999999
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679749999999999
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679749999999999
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666666
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679749999999999
II,0.49114335889587213,0.6679750000000001
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.3655131067950318,0.47368499999999997
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.3655131067950318,0.47368499999999997
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.5104710899883091,0.718239
II,0.4718156278034351,0.567447
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679750000000001
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666666
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.3655131067950318,0.47368499999999997
II,0.3655131067950318,0.47368499999999997
II,0.3655131067950318,0.47368499999999997
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679749999999999
II,0.4718156278034351,0.567447
II,0.5104710899883091,0.718239
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.46215176225721666,0.5836566666666667
II,0.46215176225721666,0.5836566666666667
II,0.46215176225721666,0.5836566666666667
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679749999999999
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.4718156278034351,0.567447
II,0.46215176225721666,0.5836566666666666
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4718156278034351,0.567447
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679750000000001
II,0.46215176225721666,0.5836566666666667
II,0.4718156278034351,0.567447
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.3655131067950318,0.47368499999999997
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.3655131067950318,0.47368499999999997
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.4718156278034351,0.567447
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666666
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4718156278034351,0.567447
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666666
II,0.4138324345261242,0.5210880000000001
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.3655131067950318,0.47368499999999997
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.5104710899883091,0.718239
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679749999999999
II,0.4718156278034351,0.567447
II,0.43316016561856124,0.5003663333333334
II,0.3655131067950318,0.47368499999999997
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.5104710899883091,0.718239
II,0.46215176225721666,0.5836566666666667
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666666
II,0.3655131067950318,0.47368499999999997
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666666
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666666
II,0.49114335889587213,0.6679750000000001
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679749999999999
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.46215176225721666,0.5836566666666666
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679749999999999
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.5104710899883091,0.718239
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679750000000001
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679750000000001
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.3655131067950318,0.47368499999999997
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.3655131067950318,0.47368499999999997
II,0.4138324345261242,0.5210880000000001
II,0.3655131067950318,0.47368499999999997
II,0.39450470343368726,0.48702566666666663
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4718156278034351,0.567447
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4718156278034351,0.567447
II,0.4718156278034351,0.567447
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.4718156278034351,0.567447
II,0.4814794933496537,0.617711
II,0.4718156278034351,0.567447
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.46215176225721666,0.5836566666666667
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4718156278034351,0.567447
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.5104710899883091,0.718239
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679749999999999
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666666
II,0.5104710899883091,0.718239
II,0.49114335889587213,0.6679749999999999
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666667
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.5104710899883091,0.718239
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.5104710899883091,0.718239
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666666
II,0.43316016561856124,0.5003663333333334
II,0.49114335889587213,0.6679749999999999
II,0.39450470343368726,0.48702566666666663
II,0.46215176225721666,0.5836566666666666
II,0.46215176225721666,0.5836566666666667
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.46215176225721666,0.5836566666666667
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.49114335889587213,0.6679750000000001
II,0.4814794933496537,0.617711
II,0.4138324345261242,0.5210880000000001
II,0.4138324345261242,0.5210880000000001
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.5104710899883091,0.718239
II,0.39450470343368726,0.48702566666666663
II,0.5104710899883091,0.718239
II,0.3655131067950318,0.47368499999999997
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679750000000001
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.5104710899883091,0.718239
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.39450470343368726,0.48702566666666663
II,0.4718156278034351,0.567447
II,0.4138324345261242,0.5210880000000001
II,0.3655131067950318,0.47368499999999997
II,0.39450470343368726,0.48702566666666663
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.3655131067950318,0.47368499999999997
II,0.46215176225721666,0.5836566666666667
II,0.43316016561856124,0.5003663333333334
II,0.43316016561856124,0.5003663333333334
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.39450470343368726,0.48702566666666663
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.39450470343368726,0.48702566666666663
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.43316016561856124,0.5003663333333334
II,0.4428240311647797,0.5344286666666668
II,0.4428240311647797,0.5344286666666668
II,0.4814794933496537,0.617711
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.49114335889587213,0.6679749999999999
II,0.4428240311647797,0.5344286666666668
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
II,0.43316016561856124,0.5003663333333334
II,0.46215176225721666,0.5836566666666667
II,0.4428240311647797,0.5344286666666668
II,0.46215176225721666,0.5836566666666666
II,0.49114335889587213,0.6679749999999999
II,0.5104710899883091,0.718239
II,0.4138324345261242,0.5210880000000001
II,0.4428240311647797,0.5344286666666668
