Group,Isolate,T,CUE,lo,hi
Clade1,Clade1_2068,22,0.225654046554004,0.20534081316968156,0.2472034595507336
Clade1,Clade1_2068,22.18487394957983,0.22665220883867587,0.20651298465709744,0.24781516154531535
Clade1,Clade1_2068,22.369747899159663,0.22760789403509762,0.20758997789759237,0.24842218115295187
Clade1,Clade1_2068,22.554621848739497,0.22850274868324438,0.20887659553744276,0.2490674972980475
Clade1,Clade1_2068,22.73949579831933,0.22940249422915682,0.2099918385272146,0.24978531352900285
Clade1,Clade1_2068,22.92436974789916,0.23031459912682326,0.21108647474162806,0.25044353347856585
Clade1,Clade1_2068,23.10924369747899,0.2312032254278818,0.2123049165415203,0.2510536286437555
Clade1,Clade1_2068,23.294117647058822,0.23208039036681072,0.21342685814601656,0.25169822336288644
Clade1,Clade1_2068,23.478991596638657,0.23298212153901982,0.21446746645522677,0.25238023417043814
Clade1,Clade1_2068,23.66386554621849,0.23388840548270573,0.21552021922948297,0.25309455243113776
Clade1,Clade1_2068,23.84873949579832,0.23477100666390302,0.21652903264617654,0.2538014569916524
Clade1,Clade1_2068,24.03361344537815,0.2356183229115476,0.21761578520222374,0.25450830716333855
Clade1,Clade1_2068,24.218487394957982,0.23644666623022537,0.21860090475981814,0.25516785489900207
Clade1,Clade1_2068,24.403361344537814,0.23725396928440265,0.21968462788409582,0.25583924208009956
Clade1,Clade1_2068,24.58823529411765,0.2380457832108328,0.22069408539173851,0.25656550537104783
Clade1,Clade1_2068,24.77310924369748,0.23887074956783455,0.22168591929259968,0.25717430818525155
Clade1,Clade1_2068,24.95798319327731,0.23967673436343576,0.22254778469915712,0.25778859939039556
Clade1,Clade1_2068,25.142857142857142,0.240462828514285,0.2234183106285557,0.2583581939186004
Clade1,Clade1_2068,25.327731092436974,0.2412014043245539,0.2242954147048343,0.2589801111490433
Clade1,Clade1_2068,25.51260504201681,0.24196711702747625,0.2252090365731018,0.2596259493391366
Clade1,Clade1_2068,25.69747899159664,0.2427025605570507,0.22602148053484267,0.26024622174276074
Clade1,Clade1_2068,25.88235294117647,0.24341056930982055,0.22683535746253264,0.26094213393922705
Clade1,Clade1_2068,26.067226890756302,0.2441118343616777,0.2275743567527365,0.2616377189284558
Clade1,Clade1_2068,26.252100840336134,0.24476879475873364,0.22830213870943283,0.26219846663164165
Clade1,Clade1_2068,26.436974789915965,0.2453830043075111,0.2289798013811146,0.2627609285763327
Clade1,Clade1_2068,26.6218487394958,0.2459909736106446,0.2297278914954384,0.26329308147122954
Clade1,Clade1_2068,26.80672268907563,0.24655817283994935,0.23038055276124536,0.2638385751596628
Clade1,Clade1_2068,26.991596638655462,0.24707002253819002,0.2309351774735768,0.2642761784297437
Clade1,Clade1_2068,27.176470588235293,0.247589425013501,0.2314913933286952,0.26461220940091534
Clade1,Clade1_2068,27.36134453781513,0.2480742544127163,0.2320009658323619,0.26509826459404984
Clade1,Clade1_2068,27.54621848739496,0.24854648738008128,0.23250982965174122,0.2654896906987688
Clade1,Clade1_2068,27.73109243697479,0.24895165939028685,0.23293265921543088,0.265764957716806
Clade1,Clade1_2068,27.915966386554622,0.24931478069859137,0.23333837919310266,0.26610768987514966
Clade1,Clade1_2068,28.100840336134453,0.2496591085681465,0.2336811690357495,0.266378982605046
Clade1,Clade1_2068,28.285714285714285,0.24995284307135965,0.23401595622200652,0.26658457005994424
Clade1,Clade1_2068,28.470588235294116,0.25022161040034596,0.23433415333254734,0.2667720401481958
Clade1,Clade1_2068,28.65546218487395,0.2504586215232992,0.23458703756958432,0.26697183019352544
Clade1,Clade1_2068,28.840336134453782,0.25062999026602956,0.23476217982755337,0.2671050622635453
Clade1,Clade1_2068,29.025210084033613,0.2507251679271194,0.23492682903085138,0.26728956216378985
Clade1,Clade1_2068,29.210084033613445,0.250786239968981,0.23503037729494705,0.2672444835229944
Clade1,Clade1_2068,29.39495798319328,0.2508185179610152,0.2351879051724864,0.26722045525140575
Clade1,Clade1_2068,29.57983193277311,0.25079804464431726,0.23519993341112125,0.2670859970151893
Clade1,Clade1_2068,29.764705882352942,0.2507215139398252,0.23513983249441334,0.2668996777767049
Clade1,Clade1_2068,29.949579831932773,0.25056809772535915,0.23504996151284632,0.2666271654148187
Clade1,Clade1_2068,30.134453781512605,0.25036138827828114,0.23490688871162496,0.26637686175031783
Clade1,Clade1_2068,30.319327731092436,0.2501046250412905,0.23470805902579905,0.26607640173300584
Clade1,Clade1_2068,30.504201680672267,0.24977004932830424,0.2343390558220686,0.26564694904804725
Clade1,Clade1_2068,30.689075630252102,0.24939231259037625,0.23401801171156117,0.26519436577836775
Clade1,Clade1_2068,30.873949579831933,0.24890985795947335,0.2336207873336685,0.2646414576225039
Clade1,Clade1_2068,31.058823529411764,0.2483600530865417,0.23307202991595632,0.26401314668866466
Clade1,Clade1_2068,31.2436974789916,0.2477344735073702,0.23245599551658291,0.26335682265744736
Clade1,Clade1_2068,31.42857142857143,0.2470668452529436,0.2317994329589966,0.26260116958854524
Clade1,Clade1_2068,31.613445378151262,0.24629212705715403,0.23108474361951115,0.2616977332002459
Clade1,Clade1_2068,31.798319327731093,0.24540605068386243,0.23023686996258894,0.2607911349831835
Clade1,Clade1_2068,31.983193277310924,0.24446733300752674,0.22932609974794502,0.25974515861529723
Clade1,Clade1_2068,32.168067226890756,0.24344206180175298,0.22836097540976408,0.25865566873338897
Clade1,Clade1_2068,32.35294117647059,0.24234653024634073,0.22731584642386468,0.25743288423493144
Clade1,Clade1_2068,32.53781512605042,0.2411237449068785,0.22616981748513773,0.25625211521470054
Clade1,Clade1_2068,32.72268907563026,0.2398339572204973,0.22493268633504832,0.25485650604498583
Clade1,Clade1_2068,32.90756302521008,0.23843522317539334,0.2235914269296611,0.2534837711755392
Clade1,Clade1_2068,33.09243697478992,0.23697558884192654,0.22212204531279073,0.2519535386270223
Clade1,Clade1_2068,33.27731092436975,0.23542689832739333,0.22060258239102762,0.2503195919154533
Clade1,Clade1_2068,33.46218487394958,0.23377870353561025,0.2190092129532876,0.2486473470923926
Clade1,Clade1_2068,33.64705882352941,0.23202523813724246,0.21727647749648607,0.24687577407008182
Clade1,Clade1_2068,33.831932773109244,0.23017579283704293,0.21541270377959837,0.24503070072014696
Clade1,Clade1_2068,34.016806722689076,0.22825125389892914,0.2135097660045741,0.24309398846044603
Clade1,Clade1_2068,34.20168067226891,0.22623304222164117,0.21141266087068103,0.24098189304857406
Clade1,Clade1_2068,34.38655462184874,0.22410237364738161,0.2092778346796181,0.23886007012854216
Clade1,Clade1_2068,34.57142857142857,0.22189403756785311,0.2070642473842896,0.23667954691331786
Clade1,Clade1_2068,34.75630252100841,0.21959566782357537,0.20476084252353402,0.23440605179723711
Clade1,Clade1_2068,34.94117647058823,0.2172064949376759,0.20234930014842184,0.23203793978854878
Clade1,Clade1_2068,35.12605042016807,0.21472447457073562,0.1998556517390023,0.22961311724302574
Clade1,Clade1_2068,35.3109243697479,0.2121558792388563,0.19727962793071457,0.22705407843673903
Clade1,Clade1_2068,35.49579831932773,0.20948898474274366,0.1946938131809405,0.22436591030278827
Clade1,Clade1_2068,35.680672268907564,0.20673218414420236,0.19198639107403753,0.22160360472128046
Clade1,Clade1_2068,35.865546218487395,0.2039008173142422,0.18920856403903222,0.21874403178878019
Clade1,Clade1_2068,36.05042016806723,0.20097372488161647,0.18634012230478747,0.21587461192669047
Clade1,Clade1_2068,36.23529411764706,0.19800518295406996,0.183315705896008,0.21289971103080443
Clade1,Clade1_2068,36.42016806722689,0.19495585112912162,0.18028158201613592,0.20986691618249056
Clade1,Clade1_2068,36.60504201680672,0.19182539109622077,0.1771718061812621,0.2066800247927578
Clade1,Clade1_2068,36.78991596638656,0.1886483994442099,0.17402983105896394,0.2034502211768184
Clade1,Clade1_2068,36.97478991596638,0.18537386027104286,0.17082900033694534,0.2002000075548197
Clade1,Clade1_2068,37.15966386554622,0.18208579997890362,0.1675934536014999,0.1969213260015511
Clade1,Clade1_2068,37.34453781512605,0.1787509259172047,0.16427402686985162,0.1935087191089957
Clade1,Clade1_2068,37.529411764705884,0.17533503045563723,0.1609195804021058,0.18998344126816835
Clade1,Clade1_2068,37.714285714285715,0.1719152888373388,0.15761080834388566,0.18649311938730595
Clade1,Clade1_2068,37.89915966386555,0.16841093204190094,0.1542741148113476,0.18294682976212615
Clade1,Clade1_2068,38.08403361344538,0.16489526522175096,0.15087450183687262,0.17936885437127212
Clade1,Clade1_2068,38.26890756302521,0.16135203430770484,0.1474755757246514,0.17569948060886667
Clade1,Clade1_2068,38.45378151260505,0.15779289314905476,0.14406233119097453,0.1720616686414302
Clade1,Clade1_2068,38.63865546218487,0.15421262024657456,0.14063102181066559,0.16832790423975222
Clade1,Clade1_2068,38.82352941176471,0.150601040159917,0.13715544539170701,0.16453804777297223
Clade1,Clade1_2068,39.008403361344534,0.14698568004522977,0.13373320426124985,0.16076156446576453
Clade1,Clade1_2068,39.19327731092437,0.14338988903291536,0.13028699045110242,0.15699854240314265
Clade1,Clade1_2068,39.378151260504204,0.13979830270049318,0.12684725225699617,0.15325007872229718
Clade1,Clade1_2068,39.563025210084035,0.1362139604559736,0.12350052261282676,0.1495293839000185
Clade1,Clade1_2068,39.747899159663866,0.13264285285139019,0.12011147091213684,0.14585976050056013
Clade1,Clade1_2068,39.9327731092437,0.12910774590411817,0.11673186178001885,0.1421682988264687
Clade1,Clade1_2068,40.11764705882353,0.12558786541846978,0.11346167378150457,0.13845357278740655
