T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,n0_ramp_factor,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
26,12,R5,0.00762082354115688,0.0034615857882342883,10.282410073144193,357.10999999999996,TRUE,TRUE,1051.9753833175462,TRUE,52.2,410.3,0,1,42000000,Clade4_2079,13,1300,42000000,6.451248319715571,78274076103.79156,8.241870924367352e-11,594.4242362102367,1856.2368586644714,0.45724941246941286,1.427874506664978,0.24255668703167915,3.122747602787776
26,13,R1,0.004763671923340294,6.634818297670022e-4,10.986460471875278,363.32,TRUE,TRUE,588.1710438046489,TRUE,125.4,513.8,0,1,69000000,glab_2048,8,800,69000000,0.646927386001476,67278390502.084366,9.615678692275396e-12,228.6562523203341,216.56462923855202,0.28582031540041763,0.27070578654819,0.5135793530611645,0.9471187734466915
26,13,R2,0.004392501650456086,5.632585326119469e-4,11.453310481416102,391.4,TRUE,TRUE,705.9660728762587,TRUE,130.4,522.8,0,1,69000000,glab_2048,8,800,69000000,0.5873278135659129,71948522374.12592,8.163167139303577e-12,210.84007922189213,183.85111665136932,0.26355009902736515,0.22981389581421166,0.5341899728860295,0.8719932060824209
26,13,R3,0.004212404712210853,6.776202262403792e-4,9.332776320696103,677.51,TRUE,TRUE,1650.8905731119194,TRUE,80.2,759.7,0,1,69000000,glab_2048,8,800,69000000,2.6310983478928054,267916716435.50082,9.820582988991002e-12,202.19542618612095,221.17949049460134,0.2527442827326512,0.2764743631182517,0.4775800790735121,1.0938896822077744
26,13,R4,0.005815834468670496,4.061240813024075e-4,10.54343362277349,388.4,TRUE,TRUE,841.4542908675694,TRUE,125.4,514.8,0,1,69000000,glab_2048,8,800,69000000,0.5986078610586001,101702766013.24638,5.8858562507595295e-12,279.1600544961838,132.56144651766866,0.3489500681202298,0.16570180814708582,0.6780312755315429,0.4748582198012173
26,13,R5,0.005289873498297405,6.209853760444072e-4,10.182942993208322,416.47,TRUE,TRUE,1176.7350205229995,TRUE,127.4,544.9,0,1,69000000,glab_2048,8,800,69000000,0.9453285232756194,105038976153.5274,8.999788058614598e-12,253.91392791827545,202.69352029255566,0.3173924098978443,0.2533669003656946,0.5560880115145095,0.7982764945363472
26,14,R1,0.0054549496144885214,6.95456569460497e-4,10.524027598310727,359.28999999999996,TRUE,TRUE,736.9860086609162,TRUE,192.6,552.9,0,1,69000000,glab_2049,8,800,69000000,0.7775263475653437,77142585659.41417,1.0079080716818798e-11,261.837581495449,227.0013847547545,0.32729697686931125,0.28375173094344314,0.5356315669840283,0.8669549399985579
26,14,R2,0.0016286937112997308,0.0010297683333151827,10.042364723477855,352.29999999999995,TRUE,TRUE,17.22200925458901,TRUE,86.2,439.5,0,1,69000000,glab_2049,8,800,69000000,0.4899934211072109,32832186582.736385,1.49241787436983e-11,78.17729814238707,336.12284059733787,0.09772162267798384,0.4201535507466723,0.18869725310784957,4.299494208473993
26,14,R3,0.007984904223187582,2.2747097466316915e-4,10.81728893087631,346.28,TRUE,TRUE,683.8153426681324,TRUE,124.4,472.6,0,1,69000000,glab_2049,8,800,69000000,0.42387425949465146,128576069753.248,3.2966807922198434e-12,383.2754027130039,74.2479523633087,0.4790942533912549,0.09280994045413588,0.8377176781479833,0.19371958606721615
26,14,R4,0.008555513009927102,1.9044616753877892e-4,10.82822235811105,312.13000000000005,TRUE,TRUE,410.6295607036809,TRUE,227.7,540.8,0,1,69000000,glab_2049,8,800,69000000,0.29931339627867015,108443370691.73587,2.7600893846199848e-12,410.6646244765009,62.1628231739558,0.5133307805956261,0.07770352896744476,0.8685295799073187,0.15137126372450152
26,14,R5,0.00551016971793351,4.125886384143724e-4,10.343853157775012,302.11,TRUE,TRUE,280.5230838137959,TRUE,127.4,453.6,0,1,69000000,glab_2049,8,800,69000000,0.32077353476433457,53645136676.08563,5.979545484266267e-12,264.4881464608085,134.67151849150972,0.3306101830760106,0.16833939811438714,0.6626124072240692,0.5091778981159943
26,15,R1,0.006116379133474172,4.64506944402973e-4,11.453824874783074,311.16999999999996,TRUE,TRUE,359.6341752154203,TRUE,122.3,434.5,0,1,69000000,glab_2050,8,800,69000000,0.43345848212056637,64387918472.90983,6.7319847014923615e-12,293.5861984067602,151.61797909173964,0.36698274800845027,0.18952247386467455,0.6594416971924066,0.5164342871515871
26,15,R2,0.005299302451147736,4.644681441384113e-4,11.198115503978448,288.06,TRUE,TRUE,261.8691107181585,TRUE,123.4,413.4,0,1,69000000,glab_2050,8,800,69000000,0.31571513435406223,46901697232.304855,6.731422378817554e-12,254.36651765509134,151.6053144421107,0.31795814706886416,0.1895066430526384,0.6265619866803671,0.5960112826157418
26,15,R3,0.008014525284538675,5.720895091009216e-4,10.905317447375737,328.22,TRUE,TRUE,809.0261939345492,TRUE,128.4,457.6,0,1,69000000,glab_2050,8,800,69000000,0.9194726132692835,110898048830.30734,8.291152305810458e-12,384.6972136578564,186.73360274721435,0.4808715170723205,0.23341700343401794,0.6732174790257648,0.48540409474681623
26,15,R4,0.004481907882314939,6.230072754537007e-4,10.440548005718,315.18,TRUE,TRUE,330.14646145026563,TRUE,125.4,441.6,0,1,69000000,glab_2050,8,800,69000000,0.43183972055119807,47827596710.380714,9.029090948604358e-12,215.1315783511171,203.35348093697155,0.26891447293889637,0.25419185117121446,0.5140723033627317,0.9452516571280741
26,15,R5,0.003074669351729088,7.830350449842474e-4,10.403450354780809,326.21,TRUE,TRUE,213.13413206864425,TRUE,125.4,452.6,0,1,69000000,glab_2050,8,800,69000000,0.43967139119260185,38743254451.52948,1.1348333985278947e-11,147.58412888299623,255.58754827899008,0.1844801611037453,0.3194844353487376,0.3660577794597905,1.731809173611197
26,16,R1,0.006876844752508762,0.005738467284649759,10.289789262357875,234.67999999999998,TRUE,TRUE,495.5411251438063,TRUE,77.2,311.9,0,1,14000000,para_2051,38,3800,14000000,3.3563314554910595,8188360767.093355,4.0989052033212574e-10,1567.9206035719978,9231.567672434207,0.41261068515052574,2.4293599137984754,0.14518471278454279,5.887777513353085
26,16,R2,0.007438420607075621,0.00438185817959395,10.322811878054987,302.90000000000003,TRUE,TRUE,1060.1837770251343,TRUE,71.2,374.1,0,1,14000000,para_2051,38,3800,14000000,5.01733308222932,16030336964.880869,3.1298986997099637e-10,1695.9598984132415,7049.168063419534,0.44630523642453723,1.8550442272156666,0.19393197055721614,4.1564473723788
26,16,R3,0.007975789172778263,0.0037008122247246165,9.59237491173602,334.98,TRUE,TRUE,1725.6019410027527,TRUE,70.2,407.2,0,1,14000000,para_2051,38,3800,14000000,6.247823771193617,23635225859.971695,2.643437303374726e-10,1818.4799313934438,5953.558119413807,0.47854735036669577,1.56672582089837,0.23397722958967831,3.2739201663071325
26,16,R4,0.007267861563844594,0.004473484398630279,10.757918322908106,338.98,TRUE,TRUE,1507.1630803572132,TRUE,70.2,410.2,0,1,14000000,para_2051,38,3800,14000000,6.615396477541507,20703224250.41624,3.195345999021628e-10,1657.0724365565675,7196.568684464422,0.4360716938306757,1.8938338643327428,0.18716281967000217,4.342941518850587
26,16,R5,0.008029963351311543,0.005163698531155088,10.15236013397847,269.79999999999995,TRUE,TRUE,767.4201748280617,TRUE,73.2,344,0,1,14000000,para_2051,38,3800,14000000,4.969227236006493,13472742625.144827,3.688356093682206e-10,1830.831644099032,8306.927628204945,0.48179780107869263,2.1860335863697222,0.1805952967438084,4.537242763407039
26,17,R1,0.00845887169877273,0.0030638169973550198,10.346032342710414,351.02000000000004,TRUE,TRUE,1126.2682310377747,TRUE,70.2,422.2,0,1,14000000,para_2052,38,3800,14000000,6.692391223632594,30580637554.965424,2.1884407123964427e-10,1928.6227473201827,4928.813312693357,0.5075323019263639,1.2970561349193046,0.2812454582793988,2.5556129728024484
26,17,R2,0.00948782515992404,0.002630203979217589,11.029120624265744,298.86,TRUE,TRUE,1192.076468153969,TRUE,74.2,373.1,0,1,14000000,para_2052,38,3800,14000000,4.44643874895411,23667420084.99097,1.8787171280125636e-10,2163.224136462681,4231.252845407632,0.5692695095954424,1.1134875908967452,0.33829571090737776,1.9559937290301344
26,17,R3,0.009125874148377924,0.00249783708667766,10.125756146873345,303.88,TRUE,TRUE,1579.5007143233559,TRUE,76.2,381.1,0,1,14000000,para_2052,38,3800,14000000,4.10818940511687,23025781776.719337,1.7841693476268998e-10,2080.6993058301664,4018.3120259416255,0.5475524489026754,1.057450533142533,0.3411535399173809,1.9312314925478298
26,17,R4,0.008802141234284301,0.0032273947469214524,10.344294835999525,336.96999999999997,TRUE,TRUE,1445.5179929900532,TRUE,79.2,416.2,0,1,14000000,para_2052,38,3800,14000000,6.752129688629772,29289821374.031456,2.305281962086752e-10,2006.8882014168205,5191.963556464275,0.528128474057058,1.366306199069546,0.2787789315455395,2.5870716429539318
26,17,R5,0.008962296457314627,0.0029478351182428363,10.444684825489837,306.88,TRUE,TRUE,1156.424713722404,TRUE,73.2,380.1,0,1,14000000,para_2052,38,3800,14000000,4.817982234951491,22881792428.583294,2.1055965130305975e-10,2043.403592267735,4742.231336585506,0.5377377874388776,1.2479556148909228,0.30113668266752247,2.3207511988968648
26,18,R1,0.008817005334314773,0.0015922451531465692,10.475963655301927,333.96999999999997,TRUE,TRUE,998.1337115761062,TRUE,79.2,413.2,0,1,14000000,para_2053,38,3800,14000000,3.251188521674788,28586451786.961185,1.1373179665332637e-10,2010.2772162237684,2561.471234958003,0.5290203200588864,0.6740713776205272,0.43971737239920167,1.2741880643554386
26,18,R2,0.00743085721301037,0.00204883342579373,10.872554103917468,372.08,TRUE,TRUE,1235.5345221466087,TRUE,70.2,443.3,0,1,14000000,para_2053,38,3800,14000000,4.101889399026833,28028853328.634228,1.4634524469955214e-10,1694.2354445663643,3295.992375935347,0.44585143278062217,0.8673664147198281,0.33951064069776843,1.9454157841556363
26,18,R3,0.007685036091984291,0.0018705806562054291,10.455378349644647,348,TRUE,TRUE,1293.9426338394408,TRUE,70.2,419.2,0,1,14000000,para_2053,38,3800,14000000,3.286836268875511,24599691871.935867,1.336129040146735e-10,1752.1882289724185,3009.2341836119313,0.4611021655190575,0.7919037325294556,0.36799680371592697,1.717414906603222
26,18,R4,0.007348858806902082,0.0023531911488672117,10.643244620353276,376.08000000000004,TRUE,TRUE,925.7380176812368,TRUE,73.2,449.3,0,1,14000000,para_2053,38,3800,14000000,4.758136801033149,28307906583.165142,1.6808508206194368e-10,1675.539807973675,3785.617702317655,0.440931528414125,0.9962151848204356,0.3068103794509109,2.2593421441271615
26,18,R5,0.0077186153960242115,0.002017885073388092,11.142663602619818,367.07,TRUE,TRUE,1043.1129378718977,TRUE,70.2,437.3,0,1,14000000,para_2053,38,3800,14000000,4.183156819712797,29022562408.694588,1.4413464809914943e-10,1759.8443102935203,3246.205247175855,0.4631169237614527,0.8542645387304882,0.35154352550659623,1.844597972780006
28,1,R1,0.009582853872445918,0.0036581699170810593,10.22941429171295,275.84999999999997,TRUE,TRUE,1160.4373628117655,TRUE,70.2,349,0,1,42000000,Clade1_2068,13,1300,42000000,4.986056958387884,57245671195.99186,8.709928374002523e-11,747.4626020507817,1961.6529101845922,0.5749712323467552,1.508963777065071,0.275906508480337,2.624416131057912
28,1,R2,0.009394531910600796,0.0029370649074826984,9.263465043002167,285.87,TRUE,TRUE,1569.373258296656,TRUE,60.1,346,0,1,42000000,Clade1_2068,13,1300,42000000,4.272858139576745,61101830403.88952,6.993011684482615e-11,732.7734890268621,1574.9683731918371,0.5636719146360477,1.21151413322449,0.3175283600923901,2.1493249916606927
28,1,R3,0.010734663861652323,0.0037069099972355775,10.290436976653258,250.73000000000002,TRUE,TRUE,1238.5004284552035,TRUE,95.3,348,0,1,42000000,Clade1_2068,13,1300,42000000,4.749490670293816,53812638640.026634,8.825976183894232e-11,837.3037812088811,1987.7892357913674,0.6440798316991393,1.5290686429164364,0.29638096026231037,2.3740358999949103
28,1,R4,0.010092084526644833,0.0035481996034710224,9.998946980065321,248.75,TRUE,TRUE,1212.9428626031277,TRUE,83.2,337,0,1,42000000,Clade1_2068,13,1300,42000000,3.976371688914779,47068268304.59191,8.448094293978625e-11,787.182593078297,1902.682553252902,0.6055250715986901,1.4636019640406939,0.29264760508606275,2.4170790487279636
28,1,R5,0.009542497469496656,0.003652440920137954,9.666903983086629,256.79,TRUE,TRUE,794.3027922781132,TRUE,76.2,334,0,1,42000000,Clade1_2068,13,1300,42000000,4.054599296710638,46624483238.84587,8.696287905090365e-11,744.3148026207391,1958.5807993257145,0.5725498481697993,1.506600614865934,0.2753768225767695,2.6313876768667424
28,2,R1,0.010267685931484536,0.004159951121721377,9.686053687100314,276.84999999999997,TRUE,TRUE,1837.781258930599,TRUE,70.2,349,0,1,42000000,Clade1_2069,13,1300,42000000,6.547414087620531,66104476623.338684,9.904645527908041e-11,800.8795026557938,2230.7274973880267,0.6160611558890722,1.7159442287600206,0.26417655805789386,2.7853472213868864
28,2,R2,0.014017419921355953,0.0033394858426968113,9.609257660579704,180.62,TRUE,TRUE,397.27783708871914,TRUE,82.2,263.8,0,1,42000000,Clade1_2069,13,1300,42000000,2.7579545013148126,34686204557.070366,7.951156768325743e-11,1093.3587538657644,1790.7621215893585,0.8410451952813572,1.3775093242995065,0.3790960230448834,1.6378541034750034
28,2,R3,0.010837617288294776,0.004657674933577064,10.280558840291249,214.66,TRUE,TRUE,825.9716053534455,TRUE,76.2,298.9,0,1,42000000,Clade1_2069,13,1300,42000000,3.9715139689441976,35812629493.13473,1.1089702222802534e-10,845.3341484869926,2497.6263528610766,0.6502570372976866,1.9212510406623666,0.25286991818961263,2.9546024578936176
28,2,R5,0.008737394596813641,0.006315665386169216,9.888426327910906,228.71999999999997,TRUE,TRUE,613.0237863641053,TRUE,76.2,307.9,0,1,42000000,Clade1_2069,13,1300,42000000,4.609763227578519,30655527758.371708,1.5037298538498134e-10,681.516778551464,3386.7052830658367,0.5242436758088185,2.6051579100506435,0.16752202024108057,4.969364496445913
28,3,R1,0.010740787843828025,0.0028748957087465815,9.60578426918754,259.8,TRUE,TRUE,1502.1833583043388,TRUE,69.2,330,0,1,42000000,Clade1_2070,13,1300,42000000,4.092131725399009,59782875581.838524,6.844989782729956e-11,837.781451818586,1541.6308321839397,0.6444472706296815,1.185869870910723,0.35209595976755775,1.8401348332998972
28,3,R2,0.00825561437795949,0.004110292157246751,10.553492136836828,309.90999999999997,TRUE,TRUE,1993.603721017331,TRUE,69.2,380.1,0,1,42000000,Clade1_2070,13,1300,42000000,5.932915902201905,60624028258.709724,9.78640989820655e-11,643.9379214808403,2204.098430289872,0.49533686267756943,1.6954603309922092,0.22609891235429078,3.422843036206329
28,3,R3,0.008822271296252989,0.002561247335859117,9.06319278548092,291.88,TRUE,TRUE,1862.1364890799314,TRUE,41.1,341,0,1,42000000,Clade1_2070,13,1300,42000000,3.5220864261067986,57756089318.43605,6.098207942521708e-11,688.137161107733,1373.4403824794342,0.5293362777751792,1.0564926019072571,0.33379154873329037,1.995881722574799
28,3,R4,0.009859694490866483,0.004179492707792031,10.331629933838082,299.87,TRUE,TRUE,1928.946918114036,TRUE,88.2,390.1,0,1,42000000,Clade1_2070,13,1300,42000000,7.728902036938882,77668250251.09857,9.95117311379055e-11,769.0561702875857,2241.2064554610592,0.591581669451989,1.7240049657392764,0.2554780980600732,2.9142298599892493
28,3,R5,0.008965089081815578,0.0026214078570171093,8.687799652932119,283.87,TRUE,TRUE,1187.3463305192436,TRUE,46.1,330,0,1,42000000,Clade1_2070,13,1300,42000000,3.433441916633465,55010348775.98001,6.241447278612165e-11,699.27694838161506,1405.700792488481,0.5379053449089347,1.0813083019142162,0.3322015880759707,2.0102204080111483
28,4,R1,0.007084156779483222,0.0033503111744871902,10.885937414545063,366.17999999999995,TRUE,TRUE,1808.7874783635505,TRUE,72.2,438.4,0,1,42000000,Clade2_2071,13,1300,42000000,5.856871566167003,73422614487.9411,7.976931367826642e-11,552.5642287996914,1796.56708529844,0.42504940676899333,1.3819746809987998,0.23522066454247134,3.2513271610090215
28,4,R2,0.006766910323485373,0.0029779941558199007,8.818875422232377,356.15,TRUE,TRUE,2536.097561689305,TRUE,54.1,419.3,0,1,42000000,Clade2_2071,13,1300,42000000,4.459944027251221,62900610056.09295,7.090462275761669e-11,527.8190052318591,1596.9162271549485,0.4060146194091224,1.2283970978114989,0.2484163660424349,3.025499671906393
28,4,R3,0.007068496295122132,0.003937588489295415,10.113475405933345,388.23,TRUE,TRUE,1621.652413927255,TRUE,65.2,459.4,0,1,42000000,Clade2_2071,13,1300,42000000,8.106474929953826,86467122703.05934,9.375210688798607e-11,551.3427110195263,2111.4880101848876,0.42410977770732794,1.6242215462960674,0.20705135577305897,3.8297196425801796
28,4,R4,0.008398920439019903,0.0036086976381209173,10.533184940946391,302.96999999999997,TRUE,TRUE,1307.9415518430906,TRUE,93.3,396.3,0,1,42000000,Clade2_2071,13,1300,42000000,5.043544676001278,58699535853.149216,8.592137233621232e-11,655.1157942435524,1935.123951116156,0.5039352263411941,1.4885568854739661,0.25291704963494643,2.953865512203992
28,4,R5,0.006752750226505464,0.003548240064110521,10.239259088830204,354.15000000000003,TRUE,TRUE,1554.5315042590387,TRUE,68.2,422.4,0,1,42000000,Clade2_2071,13,1300,42000000,5.217586982972636,61759815944.07276,8.448190628834573e-11,526.7145176674261,1902.7042498205897,0.40516501359032775,1.463618653708146,0.21680680363395782,3.6124013787331757
28,5,R1,0.0064574666740552155,0.0033721497638524406,10.702464858979846,307,TRUE,TRUE,1521.628128958684,TRUE,68.2,381.2,0,1,42000000,Clade2_2072,13,1300,42000000,3.269267544300971,40718605778.580475,8.028928009172479e-11,503.68240057630686,1808.2777858273137,0.38744800044331296,1.3909829121748567,0.21785946122187,3.5901150879171193
28,5,R2,0.0057548553315875705,0.004129720045823737,9.820874851140253,356.13,TRUE,TRUE,1617.9147334378586,TRUE,69.2,425.4,0,1,42000000,Clade2_2072,13,1300,42000000,4.853771346984677,49363732725.5421,9.832666775770802e-11,448.8787158638305,2214.5164193471423,0.34529131989525425,1.703474168728571,0.16853628285548172,4.933440461941899
28,5,R3,0.00839744532545877,0.0031644060466971555,10.330483125798331,292.93,TRUE,TRUE,1269.7921077973076,TRUE,90.3,385.2,0,1,42000000,Clade2_2072,13,1300,42000000,4.0332886372623555,53532359711.494034,7.534300111183704e-11,655.000735385784,1696.8775292598436,0.5038467195275261,1.3052904071229567,0.2785011219466655,2.5906498078363414
28,5,R4,0.007000904429126447,0.0033162000638166165,9.470207359817008,369.19,TRUE,TRUE,1039.2801852249115,TRUE,62.2,494.6,0,1,42000000,Clade2_2072,13,1300,42000000,5.806784009422151,73543490652.68488,7.895714437658611e-11,546.0705454718628,1778.2753817873158,0.4200542657475868,1.3679041398363967,0.23493514414860706,3.256493866100574
28,5,R5,0.005232983578530503,0.00405363344439904,10.129805823226098,378.21,TRUE,TRUE,1910.5907831470004,TRUE,54.1,435.4,0,1,42000000,Clade2_2072,13,1300,42000000,4.831151658688784,50055924505.283066,9.651508200950096e-11,408.1727191253792,2173.7158260193432,0.31397901471183015,1.6720890969379563,0.15809075875600972,5.32548042573036
28,6,R1,0.004731866739845238,0.0036217120082442725,10.312752106096179,425.37,TRUE,TRUE,2521.801180947149,TRUE,61.2,490.6,0,1,42000000,Clade2_2073,13,1300,42000000,4.9629262464794435,57553693357.62984,8.623123829153031e-11,369.0856057079286,1942.1027622718364,0.2839120043907143,1.4939252017475664,0.1596951641075238,5.2619303821040795
28,6,R2,0.005259184379411004,0.0035526046602872693,9.9355339268135,416.33000000000004,TRUE,TRUE,2383.772571472507,TRUE,65.2,486.6,0,1,42000000,Clade2_2073,13,1300,42000000,5.357597215437444,63339184785.67138,8.458582524493498e-11,410.21638159405836,1905.0447159514606,0.3155510627646603,1.4654190122703543,0.17717931771450815,4.643999609544246
28,6,R3,0.0047630302903420305,0.0033494108150644787,9.618467199681623,421.37,TRUE,TRUE,2257.332069936988,TRUE,42.1,469.5,0,1,42000000,Clade2_2073,13,1300,42000000,4.529338451319801,56795724818.17807,7.974787654915426e-11,371.5163626466784,1796.0842775771455,0.28578181742052183,1.3816032904439581,0.17139520802518124,4.834468836801323
28,6,R4,0.003985209101735784,0.004184453024597643,9.822414897089521,423.37,TRUE,TRUE,1680.578172615619,TRUE,50.1,473.5,0,1,42000000,Clade2_2073,13,1300,42000000,4.6246274960663305,46418099018.679405,9.962983391899148e-11,310.8463099353911,2243.8663701500213,0.239112546104147,1.7260510539615548,0.12167564374597244,7.218571681344408
28,6,R5,0.0046500575141749136,0.003210254815805616,9.000319043711254,399.28000000000003,TRUE,TRUE,2136.023484132409,TRUE,50.1,452.4,0,1,42000000,Clade2_2073,13,1300,42000000,3.7296576610046372,48795385646.94417,7.643463847156229e-11,362.7044861056433,1721.4634214924708,0.2790034508504948,1.3242026319172853,0.17402843829585676,4.746187288654235
28,7,R1,0.008235787187130968,0.004027198613615441,9.758511252760206,332.09,TRUE,TRUE,2321.431946929464,TRUE,64.2,397.3,0,1,42000000,Clade3_2074,13,1300,42000000,7.04635731210993,73487065204.09952,9.588568127655812e-11,642.3914005962156,2159.5404421765224,0.49414723122785814,1.661184955520402,0.22926731863702915,3.361720658421349
28,7,R2,0.007992692023141939,0.003431920670525175,9.868801904430484,350.1,TRUE,TRUE,2377.976951481635,TRUE,64.2,422.4,0,1,42000000,Clade3_2074,13,1300,42000000,6.619252224681721,81006707359.02808,8.171239691726607e-11,623.4299778050712,1840.329269404243,0.4795615213885163,1.4156378995417254,0.2530401371445796,2.951942214719199
28,7,R3,0.0083758646236695,0.003956014258461956,10.405697355538395,311.03999999999996,TRUE,TRUE,1835.8989839207425,TRUE,88.3,401.3,0,1,42000000,Clade3_2074,13,1300,42000000,5.920100705967414,62852207652.88669,9.419081567766561e-11,653.317440646221,2121.368623859819,0.50255187742017,1.6318220183537069,0.23545634549562172,3.2470717784014655
28,7,R4,0.008354491483811202,0.0035834573558432064,10.347403201645438,322.05,TRUE,TRUE,1657.806622469821,TRUE,64.2,397.3,0,1,42000000,Clade3_2074,13,1300,42000000,5.893435452555292,69074155048.5337,8.532041323436205e-11,651.6503357372737,1921.5891306167682,0.5012694890286721,1.4781454850898217,0.2532412331840148,2.9488040214737135
28,7,R5,0.008975883013497539,0.0020500932834798253,8.772687298194029,333.1,TRUE,TRUE,2122.700245770128,TRUE,63.2,397.3,0,1,42000000,Clade3_2074,13,1300,42000000,4.312887550497633,88357577960.27293,4.881174484475775e-11,700.118875052808,1099.3397099763458,0.5385529808098523,0.8456459307510352,0.3890719580197869,1.5702186430746146
28,8,R1,0.00932808575080934,0.0037837700401853387,11.676715935747472,264.87,TRUE,TRUE,1294.9149541082797,TRUE,69.2,335.1,0,1,42000000,Clade3_2075,13,1300,42000000,4.393433104299483,48767284592.04667,9.008976286155568e-11,727.5906885631285,2029.0045785301802,0.5596851450485604,1.5607727527155233,0.26394541746795364,2.788662101403647
28,8,R2,0.009418540285486787,0.0032075869372027244,10.583298100224903,294.96000000000004,TRUE,TRUE,1683.8309253812067,TRUE,73.3,370.2,0,1,42000000,Clade3_2075,13,1300,42000000,5.1384875162592065,67283125884.99818,7.637111755244583e-11,734.6461422679694,1720.0328012796301,0.5651124171292072,1.3231021548304847,0.2992840037997921,2.3413078791506554
28,8,R3,0.008325923029752649,0.0045244358304262315,10.306385049917717,302.98,TRUE,TRUE,1369.6474965926495,TRUE,73.3,378.2,0,1,42000000,Clade3_2075,13,1300,42000000,6.227979641921316,57813870008.19794,1.07724662629196e-10,649.4219963207066,2426.1783664715413,0.49955538178515896,1.8662910511319548,0.21115291966317606,3.735904204380247
28,8,R4,0.010573604293113567,0.0035090329920275587,10.67230939274254,244.85,TRUE,TRUE,1509.6830080348157,TRUE,81.3,338.1,0,1,42000000,Clade3_2075,13,1300,42000000,4.087191739355515,48920045335.265816,8.354840457208474e-11,824.7411348628582,1881.6798937095625,0.634416257586814,1.4474460720842788,0.30473497144599543,2.2815400059104087
28,8,R5,0.010009859284770516,0.0019051260129170687,8.657231506293094,287.95,TRUE,TRUE,1591.508301641357,TRUE,60.2,353.2,0,1,42000000,Clade3_2075,13,1300,42000000,3.2081153764738795,70725424406.75198,4.536014316469211e-11,780.7690242121002,1021.6026243223644,0.6005915570862309,0.7858481725556649,0.43318980569127086,1.3084569093315366
28,9,R1,0.007814588253613064,0.0036644082793050262,10.247487109309377,288.96,TRUE,TRUE,1433.4759993882103,TRUE,51.2,342.1,0,1,42000000,Clade3_2076,13,1300,42000000,4.016258335764426,46032766341.77277,8.724781617392919e-11,609.537883781819,1964.9981625071507,0.46887529521678384,1.5115370480824237,0.23675639914245097,3.223750672091961
28,9,R2,0.008826584880736978,0.002514877267814125,10.741381095484266,331.12,TRUE,TRUE,1155.1254343421815,TRUE,40.1,376.2,0,1,42000000,Clade3_2076,13,1300,42000000,5.01194146127401,83702510682.15015,5.987803018605062e-11,688.4736206974843,1348.5749494930694,0.5295950928442187,1.0373653457638996,0.33797604572240597,1.9587895729786196
28,9,R3,0.008513644747136928,0.004309775138811944,10.353645423183558,279.93,TRUE,TRUE,1496.577447579163,TRUE,60.2,356.2,0,1,42000000,Clade3_2076,13,1300,42000000,4.9811012789018205,48542266585.988846,1.0261369378123675e-10,664.0642902766804,2311.0689593220222,0.5108186848282157,1.7777453533246326,0.22320489018979298,3.4801885798724737
28,9,R4,0.009416076734439562,0.0030160657190095135,10.040299485531651,298.98,TRUE,TRUE,1343.3477343872169,TRUE,73.3,374.2,0,1,42000000,Clade3_2076,13,1300,42000000,5.027853866667424,70015006990.42485,7.181108854784555e-11,734.4539852862858,1617.3316792577775,0.5649646040663737,1.244101291736752,0.31229631014383835,2.202087144543645
28,9,R5,0.010218476228727355,0.0026561216527467174,10.46725189014662,253.81,TRUE,TRUE,1511.2895017846288,TRUE,60.2,327.1,0,1,42000000,Clade3_2076,13,1300,42000000,3.2172446303140916,50872773215.586235,6.32409917320647e-11,797.0411458407337,1424.3156791558765,0.6131085737236414,1.0956274455045203,0.35880824587555854,1.7870039540474187
28,10,R1,0.008705301107710384,0.003360255107522938,10.008620385931463,304.99,TRUE,TRUE,1928.3119548466898,TRUE,78.2,384.2,0,1,42000000,Clade4_2077,13,1300,42000000,5.105021656006577,63807926092.35328,8.000607398864137e-11,679.01348640141,1801.8994087334925,0.522318066462623,1.3860764682565327,0.2736950127241319,2.6537019438053844
28,10,R2,0.008236187951202683,0.003002662389570486,10.26675760732918,302.96000000000004,TRUE,TRUE,1338.4517710784419,TRUE,65.2,376.2,0,1,42000000,Clade4_2077,13,1300,42000000,4.055684962158951,56729244354.05538,7.149196165644015e-11,642.4226601938093,1610.1442929973798,0.494171277072161,1.2385725330749076,0.28519581150904105,2.506362855431693
28,10,R3,0.008575039560517972,0.0026844258336445226,9.650193137896801,286.92,TRUE,TRUE,1743.945867651817,TRUE,83.2,370.2,0,1,42000000,Clade4_2077,13,1300,42000000,3.3524373423311986,52451577023.73523,6.391490080106007e-11,668.8530857204019,1439.493481195448,0.5145023736310783,1.1073026778426525,0.31724057904712477,2.152181864639246
28,10,R4,0.006992975371738845,0.004723381620238156,10.24616733760279,308.96999999999997,TRUE,TRUE,1594.0370180464865,TRUE,96.3,405.3,0,1,42000000,Clade4_2077,13,1300,42000000,5.185074106146189,46105339345.23792,1.1246146714852754e-10,545.4520789956299,2532.8608324038332,0.4195785223043307,1.948354486464487,0.17719188876989647,4.64359919035917
