clade,dTopt,dCp_scale,kcat_scale
I,0.01005107062858579,0.9595308978176703,0.6265556477369174
I,-0.8508329664127975,1.0519782506332074,0.5975596859118106
I,-0.5976901599382228,1.0081784080025804,0.6008802374568627
I,-0.2610148031873092,0.908032598451182,0.6063723421869839
I,-0.34141833280590017,0.9576454437173781,0.5813098073487118
I,-0.9102835594718363,0.9374716787240882,0.5835135801128489
I,-0.5976348101415473,0.9578163706855822,0.6026904915601264
I,-0.2779440933541816,0.8932098760994541,0.5950335574967701
I,-0.5696928806371684,1.0168071521359736,0.6181619415267329
I,-0.15331467502626533,0.8439145609279683,0.588659530284331
I,0.009585662623839414,0.9225216982534543,0.6117576147948233
I,-0.7222632242469551,0.8828900229967707,0.5826239500641518
I,-0.6358763062586927,1.1390731991962615,0.6287882024729278
I,-0.48586462087915955,0.9085156479218993,0.5882871647156813
I,-0.5985936214349148,1.0128307806252217,0.6039241829409373
I,-0.815110281726328,1.012194185758528,0.6044841320674664
I,-0.26935376352032736,0.9470153762767655,0.6123403087220411
I,-0.7622211753945382,1.1166546186028863,0.6193878264903719
I,-0.20654566523489892,0.9362513875216447,0.5994125892420078
I,0.3292943764788516,0.8397137077487639,0.5863868471051423
I,-0.3306517701922287,0.9887100168180467,0.6143039804767152
I,-0.34744643310178575,0.9381286010559491,0.6222964530372247
I,-0.3170953451763978,1.0619287250767124,0.5885139311084561
I,-0.3841999041935068,0.9322906338874276,0.5925054449135231
I,0.2211979944274272,0.8648296765155503,0.612802723671743
I,-0.31217912212878585,1.0270644421239519,0.6201281853588914
I,-0.1870084213307322,0.8904506204904078,0.5972492763715166
I,-0.023459145532408826,0.868384904226418,0.5893786151579878
I,-0.11610577275920231,0.9255466037963106,0.615053110963942
I,-0.2218710326973113,0.9075110273814964,0.5908605683546758
I,-0.6864290659423045,0.9399388144346095,0.5977540751185244
I,-0.2192889004304201,1.0528886876535295,0.6309214149861977
I,0.006948073061011195,0.8964557256954447,0.6006752382551188
I,-0.16983202043177426,0.9130591946977061,0.5958215770043745
I,-0.4223319168234324,0.9440595774959208,0.6025304737684597
I,-0.5748252871031858,0.9840552295652877,0.5945673751356628
I,-0.5791441333479931,0.9407803949685469,0.6056251724636712
I,-1.0534317860798574,0.9864659118069097,0.5912754868650945
I,-0.7791209317438819,1.105795610472554,0.6233638918747076
I,-0.3917022250528842,0.9273297535220438,0.5937411643971849
I,-0.48221096994355206,0.925388757364927,0.5863221097071245
I,-0.3170873770557436,0.8919241109052098,0.5858638203399157
I,-0.38425530675018815,0.994200591792024,0.5983840334274853
I,-0.7016719675316232,0.8392998742500576,0.5713684786827817
I,-0.7233823351406866,1.042113532423185,0.5951204194387862
I,-0.18390129264874994,0.8096850724266271,0.577223795403184
I,-0.2790351197416019,0.9154490645958848,0.6284231693061828
I,-1.2624860979610486,1.1762196041827506,0.6107819821472207
I,-0.5796701141203702,0.9855943146970443,0.6035196282501181
I,-0.09492568513958782,0.8471683563691398,0.5545618196253326
I,-0.6868082130790372,1.0437311993193132,0.6039159218301344
I,-0.6412811655611209,0.930707810513757,0.5748230422171905
I,-1.0827107972090604,1.1286232659961801,0.626177818630269
I,-0.2490279971595547,0.7699349486384061,0.5765298894156191
I,-0.3963961244012978,0.9321970564853197,0.5972199406614089
I,-0.7032498430133416,0.8890066265621085,0.5633819660780554
I,-0.26125565341412516,0.8275639446503911,0.5889342479939657
I,-0.31078909056958326,0.8252175775655686,0.5665858243403339
I,-0.9931443197433976,1.0034457633316904,0.585487171788445
I,-0.0342844408792303,0.9422848542467944,0.5850960688805255
I,-0.4909219142978441,0.9509106636233723,0.5902809540454287
I,-0.8103394421041358,1.0013284557277609,0.584807317215
I,-0.9467474844204928,1.065581622251781,0.5898553797586593
I,-0.031045331190840464,0.9443763642481519,0.5971104298470329
I,-0.2436745878942047,0.9412494551266888,0.6002985493084495
I,-0.1421527530435862,1.0636102922351742,0.6144051912478544
I,-0.850881703861611,0.9656288156734681,0.580775311646466
I,-0.1304883751609901,0.8176193667768509,0.5743491352359916
I,-0.289738953573643,0.9100135778594645,0.5775226596804468
I,-0.660640009718132,0.8894392382608348,0.5864840900298668
I,-0.1308860064857158,0.8230079176478399,0.5813975201233048
I,0.13965615104470774,0.8857361418164497,0.6249694263747018
I,-1.1870565927024264,1.0098866897688235,0.5676710123651705
I,-0.11134470639365321,0.8549792421785413,0.5606531856480113
I,-0.8851013074852805,0.998543914192657,0.5808035714158813
I,-1.139091540893099,1.0000389616630256,0.5697435861462254
I,0.057171498448972624,0.818849050954883,0.6010518747143665
I,-0.25484860637679807,1.051833932173251,0.6163400658988211
I,-0.5372046831198307,1.0355506352980797,0.6046615467079063
I,-0.05349369777065227,0.9873531209890465,0.6123981049997567
I,0.2220327733037647,0.8378069907285803,0.6047539802390801
I,-1.098054310088122,0.8410283325097901,0.5585117007564233
I,0.029401798184218175,0.9494829707943735,0.6159483994536008
I,-0.3880658035510882,0.935673018778386,0.6072187563260646
I,-1.2850824569623043,0.9646173133749885,0.5845236923853276
I,-0.9178131033130975,0.9676640283661657,0.5913343519363666
I,-0.43058224127666983,1.044927268704199,0.602536015713929
I,-0.2836079317598251,0.9297597514723478,0.6031812246210889
I,-0.43608567542786947,0.8844070825082968,0.5823945740683626
I,0.2599092974494426,0.8384730636268879,0.5877342403475804
I,-0.8242322283161807,1.0370614490372934,0.587080648370944
I,-0.5977859614607304,1.0183455980173035,0.6025290074966811
I,-0.464799076999712,0.989689553572037,0.5978138646646409
I,-0.5778514490869036,1.0001034881607773,0.6028978721989815
I,-0.12576422572987772,0.915150607455082,0.6047649532650098
I,-1.0177874836405427,1.150746191998615,0.5902389493095145
I,-0.16928803831478167,0.9590274446815031,0.6311522083712287
I,-0.5156442995790286,0.9580101526712392,0.5824362637319712
I,0.1711328960471159,1.0068519495396033,0.597438475646867
I,-0.5763938218671807,0.9288757578098116,0.5948560800758
I,-0.3073880612158651,0.8855707736574311,0.5719709286162918
I,-0.6073557576938342,0.9114145005850468,0.5882987218479109
I,-1.1060880192193117,1.1467442710838884,0.5877152010044635
I,-0.2548585876438724,0.8923376244617458,0.582970360288449
I,-0.7995543950583884,0.8738950581671959,0.5818058230397365
I,-1.187899365844642,1.0500085583095449,0.5962464804684434
I,-0.6361319637123618,1.0991225121838446,0.6029870697809492
I,-0.4517266830209435,0.9424940972848412,0.5798271776850117
I,-0.6668452285636829,0.9871434115948419,0.6000839477456489
I,-0.3633524716287639,0.8825452209533213,0.5818371716877866
I,-0.5475823247888005,0.9608775731765603,0.5860582396500722
I,-1.604627241005475,1.1367923626448262,0.5845623861948163
I,-0.7078254930608688,0.9665938459115376,0.5649321843053986
I,-0.858204193136153,0.9429092750317867,0.5674674225867996
I,0.14014711213090636,0.8003646712200884,0.5650644403126669
I,-0.3724743459312505,1.047308588747291,0.6243630494892862
I,-0.4801980953048989,0.9602317211881898,0.5946796025378375
I,-0.31313532473732664,1.07673997014864,0.6348129792910028
I,-0.5469150542336795,1.0608404602399555,0.6106785846963935
I,0.0179220567741451,0.9132665137042507,0.5916938295024602
I,-0.7049523060408903,1.0226972274098305,0.5986873624379121
I,-0.36257045978100094,0.9985901816008885,0.6227981292767664
I,-0.846485059229612,0.8854389274820053,0.5825386370594865
I,-0.10367438273662621,0.9753755792787466,0.6270831668776755
I,-1.0311312025415496,1.1321922284563943,0.619652978157331
I,-0.9592151623748391,0.9337217599141909,0.5613423560204261
I,-0.40312393019025455,0.9339662687260422,0.6022258959717023
I,-1.0155698868448146,0.8620149631135884,0.578777891653088
I,-0.42352120907207363,0.8839692782880443,0.5867147838974761
I,-0.7137618101776595,0.991485150244366,0.5797730918350307
