T,OTU,Replicate,r,K,O2_0,T_end_min,delta_Ninoc_to_N0_min,N0_cells_per_L,growth_fgC_h,respiration_fgC_h,CUE,resp_over_growth
42,4,R1,0.004222097240816431,0.007826633849034755,8.846036027714081,287.97,77.2,166240851.55364043,334.39010147266134,1060.3392683595162,0.23975267797859395,3.1709648811067037
42,4,R2,0.004917088488970548,0.005645013759743632,6.972150130521573,286.96999999999997,68.2,167810803.93210638,389.43340832646743,757.6221619703875,0.339507011177918,1.945447272297867
42,4,R5,0.0037672802094945333,0.019719023010002678,9.076376290355798,181.57,81.2,162942095.57023335,298.36859259196706,2725.584681173994,0.09866838723350568,9.134958399932387
42,5,R1,0.0025217730469319077,0.006261059719939484,8.913099242801126,399.40000000000003,74.2,144691993.8586355,199.7244253170071,974.5652646827634,0.1700810515649219,4.879549725257246
42,5,R2,0.002548725135589741,0.008598057559041365,8.818815737304892,363.23,73.2,144612597.0859537,201.8590307387075,1339.0654533283355,0.1309986523193728,6.633666318658107
42,5,R3,0.0033020251381586183,0.013278875193046937,9.160001406766485,231.76999999999998,85.2,158987293.5986754,261.5203909421626,1881.07649094969,0.1220576736353912,7.192848267673727
42,5,R4,0.004919194166849843,0.010311873767151071,8.806836591964625,235.79999999999995,86.2,183373724.35649827,389.60017801450755,1266.5083737852099,0.2352503871748765,3.2507900284841473
42,5,R5,0.002552651221722051,0.01328835631371458,9.266959980347455,244.82,83.2,148394211.57738563,202.16997676038642,2016.795609990023,0.09111000998283018,9.9757424040284
42,6,R2,0.003163996849437617,0.013863929199973722,9.600899404336522,231.76000000000002,79.2,154173762.3466463,250.58855047545927,2025.272400622333,0.11010714444333013,8.082062794886843
42,6,R4,0.0038836263808923,0.012400405740290932,8.528758320372546,288.97,72.2,158838754.89297265,307.5832093666702,1758.2758241811957,0.14888876945220839,5.716423298272936
42,6,R5,0.003063692631702032,0.013253334595873047,8.753094607315518,242.8,72.2,149708542.030692,242.64445643080094,1993.820994690641,0.1084946142624875,8.217047378781773
42,7,R1,0.008063280585428583,0.009696553102421365,9.136970764845474,202.63000000000002,70.2,228966738.79139388,638.6118223659438,953.7895612930854,0.4010369677640808,1.4935357096263326
42,7,R2,0.014943825848497634,0.006395898066976522,9.257009844263175,172.51999999999998,71.2,376732298.2000143,1183.5510072010125,382.3633535853195,0.7558210313664191,0.32306453313708305
42,7,R3,0.012299628515896083,0.006924646771281743,8.829844304580872,192.60000000000002,74.2,323813225.9107446,974.1305784589698,481.6267775193246,0.6691572427633978,0.4944170608844209
42,7,R4,0.012868573449115135,0.006086900250245145,8.496999715675674,198.62,76.2,346582105.5027893,1019.1910171699186,395.5465785940608,0.7204099334191654,0.3880985722307594
42,7,R5,0.01228816145606554,0.006624785726658511,8.928081991939111,195.6,68.2,300541864.90507483,973.2223873203908,496.4487737176716,0.662204180854295,0.510108254994588
42,8,R1,0.00899400929739949,0.008892619035961143,9.290484179851399,212.66,69.2,242237801.33958218,712.3255363540395,826.7902654341854,0.4628147768520228,1.160691598487429
42,8,R2,0.011179155444634438,0.008839998842475763,8.950877328035283,191.58,69.2,281781516.7128718,885.3891112150475,706.5571392892326,0.5561677166767302,0.7980187810527757
42,8,R3,0.010829569412566614,0.01018017134059518,9.030650535113626,188.57,69.2,275046631.8913707,857.7018974752758,833.5973776704417,0.5071260362252439,0.9718963897878878
42,8,R4,0.010568055212872641,0.012455339649605629,8.991512869439028,154.47,94.3,352165789.29433084,836.9899728595132,796.5554136629155,0.5123763194858874,0.951690509435309
42,8,R5,0.010570068462904878,0.00909275218247243,8.83944211350976,197.60999999999999,65.2,258967588.83532748,837.1494222620663,790.7833649926214,0.5142407775162621,0.9446143591138617
42,9,R1,0.006040609739010094,0.00910397779922335,9.272380248823367,250.83,70.2,198658099.49778214,478.41629132959946,1032.1254736066664,0.31671834730752063,2.1573794461267526
42,9,R2,0.010021217145821394,0.007358453944027879,8.99691374943832,219.72000000000003,68.2,257490148.16039714,793.6803979490544,643.6259445107986,0.5521998856490982,0.8109384409316259
42,9,R3,0.009389986124874204,0.009686291881425358,9.42563736210796,199.62,69.2,248967282.01392993,743.6869010900369,876.2395605711788,0.4590868281313181,1.178237184609352
42,9,R4,0.012770342571915014,0.008022405114436068,9.134033322695863,186.55999999999997,69.2,314581176.72631615,1011.411131695669,574.3537220341906,0.6378065003249002,0.567873641128771
42,9,R5,0.0076838259682053345,0.012889615332947319,9.284632286340868,183.55,77.2,235268123.59011918,608.5590166818624,1233.9127487767162,0.33029489411491536,2.0275975130638333
42,10,R1,0.009916359905120919,0.006569785481099208,8.353131353841402,208.65000000000003,70.2,180537431.98114997,785.3757044855768,819.5803016263898,0.4893440701768287,1.0435518910827744
42,10,R2,0.012538463819129484,0.010119300853604914,8.391973583592272,147.43,94.3,293590755.19060034,993.0463344750551,776.2752060764212,0.561258262964195,0.7817109626478571
42,10,R3,0.014755773402243988,0.006328878948399324,9.65449659810077,181.52999999999997,78.2,285348474.3526325,1168.657253457724,499.52682765102725,0.7005565313157652,0.42743655265311503
42,10,R4,0.017693842804895058,0.006749266282724166,8.461930825517118,149.42000000000002,89.3,436972311.557269,1401.3523501476886,347.86459326535004,0.801131246426985,0.2482349233786125
42,10,R5,0.0158919284489626,0.006696679635916553,8.240521916548143,166.5,76.2,302104993.6783207,1258.6407331578378,499.23980208528633,0.7159990158169429,0.3966499644682006
42,11,R1,0.014559265601808159,0.005534982318432026,8.175550421651268,183.55,82.2,297847408.33627814,1153.0938356632062,418.5332787084974,0.7336942873527501,0.3629654983523318
42,11,R2,0.013190096622610987,0.008426561230670794,8.429133343440435,168.5,77.2,249157475.82512182,1044.6556525107903,761.7001510487121,0.5783221945821809,0.729139931630097
42,11,R3,0.016610491365816,0.007352952178478565,8.30752022750088,153.45,83.3,359050698.90816927,1315.5509161726272,461.22575272053086,0.7404143352423402,0.3505951362660969
42,11,R4,0.013669828417589397,0.008994735858428452,8.286923862128509,153.45,92.3,317835779.674577,1082.6504106730804,637.3723395224431,0.6294395876740643,0.5887148180419483
42,11,R5,0.014180648006647121,0.0025024664768147666,6.777526499447897,196.6,58.2,205433706.19867226,1123.1073221264521,274.3494856895019,0.803679452448856,0.24427717661929063
42,12,R2,0.012353778710721656,0.01161193786228904,8.935473524736585,154.48999999999998,66.2,203900029.2391865,978.4192738891551,1282.6111127764586,0.43273158983592847,1.3109013150141249
42,12,R3,0.009410093368074947,0.008821885187693189,7.84964658395783,170.5,52.2,147085866.8014965,745.2793947515358,1350.8217366483116,0.35555507488983273,1.8125038021461117
42,12,R4,0.011867380776842778,0.011049580607285704,8.467966158859001,158.48000000000002,62.2,188285749.8044519,939.896557525948,1321.7092382766398,0.4155881450561998,1.4062284064064687
42,12,R5,0.01229972820561265,0.011376310163511706,8.794472657046661,143.42000000000002,75.2,226954426.13323432,974.1384738845218,1128.9386730334784,0.4631967378429717,1.1589098503949524
42,14,R1,0.005000150048279955,0.003120581452448714,8.149682338805293,392.42,70.2,154834749.4505255,396.01188382377245,453.91514202592157,0.46593633544935126,1.146215961104633
42,14,R2,0.006428389532045566,0.0021204925118233687,7.388296731625187,352.25,47.1,147543792.37740743,509.12845093800877,323.68560389526135,0.6113350849247334,0.6357641245522796
42,14,R3,0.008187895276647917,0.0033017839466985286,9.419392906769449,263.98,138.4,338509646.0892514,648.4813059105151,219.67730206238195,0.7469617878058982,0.33875656870931536
42,14,R4,0.007706179969715677,0.0023111306739559633,9.95431249376982,340.25,124.4,284290519.26619387,610.3294536014816,183.09214313070103,0.7692372581175109,0.2999890338739119
42,14,R5,0.007057717119767921,0.002497138627769813,9.444563295374541,362.31,106.3,230807311.26584336,558.9711958856194,243.66922061707893,0.6964154612612138,0.43592446696831266
42,15,R1,0.009203775939750409,0.003857163090981944,9.334015576283111,278.98,107.3,292631178.7699122,728.9390544282323,296.8622596815327,0.7106045238992869,0.4072525101764324
42,15,R2,0.009194587613032008,0.00499577830130287,9.527826987526085,250.87,105.3,287015998.4348438,728.211338952135,392.01676043483684,0.6500563049173984,0.5383282839277568
42,15,R3,0.009104473285498004,0.0028334090736918185,7.88044173840336,304.03,40.1,157030061.41142237,721.0742842114419,406.38162546623175,0.6395587428492778,0.5635780312296753
42,15,R4,0.009236123934141352,0.0029228270870801393,9.627520489198465,314.15000000000003,88.2,246158100.19531387,731.501015583995,267.42165691960435,0.7322899316627126,0.3655793378579356
42,15,R5,0.009166932606179271,0.0036819443160027703,9.33998401293543,275.96000000000004,95.3,261113860.57233128,726.0210624093983,317.5812644881976,0.6956874699270764,0.4374270677964377
42,19,R1,0.013325450133665288,0.007747268506569005,9.945053120289424,177.45,62.1,251637816.87927198,1055.3756505862907,693.3943245863259,0.6034959803573465,0.6570118651127927
42,19,R2,0.016369570136248946,0.007739533266485057,9.673062012246705,159.45,77.1,388609204.6261256,1296.4699547909165,448.5483582755904,0.7429549277982305,0.34597667043346825
42,19,R3,0.014114806542417969,0.008085602839415057,8.923451873555438,169.46,73.1,308669993.51402265,1117.8926781595032,589.9640871645456,0.6545588019188449,0.5277466242429117
42,19,R4,0.014785652501054876,0.008553583113939901,9.005395828178022,149.44,91.1,423034319.20964926,1171.0236780835462,455.386405363425,0.7200051758174723,0.3888789047448583
42,19,R5,0.01098350165657227,0.006101794119597403,7.590823822340638,181.5,71.1,240184489.32851738,869.8933312005238,572.163534078518,0.6032309488934039,0.6577398786226877
44,1,R1,0.006006650679664937,0.007373855644191559,8.655408801984029,272.83,70.2,160072562.4709155,475.726733829463,1037.4933395330281,0.31438040124088606,2.1808598629332976
44,1,R3,0.005166422267129203,0.011592862530819505,7.581854071014355,201.65999999999997,56.1,140301915.42165327,409.1806435566329,1860.9498478707253,0.18024542866668342,4.547990911044059
44,1,R4,0.006339787615797831,0.008754672268208514,7.749770045080033,218.7,64.2,157744197.06324401,502.11117917118816,1249.954154475649,0.2865824518804151,2.489397181992424
44,1,R5,0.009231639053165822,0.013396322120270643,8.50466425019431,151.5,82.2,224258875.85359856,731.1458130107331,1345.3755296268723,0.3521012753387013,1.8400919566055456
44,2,R1,0.004294257592667389,0.00904879287795415,8.562472748967153,273.83,72.2,143166136.31989056,340.10520133925723,1423.501490444909,0.19284639989383756,4.185474038149027
44,2,R3,0.007989669252289557,0.009419998691964976,8.674347454760952,195.64,91.2,217591224.5831898,632.7818047813329,975.0279143540978,0.39356759525100976,1.5408595932859244
44,2,R4,0.0031538776189850375,0.016626007726245125,8.46126365347092,190.63,81.2,135646903.64966607,249.78710742361494,2760.486810926334,0.08297819872835134,11.051358252228821
44,2,R5,0.005342198985062348,0.021593074365464933,8.693242677944504,143.48000000000002,79.2,160302476.67961285,423.10215961693797,3033.7642652213276,0.12239470885448905,7.1702878282824
44,3,R1,0.004716406847405704,0.007758386180876637,6.928933392711013,241.77,37.1,125078187.80488577,373.53942231453175,1397.0031846915529,0.2109745457897631,3.7399082967881045
44,3,R2,0.004555968722081492,0.014704670664949517,8.548695532818813,193.65000000000003,82.2,152697826.61927003,360.8327227888542,2168.852562070881,0.1426393729482683,6.010687016709436
44,3,R3,0.009790706459864,0.014991660673193368,8.911783519264876,145.48,85.2,241804256.28744185,775.4239516212289,1396.3470949568098,0.35704682261190895,1.8007531132322865
44,3,R4,0.008642374674661479,0.006392055638094451,7.212479694607556,220.68,34.1,140986667.13254225,684.4760742331891,1021.1042544872245,0.40131564764628075,1.491804159307038
44,3,R5,0.006689450814968761,0.01502397767583317,7.958433099068912,138.45,62.1,159074913.5663403,529.8045045455259,2127.1142496136554,0.19940560986901154,4.014904047368048
44,4,R4,0.0018768360542921316,0.007208881437213491,7.079572458031501,312.03000000000003,54.1,132824482.1139761,148.64541549993683,1222.3549480438417,0.10842113499934919,8.223293963912134
44,7,R3,0.00784311417290156,0.008539839001990799,8.682808663474061,222.74999999999997,79.3,242134511.49590996,621.1746424938035,794.3292818700377,0.43883639727312884,1.2787535542034967
44,7,R4,0.0088827283961801385,0.010336141354164509,8.299302531285578,179.65,92.3,295128330.80466086,703.512088977467,788.7786041464836,0.4714309968017959,1.1212012082023337
44,7,R5,0.007080088282820335,0.010088222385696947,8.632173067970463,201.70000000000005,80.3,229537299.09067878,560.7429919993705,989.8490337717857,0.3616315463253438,1.7652454830374358
44,8,R1,0.0026386376855406578,0.010205972443706258,8.998088845484357,249.83000000000004,80.3,160680361.06658933,208.9801046948201,1430.5372656746565,0.12746440414213178,6.8453275385411105
44,8,R2,0.004426641080599154,0.004663367995767998,6.778152723844426,357.15,64.2,172729158.1375978,350.58997358345306,608.0532510261552,0.3657147566303669,1.7343714790560505
44,8,R3,0.00696912501113002,0.009197446525928932,8.774014146713528,213.73999999999998,84.3,233932284.00733,551.9547008814976,885.4921056382665,0.38398269652694,1.604284018641555
44,8,R4,0.006199247515298017,0.008954884119432478,8.824343588460417,226.77,85.3,220595402.0139757,490.9804032116029,914.2629015288172,0.34939173988969685,1.8621168901007805
44,8,R5,0.004515097068494229,0.011284379219849346,9.079164177590505,267.88,77.3,184297528.40141666,357.595687824743,1379.0046951241497,0.20591708451515806,3.85632361372321
44,9,R1,0.0034651871332713954,0.008747503436598315,8.787608590257106,296.98,74.3,168173780.82748896,274.44282095509453,1171.4760578897683,0.18980513012897757,4.26856149420447
44,9,R2,0.006735028450751156,0.008759819223616658,9.51566336935731,228.76,80.3,223264515.13629845,533.4142532994915,883.6555788581925,0.3764205836541554,1.6566028623949312
44,9,R3,0.007412002589509869,0.009454247409653916,8.490420376552457,210.72,85.3,244637683.06467947,587.0306050891816,870.3845865317086,0.4027888610357526,1.4826903043657833
44,9,R4,0.006949675792236264,0.010255751506588775,8.735915628890167,208.72,83.3,231931586.8585141,550.414322745112,995.8987181297746,0.3559527134516655,1.8093619242371335
44,10,R1,0.0081639035566636875,0.00690094566799786,8.5648597016496,229.7,81.2,174638590.1177027,646.581161687764,889.9712451143847,0.420799940714954,1.376426190319715
44,10,R2,0.009001875255617056,0.010520411054239355,9.086433990069425,178.57,95.3,212233775.593191,712.9485202448709,1116.4153318725773,0.38972483217029175,1.5659129659026865
44,10,R3,0.009936573837359491,0.008683425625684912,8.917591302568049,203.61999999999998,81.2,201675398.32885078,786.9766479188717,969.7186512419873,0.4479869948390002,1.232207656740984
44,10,R4,0.011296442263318596,0.009407031994435029,8.77225658560587,179.57000000000002,89.3,246800906.35328716,894.6782272548328,858.4469345464597,0.5103333445602783,0.9595035493156656
44,10,R5,0.011923730152991526,0.006616747781701841,8.733711294630256,200.63,75.2,220627151.1368159,944.3594281169288,675.4500008567202,0.5830065013976972,0.7152467384199052
44,11,R1,0.007016183812371023,0.003986803808934764,6.824022561333579,316.02000000000004,65.2,142204314.06187978,555.681757939785,631.4219512592326,0.4680987462457883,1.1363013851673982
44,11,R2,0.0075201183401713955,0.011847074690129128,9.116959378651252,190.59999999999997,101.3,192789256.71467364,595.5933725415745,1383.9993330175548,0.3008666231538528,2.323731923193868
44,11,R3,0.011387414090436318,0.0073568164437916896,9.594991130729037,186.59,90.3,251663571.718161,901.8831959625564,658.3807852960625,0.57803243989202,0.730006710673204
44,11,R4,0.010587287834401412,0.008290544974281881,9.07509164406518,197.61,81.2,212618066.7876337,838.5131964845917,878.1940651977197,0.4884427387246436,1.0473228911357475
44,11,R5,0.009456257112061852,0.00912806411447688,9.22542801300071,202.63,82.2,195803969.8549614,748.9355632752986,1049.9407032463937,0.41633522950605195,1.4019105978286275
44,12,R4,0.006761355411709481,0.012125452001758436,9.356644861230766,190.62,84.2,159033646.96999872,535.4993486073909,1717.182689350756,0.23771634859430615,3.2066942636184854
44,14,R1,0.00232275082118936,0.0020423255558122857,9.656133055787631,792.8499999999999,136.4,149630825.06868508,183.96186503819735,307.40539445616287,0.3743877140440791,1.6710278208602312
44,14,R2,0.0014976396900915048,0.0024561300846846004,9.765203153874888,886.1700000000001,152.5,136966714.296401,118.61306345524717,403.87215381257505,0.22701707059866338,3.404955087134702
44,14,R3,0.0016055433088672053,0.002751209192878894,9.56867168900401,742.6500000000001,127.4,133739529.65770838,127.15903006228267,463.30971377285107,0.21535268613267539,3.6435455157681003
44,14,R4,0.001611646765695845,0.003326110280434564,9.660938141444921,665.39,152.5,139368849.7655086,127.64242384311092,537.5000538722738,0.19190237899334595,4.210982819731871
44,14,R5,0.0013986549119442801,0.00354187071092365,9.689451266355887,686.46,121.4,129171966.27884372,110.77346902598698,617.5498446774205,0.1520938118302456,5.574889457804612
44,15,R1,0.0032842341125785828,0.0034081839159114773,9.451788659251912,586.0500000000001,113.4,158187340.59298828,260.1113417162237,485.2425552219622,0.3489769662233287,1.8655186352902373
44,15,R2,0.003925634616877161,0.0046945338241078695,9.91272953425476,453.58000000000004,102.4,162931988.78174576,310.9102616566712,648.9237917357459,0.32392084919033304,2.0871739269009164
44,15,R3,0.002406159682636931,0.007101914297423057,10.425015705509766,450.59999999999997,127.4,148100726.36168724,190.56784686484494,1080.0051387349315,0.1499857536911876,5.66729989608843
44,15,R4,0.0025906422240630357,0.006734643857192306,9.689994268074091,435.52,104.4,142852257.29704246,205.17886414579243,1061.781392559867,0.16194577774625463,5.174906279846666
44,15,R5,0.003186957654029098,0.005208894112221421,9.941115134586669,440.53,101.3,150533656.82603496,252.40704619910457,779.326601238544,0.24464361206593147,3.087578627356516
44,19,R1,0.008799380067438375,0.012725046202288988,9.502191000543887,166.26,81.2,224750304.2929804,696.9109013411194,1275.1658185740878,0.3533893455073514,1.8297400946379054
44,19,R2,0.00684438990091412,0.010366716272305948,9.3709763249139,194.32000000000002,69.2,176639714.5229547,542.0756801523984,1321.7838511043985,0.2908350500999814,2.438375119010678
44,19,R3,0.006466412482377656,0.013359619944548281,8.879681233532121,214.38,81.2,185963991.2166013,512.1398686043104,1617.9788049693097,0.24042785735740846,3.159251806305657
44,19,R4,0.0063398367495156914,0.011653313683988522,9.241207652957538,196.32,96.2,202425650.49856958,502.1150705616427,1296.5565893328642,0.27915882690401206,2.5821901499243904
44,19,R5,0.006544469672653064,0.007844741970487214,8.805238252172812,292.63,73.2,177600304.6326663,518.3219980741227,994.815492999553,0.3425478524799074,1.9193001583878162
