T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
26,6,R1,0.0038678406284889974,0.0032080846800274657,10.688888482456344,390.37,TRUE,TRUE,707.5394290680026,TRUE,71.2,462.6,71.2,120000000,Clade2_2073,8,1320,158045346.58162546,2.924742632585673,144086584093.87775,2.0298507671471305e-11,306.3329777763286,457.163652057082,0.23207043770933986,0.34633610004324394,0.40122374586403636,1.4923749162614923
26,6,R2,0.00408659748924496,0.003393175245942276,10.114221659655184,367.32,TRUE,TRUE,509.11206900255183,TRUE,96.2,463.6,96.2,120000000,Clade2_2073,8,1320,177793438.97525817,2.89496351340557,151688457403.36636,1.9084929486146407e-11,323.6585211482008,429.83140457173164,0.24519584935469757,0.32562985194828153,0.42954591707242373,1.3280398212501103
26,6,R3,0.003996615174654745,0.0033793850849327583,9.712775234055897,415.48,TRUE,TRUE,620.6609471011905,TRUE,100.3,516.8,100.3,120000000,Clade2_2073,8,1320,179173076.1940072,3.603795432691959,191071185266.2921,1.8861009459220243e-11,316.53192183265577,424.78827041945306,0.23979691047928467,0.32180929577231293,0.42698408210228445,1.342007681121117
26,6,R4,0.003641105299431919,0.002940991507638698,9.400853711766715,455.6,TRUE,TRUE,1464.4357698136923,TRUE,63.1,518.8,63.1,120000000,Clade2_2073,8,1320,150994813.29363388,3.4356051305879407,176389001429.07397,1.947743398257968e-11,288.37553971500796,438.67140364666136,0.21846631796591512,0.33232682094444044,0.3966395049838696,1.5211810408059776
26,6,R5,0.0037260726175723556,0.002744560538679337,9.462016275593777,512.8,TRUE,TRUE,1845.0176905673504,TRUE,51.1,567.9,51.1,120000000,Clade2_2073,8,1320,145168342.75841603,4.241258229338291,224333338502.2734,1.8906054078517224e-11,295.1049513117306,425.8027668049322,0.22356435705434136,0.32257785364010017,0.4093519099541315,1.4428858780994853
26,7,R1,0.006828851745207601,0.0018646685522697246,9.330187217966964,376.28000000000003,TRUE,TRUE,1533.7060201771728,TRUE,36.1,429.4,36.1,130000000,Clade3_2074,8,1320,166343678.15357924,3.2930944805633073,293770948052.6026,1.1209735007471352e-11,540.8450582204421,252.46601757873316,0.4097311047124561,0.1912621345293433,0.68175659551406,0.4667991576172098
26,7,R2,0.00781308516884417,0.0022614809281390597,10.35320391190214,320.1,TRUE,TRUE,1424.735270838043,TRUE,68.2,388.3,68.2,130000000,Clade3_2074,8,1320,221492085.83244202,3.2401661522801635,317345660793.5105,1.0210210986273623e-11,618.7963453724583,229.9547049618085,0.4687851101306502,0.1742081098195519,0.729066956828808,0.37161613296761953
26,7,R3,0.0071796944353070425,0.00311162840840901,10.525410216629272,361.23,TRUE,TRUE,1280.611350725195,TRUE,61.2,428.4,61.2,130000000,Clade3_2074,8,1320,201730318.78410742,5.3640120443322425,347754846542.94226,1.5424693854467593e-11,568.6317992763177,347.39545825241,0.4307816661184225,0.26317837746394696,0.6207586014529537,0.6109321685746925
26,7,R4,0.007175893211931962,0.002876155880840163,10.647910271473132,345.16999999999996,TRUE,TRUE,1266.923579962588,TRUE,73.2,418.4,73.2,130000000,Clade3_2074,8,1320,219820176.71957844,4.370547525118307,334034234977.6185,1.308413050959028e-11,568.3307423850114,294.68121423343115,0.4305535927159177,0.22324334411623573,0.6585433006188157,0.5185030339847454
26,7,R5,0.006675556896018584,0.0033617344534893545,10.285630857396306,312.09,TRUE,TRUE,798.9736301209482,TRUE,63.2,376.3,63.2,130000000,Clade3_2074,8,1320,198230331.75440523,3.540996459501398,208800817738.46127,1.69587288874355e-11,528.7041061646719,381.9450453159343,0.40053341376111506,0.28935230705752596,0.5805793650661866,0.7224173991888243
26,8,R1,0.007817002974749916,0.0024545859395265954,10.321443244721097,311.07,TRUE,TRUE,1099.9032581684753,TRUE,73.2,384.3,73.2,130000000,Clade3_2075,8,1320,230382061.61278442,3.258588093722503,305843943326.5276,1.0654414333925661e-11,619.1066356001934,239.95906725066774,0.469020178484995,0.18178717215959678,0.7206743716407846,0.3875892349595627
26,8,R2,0.008285820361301627,0.0019864761999018295,10.756110314162132,359.24,TRUE,TRUE,1192.4011277475306,TRUE,62.2,423.4,62.2,130000000,Clade3_2075,8,1320,217655269.13744593,4.464263221801114,489142740844.0848,9.126708522950578e-12,656.2369726150888,205.55202713136956,0.49714922167809755,0.15572123267527996,0.7614821874126454,0.31322835455650966
26,8,R3,0.007315967072979125,0.0029461301861622006,10.86866704959664,380.28,TRUE,TRUE,1369.4777873695048,TRUE,69.2,449.5,69.2,130000000,Clade3_2075,8,1320,215680764.41048428,6.102159035358456,446727823326.40466,1.3659679824553647e-11,579.4245921799467,307.6437546835062,0.4389580243787475,0.23306345051780772,0.6531904719954323,0.5309470099052407
26,8,R4,0.005523382669820729,0.003344925894256225,9.65784536181168,385.32000000000005,TRUE,TRUE,1101.0515627161603,TRUE,54.1,439.5,54.1,130000000,Clade3_2075,8,1320,175273822.82197222,4.481587417304068,234834786710.99155,1.9084001480664385e-11,437.4519074498017,429.8105040019874,0.3314029601892437,0.3256140181833238,0.504405473676083,0.9825320147936693
26,8,R5,0.0068970947010389356,0.0030589636885223442,10.114058973562022,396.33000000000004,TRUE,TRUE,1463.8830878891895,TRUE,70.2,466.6,70.2,130000000,Clade3_2075,8,1320,210968851.3127817,6.380865033811911,440071835967.2544,1.4499598729800806e-11,546.2499003222837,326.5604356715497,0.4138256820623361,0.24739426944814374,0.6258517776376826,0.597822416954001
26,9,R1,0.006729515409030836,0.002904887388523808,11.363133445848703,419.43,TRUE,TRUE,1011.6107613452293,TRUE,59.2,479.6,59.2,130000000,Clade3_2076,8,1320,193624702.5792895,6.828861291467441,455176418108.08154,1.5002669338300233e-11,532.9776203952422,337.89060832987826,0.40377092454185015,0.2559777335832411,0.6120071932988963,0.6339677228460502
26,9,R2,0.0069582922070585,0.0030496074728482677,10.605480918511999,363.24,TRUE,TRUE,878.2821589952141,TRUE,72.2,435.5,72.2,130000000,Clade3_2076,8,1320,214846355.65587434,5.049977345701802,355773403144.051,1.4194364449601897e-11,551.0967427990331,319.68593925401905,0.41749753242350995,0.2421863176166811,0.6328751755830827,0.5800904168482774
26,9,R3,0.00741667401620662,0.00265838413577253,10.293917598314554,370.27,TRUE,TRUE,767.1926616302211,TRUE,61.2,433.4,61.2,130000000,Clade3_2076,8,1320,204677362.9834279,5.226986630828828,402442154823.03815,1.2988168779503824e-11,587.4005820835644,292.5199610174769,0.4450004409723972,0.2216060310738461,0.6675609368243982,0.4979905875814447
26,9,R4,0.007155317436631676,0.0026863998463252086,10.637714796094121,356.22,TRUE,TRUE,718.9605610232397,TRUE,67.2,424.4,67.2,130000000,Clade3_2076,8,1320,210265660.70633614,4.427427485591015,346536635922.10114,1.2776217653899855e-11,566.7011409812287,287.7463908512866,0.42931904619790057,0.2179896900388535,0.6632369102475337,0.5077568581440669
26,9,R5,0.00649772441648745,0.003271978930316943,10.401310460758252,317.1,TRUE,TRUE,643.4756821082036,TRUE,64.2,382.3,64.2,130000000,Clade3_2076,8,1320,197292689.1771468,3.44903354411478,207968668953.09628,1.6584390146251546e-11,514.619773785806,373.51417597342453,0.389863464989247,0.2829652848283519,0.5794393671419917,0.7258061096752334
26,10,R1,0.00704532317359925,0.0024857827015165434,9.479653579737493,383.22,TRUE,TRUE,1142.7843828967652,TRUE,82.2,465.5,82.2,90000000,Clade4_2077,8,1320,160602960.4774926,4.896669899473494,316367026714.2357,1.5477813697368977e-11,557.9895953490607,348.59182508737814,0.4227193904159551,0.2640847159752865,0.6154875698648645,0.6247281813011407
26,10,R2,0.0069501525393040366,0.0022909709046633115,10.285619022612847,388.22,TRUE,TRUE,1628.304216478,TRUE,86.3,475.5,86.3,90000000,Clade4_2077,8,1320,163957596.17318296,4.56628187865471,326794460265.4917,1.3972947628748077e-11,550.4520811128797,314.69918239057404,0.4170091523582422,0.23840847150801064,0.6362495257578529,0.5717104052987304
26,10,R3,0.0074980477492564415,0.001898037035524574,9.885278078133972,396.25,TRUE,TRUE,1807.3996798805472,TRUE,80.2,476.5,80.2,90000000,Clade4_2077,8,1320,164211150.01869276,4.686435784043467,405453105067.4897,1.155851496873698e-11,593.8453817411101,260.3212512460151,0.4498828649553865,0.19721306912576902,0.695233645060988,0.4383653712735337
26,10,R4,0.007636782744344815,0.002225178381491344,9.496708235080984,311.99,TRUE,TRUE,1165.188903009621,TRUE,87.3,400.3,87.3,90000000,Clade4_2077,8,1320,175300352.70121637,2.8651131861796744,225714646629.62637,1.2693519135605848e-11,604.8331933521093,285.8838521240612,0.4582069646606889,0.21657867585156151,0.6790407755459199,0.47266561304222476
26,10,R5,0.00756210137118313,0.0021919293294289867,9.817659626706936,393.23,TRUE,TRUE,1147.680188277583,TRUE,79.2,472.5,79.2,90000000,Clade4_2077,8,1320,163813420.27571157,5.3806476040908935,402121672213.79297,1.338064565003153e-11,598.9184285977038,301.35933790086006,0.45372608227098776,0.22830252871277276,0.6652596019638115,0.5031725916440024
26,11,R1,0.007741443739224524,0.0023255508134022627,10.118325093528028,361.15999999999997,TRUE,TRUE,1286.1895488333575,TRUE,74.2,435.4,74.2,90000000,Clade4_2078,8,1320,159848228.91575024,4.619400528189604,317517462455.8349,1.4548492837089675e-11,613.1223441465822,327.66163035117955,0.4644866243534714,0.2482285078418027,0.6517142731665875,0.5344147599240713
26,11,R2,0.008073166334752633,0.0023442072810621194,9.787829035926427,328.03,TRUE,TRUE,1247.42101637121,TRUE,80.2,408.3,80.2,90000000,Clade4_2078,8,1320,171962703.01738143,3.81231742089318,279658037816.525,1.3632068116684432e-11,639.3947737124086,307.02188289798744,0.484389980085158,0.23259233552877837,0.6755954359493308,0.4801757779710628
26,11,R3,0.007993014098199285,0.0023856643850489285,9.391224374993241,305.96999999999997,TRUE,TRUE,1454.9784875020407,TRUE,89.3,396.3,89.3,90000000,Clade4_2078,8,1320,183751780.76782602,3.1451823490691786,242252372589.76086,1.2983081715345454e-11,633.0467165773834,292.40538999252624,0.47958084589195715,0.2215192348428229,0.6840404944602743,0.46190175596113797
26,11,R4,0.007905595621414671,0.0020809249421414157,9.83364927303744,350.14,TRUE,TRUE,1621.1542379812402,TRUE,78.2,428.4,78.2,90000000,Clade4_2078,8,1320,167005583.82320738,3.9293188865633644,315349285977.9824,1.2460211775579248e-11,626.123173216042,280.6292961494137,0.4743357372848803,0.2125979516283437,0.6905116824817717,0.4482014213081734
26,11,R5,0.007083093868872508,0.0033288153246734506,9.608041132261588,383.2,TRUE,TRUE,1099.5998348860344,TRUE,89.3,473.5,89.3,90000000,Clade4_2078,8,1320,169411379.08225048,6.623309432592473,337076069299.2306,1.9649301851543785e-11,560.9810344147027,442.5422173990107,0.4249856321323505,0.33525925560531117,0.5590114961470161,0.7888719765022634
26,12,R1,0.00768026951782325,0.0034837815651797928,10.468427598630221,325.07,TRUE,TRUE,836.9297009937635,TRUE,69.2,396.3,69.2,90000000,Clade4_2079,8,1320,153129553.9538646,5.053778095507539,222138722267.14703,2.2750549944326218e-11,608.2773458116014,512.3886281291996,0.46081617106939504,0.3881732031281815,0.5427820242213703,0.8423602023934309
26,12,R2,0.008706863650943732,0.0029307116400502198,10.377140929114725,289.94,TRUE,TRUE,892.8533603873365,TRUE,77.2,367.2,77.2,90000000,Clade4_2079,8,1320,176263413.5743902,3.865574759580272,232489404020.29654,1.6626885753652686e-11,689.5836011547436,374.4712634298189,0.5224118190566239,0.2836903510831961,0.6480714708484293,0.5430396877227754
26,12,R3,0.006946650083064086,0.005066732028708061,9.339449920300948,301.95,TRUE,TRUE,684.2501762071184,TRUE,92.3,395.2,92.3,90000000,Clade4_2079,8,1320,170884087.0243257,5.212216506031341,175790796505.45435,2.9650110299543575e-11,550.1746865786756,667.7807515616311,0.41679900498384514,0.5058945087588114,0.45171988181992606,1.2137613159091383
26,12,R4,0.008170549756690026,0.0033527278591957282,9.770951241543866,293.94,TRUE,TRUE,1022.1921079046533,TRUE,75.2,369.2,75.2,90000000,Clade4_2079,8,1320,166373458.59568575,4.120416117558844,204468692098.41595,2.0151819211400752e-11,647.10754072985,453.85992977336286,0.49023298540140153,0.3438332801313355,0.5877626342893494,0.7013670853865651
26,12,R5,0.00762082354115688,0.0034615857882342883,10.282410073144193,357.10999999999996,TRUE,TRUE,1051.9753833175462,TRUE,52.2,410.3,52.2,90000000,Clade4_2079,8,1320,133970102.4723203,6.451248319715571,249675857060.74176,2.5838494741388213e-11,603.5692244596249,581.9354215991259,0.4572494124694128,0.4408601678781257,0.5091243011709913,0.9641568821209071
26,13,R1,0.004763671923340294,6.634818297670022e-4,10.986460471875278,363.32,TRUE,TRUE,588.1710438046489,TRUE,125.4,513.8,125.4,109000000,glab_2048,8,1320,198088191.15762997,0.646927386001476,193145719979.05167,3.3494264644934453e-12,377.28281632855123,75.43589211518989,0.2858203154004176,0.057148403117568095,0.8333713833596427,0.19994521046380664
26,13,R2,0.004392501650456086,5.632585326119469e-4,11.453310481416102,391.4,TRUE,TRUE,705.9660728762587,TRUE,130.4,522.8,130.4,109000000,glab_2048,8,1320,193278102.52198893,0.5873278135659129,201537302662.7815,2.9142387330083907e-12,347.88613071612195,65.63457982779632,0.2635500990273651,0.04972316653620933,0.8412786151835906,0.18866684823763408
26,13,R3,0.004212404712210853,6.776202262403792e-4,9.332776320696103,677.51,TRUE,TRUE,1650.8905731119198,TRUE,80.2,759.7,80.2,109000000,glab_2048,8,1320,152808077.74347666,2.6310983478928054,593330991794.9711,4.434452917979374e-12,333.62245320709957,99.87289330180059,0.2527442827326512,0.07566128280439438,0.7696102297150031,0.2993590279722674
26,13,R4,0.005815834468670496,4.061240813024075e-4,10.54343362277349,388.4,TRUE,TRUE,841.4542908675694,TRUE,125.4,514.8,125.4,109000000,glab_2048,8,1320,226026788.31167457,0.5986078610586001,333152892237.5045,1.79679623081841e-12,460.6140899187033,40.467503334633264,0.3489500681202298,0.03065719949593429,0.9192396929372464,0.08785554810486937
26,13,R5,0.005289873498297405,6.209853760444072e-4,10.182942993208322,416.47,TRUE,TRUE,1176.7350205229995,TRUE,127.4,544.9,127.4,109000000,glab_2048,8,1320,213850626.8464463,0.9453285232756194,325545665126.6777,2.903827710031922e-12,418.95798106515446,65.40010242863944,0.3173924098978443,0.04954553214290867,0.8649757180536919,0.15610181780608856
26,14,R1,0.0054549496144885214,6.95456569460497e-4,10.524027598310727,359.28999999999996,TRUE,TRUE,736.9860086609162,TRUE,192.6,552.9,192.6,109000000,glab_2049,8,1320,311678179.02285576,0.7775263475653437,348458849615.0851,2.2313290318906106e-12,432.0320094674909,50.254065257900095,0.3272969768693113,0.038071261559015225,0.8958002980150023,0.11632023590067245
26,14,R2,0.0016286937112997308,0.0010297683333151827,10.042364723477855,352.29999999999995,TRUE,TRUE,17.22200925458901,TRUE,86.2,439.5,86.2,109000000,glab_2049,8,1320,125429177.9478443,0.4899934211072109,59682814105.83867,8.209958401731523e-12,128.99254193493869,184.90495099043187,0.09772162267798386,0.14007950832608476,0.4109384268500889,1.4334545875039373
26,14,R3,0.007984904223187582,2.2747097466316915e-4,10.81728893087631,346.28,TRUE,TRUE,683.8153426681324,TRUE,124.4,472.6,124.4,109000000,glab_2049,8,1320,294320693.6533575,0.42387425949465146,548443449811.5715,7.728677580893377e-13,632.4044144764565,17.406552864074698,0.47909425339125494,0.013186782472783862,0.9732128976903635,0.027524401262260193
26,14,R4,0.008555513009927102,1.9044616753877892e-4,10.82822235811105,312.13000000000005,TRUE,TRUE,410.6295607036809,TRUE,227.7,540.8,227.7,109000000,glab_2049,8,1320,764665279.2325147,0.29931339627867015,1201780874361.0337,2.4905821241148474e-13,677.5966303862265,5.6092971859635155,0.5133307805956261,0.0042494675651238755,0.9917897416290041,0.008278224734922672
26,14,R5,0.00551016971793351,4.125886384143724e-4,10.343853157775012,302.11,TRUE,TRUE,280.5230838137959,TRUE,127.4,453.6,127.4,109000000,glab_2049,8,1320,219937519.6210803,0.32077353476433457,170993888409.74088,1.8759356708450715e-12,436.40544166033396,42.24988438499934,0.3306101830760106,0.03200748817045405,0.9117321335707902,0.09681337662577442
26,15,R1,0.006116379133474172,4.64506944402973e-4,11.453824874783074,311.16999999999996,TRUE,TRUE,359.6341752154203,TRUE,122.3,434.5,122.3,109000000,glab_2050,8,1320,230299595.46145415,0.43345848212056637,214905964882.8438,2.016968130023132e-12,484.4172273711544,45.4262220320792,0.3669827480084503,0.03441380456975697,0.9142648227825727,0.09377499284779606
26,15,R2,0.005299302451147736,4.644681441384113e-4,11.198115503978448,288.06,TRUE,TRUE,261.8691107181585,TRUE,123.4,413.4,123.4,109000000,glab_2050,8,1320,209616947.31751993,0.31571513435406223,142483921707.91766,2.2157948108787795e-12,419.7047541309007,49.904203025436,0.31795814706886416,0.03780621441320909,0.8937324293650079,0.11890311590292707
26,15,R3,0.008014525284538675,5.720895091009216e-4,10.905317447375737,328.22,TRUE,TRUE,809.0261939345492,TRUE,128.4,457.6,128.4,109000000,glab_2050,8,1320,305030852.9681277,0.9194726132692835,490251107640.72076,1.875513586688552e-12,634.7504025354631,42.24037819185486,0.4808715170723205,0.03200028650898095,0.9376056817989834,0.06654643781733548
26,15,R4,0.004481907882314939,6.230072754537007e-4,10.440548005718,315.18,TRUE,TRUE,330.14646145026563,TRUE,125.4,441.6,125.4,109000000,glab_2050,8,1320,191211306.00060976,0.43183972055119807,132538800432.78789,3.2582135883309847e-12,354.9671042793432,73.38159274225286,0.26891447293889637,0.055592115713827925,0.8286872511752892,0.20672786818156774
26,15,R5,0.003074669351729088,7.830350449842474e-4,10.403450354780809,326.21,TRUE,TRUE,213.13413206864425,TRUE,125.4,452.6,125.4,109000000,glab_2050,8,1320,160278258.273635,0.43967139119260185,89995671642.65797,4.8854726362661814e-12,243.5138126569438,110.03077411249409,0.1844801611037453,0.08335664705491977,0.6887782242180106,0.45184613107554067
26,16,R1,0.006876844752508762,0.005738467284649759,10.289789262357875,234.67999999999998,TRUE,TRUE,495.5411251438063,TRUE,77.2,311.9,77.2,43500000,para_2051,32,5280,73969537.49577613,3.3563314554910595,43263518485.03245,7.757879093102943e-11,2178.584417594776,1747.2320605148966,0.41261068515052574,0.3309151629763062,0.5549379166709775,0.8020033772406646
26,16,R2,0.007438420607075621,0.00438185817959395,10.322811878054987,302.90000000000003,TRUE,TRUE,1060.1837770251343,TRUE,71.2,374.1,71.2,43500000,para_2051,32,5280,73875148.45877002,5.01733308222932,84588823080.33449,5.931437392697059e-11,2356.491648321557,1335.8802648356343,0.4463052364245373,0.2530076259158398,0.6382053876871304,0.5668936980053093
26,16,R3,0.007975789172778263,0.0037008122247246165,9.59237491173602,334.98,TRUE,TRUE,1725.6019410027527,TRUE,70.2,407.2,70.2,43500000,para_2051,32,5280,76146669.17152044,6.247823771193617,128553123168.1021,4.860110448677057e-11,2526.7300099361537,1094.5956609611874,0.47854735036669577,0.20730978427295216,0.6977361992714801,0.43320641962409195
26,16,R4,0.007267861563844594,0.004473484398630279,10.757918322908106,338.98,TRUE,TRUE,1507.1630803572132,TRUE,70.2,410.2,70.2,43500000,para_2051,32,5280,72454937.71616124,6.615396477541507,107146487399.11626,6.174160850368737e-11,2302.458543425967,1390.546521165927,0.43607169383067557,0.26336108355415283,0.6234647673521149,0.6039398733741581
26,16,R5,0.008029963351311543,0.005163698531155088,10.15236013397847,269.79999999999995,TRUE,TRUE,767.4201748280617,TRUE,73.2,344,73.2,43500000,para_2051,32,5280,78300520.88573985,4.969227236006493,75351626093.45358,6.594717982387656e-11,2543.892389695497,1485.2645356545684,0.48179780107869263,0.28130010144972883,0.6313708889545114,0.5838550961003323
26,17,R1,0.00845887169877273,0.0030638169973550198,10.346032342710414,351.02000000000004,TRUE,TRUE,1126.2682310377747,TRUE,70.2,422.2,70.2,43500000,para_2052,32,5280,78773270.41186062,6.692391223632594,172066916534.59937,3.889411955776451e-11,2679.770554171201,875.9746296799351,0.5075323019263639,0.16590428592423012,0.7536452742287935,0.32688419100524685
26,17,R2,0.00948782515992404,0.002630203979217589,11.029120624265744,298.86,TRUE,TRUE,1192.076468153969,TRUE,74.2,373.1,74.2,43500000,para_2052,32,5280,87949040.80295603,4.44643874895411,148680492482.54083,2.990599960163734e-11,3005.743010663936,673.5438987722971,0.5692695095954424,0.12756513234323807,0.8169362935396896,0.22408565748391066
26,17,R3,0.009125874148377924,0.00249783708667766,10.125756146873345,303.88,TRUE,TRUE,1579.5007143233559,TRUE,76.2,381.1,76.2,43500000,para_2052,32,5280,87195484.66425729,4.10818940511687,143410300128.17615,2.8646404068920325e-11,2891.0769302061262,645.1752470875717,0.5475524489026754,0.12219228164537344,0.8175539484343772,0.22316087142017782
26,17,R4,0.008802141234284301,0.0032273947469214524,10.344294835999525,336.96999999999997,TRUE,TRUE,1445.5179929900532,TRUE,79.2,416.2,79.2,43500000,para_2052,32,5280,87347160.05919221,6.752129688629772,182741622547.33392,3.694905186080871e-11,2788.518343021267,832.1677515472968,0.5281284740570581,0.15760752870213954,0.7701629664069354,0.2984264936359252
26,17,R5,0.008962296457314627,0.0029478351182428363,10.444684825489837,306.88,TRUE,TRUE,1156.424713722404,TRUE,73.2,380.1,73.2,43500000,para_2052,32,5280,83830846.69736087,4.817982234951491,137014288088.67133,3.5164086185182705e-11,2839.255517677274,791.9666963627028,0.5377377874388777,0.14999369249293615,0.7819007899597565,0.2789346331923629
26,18,R1,0.008817005334314773,0.0015922451531465692,10.475963655301927,333.96999999999997,TRUE,TRUE,998.1337115761062,TRUE,79.2,413.2,79.2,43500000,para_2053,32,5280,87450048.89398704,3.251188521674788,178563329033.95422,1.8207481565582635e-11,2793.22728991092,410.0694938762667,0.5290203200588863,0.07766467687050506,0.8719851697938988,0.14680849473203608
26,18,R2,0.00743085721301037,0.00204883342579373,10.872554103917468,372.08,TRUE,TRUE,1235.5345221466087,TRUE,70.2,443.3,70.2,43500000,para_2053,32,5280,73288749.7206577,4.101889399026833,146728544039.94986,2.7955633485397425e-11,2354.095565081685,629.6176894676701,0.44585143278062217,0.11924577452039206,0.788981837142804,0.2674562999084631
26,18,R3,0.007685036091984291,0.0018705806562054291,10.455378349644647,348,TRUE,TRUE,1293.9426338394408,TRUE,70.2,419.2,70.2,43500000,para_2053,32,5280,74608203.80590525,3.286836268875511,131095630338.84729,2.5072050535779983e-11,2434.6194339406234,564.6735401936122,0.46110216551905747,0.10694574624879019,0.811731116278626,0.2319350335915308
26,18,R4,0.007348858806902082,0.0023531911488672117,10.643244620353276,376.08000000000004,TRUE,TRUE,925.7380176812368,TRUE,73.2,449.3,73.2,43500000,para_2053,32,5280,74492422.04982063,4.758136801033149,150623180324.28812,3.158967159496296e-11,2328.11847002658,711.4636143392088,0.440931528414125,0.1347468966551532,0.7659337387206452,0.305595966656751
26,18,R5,0.0077186153960242115,0.002017885073388092,11.142663602619818,367.07,TRUE,TRUE,1043.1129378718977,TRUE,70.2,437.3,70.2,43500000,para_2053,32,5280,74784282.72436978,4.183156819712797,155030822325.53445,2.6982742895660995e-11,2445.2573574604703,607.7062158630868,0.4631169237614527,0.1150958742164937,0.8009454743668893,0.2485244401817165
26,19,R1,0.008132112506293528,0.003284647013907692,11.421283791808273,225.61,TRUE,TRUE,666.1496758348953,TRUE,71.1,296.9,71.1,110000000,Hae_1724,8,1320,196109576.1473538,2.1258491463260993,126923646064.25293,1.674903938112465e-11,644.0633104984474,377.2224114132536,0.4879267503776117,0.2857745541009497,0.6306396894424929,0.5856915077514929
26,19,R2,0.009124955997878607,0.0023983892219395612,11.112260873605585,286.85,TRUE,TRUE,1426.6564127651918,TRUE,74.1,361,74.1,110000000,Hae_1724,8,1320,216294218.8706023,3.338400385657699,301067356827.60077,1.1088549820993568e-11,722.6965150319857,249.7366808549667,0.5474973598727164,0.18919445519315659,0.7431837149212261,0.3455623151080418
26,19,R3,0.007179120949739621,0.003060071789686965,9.591692545162326,347.95,TRUE,TRUE,1736.838746305203,TRUE,51.1,400,51.1,110000000,Hae_1724,8,1320,158750445.85814655,4.755989672948994,246731296834.9115,1.927598863200252e-11,568.5863792193779,434.13444488839724,0.4307472569843772,0.3288897309760585,0.5670435534489955,0.7635329665906312
26,19,R4,0.008785035857687092,0.002325891508777174,11.0677839700755,302.88,TRUE,TRUE,1268.5573205173228,TRUE,69.1,372,69.1,110000000,Hae_1724,8,1320,201850302.02023518,3.523346563083546,305770310092.52673,1.1522853746059826e-11,695.7748399288176,259.5180880253601,0.5271021514612255,0.19660461214042432,0.7283366384998421,0.37299148105428837
26,19,R5,0.008012247117217434,0.0029324388030030745,11.04140641708335,366.01,TRUE,TRUE,1325.8762621333049,TRUE,70.1,437.1,70.1,110000000,Hae_1724,8,1320,192893628.3863031,6.505803102204756,427946855929.6057,1.520236219068032e-11,634.5699716836207,342.38809726656916,0.480734827033046,0.25938492217164333,0.6495365480378403,0.5395592488534496
26,20,R1,0.008465927151127067,0.003269055643107019,11.480401209238808,320.93,TRUE,TRUE,1220.8707637955708,TRUE,74.1,396,74.1,117000000,Hae_1768,8,1320,219093622.11261213,5.457893095480485,365790521159.7188,1.492081609489643e-11,670.5014303692637,336.0471069113088,0.507955629067624,0.25458114159947637,0.6661391930296585,0.5011877554477973
26,20,R2,0.00899453256350101,0.0028672527475175117,11.277393854227222,288.89,TRUE,TRUE,1260.0249322508162,TRUE,65.1,379,65.1,117000000,Hae_1768,8,1320,210128238.67168513,3.9664258242299977,290681759042.32733,1.3645251897806324e-11,712.36697902928,307.3188084465624,0.5396719538100606,0.23281727912618363,0.6986142081990693,0.4314051850990287
26,20,R3,0.009045276252394999,0.003117327146295856,11.32614611976568,285.87,TRUE,TRUE,1345.044127731117,TRUE,64.1,375,64.1,117000000,Hae_1768,8,1320,208925168.5375204,4.229905289491086,283490834946.45886,1.4920783207294733e-11,716.3858791896839,336.0463662156704,0.5427165751437,0.25458058046641696,0.6806954864004201,0.4690856924703458
26,20,R4,0.00841148488136084,0.003651500488404241,10.690135440234288,307.92,TRUE,TRUE,1329.5158505445588,TRUE,63.1,400,63.1,117000000,Hae_1768,8,1320,198927140.75246006,5.352836455388339,291612846381.20905,1.8355969299071543e-11,666.1896026037786,413.41373945461896,0.5046890928816504,0.31319222685955983,0.6170688591363616,0.620564682845253
26,20,R5,0.008926976351620972,0.002889808350636399,12.218016015326013,331.95,TRUE,TRUE,1314.6932096105145,TRUE,73.1,405.1,73.1,117000000,Hae_1768,8,1320,224693197.73963252,5.944063740524025,462172755896.5694,1.2861129663502406e-11,707.0165270483809,289.6587819019827,0.5356185810972582,0.2194384711378657,0.7093749796942063,0.40969167030824083
26,21,R1,0.006251591994916358,0.0033933980680449552,11.292377607910375,399.11,TRUE,TRUE,1224.1212000869666,TRUE,68.1,468.2,68.1,74000000,Hae_1769,8,1320,113272736.50546823,6.037416878188103,201530948478.04565,2.995776541410862e-11,495.1260859973755,674.7097700897405,0.37509551969498145,0.5111437652195003,0.4232440674655677,1.3627029340023842
26,21,R2,0.006112494529644013,0.0034271873898154277,11.525035309152242,454.28,TRUE,TRUE,1053.15410192703,TRUE,67.1,534.4,67.1,74000000,Hae_1769,8,1320,111521062.69376011,8.447998227334296,274898811412.25287,3.073130139753579e-11,484.1095667478058,692.1313727466761,0.36674967177864076,0.5243419490505122,0.4115734714656877,1.4296998454220553
