otu_name,36,38,40,42,44
Clade1_2068,5,5,5,4,4
Clade1_2069,5,5,5,5,4
Clade1_2070,5,5,5,5,5
Clade2_2071,4,5,5,3,1
Clade2_2072,5,5,5,5,0
Clade2_2073,5,5,4,3,0
Clade3_2074,4,5,5,5,3
Clade3_2075,5,5,5,5,5
Clade3_2076,5,5,5,5,4
Clade4_2077,5,5,5,5,5
Clade4_2078,5,5,5,5,5
Clade4_2079,5,5,5,4,1
Hae_1724,5,5,5,5,5
Hae_1768,5,4,0,0,0
Hae_1769,5,0,0,0,0
Duo_1770,5,4,0,0,0
Duo_1771,5,5,0,0,0
para_2051,5,5,0,0,0
para_2052,5,5,4,0,0
para_2053,4,5,0,0,0
