T,OTU,Replicate,parameter,Estimate,SE,t value,p_value,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid
26,3,R3,r,0.007779930023620465,2.2138392867524675e-4,35.14225296377781,6.31979779080425e-103,273.78,TRUE,TRUE,496.19525191977164,TRUE
26,3,R3,K,0.003109569978070458,1.2172435469973035e-4,25.54599681995559,4.019877643754425e-74,273.78,TRUE,TRUE,496.19525191977164,TRUE
26,3,R3,O2_0,10.09966956719806,0.013752689450211804,734.3777814340536,0,273.78,TRUE,TRUE,496.19525191977164,TRUE
26,3,R4,r,0.007947533507784538,1.7978462797857978e-4,44.20585673615787,1.5984526073193972e-147,363.12,TRUE,TRUE,732.1439504805402,TRUE
26,3,R4,K,0.0029568466381199774,1.3203980170351342e-4,22.39360102008771,3.396591658570295e-70,363.12,TRUE,TRUE,732.1439504805402,TRUE
26,3,R4,O2_0,10.526612239901791,0.02607025929937993,403.778578456723,0,363.12,TRUE,TRUE,732.1439504805402,TRUE
26,3,R5,r,0.0076707645913216,1.365154913962289e-4,56.18970061835413,1.457524161132488e-180,364.10999999999996,TRUE,TRUE,885.838968123581,TRUE
26,3,R5,K,0.0028891594758162138,9.759420619058543e-5,29.603801174161514,1.3496510014883382e-98,364.10999999999996,TRUE,TRUE,885.838968123581,TRUE
26,3,R5,O2_0,10.234835211317987,0.01864852199526574,548.828224237625,0,364.10999999999996,TRUE,TRUE,885.838968123581,TRUE
26,4,R1,r,0.005019354946277459,1.1542761206957497e-4,43.48487208807543,2.184710078025003e-149,382.31,TRUE,TRUE,715.9608539155917,TRUE
26,4,R1,K,0.0036156467304389365,1.0116993582492472e-4,35.73835152664165,1.982445693028712e-123,382.31,TRUE,TRUE,715.9608539155917,TRUE
26,4,R1,O2_0,10.737549310146871,0.014844229953369809,723.3483544701708,0,382.31,TRUE,TRUE,715.9608539155917,TRUE
26,4,R2,r,0.00541694175318001,1.1946041428222244e-4,45.34507757844043,5.619164537887333e-150,359.25,TRUE,TRUE,718.1206848925347,TRUE
26,4,R2,K,0.003967909687188072,1.0823386980456781e-4,36.660517584308096,6.532799638539451e-123,359.25,TRUE,TRUE,718.1206848925347,TRUE
26,4,R2,O2_0,10.051318473251213,0.015060071621563633,667.4150512577456,0,359.25,TRUE,TRUE,718.1206848925347,TRUE
26,4,R3,r,0.00505012488266117,6.575468540377361e-5,76.8025099907382,1.1826243632782364e-246,416.45,TRUE,TRUE,1172.0928733091296,TRUE
26,4,R3,K,0.003898368657403832,6.876520272773938e-5,56.6910079919136,5.890334173833914e-197,416.45,TRUE,TRUE,1172.0928733091296,TRUE
26,4,R3,O2_0,9.81919075456219,0.011703521741627095,838.994532700126,0,416.45,TRUE,TRUE,1172.0928733091296,TRUE
26,4,R4,r,0.004893344550827899,7.632648033521111e-5,64.1107061315716,1.4821341999103508e-208,391.37,TRUE,TRUE,986.2427417499819,TRUE
26,4,R4,K,0.004014991562508273,7.601978691369365e-5,52.81508572322822,2.923447209265745e-179,391.37,TRUE,TRUE,986.2427417499819,TRUE
26,4,R4,O2_0,10.641287278365336,0.011403364651180142,933.1708319319652,0,391.37,TRUE,TRUE,986.2427417499819,TRUE
26,4,R5,r,0.005414293468543216,1.0486769609047606e-4,51.62975511421515,1.3745294845516585e-188,442.53,TRUE,TRUE,913.7067488022176,TRUE
26,4,R5,K,0.003391445997660822,1.0381387620272984e-4,32.6685229538866,1.344450272416218e-119,442.53,TRUE,TRUE,913.7067488022176,TRUE
26,4,R5,O2_0,10.480535760987076,0.02081480415405983,503.5135417761255,0,442.53,TRUE,TRUE,913.7067488022176,TRUE
26,5,R1,r,0.004571409666645645,4.679294759271577e-5,97.69441554387726,0,495.71999999999997,TRUE,TRUE,1538.5063309162942,TRUE
26,5,R1,K,0.002780148915940952,4.209513312119977e-5,66.04442627456203,1.0584269227581253e-246,495.71999999999997,TRUE,TRUE,1538.5063309162942,TRUE
26,5,R1,O2_0,10.067004814985891,0.009025558936430218,1115.3885189705034,0,495.71999999999997,TRUE,TRUE,1538.5063309162942,TRUE
26,5,R2,r,0.004511156190806851,1.1306121446490996e-4,39.900121470983734,7.212919144725523e-133,356.25,TRUE,TRUE,626.2908867519188,TRUE
26,5,R2,K,0.0035858765353377012,8.903236209633501e-5,40.27610242956042,4.769737287510651e-134,356.25,TRUE,TRUE,626.2908867519188,TRUE
26,5,R2,O2_0,10.250308019055636,0.01098266798850007,933.31675234002455,0,356.25,TRUE,TRUE,626.2908867519188,TRUE
26,5,R3,r,0.004607299252852855,6.154332530170374e-5,74.86269599938741,6.74029569369587e-262,469.66999999999996,TRUE,TRUE,1250.5455698616133,TRUE
26,5,R3,K,0.0034731291970369203,6.498822516379517e-5,53.44243804601999,7.00033617844911e-201,469.66999999999996,TRUE,TRUE,1250.5455698616133,TRUE
26,5,R3,O2_0,10.117213018252052,0.012737848113414179,794.2639077002068,0,469.66999999999996,TRUE,TRUE,1250.5455698616133,TRUE
26,5,R4,r,0.004678268926462198,7.775420964750003e-5,60.16740376721988,9.750387137796091e-219,458.63,TRUE,TRUE,1050.301395040454,TRUE
26,5,R4,K,0.0036165717818785466,8.336537171914383e-5,43.382182641285404,8.843802015295303e-164,458.63,TRUE,TRUE,1050.301395040454,TRUE
26,5,R4,O2_0,10.24232877938248,0.015855558677116584,645.9771609413325,0,458.63,TRUE,TRUE,1050.301395040454,TRUE
26,5,R5,r,0.004699065496231502,1.1382983476213538e-4,41.2814927303629,3.5152676544017995e-139,366.28,TRUE,TRUE,660.3813901419421,TRUE
26,5,R5,K,0.0030296008298742543,7.868834862537689e-5,38.50126331024835,3.1538180894812e-130,366.28,TRUE,TRUE,660.3813901419421,TRUE
26,5,R5,O2_0,9.853584288841324,0.010357290330107842,951.3670057309986,0,366.28,TRUE,TRUE,660.3813901419421,TRUE
26,6,R1,r,0.0038678406284889974,8.903250785872103e-5,43.44301560758663,6.611090818857039e-151,390.37,TRUE,TRUE,707.5394290679978,TRUE
26,6,R1,K,0.0032080846800274657,6.809459394612209e-5,47.112178722524895,2.267571892241523e-162,390.37,TRUE,TRUE,707.5394290679978,TRUE
26,6,R1,O2_0,10.688888482456344,0.008920781538061716,1198.2009016643622,0,390.37,TRUE,TRUE,707.5394290679978,TRUE
26,6,R2,r,0.00408659748924496,0.00012677436067403428,32.2352048751603,1.0857720426969317e-108,367.32,TRUE,TRUE,509.1120690025539,TRUE
26,6,R2,K,0.003393175245942276,9.641987945617699e-5,35.191656171738735,3.359229099620767e-119,367.32,TRUE,TRUE,509.1120690025539,TRUE
26,6,R2,O2_0,10.114221659655184,0.011852404238240487,853.3476800447587,0,367.32,TRUE,TRUE,509.1120690025539,TRUE
26,6,R3,r,0.003996615174654745,1.0836824605052241e-4,36.87994703532879,1.3492141556073882e-132,415.48,TRUE,TRUE,620.6609471011914,TRUE
26,6,R3,K,0.0033793850849327583,9.425240739248423e-5,35.854628846352774,9.536799649719496e-129,415.48,TRUE,TRUE,620.6609471011914,TRUE
26,6,R3,O2_0,9.712775234055897,0.013795059559929587,704.0763537019099,0,415.48,TRUE,TRUE,620.6609471011914,TRUE
26,6,R4,r,0.003641105299431919,3.581371243911609e-5,101.66791017886959,1.57291677755e-313,455.6,TRUE,TRUE,1464.4357698136891,TRUE
26,6,R4,K,0.002940991507638698,2.9719101685046733e-5,98.95963676178233,1.859406194954963e-308,455.6,TRUE,TRUE,1464.4357698136891,TRUE
26,6,R4,O2_0,9.400853711766715,0.004767103560514434,1972.0263242513315,0,455.6,TRUE,TRUE,1464.4357698136891,TRUE
26,6,R5,r,0.0037260726175723556,2.842274752561656e-5,131.09473720702616,0,512.8,TRUE,TRUE,1845.0176905673532,TRUE
26,6,R5,K,0.002744560538679337,2.5341035043754238e-5,108.30498967151635,0,512.8,TRUE,TRUE,1845.0176905673532,TRUE
26,6,R5,O2_0,9.462016275593777,0.004972370935546333,1902.9184262887559,0,512.8,TRUE,TRUE,1845.0176905673532,TRUE
26,7,R1,r,0.006828851745207601,4.8432002094738946e-5,140.9987497904697,0,376.28000000000003,TRUE,TRUE,1533.7060201771733,TRUE
26,7,R1,K,0.0018646685522697246,2.2718992752844813e-5,82.07531788733176,7.669477232314408e-241,376.28000000000003,TRUE,TRUE,1533.7060201771733,TRUE
26,7,R1,O2_0,9.330187217966964,0.004126010795101382,2261.3094539268427,0,376.28000000000003,TRUE,TRUE,1533.7060201771733,TRUE
26,7,R2,r,0.00781308516884417,5.074635295913159e-5,153.96348137838422,5.5716164645271415e-300,320.1,TRUE,TRUE,1424.7352708380445,TRUE
26,7,R2,K,0.0022614809281390597,2.443871458890817e-5,92.53681980334032,1.7900306731965272e-231,320.1,TRUE,TRUE,1424.7352708380445,TRUE
26,7,R2,O2_0,10.35320391190214,0.0036832306881101635,2810.902924251613,0,320.1,TRUE,TRUE,1424.7352708380445,TRUE
26,7,R3,r,0.0071796944353070425,7.077623592503058e-5,101.44216263368544,7.805862788826119e-266,361.23,TRUE,TRUE,1280.6113507251964,TRUE
26,7,R3,K,0.00311162840840901,5.328407407641697e-5,58.39696874429104,4.604774599627748e-185,361.23,TRUE,TRUE,1280.6113507251964,TRUE
26,7,R3,O2_0,10.525410216629272,0.009372534991752314,1123.0056997270717,0,361.23,TRUE,TRUE,1280.6113507251964,TRUE
26,7,R4,r,0.007175893211931962,6.759473858713574e-5,106.16052908735767,7.245272509839644e-264,345.16999999999996,TRUE,TRUE,1266.9235799625858,TRUE
26,7,R4,K,0.002876155880840163,4.455336688299635e-5,64.55529810784824,1.3062040584889035e-193,345.16999999999996,TRUE,TRUE,1266.9235799625858,TRUE
26,7,R4,O2_0,10.647910271473132,0.007175435730704059,1483.9391879590219,0,345.16999999999996,TRUE,TRUE,1266.9235799625858,TRUE
26,7,R5,r,0.006675556896018584,1.1623545924253476e-4,57.431328955215726,6.148648940145495e-167,312.09,TRUE,TRUE,798.9736301209476,TRUE
26,7,R5,K,0.0033617344534893545,7.845061116893962e-5,42.8516031092482,4.732452136898514e-132,312.09,TRUE,TRUE,798.9736301209476,TRUE
26,7,R5,O2_0,10.285630857396306,0.009941050896773117,1034.6623273737628,0,312.09,TRUE,TRUE,798.9736301209476,TRUE
26,8,R1,r,0.007817002974749916,8.1749549136893e-5,95.62135886107484,4.72661398323501e-231,311.07,TRUE,TRUE,1099.903258168476,TRUE
26,8,R1,K,0.0024545859395265954,4.130344969999891e-5,59.428109694349814,8.518636313154074e-171,311.07,TRUE,TRUE,1099.903258168476,TRUE
26,8,R1,O2_0,10.321443244721097,0.0058986253101900145,1749.8048616328554,0,311.07,TRUE,TRUE,1099.903258168476,TRUE
26,8,R2,r,0.008285820361301627,9.369187598566724e-5,88.43691381064001,2.2441885256190827e-244,359.24,TRUE,TRUE,1192.4011277475302,TRUE
26,8,R2,K,0.0019864761999018295,4.6023013224009076e-5,43.16267147118332,1.6039309796883907e-143,359.24,TRUE,TRUE,1192.4011277475302,TRUE
26,8,R2,O2_0,10.756110314162132,0.009309351565087682,1155.4091860167946,0,359.24,TRUE,TRUE,1192.4011277475302,TRUE
26,8,R3,r,0.007315967072979125,6.836762202140985e-5,107.00923707260249,3.2900277219011776e-284,380.28,TRUE,TRUE,1369.4777873695054,TRUE
26,8,R3,K,0.0029461301861622006,5.2010767818041235e-5,56.644620138452595,1.7482805556602505e-186,380.28,TRUE,TRUE,1369.4777873695054,TRUE
26,8,R3,O2_0,10.86866704959664,0.010334179956043178,1051.7203199312305,0,380.28,TRUE,TRUE,1369.4777873695054,TRUE
26,8,R4,r,0.005523382669820729,7.021405122524936e-5,78.66491924958875,4.370569316262405e-238,385.32000000000005,TRUE,TRUE,1101.0515627161612,TRUE
26,8,R4,K,0.003344925894256225,5.8420872785047766e-5,57.25566453899889,1.5095842419365567e-189,385.32000000000005,TRUE,TRUE,1101.0515627161612,TRUE
26,8,R4,O2_0,9.65784536181168,0.00927962423603244,1040.7582372043278,0,385.32000000000005,TRUE,TRUE,1101.0515627161612,TRUE
26,8,R5,r,0.0068970947010389356,5.9870883063565055e-5,115.19948175336371,5.866188172453299e-305,396.33000000000004,TRUE,TRUE,1463.88308788919,TRUE
26,8,R5,K,0.0030589636885223442,4.9113959268637054e-5,62.28297889385843,1.0023574887655519e-205,396.33000000000004,TRUE,TRUE,1463.88308788919,TRUE
26,8,R5,O2_0,10.114058973562022,0.009985415622537241,1012.8831243373015,0,396.33000000000004,TRUE,TRUE,1463.88308788919,TRUE
26,9,R1,r,0.006729515409030836,1.1396589898107408e-4,59.04850020222614,2.417430698101134e-204,419.43,TRUE,TRUE,1011.6107613452294,TRUE
26,9,R1,K,0.002904887388523808,9.454730549523481e-5,30.724168957625285,4.655546903635681e-109,419.43,TRUE,TRUE,1011.6107613452294,TRUE
26,9,R1,O2_0,11.363133445848703,0.02103891917203108,540.100627457837,0,419.43,TRUE,TRUE,1011.6107613452294,TRUE
26,9,R2,r,0.0069582922070585,1.225190877986553e-4,56.793535865150886,9.155970923984954e-182,363.24,TRUE,TRUE,878.2821589952146,TRUE
26,9,R2,K,0.0030496074728482677,9.044658825534646e-5,33.71721953998635,1.9282281727391618e-113,363.24,TRUE,TRUE,878.2821589952146,TRUE
26,9,R2,O2_0,10.605480918511999,0.01561260044398554,679.2898439028177,0,363.24,TRUE,TRUE,878.2821589952146,TRUE
26,9,R3,r,0.00741667401620662,1.6147220543062226e-4,45.93158306364528,3.1192763738353726e-154,370.27,TRUE,TRUE,767.1926616302192,TRUE
26,9,R3,K,0.00265838413577253,1.0765118255548287e-4,24.694425761671614,5.088647611446935e-80,370.27,TRUE,TRUE,767.1926616302192,TRUE
26,9,R3,O2_0,10.293917598314554,0.020546565903581476,501.0042868779458,0,370.27,TRUE,TRUE,767.1926616302192,TRUE
26,9,R4,r,0.007155317436631676,1.6379158211327757e-4,43.6855016864242,1.987090783278419e-144,356.22,TRUE,TRUE,718.9605610232397,TRUE
26,9,R4,K,0.0026863998463252086,1.0463248831479921e-4,25.67462448415503,9.418475244790945e-83,356.22,TRUE,TRUE,718.9605610232397,TRUE
26,9,R4,O2_0,10.637714796094121,0.01785353573652845,595.8323859810743,0,356.22,TRUE,TRUE,718.9605610232397,TRUE
26,9,R5,r,0.00649772441648745,1.506958345646256e-4,43.118142152103836,6.038058615253352e-134,317.1,TRUE,TRUE,643.4756821082007,TRUE
26,9,R5,K,0.003271978930316943,1.0037998253312052e-4,32.59593046090986,8.695616873814127e-103,317.1,TRUE,TRUE,643.4756821082007,TRUE
26,9,R5,O2_0,10.401310460758252,0.012820636049561141,811.2944178860997,0,317.1,TRUE,TRUE,643.4756821082007,TRUE
26,10,R1,r,0.00704532317359925,9.047933949993402e-5,77.866651243673,1.1331078794964182e-235,383.22,TRUE,TRUE,1142.7843828967643,TRUE
26,10,R1,K,0.0024857827015165434,5.8179728554848124e-5,42.72592470370684,3.5071683333436026e-147,383.22,TRUE,TRUE,1142.7843828967643,TRUE
26,10,R1,O2_0,9.479653579737493,0.011294943101416101,839.2829866092006,0,383.22,TRUE,TRUE,1142.7843828967643,TRUE
26,10,R2,r,0.0069501525393040366,4.6988882914114214e-5,147.91057178370153,0,388.22,TRUE,TRUE,1628.3042164779995,TRUE
26,10,R2,K,0.0022909709046633115,2.820572006802398e-5,81.22362765914704,2.253843742017138e-244,388.22,TRUE,TRUE,1628.3042164779995,TRUE
26,10,R2,O2_0,10.285619022612847,0.00554345866953731,1855.4515575510452,0,388.22,TRUE,TRUE,1628.3042164779995,TRUE
26,10,R3,r,0.0074980477492564415,4.2126959677682865e-5,177.98691874810513,0,396.25,TRUE,TRUE,1807.3996798805465,TRUE
26,10,R3,K,0.001898037035524574,2.1798446184340204e-5,87.07212520900254,5.348130098845969e-259,396.25,TRUE,TRUE,1807.3996798805465,TRUE
26,10,R3,O2_0,9.885278078133972,0.004852946546632773,2036.9641377964263,0,396.25,TRUE,TRUE,1807.3996798805465,TRUE
26,10,R4,r,0.007636782744344815,7.08763402601584e-5,107.74798354871699,3.836221207010315e-247,311.99,TRUE,TRUE,1165.18890300962,TRUE
26,10,R4,K,0.002225178381491344,3.243421772632922e-5,68.6058902442714,4.642728874530639e-189,311.99,TRUE,TRUE,1165.18890300962,TRUE
26,10,R4,O2_0,9.496708235080984,0.004564365986550359,2080.6193594169636,0,311.99,TRUE,TRUE,1165.18890300962,TRUE
26,10,R5,r,0.00756210137118313,1.000438218924423e-4,75.58788966812153,4.8943172737269536e-235,393.23,TRUE,TRUE,1147.6801882775821,TRUE
26,10,R5,K,0.0021919293294289867,5.9339413951036354e-5,36.93884356926152,2.0377395546419064e-129,393.23,TRUE,TRUE,1147.6801882775821,TRUE
26,10,R5,O2_0,9.817659626706936,0.013123451138983187,748.1004442149822,0,393.23,TRUE,TRUE,1147.6801882775821,TRUE
26,11,R1,r,0.007741443739224524,7.522228634085094e-5,102.91423081912336,5.327224414306616e-268,361.15999999999997,TRUE,TRUE,1286.189548833358,TRUE
26,11,R1,K,0.0023255508134022627,4.294614631871627e-5,54.15039561742398,1.622887562057474e-174,361.15999999999997,TRUE,TRUE,1286.189548833358,TRUE
26,11,R1,O2_0,10.118325093528028,0.008148381904743844,1241.7588193353233,0,361.15999999999997,TRUE,TRUE,1286.189548833358,TRUE
26,11,R2,r,0.008073166334752633,7.233852453100244e-5,111.60258502774246,3.3132112616584643e-261,328.03,TRUE,TRUE,1247.4210163712087,TRUE
26,11,R2,K,0.0023442072810621194,3.741608430681741e-5,62.652394671747956,1.680028756442698e-183,328.03,TRUE,TRUE,1247.4210163712087,TRUE
26,11,R2,O2_0,9.787829035926427,0.006100822696876713,1604.3457615867544,0,328.03,TRUE,TRUE,1247.4210163712087,TRUE
26,11,R3,r,0.007993014098199285,4.552691820435239e-5,175.56677265792064,7.79623298688423e-307,305.96999999999997,TRUE,TRUE,1454.97848750204,TRUE
26,11,R3,K,0.0023856643850489285,2.201276443042046e-5,108.37641008650726,2.2072897824923108e-244,305.96999999999997,TRUE,TRUE,1454.97848750204,TRUE
26,11,R3,O2_0,9.391224374993241,0.0031075699148268997,3022.047655367509,0,305.96999999999997,TRUE,TRUE,1454.97848750204,TRUE
26,11,R4,r,0.007905595621414671,4.5459221390865784e-5,173.90521393758758,0,350.14,TRUE,TRUE,1621.15423798124,TRUE
26,11,R4,K,0.0020809249421414157,2.2470277099050157e-5,92.6078896565712,9.368730849082105e-247,350.14,TRUE,TRUE,1621.15423798124,TRUE
26,11,R4,O2_0,9.83364927303744,0.004089825263588565,2404.4179492424155,0,350.14,TRUE,TRUE,1621.15423798124,TRUE
26,11,R5,r,0.007083093868872508,9.639655121701857e-5,73.47870623427455,1.0754892441563577e-226,383.2,TRUE,TRUE,1099.599834886033,TRUE
26,11,R5,K,0.0033288153246734506,8.308504814625705e-5,40.065154909865846,1.710062968919063e-138,383.2,TRUE,TRUE,1099.599834886033,TRUE
26,11,R5,O2_0,9.608041132261588,0.01621481159373607,592.5471953046474,0,383.2,TRUE,TRUE,1099.599834886033,TRUE
26,12,R1,r,0.00768026951782325,1.327873352999627e-4,57.838870706108736,3.7312436921051896e-172,325.07,TRUE,TRUE,836.9297009937644,TRUE
26,12,R1,K,0.0034837815651797928,9.999799163115123e-5,34.83851533768735,2.9300543141827408e-111,325.07,TRUE,TRUE,836.9297009937644,TRUE
26,12,R1,O2_0,10.468427598630221,0.015279133563025687,685.1453687114171,0,325.07,TRUE,TRUE,836.9297009937644,TRUE
26,12,R2,r,0.008706863650943732,1.2025262270879623e-4,72.40477134563854,2.066791005158855e-186,289.94,TRUE,TRUE,892.8533603873365,TRUE
26,12,R2,K,0.0029307116400502198,6.810741022619384e-5,43.03073087520042,3.4265912883926632e-127,289.94,TRUE,TRUE,892.8533603873365,TRUE
26,12,R2,O2_0,10.377140929114725,0.009379219152280594,1106.3971062656622,0,289.94,TRUE,TRUE,892.8533603873365,TRUE
26,12,R3,r,0.006946650083064086,1.4436595789978651e-4,48.11833886688296,8.059059146119487e-143,301.95,TRUE,TRUE,684.2501762071186,TRUE
26,12,R3,K,0.005066732028708061,1.4225393014022464e-4,35.61751878288078,1.362110730959275e-109,301.95,TRUE,TRUE,684.2501762071186,TRUE
26,12,R3,O2_0,9.339449920300948,0.017524395022756333,532.9399336281332,0,301.95,TRUE,TRUE,684.2501762071186,TRUE
26,12,R4,r,0.008170549756690026,9.09629746934549e-5,89.82280740295452,3.1564803066262477e-214,293.94,TRUE,TRUE,1022.1921079046543,TRUE
26,12,R4,K,0.0033527278591957282,5.91863148767997e-5,56.64701149538803,3.3493561985508517e-159,293.94,TRUE,TRUE,1022.1921079046543,TRUE
26,12,R4,O2_0,9.770951241543866,0.007902689974444965,1236.4082702396681,0,293.94,TRUE,TRUE,1022.1921079046543,TRUE
26,12,R5,r,0.00762082354115688,1.0292474929012515e-4,74.04267286262936,1.6129910261069693e-217,357.10999999999996,TRUE,TRUE,1051.975383317545,TRUE
26,12,R5,K,0.0034615857882342883,8.603136919724561e-5,40.23632101330214,4.0493807439464897e-134,357.10999999999996,TRUE,TRUE,1051.975383317545,TRUE
26,12,R5,O2_0,10.282410073144193,0.015693608765387945,655.1972989043743,0,357.10999999999996,TRUE,TRUE,1051.975383317545,TRUE
26,13,R1,r,0.004763671923340294,1.3143625736369824e-4,36.24321035069267,3.583371623202149e-122,363.32,TRUE,TRUE,588.1710438046553,TRUE
26,13,R1,K,6.634818297670022e-4,1.9756312676477363e-5,33.58328249972322,5.724704800753276e-113,363.32,TRUE,TRUE,588.1710438046553,TRUE
26,13,R1,O2_0,10.986460471875278,0.0025873592501423942,4246.206038558675,0,363.32,TRUE,TRUE,588.1710438046553,TRUE
26,13,R2,r,0.004392501650456086,1.0349165859777056e-4,42.44305009670325,7.2304224495701e-148,391.4,TRUE,TRUE,705.9660728762128,TRUE
26,13,R2,K,5.632585326119469e-4,1.4211568842532992e-5,39.63380389969351,1.7399124601487936e-138,391.4,TRUE,TRUE,705.9660728762128,TRUE
26,13,R2,O2_0,11.453310481416102,0.001997523174358632,5733.75599764621,0,391.4,TRUE,TRUE,705.9660728762128,TRUE
26,13,R3,r,0.004212404712210853,5.080339612129078e-5,82.91580945009916,0,677.51,TRUE,TRUE,1650.890573111919,TRUE
26,13,R3,K,6.776202262403792e-4,1.590872185079593e-5,42.59425946318101,3.328823353626883e-193,677.51,TRUE,TRUE,1650.890573111919,TRUE
26,13,R3,O2_0,9.332776320696103,0.005784419172196729,1613.433612410877,0,677.51,TRUE,TRUE,1650.890573111919,TRUE
26,13,R4,r,0.005815834468670496,1.1593899446553125e-4,50.16288519217362,6.185075657058168e-171,388.4,TRUE,TRUE,841.4542908676149,TRUE
26,13,R4,K,4.061240813024075e-4,1.1933426591180287e-5,34.032478282689084,3.983543436760785e-118,388.4,TRUE,TRUE,841.4542908676149,TRUE
26,13,R4,O2_0,10.54343362277349,0.0019999149117028527,5271.941101632245,0,388.4,TRUE,TRUE,841.4542908676149,TRUE
26,13,R5,r,0.005289873498297405,6.917778431008477e-5,76.46780756356553,6.380718082932701e-246,416.47,TRUE,TRUE,1176.7350205230046,TRUE
26,13,R5,K,6.209853760444072e-4,1.162032603896923e-5,53.43958284491397,1.2464482452759217e-187,416.47,TRUE,TRUE,1176.7350205230046,TRUE
26,13,R5,O2_0,10.182942993208322,0.0020474799440655172,4973.403047352379,0,416.47,TRUE,TRUE,1176.7350205230046,TRUE
26,14,R1,r,0.0054549496144885214,1.1722983571224451e-4,46.53209297229066,2.1363460830086697e-153,359.28999999999996,TRUE,TRUE,736.9860086608976,TRUE
26,14,R1,K,6.95456569460497e-4,1.8642297303833613e-5,37.30530406880073,4.728106905287637e-125,359.28999999999996,TRUE,TRUE,736.9860086608976,TRUE
26,14,R1,O2_0,10.524027598310727,0.002606668466959527,4037.347952647839,0,359.28999999999996,TRUE,TRUE,736.9860086608976,TRUE
26,14,R2,r,0.0016286937112997308,3.4505608890592217e-4,4.720083962186756,3.418235253783394e-6,352.29999999999995,TRUE,TRUE,17.22200925463403,TRUE
26,14,R2,K,0.0010297683333151827,6.927826859783409e-5,14.864233101624848,4.615176350636035e-39,352.29999999999995,TRUE,TRUE,17.22200925463403,TRUE
26,14,R2,O2_0,10.042364723477855,0.006181618243353065,1624.5527187441817,0,352.29999999999995,TRUE,TRUE,17.22200925463403,TRUE
26,14,R3,r,0.007984904223187582,1.9363647287393826e-4,41.23657131673709,5.609967131470515e-135,346.28,TRUE,TRUE,683.8153426681174,TRUE
26,14,R3,K,2.2747097466316915e-4,1.0345370092159572e-5,21.987707799410888,1.7741015237315697e-67,346.28,TRUE,TRUE,683.8153426681174,TRUE
26,14,R3,O2_0,10.81728893087631,0.0018599299345098423,5815.965822243219,0,346.28,TRUE,TRUE,683.8153426681174,TRUE
26,14,R4,r,0.008555513009927102,3.3475075020405413e-4,25.557860601393468,3.3408193997764317e-78,312.13000000000005,TRUE,TRUE,410.62956070371183,TRUE
26,14,R4,K,1.9044616753877892e-4,1.3407104578382032e-5,14.204869248641451,1.3578363951342973e-35,312.13000000000005,TRUE,TRUE,410.62956070371183,TRUE
26,14,R4,O2_0,10.82822235811105,0.002097679314311765,5162.00082836004,0,312.13000000000005,TRUE,TRUE,410.62956070371183,TRUE
26,14,R5,r,0.00551016971793351,2.6995952206513576e-4,20.411095988694253,1.314158451550452e-58,302.11,TRUE,TRUE,280.5230838138118,TRUE
26,14,R5,K,4.125886384143724e-4,2.085922074190131e-5,19.779676504672967,2.9421367610125824e-56,302.11,TRUE,TRUE,280.5230838138118,TRUE
26,14,R5,O2_0,10.343853157775012,0.0022233777768954606,4652.314719191943,0,302.11,TRUE,TRUE,280.5230838138118,TRUE
26,15,R1,r,0.006116379133474172,2.4880025620128304e-4,24.583492102700777,1.3125662833996662e-74,311.16999999999996,TRUE,TRUE,359.6341752154299,TRUE
26,15,R1,K,4.64506944402973e-4,2.277694461758898e-5,20.393733760245787,4.193047904628982e-59,311.16999999999996,TRUE,TRUE,359.6341752154299,TRUE
26,15,R1,O2_0,11.453824874783074,0.0027062692776217705,4232.330082410915,0,311.16999999999996,TRUE,TRUE,359.6341752154299,TRUE
26,15,R2,r,0.005299302451147736,2.640803398248469e-4,20.067008602997614,1.890952535078302e-56,288.06,TRUE,TRUE,261.8691107181794,TRUE
26,15,R2,K,4.644681441384113e-4,2.1618753582887883e-5,21.484501516593287,1.5111873138288e-61,288.06,TRUE,TRUE,261.8691107181794,TRUE
26,15,R2,O2_0,11.198115503978448,0.002101347076276063,5329.017576583957,0,288.06,TRUE,TRUE,261.8691107181794,TRUE
26,15,R3,r,0.008014525284538675,1.4721534488883024e-4,54.44082809839456,2.1403784828762716e-165,328.22,TRUE,TRUE,809.0261939345398,TRUE
26,15,R3,K,5.720895091009216e-4,1.8568333748212148e-5,30.80995402487341,1.9325620664109973e-98,328.22,TRUE,TRUE,809.0261939345398,TRUE
26,15,R3,O2_0,10.905317447375737,0.0030091334306079393,3624.0724111634095,0,328.22,TRUE,TRUE,809.0261939345398,TRUE
26,15,R4,r,0.004481907882314939,1.9329933469353707e-4,23.186359587945294,7.64128781745321e-70,315.18,TRUE,TRUE,330.14646145028564,TRUE
26,15,R4,K,6.230072754537007e-4,2.296847304708861e-5,27.12445333986495,4.5658605114196075e-84,315.18,TRUE,TRUE,330.14646145028564,TRUE
26,15,R4,O2_0,10.440548005718,0.002355818696078425,4431.81303514472,0,315.18,TRUE,TRUE,330.14646145028564,TRUE
26,15,R5,r,0.003074669351729088,1.8064573890010224e-4,17.02043663166277,8.024051743103046e-47,326.21,TRUE,TRUE,213.13413206864834,TRUE
26,15,R5,K,7.830350449842474e-4,2.6779230986765494e-5,29.24038578147481,9.169005790611925e-93,326.21,TRUE,TRUE,213.13413206864834,TRUE
