Group,Isolate,T,CUE,lo,hi
Clade1,Clade1_2068,35.3109243697479,0.5825416944219648,0.5570967857482012,0.6064850722410268
Clade1,Clade1_2068,35.49579831932773,0.5794563310072562,0.5539638319138499,0.6036848718069485
Clade1,Clade1_2068,35.680672268907564,0.5762292956701199,0.5506956759033567,0.6007001245757917
Clade1,Clade1_2068,35.865546218487395,0.5728461507748555,0.5470113595160206,0.5975329642894385
Clade1,Clade1_2068,36.05042016806723,0.5692912894909359,0.5432145151435918,0.594262634952202
Clade1,Clade1_2068,36.23529411764706,0.5655299523923437,0.5392201100930173,0.59076484991668
Clade1,Clade1_2068,36.42016806722689,0.5616093959169943,0.5350530915547862,0.5871964707757082
Clade1,Clade1_2068,36.60504201680672,0.5574712281859211,0.5306532931674165,0.5833249920153885
Clade1,Clade1_2068,36.78991596638656,0.5531831852891553,0.5259741637939961,0.5793097263415237
Clade1,Clade1_2068,36.97478991596638,0.5486945715428995,0.5211550686045034,0.5753164411925223
Clade1,Clade1_2068,37.15966386554622,0.5440213985870646,0.5161659245169001,0.5711410714706332
Clade1,Clade1_2068,37.34453781512605,0.5391737253986684,0.5109961309575296,0.5666839073328365
Clade1,Clade1_2068,37.529411764705884,0.5341748792296105,0.5057344245910642,0.5621363597070945
Clade1,Clade1_2068,37.714285714285715,0.5289717684586805,0.5003586074164459,0.55730137066387
Clade1,Clade1_2068,37.89915966386555,0.5236127641901311,0.49474442039036476,0.5521978805762636
Clade1,Clade1_2068,38.08403361344538,0.5181092233178698,0.48891268405195226,0.5469645738209103
Clade1,Clade1_2068,38.26890756302521,0.5123898800938935,0.4829323167519764,0.5417020197952928
Clade1,Clade1_2068,38.45378151260505,0.5064574759354966,0.4767112400552093,0.5362724923188699
Clade1,Clade1_2068,38.63865546218487,0.5004303921626243,0.4703056703029486,0.5304966784188787
Clade1,Clade1_2068,38.82352941176471,0.4942459655702235,0.46376097405418215,0.5245995579253179
Clade1,Clade1_2068,39.008403361344534,0.48793843496834843,0.45730004123891704,0.51850393906034
Clade1,Clade1_2068,39.19327731092437,0.481393658281716,0.45046360536282715,0.5123082431846652
Clade1,Clade1_2068,39.378151260504204,0.47472599489221,0.44363210639452433,0.5059252294232393
Clade1,Clade1_2068,39.563025210084035,0.4679491518702247,0.4365669752293672,0.4994233583258102
Clade1,Clade1_2068,39.747899159663866,0.46102333254336936,0.4293758295626097,0.49269720442469855
Clade1,Clade1_2068,39.9327731092437,0.4539166570087963,0.4221021978693382,0.4859712705534777
Clade1,Clade1_2068,40.11764705882353,0.44674042243502726,0.4145573239358208,0.4790116394948927
Clade1,Clade1_2068,40.30252100840336,0.43948187072520095,0.40711059366543606,0.47193738281877595
Clade1,Clade1_2068,40.4873949579832,0.432134389059458,0.3996295710448884,0.464850745455039
Clade1,Clade1_2068,40.67226890756302,0.4246419140482697,0.39192925887993835,0.45776360538685157
Clade1,Clade1_2068,40.85714285714286,0.4170470547247534,0.384317511398072,0.45050123982062545
Clade1,Clade1_2068,41.042016806722685,0.4094051225446421,0.37656591980541837,0.4430910776645957
Clade1,Clade1_2068,41.226890756302524,0.4016755002029899,0.3687307387491721,0.435840906397869
Clade1,Clade1_2068,41.411764705882355,0.39390398499642104,0.360782192033302,0.42825543131940247
Clade1,Clade1_2068,41.596638655462186,0.3860944290269685,0.3528220099219852,0.4207254562843499
Clade1,Clade1_2068,41.78151260504202,0.37822894261580586,0.34472006873105004,0.41316721021987923
Clade1,Clade1_2068,41.96638655462185,0.3703407714248993,0.3366916260712082,0.4054462614223513
Clade1,Clade1_2068,42.15126050420168,0.36240010714074056,0.32878965487555983,0.3977228749711462
Clade1,Clade1_2068,42.33613445378151,0.3544742565458148,0.32072232099516496,0.39023585772390346
Clade1,Clade1_2068,42.52100840336135,0.34651005352274433,0.31253247306132426,0.3824531933039523
Clade1,Clade1_2068,42.705882352941174,0.3386051476719215,0.30436352678984513,0.37482858447079775
Clade1,Clade1_2068,42.89075630252101,0.3306507194116656,0.29648282877619564,0.3671041311751245
Clade1,Clade1_2068,43.07563025210084,0.3226947629187392,0.28835147658154237,0.3592957144821924
Clade1,Clade1_2068,43.260504201680675,0.31479638753439765,0.28042288396764375,0.3515730048939089
Clade1,Clade1_2068,43.445378151260506,0.3069530899917405,0.2725921507424549,0.34382276565490894
Clade1,Clade1_2068,43.63025210084034,0.2991950516338191,0.2647506374847898,0.33628060443994456
Clade1,Clade1_2068,43.81512605042017,0.29142972290407415,0.2569603425193387,0.3288601526878115
Clade1,Clade1_2068,44,0.28375492167954325,0.249259903707609,0.32125077580270694
Clade1,Clade1_2069,22,0.47809512188908226,0.43770377787909837,0.5194653384589073
Clade1,Clade1_2069,22.18487394957983,0.48070155383796404,0.44095277723996656,0.5215134996977903
Clade1,Clade1_2069,22.369747899159663,0.483340345775778,0.44406910249129145,0.5233330250323052
Clade1,Clade1_2069,22.554621848739497,0.4859195606859598,0.44728184084522987,0.5253278543117352
Clade1,Clade1_2069,22.73949579831933,0.488431250536002,0.45031275323527314,0.527164195993601
Clade1,Clade1_2069,22.92436974789916,0.4909391903884255,0.453390688669567,0.529245233403561
Clade1,Clade1_2069,23.10924369747899,0.49350796998206986,0.45654000628472524,0.5313086916747445
Clade1,Clade1_2069,23.294117647058822,0.49601311778562335,0.45949240504032635,0.5331338146730563
Clade1,Clade1_2069,23.478991596638657,0.498505767065202,0.4624990024681336,0.5352355940025806
Clade1,Clade1_2069,23.66386554621849,0.5009578395887362,0.46533915927991415,0.5372289248078306
Clade1,Clade1_2069,23.84873949579832,0.5034729990033333,0.4682712044797839,0.5392408638270956
Clade1,Clade1_2069,24.03361344537815,0.5059100355219854,0.47111060422990575,0.541151015043104
Clade1,Clade1_2069,24.218487394957982,0.5083191299054979,0.4739032200537501,0.5428592055694995
Clade1,Clade1_2069,24.403361344537814,0.5106868707863754,0.4767137343441043,0.5448774184314309
Clade1,Clade1_2069,24.58823529411765,0.5130818587641783,0.47939748397252896,0.5467864771840378
Clade1,Clade1_2069,24.77310924369748,0.5153852041463551,0.4820673737036911,0.5487869406629462
Clade1,Clade1_2069,24.95798319327731,0.5176472679268309,0.48463344467133224,0.5505030146625713
Clade1,Clade1_2069,25.142857142857142,0.5198753830270403,0.487210664108022,0.5523563674992835
Clade1,Clade1_2069,25.327731092436974,0.5220732839585176,0.4898369658014602,0.5543004420414653
Clade1,Clade1_2069,25.51260504201681,0.5242442970323291,0.49243983799485863,0.55601557074442
Clade1,Clade1_2069,25.69747899159664,0.5263435267650834,0.4948206291705981,0.5577439115548974
Clade1,Clade1_2069,25.88235294117647,0.5284846799899444,0.4971840221207204,0.5595571414905618
Clade1,Clade1_2069,26.067226890756302,0.5304861862538752,0.4994806651699058,0.5612732002029642
Clade1,Clade1_2069,26.252100840336134,0.5324636890789276,0.5018230921720654,0.5629667244811535
Clade1,Clade1_2069,26.436974789915965,0.5344049440235094,0.5040241926926757,0.5646281113530882
Clade1,Clade1_2069,26.6218487394958,0.5363125409349452,0.5061647089764666,0.5661619245314753
Clade1,Clade1_2069,26.80672268907563,0.5381513109540615,0.5081660634288616,0.5676824263505736
Clade1,Clade1_2069,26.991596638655462,0.5399405597655194,0.5102220409088094,0.5691704612687053
Clade1,Clade1_2069,27.176470588235293,0.5416661201788124,0.51202266480564,0.5707924366724032
Clade1,Clade1_2069,27.36134453781513,0.5433396460464159,0.5139434878240396,0.5721672235995775
Clade1,Clade1_2069,27.54621848739496,0.5449838428366867,0.5155542176175398,0.5736112421431881
Clade1,Clade1_2069,27.73109243697479,0.546571380019351,0.5171642628758412,0.5749750276679716
Clade1,Clade1_2069,27.915966386554622,0.5480525423982399,0.5189698843416268,0.5762017839976719
Clade1,Clade1_2069,28.100840336134453,0.5494628541961339,0.5207720232980325,0.5774951205854951
Clade1,Clade1_2069,28.285714285714285,0.5508033189354187,0.5224043967798401,0.5785556852633235
Clade1,Clade1_2069,28.470588235294116,0.5520367038588676,0.523821029404115,0.5796994699440675
Clade1,Clade1_2069,28.65546218487395,0.5532261007192385,0.5251879845609261,0.5807514265677959
Clade1,Clade1_2069,28.840336134453782,0.5543181623738749,0.5263532783357092,0.5817521804183367
Clade1,Clade1_2069,29.025210084033613,0.5553735492141594,0.5274978915438989,0.5826874470300185
Clade1,Clade1_2069,29.210084033613445,0.5563333506034038,0.5285916740945001,0.5835209191008289
Clade1,Clade1_2069,29.39495798319328,0.5572137120044846,0.5295580492519874,0.5842424319448228
Clade1,Clade1_2069,29.57983193277311,0.5579733509753495,0.5304176291944247,0.5850140835987928
Clade1,Clade1_2069,29.764705882352942,0.5586153732154828,0.5311153141519582,0.5856345862485801
Clade1,Clade1_2069,29.949579831932773,0.5591979053798294,0.531715822614541,0.5861338790395383
Clade1,Clade1_2069,30.134453781512605,0.5596204094082864,0.5322263999774051,0.5865924793042355
Clade1,Clade1_2069,30.319327731092436,0.5599537805720745,0.5326666563739587,0.5867501508354815
Clade1,Clade1_2069,30.504201680672267,0.5601871737138514,0.5330156364793011,0.5869652427376235
Clade1,Clade1_2069,30.689075630252102,0.5603156597060395,0.5332662695503297,0.5869310919330558
Clade1,Clade1_2069,30.873949579831933,0.5603005362343397,0.5334365808058436,0.5868088754548225
Clade1,Clade1_2069,31.058823529411764,0.5602707142080092,0.5334164882817931,0.5866116991178438
Clade1,Clade1_2069,31.2436974789916,0.5600704146984732,0.5332605750220972,0.5862077999505179
Clade1,Clade1_2069,31.42857142857143,0.5597405036258429,0.5328750910544583,0.5857503309796235
Clade1,Clade1_2069,31.613445378151262,0.5592631682301498,0.5325376636053608,0.5852995577533348
Clade1,Clade1_2069,31.798319327731093,0.5586452575535361,0.5320196287799613,0.5847284211474284
Clade1,Clade1_2069,31.983193277310924,0.5578618425115495,0.5314315102624916,0.5839451123198187
Clade1,Clade1_2069,32.168067226890756,0.5570109594986581,0.5306772439521197,0.5829731045237718
Clade1,Clade1_2069,32.35294117647059,0.5559948007254256,0.5297203006459692,0.5818788928326781
Clade1,Clade1_2069,32.53781512605042,0.5548128388234443,0.5286180109779923,0.580702294410526
Clade1,Clade1_2069,32.72268907563026,0.5534662585244139,0.5273688532507007,0.5793492156222544
Clade1,Clade1_2069,32.90756302521008,0.552008838780328,0.5258302171024896,0.5779378922138917
Clade1,Clade1_2069,33.09243697478992,0.5504155232856093,0.5241751395719767,0.5762220933470256
Clade1,Clade1_2069,33.27731092436975,0.5486659488092607,0.5223051664895972,0.5743899183370922
Clade1,Clade1_2069,33.46218487394958,0.5467543649204566,0.5201434631211522,0.5725336845798134
Clade1,Clade1_2069,33.64705882352941,0.5446288391017935,0.518153382998333,0.5705118897818645
Clade1,Clade1_2069,33.831932773109244,0.5423946026733184,0.515699795186469,0.5683183406708989
Clade1,Clade1_2069,34.016806722689076,0.5399288563562687,0.5132667370064745,0.5660012057516192
Clade1,Clade1_2069,34.20168067226891,0.5372429341970665,0.5105102930624885,0.5634155055805481
Clade1,Clade1_2069,34.38655462184874,0.5344171177093211,0.507556619113907,0.5606421340030203
Clade1,Clade1_2069,34.57142857142857,0.5314497030870577,0.5044161962562161,0.557716345092071
Clade1,Clade1_2069,34.75630252100841,0.5282845638819459,0.501111513558919,0.5546360146904978
Clade1,Clade1_2069,34.94117647058823,0.5249743940173435,0.49753850921552534,0.5513631547331113
Clade1,Clade1_2069,35.12605042016807,0.5214447017135406,0.4939578800187514,0.54822980067426
Clade1,Clade1_2069,35.3109243697479,0.5177920549055013,0.4901037227022195,0.5447695305876867
Clade1,Clade1_2069,35.49579831932773,0.5139335042873523,0.48626203235215276,0.54115772903649
Clade1,Clade1_2069,35.680672268907564,0.5098802248573046,0.4820670722554273,0.5373085677883808
Clade1,Clade1_2069,35.865546218487395,0.5056719869402178,0.47759356422528815,0.5332686257052888
Clade1,Clade1_2069,36.05042016806723,0.5012580130929503,0.47294287402234625,0.5290884266796317
Clade1,Clade1_2069,36.23529411764706,0.49666657388164,0.46826096642930787,0.5246943544688619
Clade1,Clade1_2069,36.42016806722689,0.49196442693673964,0.46325472606411183,0.5202097919187703
Clade1,Clade1_2069,36.60504201680672,0.48701856684869266,0.4582441494787903,0.5154444900405729
Clade1,Clade1_2069,36.78991596638656,0.4818952545808616,0.4530763675065096,0.5106655303496171
Clade1,Clade1_2069,36.97478991596638,0.4766508363227655,0.4477413087712849,0.5054813523483714
Clade1,Clade1_2069,37.15966386554622,0.4712429914900787,0.44227684143376605,0.5003135536242126
Clade1,Clade1_2069,37.34453781512605,0.4656729111199106,0.43664946796846027,0.4949715159648031
Clade1,Clade1_2069,37.529411764705884,0.45992630379627947,0.43083635061248154,0.4893741029493737
Clade1,Clade1_2069,37.714285714285715,0.4540432032117724,0.4248161260873869,0.4836076691872491
Clade1,Clade1_2069,37.89915966386555,0.447989990457495,0.41864121567906537,0.47783925945978567
Clade1,Clade1_2069,38.08403361344538,0.441815220427312,0.4123251126744532,0.4718833028851649
Clade1,Clade1_2069,38.26890756302521,0.4355244352052026,0.40585680488328263,0.46572582158853437
Clade1,Clade1_2069,38.45378151260505,0.4290896956119672,0.39928330485010166,0.4594077171911222
Clade1,Clade1_2069,38.63865546218487,0.4225739065203047,0.39275998542501134,0.4531294373646015
Clade1,Clade1_2069,38.82352941176471,0.41592717023151016,0.38607927518534246,0.44665085659804726
Clade1,Clade1_2069,39.008403361344534,0.4092422992555075,0.379168974748005,0.4400530459916468
Clade1,Clade1_2069,39.19327731092437,0.40234410255397657,0.3722284678284605,0.43357363717915953
Clade1,Clade1_2069,39.378151260504204,0.39543740309894115,0.3651932793261229,0.4267941164110073
Clade1,Clade1_2069,39.563025210084035,0.3884595234114769,0.3580675061517259,0.41994660879126233
Clade1,Clade1_2069,39.747899159663866,0.3813655333619802,0.3508978263738445,0.413148280732706
Clade1,Clade1_2069,39.9327731092437,0.374268958732497,0.34360073762230126,0.4061752326865323
Clade1,Clade1_2069,40.11764705882353,0.3671028023265407,0.3363107955447895,0.3991073996376252
Clade1,Clade1_2069,40.30252100840336,0.3598269647906156,0.3291071295064456,0.3922899222515838
Clade1,Clade1_2069,40.4873949579832,0.3525709957855572,0.32176251990344673,0.38545821028726057
Clade1,Clade1_2069,40.67226890756302,0.3452497402352831,0.31435765314809816,0.3781343056991241
Clade1,Clade1_2069,40.85714285714286,0.33789019598862596,0.3069243200121002,0.37104512250548294
Clade1,Clade1_2069,41.042016806722685,0.330600333136098,0.29957187237217725,0.3640042782646297
Clade1,Clade1_2069,41.226890756302524,0.3232776596860979,0.29197958215154013,0.3568263262545449
Clade1,Clade1_2069,41.411764705882355,0.31590645821258556,0.28484715663128884,0.3498873869408698
Clade1,Clade1_2069,41.596638655462186,0.3086142264362066,0.2773414287569169,0.34282392609257584
Clade1,Clade1_2069,41.78151260504202,0.30132507239403017,0.26993117730079275,0.3359205517250722
Clade1,Clade1_2069,41.96638655462185,0.2940948426580676,0.26258187219487095,0.32903153920960326
Clade1,Clade1_2069,42.15126050420168,0.28692186578273365,0.2554548348201444,0.321936631311741
Clade1,Clade1_2069,42.33613445378151,0.27979217325809663,0.2482205484713348,0.3151322559248141
Clade1,Clade1_2069,42.52100840336135,0.27268260498789904,0.24112458054521857,0.30825769162569283
Clade1,Clade1_2069,42.705882352941174,0.2657131775424679,0.23398304818226945,0.30145281943261293
Clade1,Clade1_2069,42.89075630252101,0.2587467454924551,0.2269706915847783,0.29475062782097783
Clade1,Clade1_2069,43.07563025210084,0.2518873881000409,0.2201086003742486,0.28815463337112407
Clade1,Clade1_2069,43.260504201680675,0.24508749112286793,0.21326539932068866,0.2815927765239612
Clade1,Clade1_2069,43.445378151260506,0.2384206313408606,0.20661565465822695,0.27515215869792836
Clade1,Clade1_2069,43.63025210084034,0.231877546977852,0.19981442606572342,0.26862083494725597
Clade1,Clade1_2069,43.81512605042017,0.2253866795857296,0.19327339115694875,0.2622167858169782
Clade1,Clade1_2069,44,0.21901906130917093,0.18685380743502825,0.2560305006582808
Clade1,Clade1_2070,22,0.569173290093399,0.5320749213817426,0.6051958210308217
Clade1,Clade1_2070,22.18487394957983,0.5712221242149014,0.5346990047490208,0.6066826297660609
Clade1,Clade1_2070,22.369747899159663,0.5732992238890724,0.5373857210881697,0.6081680560478797
Clade1,Clade1_2070,22.554621848739497,0.5753578677777456,0.5400102189724517,0.6095529850553123
Clade1,Clade1_2070,22.73949579831933,0.5774325891354226,0.5424900071207697,0.6110578008976617
Clade1,Clade1_2070,22.92436974789916,0.5794240588270676,0.5451025297733068,0.6125879462079203
Clade1,Clade1_2070,23.10924369747899,0.5814777368364754,0.5475743253796996,0.614058033624256
Clade1,Clade1_2070,23.294117647058822,0.583457791276171,0.5500680474395451,0.6154592679226413
Clade1,Clade1_2070,23.478991596638657,0.5854010517076628,0.5526624611691543,0.6169880139367601
Clade1,Clade1_2070,23.66386554621849,0.5873711221948555,0.5552192511517025,0.6185483879628612
Clade1,Clade1_2070,23.84873949579832,0.5893145539723563,0.5576253556111923,0.6200743599609558
Clade1,Clade1_2070,24.03361344537815,0.5912546996084113,0.5599474062716921,0.6215750935940084
Clade1,Clade1_2070,24.218487394957982,0.5931660317500096,0.5622392306914762,0.623076183299126
Clade1,Clade1_2070,24.403361344537814,0.5950610944313237,0.5644997217381412,0.6246810692147812
Clade1,Clade1_2070,24.58823529411765,0.5969307253006633,0.5667750272915291,0.6261521436253108
Clade1,Clade1_2070,24.77310924369748,0.5987562010659323,0.5690303226577159,0.6277128140003854
Clade1,Clade1_2070,24.95798319327731,0.6006049933375399,0.5712917589016566,0.6291629277680462
Clade1,Clade1_2070,25.142857142857142,0.6024473128418597,0.5734765623037417,0.6304744967541204
Clade1,Clade1_2070,25.327731092436974,0.6042671074297686,0.5756661097482056,0.6320153179199255
Clade1,Clade1_2070,25.51260504201681,0.6060274950821515,0.5778248920500869,0.6334165598870308
Clade1,Clade1_2070,25.69747899159664,0.6078378434478982,0.5798878190412053,0.6349419100470128
Clade1,Clade1_2070,25.88235294117647,0.6096091657041973,0.5818654792520345,0.6364196264042826
Clade1,Clade1_2070,26.067226890756302,0.6113195359568855,0.583820311141966,0.6377953129649385
Clade1,Clade1_2070,26.252100840336134,0.612987790914564,0.5858018957032745,0.6392653671129632
Clade1,Clade1_2070,26.436974789915965,0.6146174493539602,0.587740135922609,0.6406857320642383
Clade1,Clade1_2070,26.6218487394958,0.6162260218313423,0.589796597990312,0.6420599974510182
Clade1,Clade1_2070,26.80672268907563,0.6177954492539525,0.59160749661616,0.6434462022271913
Clade1,Clade1_2070,26.991596638655462,0.6193240872943256,0.59341413151358,0.6447817629592082
Clade1,Clade1_2070,27.176470588235293,0.6208556510500078,0.5951788327161515,0.6460884542479406
Clade1,Clade1_2070,27.36134453781513,0.6223328082213129,0.5968809662068302,0.6473479936299863
Clade1,Clade1_2070,27.54621848739496,0.6238548662388952,0.5985647781318345,0.6485441097405528
Clade1,Clade1_2070,27.73109243697479,0.6252577612780289,0.6001465364240859,0.6497948249479181
Clade1,Clade1_2070,27.915966386554622,0.6266442416289655,0.6015135104838549,0.6509473957298706
Clade1,Clade1_2070,28.100840336134453,0.6279994958578057,0.6028782875890016,0.6521638205921633
Clade1,Clade1_2070,28.285714285714285,0.6293055491588767,0.6042666016215918,0.6533841268231401
Clade1,Clade1_2070,28.470588235294116,0.6305807870527247,0.6056084365998923,0.6545974200532638
Clade1,Clade1_2070,28.65546218487395,0.6317783103104504,0.6069370031759829,0.6557449927858499
Clade1,Clade1_2070,28.840336134453782,0.6329614286516507,0.6081761786901242,0.6568609813592043
Clade1,Clade1_2070,29.025210084033613,0.6341139120738596,0.6093469407375728,0.6579029910107209
Clade1,Clade1_2070,29.210084033613445,0.6351391292711568,0.6105443954874703,0.6589361600603896
Clade1,Clade1_2070,29.39495798319328,0.6361977125957679,0.611645782402119,0.6598068524594485
Clade1,Clade1_2070,29.57983193277311,0.6371587537013572,0.6127054512129436,0.6607967867106882
Clade1,Clade1_2070,29.764705882352942,0.6381194666751857,0.6137140876851711,0.6616711072985626
Clade1,Clade1_2070,29.949579831932773,0.6389991986741088,0.6146471477414219,0.6624475124733119
Clade1,Clade1_2070,30.134453781512605,0.6398315374660961,0.6155793091839707,0.6632853968134003
Clade1,Clade1_2070,30.319327731092436,0.6405883284849838,0.6163897707524956,0.6640184705525719
Clade1,Clade1_2070,30.504201680672267,0.641297684793446,0.6171763461331472,0.6646562584122099
Clade1,Clade1_2070,30.689075630252102,0.6418931343762573,0.6178987246895548,0.665163584712967
Clade1,Clade1_2070,30.873949579831933,0.6424463273132598,0.6185291442967624,0.6656702807043895
Clade1,Clade1_2070,31.058823529411764,0.6429489690518626,0.6191081409864106,0.6661091933495722
Clade1,Clade1_2070,31.2436974789916,0.6434032610889603,0.6195154569095446,0.666555200601024
Clade1,Clade1_2070,31.42857142857143,0.6437970917494686,0.6199143323207427,0.6667098116399546
Clade1,Clade1_2070,31.613445378151262,0.6440821461344794,0.6201825333869866,0.6669400529435585
