Group,T_C,tax,lo,hi
Clade2,35.5,1.0893355139352654,1.0042387493308134,1.3107009121665207
Clade2,35.75,1.1115016343750255,1.0075004910960217,1.3581023138845363
Clade2,36,1.1360596421147349,1.0124931570317575,1.4109884902702534
Clade2,36.25,1.1644380090763666,1.0197631404517096,1.4685842394497768
Clade2,36.5,1.1962108504274465,1.029970242600304,1.532810033246664
Clade2,36.75,1.2310903668867952,1.0425412690318598,1.6020306979052505
Clade2,37,1.2708549504619677,1.0576089285495711,1.6790784137769543
Clade2,37.25,1.313523146146419,1.074870989978281,1.7619450543797692
Clade2,37.5,1.3611838263041993,1.0953338403089758,1.8483966443609479
Clade2,37.75,1.412980002703625,1.1180657509426464,1.9413826591980134
Clade2,38,1.4698027913634335,1.1437426577205723,2.044723979464255
Clade2,38.25,1.5312941627682257,1.1724696589031556,2.1610966820111477
Clade2,38.5,1.6012328657454074,1.2036285241220908,2.28899374034535
Clade2,38.75,1.6753924087783796,1.238219360061518,2.4269669702439707
Clade2,39,1.7569236607079508,1.2751740007124646,2.564303786245306
Clade2,39.25,1.8434652740260522,1.3167921449239652,2.7168022837824495
Clade2,39.5,1.93774067315955,1.362515675092404,2.9026828186561895
Clade2,39.75,2.04261455336081,1.4132611810102875,3.0859286235271055
Clade2,40,2.1565580708900667,1.4710230456158047,3.2807498853934014
Clade2,40.25,2.274608274162781,1.5334553084693345,3.4906838952449277
Clade2,40.5,2.40289998687709,1.5996726283425176,3.741478736514167
Clade2,40.75,2.538551419705501,1.668179981484534,3.986996095839709
Clade2,41,2.6875493688894845,1.7457500681058251,4.246044519312665
Clade2,41.25,2.847140233370564,1.8361175565875474,4.5302221254990425
Clade2,41.5,3.024876337696184,1.9298187198631367,4.849038539024804
Clade2,41.75,3.2066860564250335,2.0260851907925046,5.1980491957420565
Clade2,42,3.408733423691871,2.1288927554014747,5.558857955949948
Clade2,42.25,3.628800826964995,2.236629206776586,5.972397100660324
Clade2,42.5,3.865294692496647,2.3548856821592774,6.439299444385274
Clade2,42.75,4.11393551315253,2.4803769668352516,6.885378887892852
Clade2,43,4.3785666006090995,2.6127769382502395,7.382696739719889
Clade2,43.25,4.665426280557423,2.765402139830838,7.91742666431079
Clade2,43.5,4.971018893988109,2.9246628737773195,8.514062117887061
Clade2,43.75,5.3026445296728735,3.07650075909549,9.17069424049896
Clade2,44,5.644865007800959,3.2565944648113043,9.877619185921388
Clade3,22,1.663201408330169,1.3225512599574025,2.1229285645501834
Clade3,22.25,1.6352524037331613,1.3080493379405471,2.0784689130786203
Clade3,22.5,1.6080149037371483,1.2934018363510624,2.0356168577976437
Clade3,22.75,1.5810260494469581,1.2792646900735971,1.9946591287835829
Clade3,23,1.5545364879136119,1.2659002251037557,1.9549692533090401
Clade3,23.25,1.528166134044554,1.2523933428375338,1.915528966757959
Clade3,23.5,1.503380405894208,1.2391632561247476,1.8725938798578032
Clade3,23.75,1.479255351569183,1.2246719899584995,1.8325912332789782
Clade3,24,1.455776743813557,1.211565207856189,1.7933339465251676
Clade3,24.25,1.4320923742146716,1.1975626772545847,1.7563078590455183
Clade3,24.5,1.4088779800292608,1.1835774603547398,1.7190498615558418
Clade3,24.75,1.3875886469268335,1.170747892625636,1.687075647369241
Clade3,25,1.365436040006974,1.15876921923424,1.655548722730511
Clade3,25.25,1.344256614212095,1.147293994866295,1.6217059555253015
Clade3,25.5,1.3243326855989572,1.1346229679665272,1.5887446096019417
Clade3,25.75,1.3040003049716313,1.1229348453545454,1.5586448950103833
Clade3,26,1.2841128726922157,1.11240031117066,1.5296221460096422
Clade3,26.25,1.2653551233738427,1.1024602979299032,1.5020974752493887
Clade3,26.5,1.2470474201105537,1.0915884425211897,1.4753286246379593
Clade3,26.75,1.229225296632079,1.0824872899244906,1.4509460643342469
Clade3,27,1.2127034834855996,1.0737000072714902,1.4271880937630543
Clade3,27.25,1.1962896491299155,1.0651719660050714,1.402548751076385
Clade3,27.5,1.1805154507367104,1.0563810021361921,1.376974366425748
Clade3,27.75,1.16528517570453,1.0489132799841299,1.353535204709163
Clade3,28,1.1513349578263479,1.041919720912559,1.3306078469368936
Clade3,28.25,1.1367496317064925,1.0346672193428064,1.308057718163096
Clade3,28.5,1.1234508166056885,1.028428562095536,1.2877517956369373
Clade3,28.75,1.1109140605651322,1.0223773839002777,1.2658153780857169
Clade3,29,1.0990028604418294,1.0169991122273783,1.2468202117876457
Clade3,29.25,1.0872940350427112,1.0125849061695256,1.229682135640556
Clade3,29.5,1.0768279931325293,1.008801280622651,1.2131329098524901
Clade3,29.75,1.0669316022439674,1.005637894216212,1.1959450673197154
Clade3,30,1.0574954495712752,1.003176380494625,1.179465516452553
Clade3,30.25,1.0483720142512922,1.0016048704930411,1.1627215089977523
Clade3,30.5,1.0405601052315165,1.000667458555263,1.1467479694531337
Clade3,30.75,1.032885108795082,1.0002549109215642,1.1315286962112614
Clade3,31,1.0262069334595956,1.000200654100734,1.1175042114386828
Clade3,31.25,1.0199557470218368,1.0000963658488937,1.1038833222701694
Clade3,31.5,1.0148189632353992,1.0000503468829653,1.090846822225426
Clade3,31.75,1.0106676711594713,1.0000399706753091,1.0793361066065525
Clade3,32,1.0078604594953364,1.0000118068606556,1.0681684577172348
Clade3,32.25,1.005931543768284,1.0000112986128957,1.0583984074628527
Clade3,32.5,1.0044165040634951,1.000015912982875,1.0509569808398673
Clade3,32.75,1.0037602181376075,1.0000067654570481,1.04744436484933
Clade3,33,1.003975387439237,1.0000072014256025,1.0459785308763756
Clade3,33.25,1.004070983099846,1.0000053184906004,1.0526498324894873
Clade3,33.5,1.0050288700228505,1.0000115841129837,1.062425607361752
Clade3,33.75,1.0072317594464506,1.0000168323758383,1.0738929654820362
Clade3,34,1.0101178600565306,1.0000328792314122,1.0883189845383336
Clade3,34.25,1.0147796543564258,1.000044848901135,1.104329458711035
Clade3,34.5,1.020550727490026,1.0001143582776635,1.1219289942618667
Clade3,34.75,1.0277545227215814,1.000219210656717,1.140955586182757
Clade3,35,1.0363402985610901,1.0004075041955693,1.161605733107436
Clade3,35.25,1.0460481082980064,1.0008403747229284,1.1842134543016547
Clade3,35.5,1.0574810252040363,1.0024332431034906,1.208963043088807
Clade3,35.75,1.070111347467693,1.0041174853475865,1.2355090878916044
Clade3,36,1.0840771633231459,1.0070962613102492,1.2634953678639875
Clade3,36.25,1.0997333289366584,1.0118708357642252,1.2934295015274841
Clade3,36.5,1.1165752011720276,1.0175911769869617,1.3242959861991392
Clade3,36.75,1.1355457948058567,1.0244077550602846,1.358617222666707
Clade3,37,1.1557810709772438,1.0327167447269066,1.396072724069062
Clade3,37.25,1.1779591259713413,1.0423664684722311,1.4368510576239844
Clade3,37.5,1.2021286000854037,1.0532671885023674,1.4821548535491862
Clade3,37.75,1.2280855718145047,1.0652513315101673,1.530096169894564
Clade3,38,1.2561695567156441,1.0788029636671004,1.5795535463744614
Clade3,38.25,1.2865631070940895,1.0949515084351833,1.632172808945413
Clade3,38.5,1.3194426738854534,1.1117436653891546,1.6918230329928954
Clade3,38.75,1.3545249262272365,1.1300807179714059,1.751033181092462
Clade3,39,1.3926040757790248,1.1500986200337282,1.815259615891354
Clade3,39.25,1.433484908635677,1.1718350300520974,1.8841477058854275
Clade3,39.5,1.4772450043857674,1.1947388238736891,1.9590047555114087
Clade3,39.75,1.5225659630515491,1.2201395007378024,2.0403538963579066
Clade3,40,1.5705661948928156,1.2476356168623026,2.1271132599027522
Clade3,40.25,1.6228561867695015,1.2778477277581917,2.21959574525976
Clade3,40.5,1.6797107914115639,1.3097654534265608,2.3169109810523976
Clade3,40.75,1.7396751801876302,1.34369870270676,2.418667540844115
Clade3,41,1.8032926856884153,1.3796186580322305,2.5248817436490043
Clade3,41.25,1.8703662536120504,1.4186976826135822,2.632691836603705
Clade3,41.5,1.94135455760407,1.459373036536805,2.7564002025320127
Clade3,41.75,2.0167525717791057,1.5044656958644702,2.8817921782062452
Clade3,42,2.0963043978080282,1.5527986019369289,3.015975964859384
Clade3,42.25,2.181280547507864,1.6042247575044453,3.159641316898035
Clade3,42.5,2.268399040154164,1.6605875615666594,3.318828455299355
Clade3,42.75,2.36099373287675,1.7193607304574476,3.4794045797801774
Clade3,43,2.458421543553193,1.778883309608164,3.6450142478534726
Clade3,43.25,2.5642609741999474,1.842238274890874,3.8166402705150104
Clade3,43.5,2.679118088264566,1.9090573712212418,4.003285697589368
Clade3,43.75,2.7936494215313896,1.9837909492366528,4.206052934677609
Clade3,44,2.922634715998016,2.063022602579482,4.41624223978102
Clade4,22,2.105989007495244,1.640855579664898,2.805108840692821
Clade4,22.25,2.0591086422397122,1.6146976939540965,2.7326032133955414
Clade4,22.5,2.013467725377194,1.589345808571022,2.6620863216041384
Clade4,22.75,1.9683137987685166,1.5613444427977685,2.594736239037628
Clade4,23,1.923367880247279,1.5338809143502332,2.5271490364790195
Clade4,23.25,1.879554799550199,1.5077745894124628,2.465399791230092
Clade4,23.5,1.838769970085452,1.4829682672321414,2.400582196963004
Clade4,23.75,1.7999041517044407,1.459019562976816,2.3403982901037015
Clade4,24,1.7607452854176466,1.4344480952797067,2.2820111812479063
Clade4,24.25,1.7235121143435548,1.4106595766109267,2.2253935161749494
Clade4,24.5,1.687152323167283,1.3883199469703547,2.1704947800202934
Clade4,24.75,1.6510016835823762,1.3665632880435425,2.117554103517116
Clade4,25,1.6166283660229572,1.3453964313730866,2.065421561996369
Clade4,25.25,1.5829892846751812,1.3236459211394163,2.013234450600543
Clade4,25.5,1.5511379938662606,1.3025240344996016,1.9617709455667374
Clade4,25.75,1.520474082543154,1.283523396870381,1.9141836400184098
Clade4,26,1.489099758978152,1.2646054211831674,1.8679528567777466
Clade4,26.25,1.4600483657841008,1.2467775084078503,1.8264561174735852
