Group,T_C,tax,lo,hi
Clade1,37.25,1.2642171978219028,1.1599144822940128,1.3903135983409198
Clade1,37.5,1.2952512210479594,1.1837275514662062,1.4293168456806185
Clade1,37.75,1.3282346249469899,1.2094700542033583,1.472599770204555
Clade1,38,1.3648086809943152,1.2374052441836314,1.5189822942952362
Clade1,38.25,1.4030232915030392,1.2674405825109623,1.5668194872663253
Clade1,38.5,1.4439400655670682,1.2996276494909076,1.6179090867921995
Clade1,38.75,1.487862237782599,1.3340538320866573,1.6748925278474645
Clade1,39,1.5360402443262808,1.3720768565844303,1.7343812890066521
Clade1,39.25,1.587366804767473,1.4114761990060563,1.7985396680892787
Clade1,39.5,1.6414824895014068,1.4539494323134332,1.8652262507161037
Clade1,39.75,1.698907807096544,1.499285608540256,1.9380586658469117
Clade1,40,1.7605324546146863,1.5475801932970268,2.013760919074698
Clade1,40.25,1.8258813601753299,1.5989700145473296,2.0984403042172715
Clade1,40.5,1.8955793064587723,1.6536548398727424,2.190386917818668
Clade1,40.75,1.970263372286395,1.712825063832335,2.280356677223354
Clade1,41,2.047207505427325,1.776303200287014,2.377150701729949
Clade1,41.25,2.1293050748266955,1.8429504529439749,2.4810243152899103
Clade1,41.5,2.2179247769934065,1.915453030061991,2.5907853509139676
Clade1,41.75,2.3117818652908513,1.9899247048515993,2.7050734529442417
Clade1,42,2.409717802537827,2.0708501753846105,2.829850056821437
Clade1,42.25,2.514231902432586,2.153608423253179,2.9719796170136443
Clade1,42.5,2.6235733702163078,2.2374102006982763,3.1240461507474806
Clade1,42.75,2.7402386781910817,2.330938594290624,3.2733382549221304
Clade1,43,2.8650730117518344,2.4279177289920355,3.4423881391367583
Clade1,43.25,2.994292746086004,2.524505000833829,3.6195713788370267
Clade1,43.5,3.134279651147172,2.638513441568576,3.82008786138864
Clade1,43.75,3.282111057186138,2.7496741074461037,4.0038482458890705
Clade1,44,3.4406615224154313,2.86362066299882,4.215097814556557
Clade2,22,2.364780065249552,2.0150934135169187,2.7709965186793113
Clade2,22.25,2.3041766176266956,1.9737487598776169,2.6935103211248403
Clade2,22.5,2.245190052500673,1.9298032356870696,2.614003331547992
Clade2,22.75,2.185591344492492,1.8874065912241846,2.541662893299028
Clade2,23,2.1302980405156973,1.8472875557178416,2.466039473890299
Clade2,23.25,2.0768457557591224,1.8089681604522743,2.394420228293738
Clade2,23.5,2.0248398050932828,1.7700450757073396,2.326774751059618
Clade2,23.75,1.9735599573283369,1.7311962931016107,2.2668133220394378
Clade2,24,1.9251259041637565,1.6935284717195889,2.2076557449328504
Clade2,24.25,1.8775799929829895,1.6555565176107159,2.147463048269171
Clade2,24.5,1.8308619118981466,1.6195805098783067,2.08368598710969
Clade2,24.75,1.7865340034001285,1.584099665915462,2.0238150162319837
Clade2,25,1.7431081604924008,1.5491575900116195,1.968559720982659
Clade2,25.25,1.7011016186952581,1.5169057908681989,1.9140243847166571
Clade2,25.5,1.6609307530394848,1.4867799446259136,1.8661379375397753
Clade2,25.75,1.6218972496037387,1.4549223135213558,1.8191802970990414
Clade2,26,1.5837160900578433,1.4253439263818928,1.7729660213161145
Clade2,26.25,1.5460343832782848,1.395694277436089,1.7285589174414722
Clade2,26.5,1.5091828506181129,1.3671509011441172,1.6827429277743768
Clade2,26.75,1.474703647636439,1.3394594445926862,1.6375782374023815
Clade2,27,1.4415073054781824,1.3124693790040953,1.595976666651747
Clade2,27.25,1.409822606523048,1.2864676643214565,1.558312271828556
Clade2,27.5,1.3789317425211065,1.2616524267045617,1.5212848334452453
Clade2,27.75,1.3484843975012946,1.2386032455406006,1.484176490347958
Clade2,28,1.3194024131358617,1.2164412561693791,1.4490014578617874
Clade2,28.25,1.2920426971293466,1.195059033845375,1.416607021173942
Clade2,28.5,1.2654690565283788,1.1747084557326357,1.383874281036363
Clade2,28.75,1.2404671726246175,1.154768073375363,1.352095104218569
Clade2,29,1.2159899091273116,1.135452770190652,1.3223654332668802
Clade2,29.25,1.1925541802667583,1.1171216379146673,1.2941290288188685
Clade2,29.5,1.1711630419297774,1.1000748679420498,1.2671685377369741
Clade2,29.75,1.1504778030253697,1.0840280805524576,1.2414097008926286
Clade2,30,1.1307984703822846,1.0698502116209354,1.2159162533979266
Clade2,30.25,1.1129268993579586,1.0564945687588774,1.1915661366234271
Clade2,30.5,1.0958173168894816,1.0445111127043878,1.1688858018482353
Clade2,30.75,1.0800251049248395,1.0342803487709447,1.1480882418449712
Clade2,31,1.065415485172161,1.0252547099424674,1.1284132232459196
Clade2,31.25,1.0524539758788367,1.017420540017539,1.1107376968333518
Clade2,31.5,1.0406997775319438,1.0107406121106777,1.0937866771053864
Clade2,31.75,1.0305342071429844,1.0055522276790319,1.077174943003416
Clade2,32,1.0216925256842768,1.0021940232617599,1.0630964382692114
Clade2,32.25,1.0141890306291637,1.0004332096690192,1.05018275655663
Clade2,32.5,1.0081611145615352,1.0000946890661826,1.038305960084637
Clade2,32.75,1.0039280215403807,1.0000110684508,1.028156473943644
Clade2,33,1.0018019679150423,1.0000065280661379,1.019576824774573
Clade2,33.25,1.0012612488760406,1.0000023603000012,1.0145704839450078
Clade2,33.5,1.0016958496621937,1.0000033999830307,1.0182458816238236
Clade2,33.75,1.0036435319356674,1.0000159299371456,1.02603468279756
Clade2,34,1.0079821915629554,1.0000339300148593,1.0371330275620219
Clade2,34.25,1.0145299856584866,1.0002955124713864,1.0504165479032732
Clade2,34.5,1.0233345041487736,1.0019841023471212,1.06636300898709
Clade2,34.75,1.0343650839023437,1.0055141057255959,1.0849498738648495
Clade2,35,1.0479294132922252,1.011102008132018,1.1066833935395288
Clade2,35.25,1.0640379533326687,1.0190036890405878,1.1316916048059076
Clade2,35.5,1.082575187912885,1.029287917447345,1.1599387319662893
Clade2,35.75,1.1039785402013385,1.0421855802736895,1.1903685042121452
Clade2,36,1.1285726963928422,1.0574066011234806,1.2236579574580286
Clade2,36.25,1.1558536822407284,1.0753997230399328,1.2607478591580161
Clade2,36.5,1.1872946672439064,1.0965664003068851,1.3029958278290996
Clade2,36.75,1.2220778983134306,1.121099263206918,1.3502963585296346
Clade2,37,1.2609787923314235,1.1498054165228455,1.3990951998973853
Clade2,37.25,1.304261440555531,1.1810315679903618,1.4548680870914015
Clade2,37.5,1.3506911125062522,1.2162876744191413,1.5169549759903136
Clade2,37.75,1.4026282291267247,1.255717828739658,1.5824569514852178
Clade2,38,1.459381072196203,1.297668989749091,1.6533887735180073
Clade2,38.25,1.5205047678052321,1.3454359268441396,1.7300921624023244
Clade2,38.5,1.587445099268969,1.3967837573069732,1.8140328930457577
Clade2,38.75,1.6608018889987641,1.4540390472840907,1.9048729419616204
Clade2,39,1.7390604649045187,1.5164915545616635,2.005971034490829
Clade2,39.25,1.8253563097615002,1.5837466884479268,2.119320345288364
Clade2,39.5,1.9189995731053116,1.6593729087206919,2.2329609501956202
Clade2,39.75,2.0207646593976314,1.7398359220542847,2.3581127919547598
Clade2,40,2.1306581277130867,1.829013771657643,2.499671711874587
Clade2,40.25,2.249170969616716,1.921712142564298,2.654609059043596
Clade2,40.5,2.375771561777666,2.018221174262126,2.8163802137961143
Clade2,40.75,2.5132874530642426,2.1195426144377647,3.0054229443235814
Clade2,41,2.6636636726885357,2.232506746405969,3.204019568602061
Clade2,41.25,2.819074218902271,2.348008772799023,3.4236041245069844
Clade2,41.5,2.9905776742599253,2.4745627476897893,3.6510119149749203
Clade2,41.75,3.1766235987189857,2.604119953498831,3.901576702420894
Clade2,42,3.3759446413369707,2.7464132281830502,4.174734719377294
Clade2,42.25,3.5873601619523017,2.895137649036549,4.467369309681642
Clade2,42.5,3.8161639116807864,3.044356455324398,4.781074934433354
Clade2,42.75,4.060568472875585,3.2104176109181646,5.135897000140911
Clade2,43,4.332650038783163,3.3876989023277044,5.504277732678473
Clade2,43.25,4.621086969074466,3.5849825655547716,5.918393061662256
Clade2,43.5,4.926745523624341,3.791432654481455,6.3738928933144425
Clade2,43.75,5.253847761576143,4.013048882289872,6.857466215871861
Clade2,44,5.603045696539346,4.238160691908602,7.389647886541869
Clade3,22,1.8352265101248326,1.5963065077654441,2.0903138640885377
Clade3,22.25,1.799335021096701,1.5712658343091204,2.043917933374339
Clade3,22.5,1.7638099401694223,1.5453591659990507,2.0011624322676784
Clade3,22.75,1.7288930046845894,1.5200553269195987,1.9592540368031326
Clade3,23,1.6961884764936412,1.495358991975309,1.915826797034975
Clade3,23.25,1.662852277030543,1.4727266043240292,1.872489901621507
Clade3,23.5,1.631505936696336,1.4512541116634192,1.8298652936352293
Clade3,23.75,1.6004147664944184,1.4287848565286319,1.7890697133653481
Clade3,24,1.5703912905234194,1.4071605757307548,1.7504496492037056
Clade3,24.25,1.541723475217673,1.3851231404922566,1.7141860269114875
Clade3,24.5,1.5142564187005472,1.3635322138608361,1.6787429147722166
Clade3,24.75,1.486603769224079,1.342043552907775,1.6428223298570686
Clade3,25,1.460097239868829,1.322036776273011,1.6085604582021493
Clade3,25.25,1.4338930571074813,1.3029655591930283,1.5761067512216145
Clade3,25.5,1.4089325425943402,1.2851554967233736,1.544826053631375
Clade3,25.75,1.3844202346673966,1.2671912444376996,1.5149424983108375
Clade3,26,1.360272127295954,1.2489323408352981,1.4851232739280325
Clade3,26.25,1.3373191809988223,1.2316020859788988,1.4563630892846335
Clade3,26.5,1.3154105284274276,1.2151769919557558,1.429330022721297
Clade3,26.75,1.2943700174323989,1.199297262195909,1.4031190547140628
Clade3,27,1.2741009617914323,1.1844297225773779,1.3769768071198132
Clade3,27.25,1.2539818158322418,1.169631612477219,1.351014271609611
Clade3,27.5,1.234301137428178,1.1537413608706988,1.3262845864518102
Clade3,27.75,1.2153544446912974,1.1384020175245473,1.3031132123975393
Clade3,28,1.197260070104937,1.1240190603641333,1.2812123865516425
Clade3,28.25,1.180410043347615,1.1106490801867523,1.2597067589704516
Clade3,28.5,1.1640707102074301,1.098124719860461,1.238162644634873
Clade3,28.75,1.1485789063792429,1.0867998358691562,1.219587341990505
Clade3,29,1.1336037225996263,1.0757903019647506,1.2010009214076973
Clade3,29.25,1.1195846360949715,1.0654431679551153,1.1838588898184446
Clade3,29.5,1.106208562690664,1.0557371569465617,1.1671033193254776
Clade3,29.75,1.093518105855963,1.0469700504977228,1.1510159644986362
Clade3,30,1.0815154859602427,1.038664706380914,1.1357454148022463
Clade3,30.25,1.070509123147417,1.030744246391691,1.1212093755193586
Clade3,30.5,1.0600160475862537,1.0241314323383701,1.106943539028571
Clade3,30.75,1.0502497249827332,1.0182035018490425,1.0938455481783023
Clade3,31,1.0412768837467228,1.0129606209315896,1.0818162402824683
Clade3,31.25,1.0332296050881191,1.0087317025532043,1.0706100284129194
Clade3,31.5,1.0259956845262366,1.0052393032082585,1.0603387491794418
Clade3,31.75,1.0196846303439209,1.0025535342691683,1.050149238220368
Clade3,32,1.0140570325354452,1.0008373993298145,1.0407138719395104
Clade3,32.25,1.009389078160936,1.0001186651985785,1.0323909520131476
Clade3,32.5,1.0057049558978077,1.0000450910369547,1.0253240774818126
Clade3,32.75,1.0029623694199348,1.0000071776758666,1.0192380327524164
Clade3,33,1.0014623907353193,1.0000035526427244,1.0141806585420357
Clade3,33.25,1.0010641216400598,1.000002505748701,1.0107104265416784
Clade3,33.5,1.0010718391860163,1.000002955426916,1.0118258463563148
Clade3,33.75,1.001674934454129,1.0000041519721663,1.016812589164663
Clade3,34,1.003554373951806,1.0000085622808457,1.023440335967177
Clade3,34.25,1.0068380235428283,1.0000563278748134,1.031374574891841
Clade3,34.5,1.0113241783354745,1.0003656054704402,1.0405195017197042
Clade3,34.75,1.017019240628318,1.0017739918432134,1.0510406076118801
Clade3,35,1.0239174769127577,1.0043440120013347,1.0628384466009173
Clade3,35.25,1.0321522031605386,1.0081161295180523,1.076203753913099
Clade3,35.5,1.0417043539001805,1.0130680557571319,1.0911738848783563
Clade3,35.75,1.0525759497559686,1.0191634877292528,1.1074740042157254
Clade3,36,1.0647908623732854,1.026677194959277,1.1247404702453743
Clade3,36.25,1.0785572926067077,1.035613477809103,1.1440864436322766
Clade3,36.5,1.0939509853122944,1.0459738987666516,1.1656450283011133
Clade3,36.75,1.1111179498620776,1.0579664059112521,1.1882283348156306
Clade3,37,1.1299007332373021,1.0714887254960326,1.2122771179740854
Clade3,37.25,1.1500426725222364,1.0863007944890697,1.2390273856158305
Clade3,37.5,1.1725962119677922,1.1023075428086844,1.2684459618943555
Clade3,37.75,1.1964146832581486,1.1204362318504388,1.2997721316752704
Clade3,38,1.2226266868046096,1.1396104003542251,1.3329222913417405
Clade3,38.25,1.2508921245745381,1.161062145701215,1.369310972256779
Clade3,38.5,1.2810800058526486,1.184671280972746,1.4092917087482193
Clade3,38.75,1.3134743763440497,1.210600990688166,1.4512709676978086
Clade3,39,1.348142202013832,1.2375997044006004,1.4959307634760428
Clade3,39.25,1.3856454212465747,1.2680182750582296,1.542070798878184
Clade3,39.5,1.4252812320478574,1.2993775753060017,1.5897767270692755
Clade3,39.75,1.467783223085219,1.3346345041293761,1.6419948030853546
Clade3,40,1.5138030852038802,1.3710047088930748,1.7019763918540156
Clade3,40.25,1.5616696056958523,1.4097187455990752,1.7648074383184462
Clade3,40.5,1.6131563665765882,1.448249022738961,1.82872069271463
Clade3,40.75,1.6675665104570037,1.4911910777102753,1.89399189966386
Clade3,41,1.7253125251217294,1.540070610952917,1.9618618357494975
Clade3,41.25,1.7871497988576122,1.5895263519490466,2.0375467369107207
Clade3,41.5,1.8525182588178635,1.6405847043229733,2.1183080247755166
Clade3,41.75,1.922305256940112,1.6945584411005155,2.2055942339299928
Clade3,42,1.9958617223170985,1.7506616836402658,2.296332745338483
Clade3,42.25,2.0729064879798775,1.8112679834594925,2.390313006577548
Clade3,42.5,2.151872805831884,1.8743331119683397,2.4933289937115153
Clade3,42.75,2.238909703286101,1.9381712609442765,2.599694300348151
Clade3,43,2.329924867688083,2.0091296713509985,2.7155287728000412
Clade3,43.25,2.4264788943558555,2.0844743243147876,2.847592835938455
Clade3,43.5,2.5294605209342143,2.160310994646996,2.9868309572238436
Clade3,43.75,2.637445059557913,2.245242712660703,3.129347550332301
Clade3,44,2.7501131933754497,2.3351301077101727,3.279059401484437
Clade4,22,2.3002357400696205,1.9959822586483604,2.6952575138278996
Clade4,22.25,2.2450121259452045,1.9524557879901625,2.6185087246423127
Clade4,22.5,2.190822824969614,1.9112780836048455,2.545516305450463
Clade4,22.75,2.138483293206562,1.8666092265994507,2.477101813606046
Clade4,23,2.08764872353066,1.8275156855146713,2.407592367603848
Clade4,23.25,2.037972114721909,1.7881690598785644,2.3395567175179934
Clade4,23.5,1.990742628824157,1.751502693029525,2.2761233129505944
Clade4,23.75,1.944617352457744,1.7154067476689727,2.2144792643602327
Clade4,24,1.8997001482393645,1.6804457169780163,2.1553187157989644
Clade4,24.25,1.8554880839829477,1.6460474803972303,2.098676704711045
Clade4,24.5,1.811330812780878,1.6116326784226498,2.0439208942265634
Clade4,24.75,1.7693348445830557,1.578021443497828,1.9913436995244194
Clade4,25,1.7290147419617834,1.5464173044530947,1.9417156368814903
Clade4,25.25,1.6899345732921751,1.5169590525192556,1.894591689656631
Clade4,25.5,1.6512618664120704,1.4863139284992433,1.8500195269541269
Clade4,25.75,1.6150111328852192,1.4567653309801853,1.8069010970799986
Clade4,26,1.5793165345287155,1.4287516481955418,1.7649338450779248
Clade4,26.25,1.54484493228866,1.4021037475720937,1.7238538063512865
Clade4,26.5,1.5114216147601747,1.3762574739183382,1.6833452001234859
Clade4,26.75,1.479799968784672,1.3506569451650097,1.642239314398161
Clade4,27,1.4494646170258512,1.3264805948568086,1.6045186875648414
Clade4,27.25,1.419642330064998,1.303195084064066,1.5672984683910824
Clade4,27.5,1.3914936111577187,1.2801511041664875,1.5328155942495254
Clade4,27.75,1.364378136920704,1.2584594893949637,1.4995692822692874
Clade4,28,1.338327937663434,1.2381775024100639,1.4657431590694836
Clade4,28.25,1.3133930482490457,1.2184287733583188,1.434863364404436
Clade4,28.5,1.2891731810384406,1.1993105954603611,1.405404245030435
Clade4,28.75,1.265966320790385,1.1807394285394528,1.377298675791291
Clade4,29,1.2439201173199943,1.1631519412934632,1.349955848846903
Clade4,29.25,1.2226391759708233,1.1460069708459948,1.3233505410437703
Clade4,29.5,1.2022697768814288,1.129916478241621,1.29819933382681
Clade4,29.75,1.182966645819456,1.115076164621692,1.2739119594678356
Clade4,30,1.165183311989836,1.1014608411095248,1.2507525342534835
Clade4,30.25,1.1481925562922792,1.0887152468444228,1.228436242905941
Clade4,30.5,1.1320882123137488,1.076388576043187,1.2071667026656048
Clade4,30.75,1.1165538388706087,1.0652171123356968,1.1874344277056947
Clade4,31,1.1020076487343284,1.054664334797442,1.1690231925441434
Clade4,31.25,1.0884709479546983,1.0448213555880779,1.1516660157198746
Clade4,31.5,1.0758364110777454,1.0360478423018826,1.134671690708618
Clade4,31.75,1.0641833443635844,1.028172336833731,1.1184145120978688
Clade4,32,1.0535276838308696,1.0213099955492693,1.103211891264702
Clade4,32.25,1.043582829869281,1.0154406218553016,1.0894023107201352
Clade4,32.5,1.0348433318384878,1.010505838691772,1.0766122103646865
Clade4,32.75,1.0270343370399118,1.0065607997215376,1.0649992179408931
Clade4,33,1.0202624690372717,1.003456884079048,1.0540808644910997
Clade4,33.25,1.0143904992664226,1.0014361591158676,1.0441539693142516
Clade4,33.5,1.0095051053642,1.0003049352877524,1.0353911286070114
Clade4,33.75,1.0056621861841888,1.0000341281966874,1.0273969215582621
Clade4,34,1.00282272848138,1.0000116595769244,1.0203834317062643
Clade4,34.25,1.0013800775751474,1.0000048921925293,1.014911808504794
Clade4,34.5,1.0010260868972258,1.0000022004404672,1.0108339507482178
Clade4,34.75,1.001069805233917,1.0000029023580064,1.0111699109023722
Clade4,35,1.001757484777346,1.000002887114139,1.0150552591217434
Clade4,35.25,1.003798284309486,1.0000059537209123,1.0212527309460606
Clade4,35.5,1.0071187603426792,1.0000808386200541,1.028090976116516
Clade4,35.75,1.0115810449544456,1.00042186623334,1.03622546267767
Clade4,36,1.0171945069276687,1.001820592166062,1.0456569003219842
Clade4,36.25,1.0239735844121944,1.0044279560305962,1.0562505925413848
Clade4,36.5,1.0319149675803831,1.0081386671459527,1.0682698666827921
Clade4,36.75,1.0410926307497135,1.0130037840076058,1.081372856588207
Clade4,37,1.0514723467245628,1.0189946868625681,1.0965406823130537
Clade4,37.25,1.0633623762245086,1.0258209417719775,1.1138353771082998
Clade4,37.5,1.0760737467704065,1.0341188294886332,1.1326498190425496
Clade4,37.75,1.0902991374203879,1.043616933011116,1.1526843576944361
Clade4,38,1.1058370715437467,1.0540346891705954,1.1746805509452227
Clade4,38.25,1.1230510147460866,1.0660289232308104,1.1960631995835769
Clade4,38.5,1.140957237675539,1.0795293777960107,1.2196236461643588
Clade4,38.75,1.1608764319720453,1.0945381130772232,1.246076147720726
Clade4,39,1.1821877244981192,1.1105706157800546,1.2738516972798577
Clade4,39.25,1.2053010391597787,1.12720238322057,1.3026596272163284
Clade4,39.5,1.229778299866986,1.1455719971036276,1.3347738286784123
Clade4,39.75,1.2553763930770288,1.1656187821194783,1.36940438128891
Clade4,40,1.2834498321562966,1.1879559869817489,1.4055071546469038
Clade4,40.25,1.3124461911210052,1.2118750806249197,1.4419645282552798
Clade4,40.5,1.3434060395402616,1.237171228841049,1.4822543625934121
Clade4,40.75,1.377016018936601,1.26389191380511,1.5238845088490174
Clade4,41,1.4123309414511915,1.290794340164438,1.569273875856083
Clade4,41.25,1.4500116068830038,1.3193995158566632,1.6193454180410656
Clade4,41.5,1.488791737599254,1.3505298348835626,1.6718362047712754
Clade4,41.75,1.5297553599152471,1.3806671618308939,1.7245939801184416
Clade4,42,1.57314549752785,1.412775294172453,1.7789204966433156
Clade4,42.25,1.619322440627724,1.4476650959990698,1.8392116703401
Clade4,42.5,1.6678003045368035,1.4825706130208045,1.9062846981646655
Clade4,42.75,1.7178171871993038,1.520330405340121,1.9759018115100595
Clade4,43,1.7714161145496297,1.5610824393205909,2.0479620539707497
Clade4,43.25,1.8278963330423796,1.5993730623837612,2.1226498984858004
Clade4,43.5,1.8875515618177698,1.6436283457572587,2.2056474928688634
Clade4,43.75,1.9483249981668223,1.6887255492982987,2.2880158322927935
Clade4,44,2.014558930041492,1.7336775470764252,2.377597867388044
para,22,1.6582625817291397,1.4161844393142187,1.94288616315416
para,22.25,1.628878223890877,1.3969558962396547,1.9028592285296062
para,22.5,1.5999461882413242,1.379258512116671,1.861994613126813
para,22.75,1.573172316633355,1.3622452895403594,1.82189540009342
para,23,1.545430564524128,1.3459788729226916,1.7862643980185862
para,23.25,1.5197387730492036,1.329301228274042,1.7506762481852145
para,23.5,1.4934456396355753,1.3128295074725056,1.7119720378889496
para,23.75,1.4673868160810994,1.2956341667537654,1.6737017455428362
para,24,1.441813472424066,1.2778450827989758,1.6368488421929173
para,24.25,1.4168585443215918,1.2613070896933105,1.6015506135164723
para,24.5,1.3933055299135666,1.2440251927181372,1.5686174168024283
para,24.75,1.3697395380698665,1.2285537225812844,1.535482050617419
para,25,1.3472950083878656,1.2144940470145078,1.5043937856564258
para,25.25,1.3255253818414396,1.2005512509309975,1.47399317503778
para,25.5,1.3043983031480766,1.185911035367377,1.4445914934389679
para,25.75,1.283348006300725,1.170408977643823,1.4158357014147924
para,26,1.2629345730859505,1.155980239621334,1.3874047423438254
para,26.25,1.2430724026392448,1.1420520786812132,1.3620842976458563
para,26.5,1.2241439820228983,1.1298678602154704,1.3373162900270545
para,26.75,1.2053531865910265,1.116015298501965,1.3138605885342525
para,27,1.1870773553985878,1.103124870704976,1.2905474828087447
para,27.25,1.1698548783863907,1.0909723275179402,1.2688457152440007
para,27.5,1.1538116989323273,1.080061641171514,1.2469493384681711
para,27.75,1.1385563215906749,1.0686301913109104,1.2269860212636998
para,28,1.1231447351340664,1.0590792658682626,1.2073752144432421
para,28.25,1.108726532647918,1.050011180761907,1.1883901614434245
para,28.5,1.0957136545582875,1.0411455904103293,1.1712379377215725
para,28.75,1.0831897669748383,1.0328664984164613,1.1530502604822468
para,29,1.0709342621226319,1.0254525509620955,1.1353169281075863
para,29.25,1.0595393897064875,1.0184946840877096,1.1193876698107963
para,29.5,1.0492376369516268,1.012900379100876,1.104762846715997
para,29.75,1.0397813781301748,1.008097381002235,1.0907653926126755
para,30,1.031196322514023,1.004590456932117,1.0776443962359716
para,30.25,1.0234770919232283,1.0020591294606027,1.0652205035417828
para,30.5,1.0166830008354402,1.0005335409455047,1.0538954232378384
para,30.75,1.010953383239025,1.0001338015001107,1.0434965757480905
para,31,1.0063733697361463,1.0000318036521154,1.0340562379096594
para,31.25,1.0032496634028774,1.0000085479962977,1.0259956263745718
para,31.5,1.0017374485220922,1.0000036322925623,1.01904893706308
para,31.75,1.001328963496206,1.000002690921346,1.0161849254052018
para,32,1.001675245893773,1.0000038527123785,1.0190868684914174
para,32.25,1.00301013910356,1.0000056301604834,1.0263677441002084
para,32.5,1.006353681999229,1.0000239289124637,1.0365269016836018
para,32.75,1.0115722849265059,1.000097579228575,1.048469878153728
para,33,1.0186574516416576,1.0007994819836004,1.0622431131774763
para,33.25,1.027560108527819,1.0026591882994325,1.0781579465663231
para,33.5,1.0386519164966432,1.0065065657784358,1.0963409974048437
para,33.75,1.0519571427889804,1.0122817195733755,1.1173568688904114
para,34,1.0674071510765575,1.0200113282198318,1.1419924395291297
para,34.25,1.0855951229350431,1.030062312322099,1.1681781878820086
