T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,n0_ramp_factor,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
22,1,R1,0.00419449825457765,0.002344247967810769,10.101928778532297,529.63,TRUE,TRUE,1934.1593353600772,TRUE,37.1,582.8,37.1,0.9907741548355252,42000000,Clade1_2068,13,1300,48619118.41971046,4.594855537634701,95296158330.19115,4.8216587301599406e-11,327.1708638570567,1085.9355523711051,0.251669895274659,0.8353350402854655,0.231525991319419,3.319169499291227
22,1,R2,0.005055372525854403,0.0020116340304122257,10.58833745843734,547.65,TRUE,TRUE,2436.739398234904,TRUE,65.2,619.9,65.2,0.9861795714066486,42000000,Clade1_2068,13,1300,57590814.65034959,5.943296047619937,170149866186.39322,3.492977209343946e-11,394.31905701664346,786.6894667434865,0.3033223515512642,0.6051457436488358,0.3338833285988477,1.995058196515929
22,1,R3,0.00481282570755265,0.0025678160087163,12.035984988393423,495.53,TRUE,TRUE,1868.6147405022225,TRUE,87.2,582.8,87.2,0.9863324925657242,42000000,Clade1_2068,13,1300,63028452.556180924,5.2595832279865,129099355571.1014,4.0740584681615915e-11,375.4004051891067,917.5607774440066,0.288769542453159,0.7058159826492358,0.29034158970233304,2.444218932000855
22,1,R4,0.004593800505550988,0.0023181687585895052,9.901613760004066,522.56,TRUE,TRUE,1911.3957690905404,TRUE,77.2,599.8,77.2,0.9872489640813572,42000000,Clade1_2068,13,1300,59114603.33280679,5.060978320295305,129057785276.2657,3.921482388266306e-11,358.31643943297706,883.197542948933,0.27562803033305927,0.6793827253453331,0.288612488073254,2.464853536573877
22,1,R5,0.004839468194294321,0.002110702727485273,10.031708971470014,475.4599999999999,TRUE,TRUE,1610.243106680682,TRUE,77.2,552.7,77.2,0.9865716615097012,42000000,Clade1_2068,13,1300,60205110.99163479,3.918268753573122,111763633093.41025,3.505853062505847e-11,377.47851915495704,789.5893705936195,0.29036809165765926,0.6073764389181688,0.323441783010822,2.091746498214614
22,2,R1,0.0038283857670708614,0.0032480124712262783,10.393753650006552,392.22999999999996,TRUE,TRUE,878.2065219659394,TRUE,64.2,458.4,64.2,0.9860956211245756,42000000,Clade1_2069,13,1300,52955399.17524656,2.959992114307408,48259532670.31368,6.133486899943013e-11,298.6140898315272,1381.38592078034,0.2297031460242517,1.0626045544464153,0.1777464809198245,4.6259904265056395
22,2,R2,0.004791169056606754,0.0025061455678763314,10.843209968366084,514.55,TRUE,TRUE,1539.2504865587598,TRUE,71.2,587.8,71.2,0.9822762908403064,42000000,Clade1_2069,13,1300,58027567.54625914,5.631941090245401,130402577655.41495,4.31888785598061e-11,373.7111864153268,972.7013320491862,0.2874701433964052,0.7482317938839894,0.2775606890832518,2.60281566998149
22,2,R3,0.005277088507493177,0.0023239461528570915,10.411340551584535,480.50000000000006,TRUE,TRUE,2344.974303496475,TRUE,75.2,556.7,75.2,0.9805080555927695,42000000,Clade1_2069,13,1300,61241328.04536782,5.1192548016674255,134904142366.33913,3.7947350703033466e-11,411.61290358446774,854.6514706434182,0.3166253104495906,0.6574242081872448,0.32506079454020154,2.0763476149576876
22,2,R4,0.0037857256304745608,0.005415488167106905,10.888941000916384,412.33000000000004,TRUE,TRUE,636.6202126352672,TRUE,75.2,494.6,75.2,0.9859778530203304,42000000,Clade1_2069,13,1300,55049611.15320872,5.383595941390183,54725419765.40742,9.837468519141845e-11,295.2865991770158,2215.597869555835,0.22714353782847369,1.7043060535044885,0.11760262284231493,7.5032117127254
22,2,R5,0.0038932730840364024,0.0032301255313474508,10.04021777070278,494.54999999999995,TRUE,TRUE,2074.298491973689,TRUE,56.1,552.7,56.1,0.986365399464722,42000000,Clade1_2069,13,1300,51539774.65399819,4.860210677394089,77549358578.44302,6.267248068180822e-11,303.6753005548394,1411.5116547331677,0.23359638504218416,1.0857781959485906,0.1770508454594954,4.648095028322097
