Group,E,E_lo,E_hi,ER,ER_lo,ER_hi,dE,dE_lo,dE_hi,dE_credible,Eh,Eh_lo,Eh_hi,Topt,Topt_lo,Topt_hi,Tcue,Tcue_lo,Tcue_hi,P_below_body,tax37,tax37_lo,tax37_hi,tax40,tax40_lo,tax40_hi,growth37,growth40,g40_lo,g40_hi,growth_lost,growth_lost_lo,growth_lost_hi,growth_kept,gk_lo,gk_hi,fever_cost,fc_lo,fc_hi
Clade1,0.9136141548351577,0.7953738811963684,1.0548675867878177,0.4422085414034846,0.3720788350257117,0.5140725789089278,0.47241994115090785,0.33081511919900924,0.630626107861886,TRUE,2.372867210051629,2.140595686383844,2.654844975395023,35.202744924250226,34.40881852047919,36.03394112896213,32.01118506975868,30.90096639322567,33.138389218421636,1,1.2334048064692071,1.1388220497571617,1.3511193575147782,1.7555180409992945,1.549527228456685,1.9988406874592035,96.81577633720104,79.76237378187845,73.94774138819125,85.22561449925807,17.015774865694517,13.462131683649705,20.37571523411913,0.8242334909827289,0.7850465782942059,0.863412649629943,1.421883072958983,1.347558077071704,1.5015851517788197
Clade2,1.142916641248109,1.0101970135954261,1.2948776814264655,0.3521678752848847,0.2731013850901811,0.43310470454412114,0.7912599907286683,0.6338732297692785,0.9615060328062863,TRUE,3.179755627912983,2.855777276951127,3.5842258797725552,34.60927286605917,33.87324307598256,35.379139787190056,33.24972579999465,32.37847474539436,34.14702713644935,1,1.2641381679760955,1.152228142071069,1.4005275680197267,2.1359326698636316,1.8257043541648343,2.503600205705705,90.19428166092845,60.60225802079293,53.34886796746959,68.25501310784055,29.451347624517854,25.064827795192627,33.776760397635606,0.6724152617120769,0.6181283473239353,0.7275593356752229,1.6871207087628206,1.550999578955896,1.8450563041163683
Clade3,0.9468457138840922,0.8322911786009546,1.0736487971757362,0.32885430255258863,0.25891375778920056,0.4001123740764918,0.6189380455782305,0.4820356662768933,0.7630371479922746,TRUE,2.365974092607349,2.1719856635359625,2.6198091303330204,35.53845831628806,34.798079320162934,36.35607832401641,33.3454708872259,32.32492597458807,34.35071469242129,1,1.1298499696174058,1.0681343789209659,1.2124869618277339,1.512145653869113,1.3655219777670573,1.696302065879381,97.88740517368043,82.26198624970266,77.02840965815062,87.41306939973795,15.572259236328932,12.013080962665862,18.811709010180444,0.8407130698560482,0.8044033902232618,0.879176926881154,1.3378786255728883,1.2718828963945723,1.4092101732518172
Clade4,1.0192203317623605,0.8994710924569406,1.1539593523910312,0.23790941253461706,0.16648053937453727,0.3122653209804676,0.7811798777456924,0.6405623705751292,0.9342534467717579,TRUE,2.2101797139207138,2.017109793215271,2.4736031374438676,36.257773511976325,35.51133054323104,37.04858846951119,34.57739589337237,33.6125834365613,35.56818724576001,1,1.0514689906366,1.0184813052129789,1.1010783155664274,1.2846462572992998,1.1884668693141298,1.404413184183635,99.51255591350395,88.72867201138604,84.09777111167965,92.84051754324982,10.75943581434447,7.114633172224983,14.294720258677309,0.8917971461954792,0.8548413046009233,0.9288267675470628,1.2212074678010658,1.1644448470666646,1.2830539835546921
para,0.8296673722683561,0.6988865418055611,0.9850897909781593,0.2825330349348244,0.18774789141128115,0.3766221134585305,0.5474377778303339,0.3821620936490724,0.7271609276690801,TRUE,3.196441049950053,2.716094943994456,3.8301429220241223,33.126305843355766,32.347924032094205,33.96790563940827,31.78427821768824,30.731613465549408,32.81206496807774,1,1.5117521147593223,1.3297414144307245,1.7480255425502413,2.875385673410073,2.3008113339101377,3.713394676172075,77.35490870847113,44.99654903936881,35.74409250740507,54.73697133926154,32.13226011400433,26.722262378195673,38.32683382507281,0.5828474391879706,0.4959953427488048,0.6641398007071032,1.8992251135485896,1.6575177418400193,2.2382150979143605
